t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
66.25,CARRY,2.9,-0.05,-9.58,17.07,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,57.6
66.3,CARRY,2.9,-0.05,-9.58,17.09,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,57.3
66.36,CARRY,2.9,-0.05,-9.58,17.1,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,56.6
66.42,CARRY,2.9,-0.05,-9.58,17.12,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,58.3
66.48,CARRY,2.9,-0.05,-9.58,17.13,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,59.5
66.54,CARRY,2.9,-0.05,-9.58,17.15,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,61.8
66.6,CARRY,2.9,-0.05,-9.58,17.16,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,60.4
66.67,CARRY,2.9,-0.05,-9.58,17.18,-0.01,0,0,319.5,239.5,0.7,0.01,-0.01,59.0
66.73,CARRY,2.9,-0.05,-9.58,17.19,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,56.1
66.78,CARRY,2.9,-0.05,-9.58,17.21,-0.01,0,0,319.5,239.5,0.7,0.01,-0.01,383.4
67.18,CARRY,2.9,-0.05,-9.58,17.31,-0.01,0,0,320.0,239.5,0.5,0.01,0.0,204.4
67.39,CARRY,2.9,-0.05,-9.58,17.36,-0.01,0,0,320.0,239.5,0.5,0.01,0.0,95.5
67.48,CARRY,2.9,-0.05,-9.58,17.38,-0.01,0,0,320.0,239.5,0.5,0.01,0.0,103.0
67.59,CARRY,2.9,-0.05,-9.58,17.41,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,95.0
67.68,CARRY,2.9,-0.06,-9.58,17.43,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,95.0
67.78,CARRY,2.9,-0.06,-9.58,17.46,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,93.8
67.87,CARRY,2.9,-0.06,-9.58,17.48,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,95.6
67.97,CARRY,2.9,-0.06,-9.58,17.51,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,88.5
68.06,CARRY,2.91,-0.06,-9.58,17.53,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,95.5
68.16,CARRY,2.91,-0.06,-9.58,17.55,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,96.0
68.25,CARRY,2.91,-0.06,-9.58,17.58,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,92.8
68.35,CARRY,2.91,-0.06,-9.58,17.6,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,98.0
68.45,CARRY,2.91,-0.06,-9.58,17.62,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,96.4
68.54,CARRY,2.91,-0.06,-9.58,17.65,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,99.0
68.64,CARRY,2.91,-0.06,-9.58,17.67,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,99.8
68.74,CARRY,2.91,-0.06,-9.58,17.7,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,98.0
68.84,CARRY,2.91,-0.06,-9.58,17.72,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,94.7
68.94,CARRY,2.91,-0.05,-9.58,17.75,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,97.1
69.04,CARRY,2.91,-0.05,-9.58,17.77,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.5
69.13,CARRY,2.91,-0.05,-9.58,17.8,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,90.2
69.22,CARRY,2.91,-0.05,-9.58,17.82,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.1
69.31,CARRY,2.91,-0.05,-9.58,17.84,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.1
69.41,CARRY,2.91,-0.05,-9.58,17.86,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,90.2
69.5,CARRY,2.91,-0.05,-9.58,17.89,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,90.2
69.59,CARRY,2.91,-0.05,-9.58,17.91,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,92.3
69.68,CARRY,2.91,-0.05,-9.58,17.93,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.2
69.77,CARRY,2.91,-0.05,-9.58,17.96,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,93.6
69.87,CARRY,2.91,-0.05,-9.58,17.98,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.3
69.97,CARRY,2.91,-0.05,-9.58,18.0,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.9
70.06,CARRY,2.91,-0.05,-9.58,18.03,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,98.4
70.16,CARRY,2.91,-0.05,-9.58,18.05,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,92.3
70.26,CARRY,2.91,-0.05,-9.58,18.08,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,95.8
70.35,CARRY,2.91,-0.05,-9.58,18.1,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.3
70.45,CARRY,2.91,-0.05,-9.58,18.12,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.2
70.54,CARRY,2.91,-0.05,-9.58,18.15,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,86.8
70.63,CARRY,2.91,-0.05,-9.58,18.17,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,95.5
70.73,CARRY,2.91,-0.05,-9.58,18.19,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.6
70.83,CARRY,2.91,-0.05,-9.58,18.22,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.8
70.93,CARRY,2.91,-0.05,-9.58,18.24,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.6
71.02,CARRY,2.91,-0.05,-9.58,18.27,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.4
71.12,CARRY,2.91,-0.05,-9.58,18.29,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.3
71.22,CARRY,2.91,-0.05,-9.58,18.32,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.3
71.31,CARRY,2.91,-0.05,-9.58,18.34,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.7
71.4,CARRY,2.91,-0.05,-9.58,18.36,-0.01,0,0,319.5,240.5,0.7,-0.01,-0.01,95.7
71.5,CARRY,2.91,-0.05,-9.58,18.39,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,93.9
71.59,CARRY,2.91,-0.05,-9.58,18.41,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,91.0
71.69,CARRY,2.91,-0.05,-9.58,18.43,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.2
71.78,CARRY,2.91,-0.05,-9.58,18.46,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,92.3
71.88,CARRY,2.91,-0.05,-9.58,18.48,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.4
71.97,CARRY,2.91,-0.05,-9.58,18.51,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.0
72.07,CARRY,2.91,-0.05,-9.58,18.53,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.5
72.16,CARRY,2.91,-0.05,-9.58,18.55,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,93.8
72.26,CARRY,2.91,-0.05,-9.58,18.58,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.5
72.36,CARRY,2.91,-0.05,-9.58,18.6,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,93.5
72.45,CARRY,2.91,-0.05,-9.58,18.63,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,99.4
72.55,CARRY,2.91,-0.05,-9.58,18.65,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.1
72.65,CARRY,2.91,-0.05,-9.58,18.67,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,95.4
72.74,CARRY,2.91,-0.05,-9.58,18.7,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,98.0
72.84,CARRY,2.91,-0.05,-9.58,18.72,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.1
72.94,CARRY,2.91,-0.05,-9.58,18.75,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.0
73.04,CARRY,2.91,-0.05,-9.58,18.77,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,92.4
73.13,CARRY,2.91,-0.05,-9.58,18.8,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,90.4
73.22,CARRY,2.91,-0.05,-9.58,18.82,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,92.8
73.31,CARRY,2.91,-0.05,-9.58,18.84,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,96.9
73.41,CARRY,2.91,-0.05,-9.58,18.87,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,91.2
73.51,CARRY,2.91,-0.05,-9.58,18.89,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,94.4
73.6,CARRY,2.91,-0.05,-9.58,18.91,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,94.4
73.7,CARRY,2.91,-0.05,-9.58,18.94,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,89.2
73.79,CARRY,2.91,-0.05,-9.58,18.96,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.5
73.88,CARRY,2.91,-0.05,-9.58,18.98,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,92.8
73.98,CARRY,2.91,-0.05,-9.58,19.01,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.3
74.08,CARRY,2.91,-0.05,-9.58,19.03,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,97.1
74.17,CARRY,2.91,-0.06,-9.58,19.06,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,96.7
74.27,CARRY,2.9,-0.06,-9.58,19.08,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,98.6
74.37,CARRY,2.91,-0.06,-9.58,19.11,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,100.4
74.47,CARRY,2.9,-0.06,-9.58,19.13,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,95.7
74.57,CARRY,2.91,-0.06,-9.58,19.16,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,97.7
74.67,CARRY,2.9,-0.06,-9.58,19.18,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,95.9
74.77,CARRY,2.91,-0.06,-9.58,19.2,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,99.3
74.87,CARRY,2.9,-0.05,-9.58,19.23,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,92.6
74.96,CARRY,2.91,-0.05,-9.58,19.25,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,95.8
