t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px,carry_score
0.0,ACQUIRE,0.01,-0.01,-8.92,0.51,-0.01,1,0,,,,0.0,0.0,6.5,,,,,
0.05,ACQUIRE,0.01,-0.01,-9.03,0.67,-0.01,1,0,,,,0.0,0.0,1.6,,,,,
0.1,ACQUIRE,0.01,-0.01,-9.03,0.82,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.15,ACQUIRE,0.01,-0.01,-9.13,0.97,-0.01,1,0,,,,0.0,0.0,1.5,,,,,
0.2,ACQUIRE,0.01,-0.01,-9.13,1.12,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.25,ACQUIRE,0.01,-0.01,-9.23,1.27,-0.01,1,0,,,,0.0,0.0,1.5,,,,,
0.3,ACQUIRE,0.01,-0.01,-9.23,1.42,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.35,ACQUIRE,0.01,-0.01,-9.32,1.57,-0.01,1,0,,,,1.21,0.15,2.7,,,,,
0.4,ACQUIRE,0.01,-0.01,-9.32,1.72,-0.01,1,0,,,,1.3,0.16,1.8,,,,,
0.45,ACQUIRE,0.01,-0.01,-9.4,1.87,-0.01,1,0,,,,1.33,0.17,2.4,,,,,
0.5,ACQUIRE,0.01,-0.01,-9.4,2.02,-0.01,1,0,,,,1.33,0.18,1.9,,,,,
0.55,ACQUIRE,0.01,-0.01,-9.46,2.17,-0.01,1,0,,,,1.32,0.18,2.3,,,,,
0.6,ACQUIRE,0.01,-0.01,-9.46,2.32,-0.01,1,0,,,,1.32,0.19,1.8,,,,,
0.65,ACQUIRE,0.01,-0.01,-9.52,2.47,-0.01,1,0,,,,1.31,0.18,2.3,,,,,
0.7,ACQUIRE,0.01,-0.01,-9.52,2.62,-0.01,1,0,,,,1.31,0.18,1.8,,,,,
0.75,ACQUIRE,0.02,-0.01,-9.57,2.77,-0.01,1,0,,,,1.29,0.18,2.5,,,,,
0.8,ACQUIRE,0.02,-0.01,-9.57,2.92,-0.01,1,0,,,,1.29,0.18,1.8,,,,,
0.85,ACQUIRE,0.04,-0.01,-9.6,3.07,-0.01,1,0,,,,2.861,0.163,2.4,,,,,
0.9,ACQUIRE,0.04,-0.01,-9.6,3.22,-0.01,1,0,,,,2.689,0.135,1.8,,,,,
0.95,ACQUIRE,0.08,-0.01,-9.63,3.37,-0.01,1,0,,,,1.94,0.044,2.5,,,,,
1.0,ACQUIRE,0.08,-0.01,-9.63,3.52,-0.01,1,0,,,,2.42,0.08,1.8,,,,,
1.05,ACQUIRE,0.13,-0.01,-9.65,3.67,-0.01,1,0,,,,2.28,0.356,2.4,,,,,
1.1,ACQUIRE,0.13,-0.01,-9.65,3.82,-0.01,1,0,,,,2.189,0.326,2.1,,,,,
1.15,ACQUIRE,0.2,-0.01,-9.65,3.97,-0.01,1,0,,,,2.081,0.324,2.7,,,,,
1.2,ACQUIRE,0.2,-0.01,-9.65,4.12,-0.01,1,0,,,,2.011,0.312,1.7,,,,,
1.25,ACQUIRE,0.3,-0.01,-9.65,4.27,-0.01,1,0,,,,1.884,0.284,2.3,,,,,
1.3,ACQUIRE,0.3,-0.01,-9.65,4.42,-0.01,1,0,,,,1.829,0.275,1.7,,,,,
1.35,ACQUIRE,0.42,-0.01,-9.65,4.57,-0.01,1,0,,,,2.978,0.267,2.3,,,,,
1.4,ACQUIRE,0.42,-0.01,-9.65,4.72,-0.01,1,0,,,,2.893,0.26,1.7,,,,,
1.45,ACQUIRE,0.55,-0.02,-9.65,4.87,-0.01,1,0,,,,2.744,0.243,2.2,,,,,
1.5,ACQUIRE,0.55,-0.02,-9.65,5.02,-0.01,1,0,,,,2.674,0.249,1.9,,,,,
1.55,ACQUIRE,0.71,-0.02,-9.64,5.17,-0.01,1,0,,,,2.531,0.248,2.4,,,,,
1.6,ACQUIRE,0.71,-0.02,-9.64,5.32,-0.01,1,0,,,,2.471,0.254,1.8,,,,,
1.65,ACQUIRE,0.89,-0.02,-9.63,5.47,-0.01,1,0,,,,2.328,0.253,2.4,,,,,
1.7,ACQUIRE,0.89,-0.02,-9.63,5.62,-0.01,1,0,,,,2.278,0.259,1.7,,,,,
1.75,ACQUIRE,1.08,-0.02,-9.63,5.77,-0.01,1,0,,,,2.125,0.26,2.5,,,,,
1.8,ACQUIRE,1.08,-0.02,-9.63,5.92,-0.01,1,0,,,,2.081,0.265,1.8,,,,,
