t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
3.755,1.77,-0.05,-9.46,1.45,-0.01,0.00,319.9,258.5,117.1,234.2,323.5,250.8,0,323.5,250.8,117.3,234.7,4,8.6,-0.215,0.069,0.0000,50.1
3.805,1.80,-0.05,-9.47,1.47,-0.01,0.00,319.4,259.4,117.1,234.2,323.5,250.8,0,323.5,250.8,117.3,234.7,4,9.6,-0.215,0.069,0.0000,50.1
3.855,1.80,-0.05,-9.47,1.48,-0.01,0.00,319.5,258.7,117.1,234.2,323.5,250.8,0,323.5,250.8,117.3,234.7,4,8.9,-0.215,0.069,0.0000,50.1
3.906,1.82,-0.04,-9.47,1.49,-0.01,0.00,319.0,259.2,117.1,234.2,323.5,250.8,0,323.5,250.8,117.3,234.7,4,9.5,-0.215,0.069,0.0000,50.1
3.956,1.82,-0.04,-9.47,1.50,-0.01,0.00,319.1,258.5,117.1,234.2,323.5,250.8,0,323.5,250.8,117.3,234.7,4,8.9,-0.215,0.069,0.0000,50.0
4.006,1.83,-0.03,-9.47,1.52,-0.01,0.00,318.7,258.6,117.1,234.1,319.2,257.8,1,319.2,257.8,117.1,234.2,5,0.9,-0.357,-0.016,-0.0000,50.1
4.056,1.83,-0.03,-9.47,1.53,-0.01,0.00,318.8,257.8,117.1,234.1,319.2,257.8,0,323.5,250.8,117.3,234.7,4,8.5,-0.215,0.069,0.0000,50.1
4.106,1.84,-0.02,-9.47,1.54,-0.01,0.00,318.4,257.5,117.0,234.1,319.2,257.8,0,323.5,250.8,117.3,234.7,4,8.4,-0.215,0.069,0.0000,50.1
4.156,1.84,-0.02,-9.47,1.55,-0.01,0.00,318.5,256.8,117.0,234.1,319.2,257.8,0,323.5,250.8,117.3,234.7,4,7.8,-0.215,0.069,0.0000,50.1
4.206,1.84,-0.02,-9.47,1.57,-0.01,0.00,318.1,256.1,117.0,234.1,319.2,257.8,0,323.5,250.8,117.3,234.7,4,7.5,-0.215,0.069,0.0000,50.1
4.256,1.84,-0.02,-9.47,1.58,-0.01,0.00,318.2,255.3,117.0,234.1,319.2,257.8,0,323.5,250.8,117.3,234.7,4,7.0,-0.215,0.069,0.0000,50.1
4.306,1.84,-0.01,-9.47,1.59,-0.01,0.00,317.9,254.3,117.0,234.0,319.2,257.8,0,323.5,250.8,117.3,234.7,4,6.6,-0.215,0.069,0.0000,50.1
4.356,1.84,-0.01,-9.47,1.60,-0.01,0.00,318.0,253.6,117.0,234.0,319.2,257.8,0,323.5,250.8,117.3,234.7,4,6.2,-0.215,0.069,0.0000,50.1
4.406,1.83,-0.00,-9.47,1.62,-0.01,0.00,317.7,252.3,117.0,234.0,319.2,257.8,0,323.5,250.8,117.3,234.7,4,6.0,-0.215,0.069,0.0000,50.1
4.456,1.83,-0.00,-9.47,1.63,-0.01,0.00,317.8,251.6,117.0,234.0,319.2,257.8,0,323.5,250.8,117.3,234.7,4,5.7,-0.215,0.069,0.0000,50.1
4.506,1.82,0.01,-9.47,1.64,-0.01,0.00,317.5,250.2,117.0,234.0,319.2,257.8,0,323.5,250.8,117.3,234.7,4,6.0,-0.215,0.069,0.0000,50.1
4.556,1.82,0.01,-9.47,1.65,-0.01,0.00,317.6,249.5,117.0,234.0,319.2,257.8,0,319.2,257.8,117.1,234.2,5,8.5,-0.357,-0.016,-0.0000,50.1
4.606,1.81,0.01,-9.48,1.67,-0.01,0.00,317.3,248.0,117.0,234.0,319.2,257.8,0,319.2,257.8,117.1,234.2,5,10.0,-0.357,-0.016,-0.0000,50.1
4.656,1.81,0.01,-9.48,1.68,-0.01,0.00,317.4,247.3,117.0,234.0,319.2,257.8,0,319.2,257.8,117.1,234.2,5,10.7,-0.357,-0.016,-0.0000,50.1
4.706,1.79,0.02,-9.48,1.69,-0.01,0.00,317.1,245.6,117.0,234.0,319.2,257.8,0,319.2,257.8,117.1,234.2,5,12.4,-0.357,-0.016,-0.0000,50.1
4.757,1.79,0.02,-9.48,1.70,-0.01,0.00,317.2,244.9,117.0,234.0,319.2,257.8,0,319.2,257.8,117.1,234.2,5,13.1,-0.357,-0.016,-0.0000,50.1
4.807,1.78,0.03,-9.48,1.72,-0.01,0.00,316.9,243.1,117.0,233.9,319.2,257.8,0,319.2,257.8,117.1,234.2,5,14.9,-0.357,-0.016,-0.0000,50.1
4.857,1.78,0.03,-9.48,1.73,-0.01,0.00,317.0,242.4,117.0,233.9,319.2,257.8,0,319.2,257.8,117.1,234.2,5,15.6,-0.357,-0.016,-0.0000,50.1
4.907,1.75,0.04,-9.48,1.74,-0.01,0.00,316.8,240.4,117.0,233.9,319.2,257.8,0,319.2,257.8,117.1,234.2,5,17.6,-0.357,-0.016,-0.0000,50.1
4.957,1.75,0.04,-9.48,1.75,-0.01,0.00,316.9,239.7,117.0,233.9,319.2,257.8,0,319.2,257.8,117.1,234.2,5,18.3,-0.357,-0.016,-0.0000,50.1
5.007,1.73,0.05,-9.48,1.77,-0.01,0.00,316.8,237.6,117.0,233.9,317.0,239.1,1,317.0,239.1,117.0,233.9,6,1.5,0.019,-0.061,-0.0000,50.1
5.057,1.73,0.05,-9.48,1.78,-0.01,0.00,316.8,236.9,117.0,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,21.1,-0.357,-0.016,-0.0000,50.1
5.107,1.71,0.05,-9.48,1.79,-0.01,0.00,316.8,234.6,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,23.4,-0.357,-0.016,-0.0000,50.1
5.157,1.71,0.05,-9.48,1.80,-0.01,0.00,316.9,233.9,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,24.1,-0.357,-0.016,-0.0000,50.0
5.207,1.68,0.06,-9.48,1.82,-0.01,0.00,316.9,231.5,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,26.4,-0.357,-0.016,-0.0000,50.1
5.257,1.68,0.06,-9.48,1.83,-0.01,0.00,316.9,230.8,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,27.1,-0.357,-0.016,-0.0000,50.1
5.307,1.65,0.06,-9.48,1.84,-0.01,0.00,317.0,228.4,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,29.6,-0.357,-0.016,-0.0000,50.1
5.357,1.65,0.06,-9.48,1.85,-0.01,0.00,317.1,227.6,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,30.3,-0.357,-0.016,-0.0000,50.1
5.407,1.62,0.07,-9.48,1.87,-0.01,0.00,317.1,225.2,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,32.7,-0.357,-0.016,-0.0000,50.1
5.457,1.62,0.07,-9.48,1.88,-0.01,0.00,317.2,224.4,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,33.5,-0.357,-0.016,-0.0000,50.1
5.507,1.59,0.07,-9.48,1.89,-0.01,0.00,317.3,221.9,116.9,233.9,317.0,239.1,0,319.2,257.8,117.1,234.2,5,36.0,-0.357,-0.016,-0.0000,50.1
5.558,1.59,0.07,-9.48,1.90,-0.01,0.00,317.4,221.1,116.9,233.9,317.0,239.1,0,317.0,239.1,117.0,233.9,6,17.9,0.019,-0.061,-0.0000,50.1
5.608,1.56,0.07,-9.48,1.92,-0.01,0.00,317.5,218.5,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,20.5,0.019,-0.061,-0.0000,50.1
5.658,1.56,0.07,-9.48,1.93,-0.01,0.00,317.6,217.8,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,21.3,0.019,-0.061,-0.0000,50.1
5.708,1.52,0.08,-9.48,1.94,-0.01,0.00,317.7,215.2,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,23.9,0.019,-0.061,-0.0000,50.1
5.758,1.52,0.08,-9.48,1.95,-0.01,0.00,317.8,214.4,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,24.6,0.019,-0.061,-0.0000,50.1
5.808,1.49,0.08,-9.48,1.97,-0.01,0.00,318.0,211.9,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,27.2,0.019,-0.061,-0.0000,50.1
5.858,1.49,0.08,-9.48,1.98,-0.01,0.00,318.1,211.2,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,27.9,0.019,-0.061,-0.0000,50.1
5.908,1.47,0.08,-9.48,1.99,-0.01,0.00,318.2,208.9,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,30.2,0.019,-0.061,-0.0000,50.1
5.958,1.47,0.08,-9.48,2.00,-0.01,0.00,318.3,208.1,116.9,233.8,317.0,239.1,0,317.0,239.1,117.0,233.9,6,31.0,0.019,-0.061,-0.0000,50.1
6.008,1.44,0.08,-9.48,2.02,-0.01,0.00,318.6,206.1,116.9,233.8,318.4,207.5,1,318.4,207.5,116.9,233.8,7,1.4,0.650,-0.032,-0.0000,50.1
6.058,1.44,0.08,-9.48,2.03,-0.01,0.00,318.7,205.4,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,33.7,0.019,-0.061,-0.0000,50.1
6.108,1.43,0.08,-9.48,2.04,-0.01,0.00,318.9,203.7,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,35.5,0.019,-0.061,-0.0000,50.1
6.158,1.43,0.08,-9.48,2.05,-0.01,0.00,319.0,202.9,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,36.2,0.019,-0.061,-0.0000,50.1
6.208,1.41,0.08,-9.48,2.07,-0.01,0.00,319.3,201.5,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,37.7,0.019,-0.061,-0.0000,50.1
6.258,1.41,0.08,-9.48,2.08,-0.01,0.00,319.4,200.7,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,38.4,0.019,-0.061,-0.0000,50.1
6.309,1.40,0.08,-9.48,2.09,-0.01,0.00,319.7,199.5,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,39.7,0.019,-0.061,-0.0000,50.1
6.359,1.40,0.08,-9.48,2.10,-0.01,0.00,319.8,198.8,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,40.4,0.019,-0.061,-0.0000,50.1
6.409,1.40,0.07,-9.48,2.12,-0.01,0.00,320.2,197.7,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,41.5,0.019,-0.061,-0.0000,50.1
6.459,1.40,0.07,-9.48,2.13,-0.01,0.00,320.3,197.0,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,42.2,0.019,-0.061,-0.0000,50.1
6.509,1.39,0.07,-9.48,2.14,-0.01,0.00,320.6,195.9,116.9,233.8,318.4,207.5,0,317.0,239.1,117.0,233.9,6,43.3,0.019,-0.061,-0.0000,50.1
6.559,1.39,0.07,-9.48,2.15,-0.01,0.00,320.7,195.2,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,12.5,0.650,-0.032,-0.0000,50.1
6.609,1.39,0.06,-9.48,2.17,-0.01,0.00,321.1,194.3,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,13.5,0.650,-0.032,-0.0000,50.1
6.659,1.39,0.06,-9.48,2.18,-0.01,0.00,321.2,193.6,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,14.2,0.650,-0.032,-0.0000,50.1
6.709,1.39,0.06,-9.48,2.19,-0.01,0.00,321.6,192.7,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,15.1,0.650,-0.032,-0.0000,50.1
6.759,1.39,0.06,-9.48,2.20,-0.01,0.00,321.7,192.0,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,15.9,0.650,-0.032,-0.0000,50.1
6.809,1.39,0.05,-9.48,2.22,-0.01,0.00,322.1,191.4,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,16.6,0.650,-0.032,-0.0000,50.1
6.859,1.39,0.05,-9.48,2.23,-0.01,0.00,322.2,190.6,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,17.3,0.650,-0.032,-0.0000,50.1
6.909,1.39,0.05,-9.48,2.24,-0.01,0.00,322.6,190.4,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,17.6,0.650,-0.032,-0.0000,50.1
6.959,1.39,0.05,-9.48,2.25,-0.01,0.00,322.7,189.7,116.9,233.8,318.4,207.5,0,318.4,207.5,116.9,233.8,7,18.4,0.650,-0.032,-0.0000,50.1
7.009,1.41,0.04,-9.48,2.27,-0.01,0.00,323.1,190.0,116.9,233.8,322.8,189.1,1,322.8,189.1,116.9,233.8,8,1.0,1.019,0.056,0.0000,50.1
