t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
9.763,3.39,-0.13,-9.49,2.95,-0.02,0.00,323.2,266.2,116.8,233.7,327.6,238.2,0,327.6,238.2,116.9,233.7,10,28.3,0.035,0.151,0.0000,50.1
9.813,3.47,-0.12,-9.49,2.97,-0.02,0.00,322.5,269.9,116.8,233.7,327.6,238.2,0,327.6,238.2,116.9,233.7,10,32.1,0.035,0.151,0.0000,50.1
9.863,3.47,-0.12,-9.49,2.98,-0.02,0.00,322.5,269.2,116.8,233.7,327.6,238.2,0,327.6,238.2,116.9,233.7,10,31.4,0.035,0.151,0.0000,50.1
9.913,3.54,-0.11,-9.49,2.99,-0.02,0.00,321.8,272.6,116.8,233.7,327.6,238.2,0,327.6,238.2,116.9,233.7,10,34.9,0.035,0.151,0.0000,50.1
9.963,3.54,-0.11,-9.49,3.00,-0.02,0.00,321.9,271.9,116.8,233.7,327.6,238.2,0,327.6,238.2,116.9,233.7,10,34.1,0.035,0.151,0.0000,50.1
10.013,3.60,-0.11,-9.49,3.02,-0.02,0.00,321.1,274.7,116.8,233.7,321.9,271.3,1,321.9,271.3,116.8,233.7,11,3.5,-0.627,0.038,0.0000,50.1
10.064,3.60,-0.11,-9.49,3.03,-0.02,0.00,321.1,274.0,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,36.3,0.035,0.151,0.0000,50.1
10.114,3.65,-0.10,-9.49,3.04,-0.02,0.00,320.3,276.2,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,38.6,0.035,0.151,0.0000,50.1
10.164,3.65,-0.10,-9.49,3.05,-0.02,0.00,320.4,275.5,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,37.9,0.035,0.151,0.0000,50.1
10.214,3.70,-0.09,-9.49,3.07,-0.02,0.00,319.6,277.1,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,39.6,0.035,0.151,0.0000,50.1
10.264,3.70,-0.09,-9.49,3.08,-0.02,0.00,319.7,276.3,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,38.9,0.035,0.151,0.0000,50.1
10.314,3.73,-0.08,-9.49,3.09,-0.02,0.00,318.9,277.5,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,40.2,0.035,0.151,0.0000,50.1
10.364,3.73,-0.08,-9.49,3.10,-0.02,0.00,319.0,276.7,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,39.4,0.035,0.151,0.0000,50.1
10.414,3.76,-0.06,-9.49,3.12,-0.02,0.00,318.1,277.5,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,40.3,0.035,0.151,0.0000,50.1
10.464,3.76,-0.06,-9.49,3.13,-0.02,0.00,318.2,276.7,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,39.6,0.035,0.151,0.0000,50.1
10.514,3.78,-0.05,-9.49,3.14,-0.02,0.00,317.4,277.2,116.8,233.7,321.9,271.3,0,327.6,238.2,116.9,233.7,10,40.3,0.035,0.151,0.0000,50.1
10.564,3.78,-0.05,-9.49,3.15,-0.02,0.00,317.5,276.5,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,6.8,-0.627,0.038,0.0000,50.3
10.614,3.80,-0.04,-9.49,3.17,-0.02,0.00,316.7,276.7,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.5,-0.627,0.038,0.0000,50.1
10.665,3.80,-0.04,-9.49,3.18,-0.02,0.00,316.8,276.0,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.0,-0.627,0.038,0.0000,50.1
10.715,3.81,-0.02,-9.49,3.19,-0.02,0.00,315.9,276.1,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.6,-0.627,0.038,0.0000,50.1
10.765,3.81,-0.02,-9.49,3.20,-0.02,0.00,316.0,275.4,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.1,-0.627,0.038,0.0000,50.1
10.815,3.82,-0.01,-9.49,3.22,-0.02,0.00,315.2,275.2,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.7,-0.627,0.038,0.0000,50.1
10.865,3.82,-0.01,-9.49,3.23,-0.02,0.00,315.3,274.4,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.3,-0.627,0.038,0.0000,50.1
10.915,3.83,0.01,-9.49,3.24,-0.02,0.00,314.5,273.8,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.8,-0.627,0.038,0.0000,50.1
10.965,3.83,0.01,-9.49,3.25,-0.02,0.00,314.6,273.0,116.8,233.7,321.9,271.3,0,321.9,271.3,116.8,233.7,11,7.5,-0.627,0.038,0.0000,50.1
11.015,3.82,0.02,-9.49,3.27,-0.02,0.00,314.0,271.8,116.8,233.7,314.7,272.5,1,314.7,272.5,116.8,233.7,12,1.0,-0.650,-0.106,-0.0000,50.1
11.065,3.82,0.02,-9.49,3.28,-0.02,0.00,314.0,271.0,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,7.9,-0.627,0.038,0.0000,50.1
11.115,3.80,0.03,-9.49,3.29,-0.02,0.00,313.5,269.2,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,8.7,-0.627,0.038,0.0000,50.1
11.165,3.80,0.03,-9.49,3.30,-0.02,0.00,313.6,268.4,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,8.8,-0.627,0.038,0.0000,50.1
11.215,3.77,0.05,-9.49,3.32,-0.02,0.00,313.1,266.0,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,10.3,-0.627,0.038,0.0000,50.1
11.265,3.77,0.05,-9.49,3.33,-0.02,0.00,313.2,265.3,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,10.6,-0.627,0.038,0.0000,50.1
11.315,3.74,0.06,-9.49,3.34,-0.02,0.00,312.8,262.5,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,12.7,-0.627,0.038,0.0000,50.1
11.365,3.74,0.06,-9.49,3.35,-0.02,0.00,312.9,261.7,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,13.2,-0.627,0.038,0.0000,50.1
11.415,3.70,0.07,-9.49,3.37,-0.02,0.00,312.6,258.6,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,15.8,-0.627,0.038,0.0000,50.1
11.465,3.70,0.07,-9.49,3.38,-0.02,0.00,312.7,257.9,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,16.3,-0.627,0.038,0.0000,50.1
11.516,3.65,0.08,-9.49,3.39,-0.02,0.00,312.4,254.4,116.8,233.7,314.7,272.5,0,321.9,271.3,116.8,233.7,11,19.4,-0.627,0.038,0.0000,50.1
11.566,3.65,0.08,-9.49,3.40,-0.02,0.00,312.5,253.7,116.8,233.7,314.7,272.5,0,314.7,272.5,116.8,233.7,12,18.9,-0.650,-0.106,-0.0000,50.1
11.616,3.60,0.09,-9.49,3.42,-0.02,0.00,312.3,250.0,116.8,233.7,314.7,272.5,0,314.7,272.5,116.8,233.7,12,22.6,-0.650,-0.106,-0.0000,50.1
11.666,3.60,0.09,-9.49,3.43,-0.02,0.00,312.4,249.3,116.8,233.7,314.7,272.5,0,314.7,272.5,116.8,233.7,12,23.3,-0.650,-0.106,-0.0000,50.1
11.716,3.55,0.11,-9.49,3.44,-0.02,0.00,312.2,245.5,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,27.1,-0.650,-0.106,-0.0000,50.1
11.766,3.55,0.11,-9.49,3.45,-0.02,0.00,312.3,244.8,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,27.8,-0.650,-0.106,-0.0000,50.1
11.816,3.50,0.12,-9.49,3.47,-0.02,0.00,312.1,240.9,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,31.7,-0.650,-0.106,-0.0000,50.1
11.866,3.50,0.12,-9.49,3.48,-0.02,0.00,312.2,240.2,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,32.4,-0.650,-0.106,-0.0000,50.1
11.916,3.44,0.12,-9.49,3.49,-0.02,0.00,312.2,236.2,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,36.4,-0.650,-0.106,-0.0000,50.1
11.966,3.44,0.12,-9.49,3.50,-0.02,0.00,312.3,235.5,116.8,233.6,314.7,272.5,0,314.7,272.5,116.8,233.7,12,37.1,-0.650,-0.106,-0.0000,50.1
12.016,3.39,0.13,-9.49,3.52,-0.02,0.00,312.5,231.3,116.8,233.6,312.4,234.9,1,312.4,234.9,116.8,233.6,13,3.6,0.101,-0.152,-0.0000,50.1
12.066,3.39,0.13,-9.49,3.53,-0.02,0.00,312.6,230.6,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,41.9,-0.650,-0.106,-0.0000,50.1
12.116,3.33,0.14,-9.49,3.54,-0.02,0.00,312.8,226.5,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,46.1,-0.650,-0.106,-0.0000,50.0
12.166,3.33,0.14,-9.49,3.55,-0.02,0.00,312.9,225.7,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,46.8,-0.650,-0.106,-0.0000,50.1
12.216,3.27,0.14,-9.49,3.57,-0.02,0.00,313.3,221.5,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,51.0,-0.650,-0.106,-0.0000,50.1
12.266,3.27,0.14,-9.49,3.58,-0.02,0.00,313.4,220.8,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,51.7,-0.650,-0.106,-0.0000,50.1
12.316,3.21,0.14,-9.49,3.59,-0.02,0.00,313.8,216.5,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,56.0,-0.650,-0.106,-0.0000,50.1
12.367,3.21,0.14,-9.49,3.60,-0.02,0.00,313.9,215.8,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,56.7,-0.650,-0.106,-0.0000,50.1
12.417,3.14,0.14,-9.49,3.62,-0.02,0.00,314.5,211.5,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,61.0,-0.650,-0.106,-0.0000,50.1
12.467,3.14,0.14,-9.49,3.63,-0.02,0.00,314.5,210.8,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,61.7,-0.650,-0.106,-0.0000,50.1
12.517,3.08,0.14,-9.49,3.64,-0.02,0.00,315.1,206.5,116.8,233.6,312.4,234.9,0,314.7,272.5,116.8,233.7,12,66.0,-0.650,-0.106,-0.0000,50.1
12.567,3.08,0.14,-9.49,3.65,-0.02,0.00,315.2,205.8,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,29.3,0.101,-0.152,-0.0000,50.1
12.617,3.02,0.14,-9.49,3.67,-0.02,0.00,315.8,201.4,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,33.8,0.101,-0.152,-0.0000,50.1
12.667,3.02,0.14,-9.49,3.68,-0.02,0.00,315.9,200.6,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,34.5,0.101,-0.152,-0.0000,50.1
12.717,2.96,0.14,-9.49,3.69,-0.02,0.00,316.6,196.2,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,38.9,0.101,-0.152,-0.0000,50.1
12.767,2.96,0.14,-9.49,3.70,-0.02,0.00,316.7,195.5,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,39.7,0.101,-0.152,-0.0000,50.1
12.817,2.89,0.13,-9.49,3.72,-0.02,0.00,317.3,191.2,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,44.0,0.101,-0.152,-0.0000,50.1
12.867,2.89,0.13,-9.49,3.73,-0.02,0.00,317.4,190.5,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,44.8,0.101,-0.152,-0.0000,50.1
12.917,2.84,0.13,-9.49,3.74,-0.02,0.00,318.1,186.4,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,48.9,0.101,-0.152,-0.0000,50.1
12.967,2.84,0.13,-9.49,3.75,-0.02,0.00,318.2,185.7,116.8,233.6,312.4,234.9,0,312.4,234.9,116.8,233.6,13,49.6,0.101,-0.152,-0.0000,50.1
13.017,2.79,0.12,-9.49,3.77,-0.02,0.00,319.0,182.2,116.8,233.6,318.3,185.2,1,318.3,185.2,116.8,233.6,14,3.1,1.096,-0.034,-0.0000,50.1
13.067,2.79,0.12,-9.49,3.78,-0.02,0.00,319.1,181.5,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,53.9,0.101,-0.152,-0.0000,50.1
13.117,2.75,0.12,-9.49,3.79,-0.02,0.00,319.9,178.6,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,56.8,0.101,-0.152,-0.0000,50.1
13.168,2.75,0.12,-9.49,3.80,-0.02,0.00,319.9,177.9,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,57.6,0.101,-0.152,-0.0000,50.1
13.218,2.72,0.11,-9.49,3.82,-0.02,0.00,320.8,175.6,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,60.0,0.101,-0.152,-0.0000,50.1
13.268,2.72,0.11,-9.49,3.83,-0.02,0.00,320.9,174.8,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,60.7,0.101,-0.152,-0.0000,50.1
13.318,2.70,0.10,-9.49,3.84,-0.02,0.00,321.7,173.0,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,62.6,0.101,-0.152,-0.0000,50.1
13.368,2.70,0.10,-9.49,3.85,-0.02,0.00,321.8,172.3,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,63.3,0.101,-0.152,-0.0000,50.1
13.418,2.69,0.08,-9.49,3.87,-0.02,0.00,322.7,170.9,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,64.9,0.101,-0.152,-0.0000,50.1
13.468,2.69,0.08,-9.49,3.88,-0.02,0.00,322.8,170.2,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,65.6,0.101,-0.152,-0.0000,50.1
13.518,2.68,0.07,-9.49,3.89,-0.02,0.00,323.8,169.0,116.8,233.6,318.3,185.2,0,312.4,234.9,116.8,233.6,13,66.9,0.101,-0.152,-0.0000,50.1
13.568,2.68,0.07,-9.49,3.90,-0.02,0.00,323.8,168.3,116.8,233.6,318.3,185.2,0,318.3,185.2,116.8,233.6,14,17.8,1.096,-0.034,-0.0000,50.1
13.618,2.67,0.06,-9.49,3.92,-0.02,0.00,324.8,167.3,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,19.1,1.096,-0.034,-0.0000,50.1
13.668,2.67,0.06,-9.49,3.93,-0.02,0.00,324.9,166.6,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,19.8,1.096,-0.034,-0.0000,50.1
13.718,2.67,0.04,-9.49,3.94,-0.02,0.00,325.8,165.8,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,20.8,1.096,-0.034,-0.0000,50.1
13.768,2.67,0.04,-9.49,3.95,-0.02,0.00,325.9,165.1,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,21.6,1.096,-0.034,-0.0000,50.1
13.818,2.67,0.03,-9.49,3.97,-0.02,0.00,326.9,164.5,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,22.4,1.096,-0.034,-0.0000,50.1
13.868,2.67,0.03,-9.49,3.98,-0.02,0.00,327.0,163.8,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,23.1,1.096,-0.034,-0.0000,50.1
13.918,2.68,0.01,-9.49,3.99,-0.02,0.00,327.9,163.8,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,23.5,1.096,-0.034,-0.0000,50.1
13.969,2.68,0.01,-9.49,4.00,-0.02,0.00,328.0,163.0,116.8,233.7,318.3,185.2,0,318.3,185.2,116.8,233.6,14,24.2,1.096,-0.034,-0.0000,50.1
14.019,2.70,-0.00,-9.49,4.02,-0.02,0.00,328.9,163.7,116.8,233.7,328.1,162.6,1,328.1,162.6,116.8,233.7,15,1.4,1.549,0.162,0.0000,50.1
14.069,2.70,-0.00,-9.49,4.03,-0.02,0.00,329.0,163.0,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,24.6,1.096,-0.034,-0.0000,50.1
14.119,2.74,-0.02,-9.49,4.04,-0.02,0.00,329.8,164.6,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,23.6,1.096,-0.034,-0.0000,50.1
14.169,2.74,-0.02,-9.49,4.05,-0.02,0.00,329.9,163.9,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,24.3,1.096,-0.034,-0.0000,50.1
14.219,2.79,-0.04,-9.49,4.07,-0.02,0.00,330.6,166.2,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,22.6,1.096,-0.034,-0.0000,50.1
14.269,2.79,-0.04,-9.49,4.08,-0.02,0.00,330.6,165.5,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,23.2,1.096,-0.034,-0.0000,50.1
14.319,2.86,-0.05,-9.49,4.09,-0.02,0.00,331.2,168.7,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,21.0,1.096,-0.034,-0.0000,50.1
14.369,2.86,-0.05,-9.49,4.10,-0.02,0.00,331.3,167.9,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,21.6,1.096,-0.034,-0.0000,50.1
14.419,2.93,-0.07,-9.49,4.12,-0.02,0.00,331.8,171.6,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,19.2,1.096,-0.034,-0.0000,50.1
14.469,2.93,-0.07,-9.49,4.13,-0.02,0.00,331.9,170.9,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,19.8,1.096,-0.034,-0.0000,50.1
14.519,3.01,-0.09,-9.49,4.14,-0.02,0.00,332.5,175.1,116.8,233.7,328.1,162.6,0,318.3,185.2,116.8,233.6,14,17.4,1.096,-0.034,-0.0000,50.0
14.569,3.01,-0.09,-9.49,4.15,-0.02,0.00,332.5,174.3,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,12.6,1.549,0.162,0.0000,50.1
14.619,3.10,-0.11,-9.49,4.17,-0.02,0.00,333.0,178.8,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,17.0,1.549,0.162,0.0000,50.1
14.669,3.10,-0.11,-9.49,4.18,-0.02,0.00,333.1,178.1,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,16.3,1.549,0.162,0.0000,50.1
14.719,3.19,-0.12,-9.49,4.19,-0.02,0.00,333.6,182.8,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,21.0,1.549,0.162,0.0000,50.1
14.769,3.19,-0.12,-9.49,4.20,-0.02,0.00,333.7,182.1,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,20.3,1.549,0.162,0.0000,50.1
14.820,3.29,-0.14,-9.49,4.22,-0.02,0.00,334.1,187.1,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,25.3,1.549,0.162,0.0000,50.1
14.870,3.29,-0.14,-9.49,4.23,-0.02,0.00,334.2,186.4,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,24.6,1.549,0.162,0.0000,50.1
14.920,3.39,-0.16,-9.49,4.24,-0.02,0.00,334.4,191.9,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,30.0,1.549,0.162,0.0000,50.1
14.970,3.39,-0.16,-9.49,4.25,-0.02,0.00,334.5,191.1,116.8,233.7,328.1,162.6,0,328.1,162.6,116.8,233.7,15,29.3,1.549,0.162,0.0000,50.1
