t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
1.454,0.41,-0.06,-9.55,0.88,-0.01,0.00,325.9,213.8,116.1,232.1,325.3,204.6,0,320.0,208.1,127.6,255.2,1,8.2,0.638,0.000,0.0000,50.1
1.504,0.47,-0.06,-9.55,0.89,-0.01,0.00,326.0,216.5,116.1,232.2,325.3,204.6,0,320.0,208.1,127.6,255.2,1,10.3,0.638,0.000,0.0000,50.1
1.554,0.47,-0.06,-9.55,0.90,-0.01,0.00,326.1,215.8,116.1,232.2,325.3,204.6,0,320.0,208.1,127.6,255.2,1,9.8,0.638,0.000,0.0000,50.1
1.604,0.53,-0.07,-9.54,0.91,-0.01,0.00,326.1,218.6,116.2,232.3,325.3,204.6,0,325.3,204.6,117.1,234.2,2,14.0,0.707,0.105,0.0000,50.1
1.654,0.53,-0.07,-9.54,0.93,-0.01,0.00,326.2,217.9,116.2,232.3,325.3,204.6,0,325.3,204.6,117.1,234.2,2,13.3,0.707,0.105,0.0000,50.1
1.704,0.60,-0.08,-9.54,0.94,-0.01,0.00,326.3,220.7,116.2,232.5,325.3,204.6,0,325.3,204.6,117.1,234.2,2,16.1,0.707,0.105,0.0000,50.1
1.754,0.60,-0.08,-9.54,0.95,-0.01,0.00,326.4,220.0,116.2,232.5,325.3,204.6,0,325.3,204.6,117.1,234.2,2,15.4,0.707,0.105,0.0000,50.1
1.804,0.66,-0.08,-9.53,0.96,-0.01,0.00,326.4,223.0,116.3,232.7,325.3,204.6,0,325.3,204.6,117.1,234.2,2,18.4,0.707,0.105,0.0000,50.1
1.855,0.66,-0.08,-9.53,0.98,-0.01,0.00,326.5,222.2,116.3,232.7,325.3,204.6,0,325.3,204.6,117.1,234.2,2,17.6,0.707,0.105,0.0000,50.1
1.905,0.72,-0.09,-9.52,0.99,-0.01,0.00,326.4,225.3,116.4,232.8,325.3,204.6,0,325.3,204.6,117.1,234.2,2,20.7,0.707,0.105,0.0000,50.1
1.955,0.72,-0.09,-9.52,1.00,-0.01,0.00,326.5,224.6,116.4,232.8,325.3,204.6,0,325.3,204.6,117.1,234.2,2,20.0,0.707,0.105,0.0000,50.1
2.005,0.79,-0.10,-9.52,1.01,-0.01,0.00,326.4,227.7,116.5,233.0,326.6,223.9,1,326.6,223.9,116.4,232.8,3,3.8,0.322,0.132,0.0000,50.1
2.055,0.79,-0.10,-9.52,1.03,-0.01,0.00,326.5,227.0,116.5,233.0,326.6,223.9,0,325.3,204.6,117.1,234.2,2,22.4,0.707,0.105,0.0000,50.1
2.105,0.86,-0.10,-9.51,1.04,-0.01,0.00,326.3,230.2,116.6,233.1,326.6,223.9,0,325.3,204.6,117.1,234.2,2,25.6,0.707,0.105,0.0000,50.1
2.155,0.86,-0.10,-9.51,1.05,-0.01,0.00,326.4,229.5,116.6,233.1,326.6,223.9,0,325.3,204.6,117.1,234.2,2,24.9,0.707,0.105,0.0000,50.1
2.205,0.93,-0.10,-9.51,1.06,-0.01,0.00,326.1,232.7,116.6,233.2,326.6,223.9,0,325.3,204.6,117.1,234.2,2,28.1,0.707,0.105,0.0000,50.1
2.255,0.93,-0.10,-9.51,1.08,-0.01,0.00,326.2,232.0,116.6,233.2,326.6,223.9,0,325.3,204.6,117.1,234.2,2,27.4,0.707,0.105,0.0000,50.1
2.305,1.00,-0.10,-9.50,1.09,-0.01,0.00,325.9,235.3,116.6,233.3,326.6,223.9,0,325.3,204.6,117.1,234.2,2,30.7,0.707,0.105,0.0000,50.1
2.355,1.00,-0.10,-9.50,1.10,-0.01,0.00,325.9,234.6,116.6,233.3,326.6,223.9,0,325.3,204.6,117.1,234.2,2,30.0,0.707,0.105,0.0000,50.1
2.405,1.07,-0.10,-9.50,1.11,-0.01,0.00,325.6,237.9,116.7,233.3,326.6,223.9,0,325.3,204.6,117.1,234.2,2,33.3,0.707,0.105,0.0000,50.1
2.455,1.07,-0.10,-9.50,1.13,-0.01,0.00,325.7,237.2,116.7,233.3,326.6,223.9,0,325.3,204.6,117.1,234.2,2,32.6,0.707,0.105,0.0000,50.1
2.505,1.14,-0.10,-9.50,1.14,-0.01,0.00,325.2,240.6,116.7,233.4,326.6,223.9,0,325.3,204.6,117.1,234.2,2,36.0,0.707,0.105,0.0000,50.1
2.555,1.14,-0.10,-9.50,1.15,-0.01,0.00,325.3,239.9,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,16.0,0.322,0.132,0.0000,50.1
2.605,1.21,-0.10,-9.50,1.16,-0.01,0.00,324.9,243.3,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,19.5,0.322,0.132,0.0000,50.1
2.656,1.21,-0.10,-9.50,1.18,-0.01,0.00,325.0,242.6,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,18.8,0.322,0.132,0.0000,50.1
2.706,1.28,-0.10,-9.50,1.19,-0.01,0.00,324.5,246.0,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,22.2,0.322,0.132,0.0000,50.1
2.756,1.28,-0.10,-9.50,1.20,-0.01,0.00,324.6,245.3,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,21.5,0.322,0.132,0.0000,50.1
2.806,1.35,-0.10,-9.50,1.21,-0.01,0.00,324.1,248.6,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,24.8,0.322,0.132,0.0000,50.1
2.856,1.35,-0.10,-9.50,1.23,-0.01,0.00,324.2,247.9,116.7,233.4,326.6,223.9,0,326.6,223.9,116.4,232.8,3,24.1,0.322,0.132,0.0000,50.1
2.906,1.42,-0.10,-9.50,1.24,-0.01,0.00,323.7,250.9,116.7,233.3,326.6,223.9,0,326.6,223.9,116.4,232.8,3,27.1,0.322,0.132,0.0000,50.1
2.956,1.42,-0.10,-9.50,1.25,-0.01,0.00,323.8,250.2,116.7,233.3,326.6,223.9,0,326.6,223.9,116.4,232.8,3,26.4,0.322,0.132,0.0000,50.1
3.006,1.48,-0.10,-9.50,1.26,-0.01,0.00,323.2,252.9,116.6,233.3,323.8,249.5,1,323.8,249.5,116.7,233.3,4,3.4,-0.190,0.077,0.0000,50.1
3.056,1.48,-0.10,-9.50,1.28,-0.01,0.00,323.3,252.1,116.6,233.3,323.8,249.5,0,326.6,223.9,116.4,232.8,3,28.4,0.322,0.132,0.0000,50.1
3.106,1.53,-0.09,-9.51,1.29,-0.01,0.00,322.7,254.6,116.6,233.2,323.8,249.5,0,326.6,223.9,116.4,232.8,3,30.9,0.322,0.132,0.0000,50.1
3.156,1.53,-0.09,-9.51,1.30,-0.01,0.00,322.8,253.8,116.6,233.2,323.8,249.5,0,326.6,223.9,116.4,232.8,3,30.2,0.322,0.132,0.0000,50.1
3.206,1.58,-0.09,-9.51,1.31,-0.01,0.00,322.2,256.0,116.6,233.2,323.8,249.5,0,326.6,223.9,116.4,232.8,3,32.4,0.322,0.132,0.0000,50.0
3.256,1.58,-0.09,-9.51,1.33,-0.01,0.00,322.3,255.2,116.6,233.2,323.8,249.5,0,326.6,223.9,116.4,232.8,3,31.6,0.322,0.132,0.0000,50.1
3.306,1.63,-0.08,-9.51,1.34,-0.01,0.00,321.7,257.2,116.6,233.1,323.8,249.5,0,326.6,223.9,116.4,232.8,3,33.6,0.322,0.132,0.0000,50.1
3.356,1.63,-0.08,-9.51,1.35,-0.01,0.00,321.8,256.4,116.6,233.1,323.8,249.5,0,326.6,223.9,116.4,232.8,3,32.9,0.322,0.132,0.0000,50.1
3.406,1.67,-0.07,-9.51,1.36,-0.01,0.00,321.2,258.2,116.5,233.1,323.8,249.5,0,326.6,223.9,116.4,232.8,3,34.7,0.322,0.132,0.0000,50.1
3.456,1.67,-0.07,-9.51,1.38,-0.01,0.00,321.3,257.4,116.5,233.1,323.8,249.5,0,326.6,223.9,116.4,232.8,3,33.9,0.322,0.132,0.0000,50.1
3.507,1.71,-0.07,-9.51,1.39,-0.01,0.00,320.8,259.0,116.5,233.0,323.8,249.5,0,326.6,223.9,116.4,232.8,3,35.6,0.322,0.132,0.0000,50.1
3.557,1.71,-0.07,-9.51,1.40,-0.01,0.00,320.9,258.3,116.5,233.0,323.8,249.5,0,323.8,249.5,116.7,233.3,4,9.3,-0.190,0.077,0.0000,50.1
3.607,1.75,-0.06,-9.52,1.41,-0.01,0.00,320.3,259.8,116.5,233.0,323.8,249.5,0,323.8,249.5,116.7,233.3,4,10.9,-0.190,0.077,0.0000,50.1
3.657,1.75,-0.06,-9.52,1.43,-0.01,0.00,320.4,259.1,116.5,233.0,323.8,249.5,0,323.8,249.5,116.7,233.3,4,10.2,-0.190,0.077,0.0000,50.1
3.707,1.79,-0.05,-9.52,1.44,-0.01,0.00,319.8,260.5,116.5,232.9,323.8,249.5,0,323.8,249.5,116.7,233.3,4,11.7,-0.190,0.077,0.0000,50.1
3.757,1.79,-0.05,-9.52,1.45,-0.01,0.00,319.9,259.8,116.5,232.9,323.8,249.5,0,323.8,249.5,116.7,233.3,4,11.0,-0.190,0.077,0.0000,50.1
3.807,1.82,-0.05,-9.52,1.46,-0.01,0.00,319.4,261.0,116.4,232.9,323.8,249.5,0,323.8,249.5,116.7,233.3,4,12.3,-0.190,0.077,0.0000,50.1
3.857,1.82,-0.05,-9.52,1.48,-0.01,0.00,319.4,260.2,116.4,232.9,323.8,249.5,0,323.8,249.5,116.7,233.3,4,11.6,-0.190,0.077,0.0000,50.1
3.907,1.85,-0.04,-9.52,1.49,-0.01,0.00,318.9,261.1,116.4,232.8,323.8,249.5,0,323.8,249.5,116.7,233.3,4,12.6,-0.190,0.077,0.0000,50.1
3.957,1.85,-0.04,-9.52,1.50,-0.01,0.00,319.0,260.4,116.4,232.8,323.8,249.5,0,323.8,249.5,116.7,233.3,4,11.9,-0.190,0.077,0.0000,50.1
4.007,1.87,-0.03,-9.52,1.51,-0.01,0.00,318.5,260.7,116.4,232.8,319.1,259.7,1,319.1,259.7,116.4,232.8,5,1.1,-0.394,-0.018,-0.0000,50.1
4.057,1.87,-0.03,-9.52,1.53,-0.01,0.00,318.6,260.0,116.4,232.8,319.1,259.7,0,323.8,249.5,116.7,233.3,4,11.7,-0.190,0.077,0.0000,50.1
4.107,1.88,-0.02,-9.52,1.54,-0.01,0.00,318.2,259.9,116.4,232.8,319.1,259.7,0,323.8,249.5,116.7,233.3,4,11.8,-0.190,0.077,0.0000,50.1
4.157,1.88,-0.02,-9.52,1.55,-0.01,0.00,318.3,259.2,116.4,232.8,319.1,259.7,0,323.8,249.5,116.7,233.3,4,11.2,-0.190,0.077,0.0000,50.1
4.207,1.89,-0.02,-9.53,1.56,-0.01,0.00,317.9,258.7,116.4,232.8,319.1,259.7,0,323.8,249.5,116.7,233.3,4,11.0,-0.190,0.077,0.0000,50.1
4.257,1.89,-0.02,-9.53,1.58,-0.01,0.00,318.0,258.0,116.4,232.8,319.1,259.7,0,323.8,249.5,116.7,233.3,4,10.3,-0.190,0.077,0.0000,50.1
4.307,1.89,-0.01,-9.53,1.59,-0.01,0.00,317.6,257.2,116.4,232.7,319.1,259.7,0,323.8,249.5,116.7,233.3,4,9.9,-0.190,0.077,0.0000,50.1
4.358,1.89,-0.01,-9.53,1.60,-0.01,0.00,317.7,256.4,116.4,232.7,319.1,259.7,0,323.8,249.5,116.7,233.3,4,9.2,-0.190,0.077,0.0000,50.1
4.408,1.88,-0.00,-9.53,1.61,-0.01,0.00,317.4,255.4,116.4,232.7,319.1,259.7,0,323.8,249.5,116.7,233.3,4,8.7,-0.190,0.077,0.0000,50.1
4.458,1.88,-0.00,-9.53,1.63,-0.01,0.00,317.5,254.6,116.4,232.7,319.1,259.7,0,323.8,249.5,116.7,233.3,4,8.2,-0.190,0.077,0.0000,50.1
4.508,1.87,0.01,-9.53,1.64,-0.01,0.00,317.2,253.4,116.3,232.7,319.1,259.7,0,323.8,249.5,116.7,233.3,4,7.7,-0.190,0.077,0.0000,50.1
4.558,1.87,0.01,-9.53,1.65,-0.01,0.00,317.2,252.7,116.3,232.7,319.1,259.7,0,319.1,259.7,116.4,232.8,5,7.3,-0.394,-0.018,-0.0000,50.1
4.608,1.86,0.02,-9.53,1.66,-0.01,0.00,316.9,251.3,116.3,232.7,319.1,259.7,0,319.1,259.7,116.4,232.8,5,8.7,-0.394,-0.018,-0.0000,50.1
4.658,1.86,0.02,-9.53,1.68,-0.01,0.00,317.0,250.6,116.3,232.7,319.1,259.7,0,319.1,259.7,116.4,232.8,5,9.4,-0.394,-0.018,-0.0000,50.1
4.708,1.85,0.02,-9.53,1.69,-0.01,0.00,316.7,249.1,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,10.9,-0.394,-0.018,-0.0000,50.1
4.758,1.85,0.02,-9.53,1.70,-0.01,0.00,316.8,248.3,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,11.6,-0.394,-0.018,-0.0000,50.1
4.808,1.84,0.03,-9.53,1.71,-0.01,0.00,316.5,246.7,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,13.3,-0.394,-0.018,-0.0000,50.1
4.858,1.84,0.03,-9.53,1.73,-0.01,0.00,316.6,245.9,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,14.0,-0.394,-0.018,-0.0000,50.1
4.908,1.82,0.04,-9.53,1.74,-0.01,0.00,316.4,244.1,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,15.9,-0.394,-0.018,-0.0000,50.1
4.958,1.82,0.04,-9.53,1.75,-0.01,0.00,316.5,243.3,116.3,232.6,319.1,259.7,0,319.1,259.7,116.4,232.8,5,16.6,-0.394,-0.018,-0.0000,50.1
5.008,1.79,0.05,-9.53,1.76,-0.01,0.00,316.3,241.2,116.3,232.6,316.5,242.7,1,316.5,242.7,116.3,232.6,6,1.5,-0.055,-0.069,-0.0000,50.1
5.058,1.79,0.05,-9.53,1.78,-0.01,0.00,316.4,240.5,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,19.4,-0.394,-0.018,-0.0000,50.1
5.108,1.77,0.05,-9.53,1.79,-0.01,0.00,316.3,238.2,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,21.7,-0.394,-0.018,-0.0000,50.1
5.159,1.77,0.05,-9.53,1.80,-0.01,0.00,316.4,237.5,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,22.4,-0.394,-0.018,-0.0000,50.1
5.209,1.74,0.06,-9.53,1.81,-0.01,0.00,316.4,235.1,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,24.8,-0.394,-0.018,-0.0000,50.1
5.259,1.74,0.06,-9.53,1.83,-0.01,0.00,316.5,234.4,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,25.5,-0.394,-0.018,-0.0000,50.1
5.309,1.71,0.06,-9.53,1.84,-0.01,0.00,316.5,231.9,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,28.0,-0.394,-0.018,-0.0000,50.1
5.359,1.71,0.06,-9.53,1.85,-0.01,0.00,316.6,231.2,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,28.7,-0.394,-0.018,-0.0000,50.1
5.409,1.68,0.07,-9.53,1.86,-0.01,0.00,316.7,228.5,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,31.3,-0.394,-0.018,-0.0000,50.1
5.459,1.68,0.07,-9.53,1.88,-0.01,0.00,316.8,227.8,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,32.0,-0.394,-0.018,-0.0000,50.1
5.509,1.64,0.07,-9.53,1.89,-0.01,0.00,316.9,225.1,116.3,232.6,316.5,242.7,0,319.1,259.7,116.4,232.8,5,34.7,-0.394,-0.018,-0.0000,50.1
5.559,1.64,0.07,-9.53,1.90,-0.01,0.00,317.0,224.4,116.3,232.6,316.5,242.7,0,316.5,242.7,116.3,232.6,6,18.3,-0.055,-0.069,-0.0000,50.1
5.609,1.61,0.08,-9.53,1.91,-0.01,0.00,317.1,221.7,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,21.1,-0.055,-0.069,-0.0000,50.1
5.659,1.61,0.08,-9.53,1.93,-0.01,0.00,317.2,220.9,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,21.8,-0.055,-0.069,-0.0000,50.3
5.709,1.57,0.08,-9.53,1.94,-0.01,0.00,317.3,218.2,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,24.6,-0.055,-0.069,-0.0000,50.1
5.760,1.57,0.08,-9.53,1.95,-0.01,0.00,317.4,217.4,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,25.3,-0.055,-0.069,-0.0000,50.1
5.810,1.54,0.08,-9.53,1.96,-0.01,0.00,317.5,214.8,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,28.0,-0.055,-0.069,-0.0000,50.1
5.860,1.54,0.08,-9.53,1.98,-0.01,0.00,317.6,214.0,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,28.7,-0.055,-0.069,-0.0000,50.1
5.910,1.51,0.08,-9.53,1.99,-0.01,0.00,317.8,211.6,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,31.2,-0.055,-0.069,-0.0000,50.1
5.960,1.51,0.08,-9.53,2.00,-0.01,0.00,317.9,210.8,116.3,232.5,316.5,242.7,0,316.5,242.7,116.3,232.6,6,31.9,-0.055,-0.069,-0.0000,50.1
6.010,1.48,0.08,-9.53,2.01,-0.01,0.00,318.2,208.6,116.3,232.5,318.0,210.3,1,318.0,210.3,116.3,232.5,7,1.6,0.595,-0.040,-0.0000,50.1
6.060,1.48,0.08,-9.53,2.03,-0.01,0.00,318.3,207.9,116.3,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,34.9,-0.055,-0.069,-0.0000,50.1
6.110,1.46,0.08,-9.54,2.04,-0.01,0.00,318.6,205.9,116.3,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,36.9,-0.055,-0.069,-0.0000,50.1
6.160,1.46,0.08,-9.54,2.05,-0.01,0.00,318.6,205.2,116.3,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,37.6,-0.055,-0.069,-0.0000,50.1
6.210,1.44,0.08,-9.54,2.06,-0.01,0.00,319.0,203.5,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,39.3,-0.055,-0.069,-0.0000,50.1
6.260,1.44,0.08,-9.54,2.08,-0.01,0.00,319.1,202.7,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,40.1,-0.055,-0.069,-0.0000,50.1
6.310,1.43,0.08,-9.54,2.09,-0.01,0.00,319.4,201.2,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,41.6,-0.055,-0.069,-0.0000,50.1
6.360,1.43,0.08,-9.54,2.10,-0.01,0.00,319.5,200.5,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,42.4,-0.055,-0.069,-0.0000,50.1
6.410,1.42,0.08,-9.54,2.12,-0.01,0.00,319.9,199.0,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,43.8,-0.055,-0.069,-0.0000,50.1
6.460,1.42,0.08,-9.54,2.13,-0.01,0.00,320.0,198.3,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,44.5,-0.055,-0.069,-0.0000,50.1
6.510,1.41,0.07,-9.54,2.14,-0.01,0.00,320.4,197.0,116.2,232.5,318.0,210.3,0,316.5,242.7,116.3,232.6,6,45.9,-0.055,-0.069,-0.0000,50.1
6.561,1.41,0.07,-9.54,2.15,-0.01,0.00,320.5,196.3,116.2,232.5,318.0,210.3,0,318.0,210.3,116.3,232.5,7,14.2,0.595,-0.040,-0.0000,50.1
6.611,1.39,0.07,-9.54,2.17,-0.01,0.00,320.9,195.0,116.2,232.5,318.0,210.3,0,318.0,210.3,116.3,232.5,7,15.5,0.595,-0.040,-0.0000,50.1
6.661,1.39,0.07,-9.54,2.18,-0.01,0.00,321.0,194.3,116.2,232.5,318.0,210.3,0,318.0,210.3,116.3,232.5,7,16.3,0.595,-0.040,-0.0000,50.1
6.711,1.39,0.06,-9.54,2.19,-0.01,0.00,321.4,193.0,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,17.5,0.595,-0.040,-0.0000,50.1
6.761,1.39,0.06,-9.54,2.20,-0.01,0.00,321.5,192.3,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,18.3,0.595,-0.040,-0.0000,50.1
6.811,1.38,0.06,-9.54,2.22,-0.01,0.00,321.9,191.3,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,19.4,0.595,-0.040,-0.0000,50.1
6.861,1.38,0.06,-9.54,2.23,-0.01,0.00,322.0,190.6,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,20.1,0.595,-0.040,-0.0000,50.1
6.911,1.38,0.05,-9.54,2.24,-0.01,0.00,322.4,189.9,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,20.8,0.595,-0.040,-0.0000,50.1
6.961,1.38,0.05,-9.54,2.25,-0.01,0.00,322.5,189.2,116.2,232.4,318.0,210.3,0,318.0,210.3,116.3,232.5,7,21.5,0.595,-0.040,-0.0000,50.1
7.011,1.39,0.05,-9.54,2.27,-0.01,0.00,322.9,189.1,116.2,232.4,322.6,188.6,1,322.6,188.6,116.2,232.4,8,0.6,1.028,0.052,0.0000,50.1
7.061,1.39,0.05,-9.54,2.28,-0.01,0.00,323.0,188.4,116.2,232.4,322.6,188.6,0,318.0,210.3,116.3,232.5,7,22.5,0.595,-0.040,-0.0000,50.0
