t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
4.410,1.24,-0.01,-9.53,1.62,-0.01,0.00,322.1,218.1,116.3,232.7,318.9,231.0,0,319.0,226.3,116.3,232.7,1,8.7,0.275,-0.020,-0.0000,50.1
4.460,1.24,-0.01,-9.53,1.63,-0.01,0.00,322.2,217.4,116.3,232.7,318.9,231.0,0,319.0,225.6,116.3,232.6,1,8.8,0.288,-0.020,-0.0000,50.1
4.510,1.22,-0.01,-9.53,1.64,-0.01,0.00,322.8,215.8,116.3,232.7,318.9,231.0,0,319.0,225.0,116.3,232.6,1,9.9,0.300,-0.019,-0.0000,50.1
4.560,1.22,-0.01,-9.53,1.65,-0.01,0.00,322.9,215.1,116.3,232.7,318.9,231.0,0,319.1,224.4,116.3,232.6,1,10.0,0.313,-0.019,-0.0000,50.1
4.610,1.22,-0.02,-9.53,1.67,-0.01,0.00,323.4,214.0,116.3,232.6,318.9,231.0,0,319.1,223.7,116.3,232.6,1,10.6,0.325,-0.018,-0.0000,50.1
4.660,1.22,-0.02,-9.53,1.68,-0.01,0.00,323.5,213.3,116.3,232.6,318.9,231.0,0,319.1,223.1,116.3,232.5,1,10.7,0.338,-0.018,-0.0000,50.1
4.710,1.22,-0.02,-9.53,1.69,-0.01,0.00,323.9,212.6,116.3,232.6,318.9,231.0,0,319.1,222.5,116.3,232.5,1,10.9,0.351,-0.018,-0.0000,50.1
4.761,1.22,-0.02,-9.53,1.70,-0.01,0.00,324.0,211.9,116.3,232.6,318.9,231.0,0,319.1,221.8,116.3,232.5,1,11.1,0.363,-0.017,-0.0000,50.1
4.811,1.22,-0.03,-9.53,1.72,-0.01,0.00,324.4,211.6,116.3,232.6,318.9,231.0,0,319.2,221.2,116.2,232.5,1,10.9,0.376,-0.017,-0.0000,50.1
4.861,1.22,-0.03,-9.53,1.73,-0.01,0.00,324.4,210.9,116.3,232.6,318.9,231.0,0,319.2,220.6,116.2,232.5,1,11.0,0.389,-0.016,-0.0000,50.1
4.911,1.24,-0.03,-9.53,1.74,-0.01,0.00,324.8,210.9,116.3,232.6,318.9,231.0,0,319.2,219.9,116.2,232.4,1,10.6,0.401,-0.016,-0.0000,50.1
4.961,1.24,-0.03,-9.53,1.75,-0.01,0.00,324.9,210.2,116.3,232.6,318.9,231.0,0,319.2,219.3,116.2,232.4,1,10.7,0.414,-0.016,-0.0000,50.1
5.011,1.25,-0.04,-9.53,1.77,-0.01,0.00,325.2,210.5,116.3,232.6,324.9,209.6,1,324.9,209.7,116.3,232.6,1,0.9,0.606,0.098,0.0000,50.1
5.061,1.25,-0.04,-9.53,1.78,-0.01,0.00,325.3,209.8,116.3,232.6,324.9,209.6,0,325.2,208.6,116.3,232.6,1,1.2,0.628,0.104,0.0000,50.1
5.111,1.27,-0.05,-9.53,1.79,-0.01,0.00,325.6,210.4,116.3,232.6,324.9,209.6,0,325.5,207.5,116.3,232.6,1,2.9,0.650,0.110,0.0000,50.1
5.161,1.27,-0.05,-9.53,1.80,-0.01,0.00,325.6,209.7,116.3,232.6,324.9,209.6,0,325.8,206.4,116.3,232.6,1,3.2,0.671,0.116,0.0000,50.1
5.211,1.30,-0.05,-9.53,1.82,-0.01,0.00,325.9,210.5,116.3,232.6,324.9,209.6,0,326.1,205.4,116.3,232.6,1,5.2,0.693,0.122,0.0000,50.1
5.261,1.30,-0.05,-9.53,1.83,-0.01,0.00,326.0,209.8,116.3,232.6,324.9,209.6,0,326.4,204.3,116.3,232.5,1,5.5,0.714,0.128,0.0000,50.1
5.311,1.33,-0.06,-9.53,1.84,-0.01,0.00,326.1,211.0,116.3,232.6,324.9,209.6,0,326.7,203.2,116.3,232.5,1,7.8,0.736,0.134,0.0000,50.1
5.361,1.33,-0.06,-9.53,1.85,-0.01,0.00,326.2,210.3,116.3,232.6,324.9,209.6,0,327.0,202.1,116.3,232.5,1,8.2,0.757,0.140,0.0000,50.1
5.411,1.37,-0.06,-9.53,1.87,-0.01,0.00,326.2,211.9,116.3,232.6,324.9,209.6,0,327.3,201.1,116.3,232.5,1,10.8,0.779,0.146,0.0000,50.1
5.461,1.37,-0.06,-9.53,1.88,-0.01,0.00,326.3,211.1,116.3,232.6,324.9,209.6,0,327.6,200.0,116.2,232.5,1,11.2,0.800,0.152,0.0000,50.1
5.512,1.42,-0.06,-9.53,1.89,-0.01,0.00,326.2,213.1,116.3,232.5,324.9,209.6,0,327.9,198.9,116.2,232.5,1,14.3,0.822,0.158,0.0000,50.1
5.562,1.42,-0.06,-9.53,1.90,-0.01,0.00,326.3,212.4,116.3,232.5,324.9,209.6,0,328.2,197.8,116.2,232.5,1,14.7,0.843,0.164,0.0000,50.1
5.612,1.47,-0.06,-9.53,1.92,-0.01,0.00,326.1,214.7,116.3,232.5,324.9,209.6,0,328.5,196.8,116.2,232.5,1,18.1,0.865,0.170,0.0000,50.1
5.662,1.47,-0.06,-9.53,1.93,-0.01,0.00,326.2,213.9,116.3,232.5,324.9,209.6,0,328.8,195.7,116.2,232.5,1,18.5,0.886,0.176,0.0000,50.1
5.712,1.53,-0.06,-9.53,1.94,-0.01,0.00,325.8,216.5,116.3,232.5,324.9,209.6,0,329.1,194.6,116.2,232.4,1,22.2,0.908,0.182,0.0000,50.1
5.762,1.53,-0.06,-9.53,1.95,-0.01,0.00,325.9,215.8,116.3,232.5,324.9,209.6,0,329.4,193.5,116.2,232.4,1,22.6,0.930,0.188,0.0000,50.1
5.812,1.59,-0.06,-9.53,1.97,-0.01,0.00,325.5,218.8,116.3,232.5,324.9,209.6,0,329.7,192.4,116.2,232.4,1,26.6,0.951,0.194,0.0000,50.1
5.862,1.59,-0.06,-9.53,1.98,-0.01,0.00,325.6,218.0,116.3,232.5,324.9,209.6,0,330.0,191.4,116.2,232.4,1,27.0,0.973,0.200,0.0000,50.1
5.912,1.66,-0.06,-9.54,1.99,-0.01,0.00,325.0,221.3,116.3,232.5,324.9,209.6,0,330.3,190.3,116.2,232.4,1,31.4,0.994,0.206,0.0000,50.1
5.962,1.66,-0.06,-9.54,2.00,-0.01,0.00,325.1,220.5,116.3,232.5,324.9,209.6,0,330.6,189.2,116.2,232.4,1,31.8,1.016,0.212,0.0000,50.1
6.012,1.74,-0.06,-9.54,2.02,-0.01,0.00,324.5,224.1,116.2,232.5,325.2,220.0,1,325.3,219.7,116.3,232.5,1,4.4,0.405,0.105,0.0000,50.1
6.062,1.74,-0.06,-9.54,2.03,-0.01,0.00,324.6,223.3,116.2,232.5,325.2,220.0,0,325.3,220.2,116.3,232.5,1,3.2,0.396,0.106,0.0000,50.1
6.112,1.81,-0.05,-9.54,2.04,-0.01,0.00,323.9,227.1,116.2,232.5,325.2,220.0,0,325.3,220.7,116.3,232.5,1,6.6,0.386,0.106,0.0000,50.0
6.162,1.81,-0.05,-9.54,2.05,-0.01,0.00,324.0,226.4,116.2,232.5,325.2,220.0,0,325.3,221.2,116.2,232.5,1,5.4,0.376,0.106,0.0000,50.1
6.212,1.90,-0.05,-9.54,2.07,-0.01,0.00,323.3,230.4,116.2,232.5,325.2,220.0,0,325.3,221.7,116.2,232.5,1,8.9,0.366,0.107,0.0000,50.1
6.263,1.90,-0.05,-9.54,2.08,-0.01,0.00,323.4,229.7,116.2,232.5,325.2,220.0,0,325.4,222.2,116.2,232.5,1,7.8,0.356,0.107,0.0000,50.1
6.313,1.98,-0.05,-9.54,2.09,-0.01,0.00,322.6,233.8,116.2,232.5,325.2,220.0,0,325.4,222.7,116.2,232.5,1,11.5,0.347,0.108,0.0000,50.1
6.363,1.98,-0.05,-9.54,2.10,-0.01,0.00,322.7,233.1,116.2,232.5,325.2,220.0,0,325.4,223.2,116.2,232.5,1,10.3,0.337,0.108,0.0000,50.1
6.413,2.06,-0.04,-9.54,2.12,-0.01,0.00,321.9,236.8,116.2,232.5,325.2,220.0,0,325.4,223.6,116.2,232.5,1,13.7,0.327,0.108,0.0000,50.1
6.463,2.06,-0.04,-9.54,2.13,-0.01,0.00,322.0,236.1,116.2,232.5,325.2,220.0,0,325.4,224.1,116.2,232.5,1,12.5,0.317,0.109,0.0000,50.1
6.513,2.13,-0.04,-9.54,2.14,-0.01,0.00,321.3,239.5,116.2,232.4,325.2,220.0,0,325.5,224.6,116.2,232.5,1,15.4,0.308,0.109,0.0000,50.1
6.563,2.13,-0.04,-9.54,2.15,-0.01,0.00,321.4,238.8,116.2,232.4,325.2,220.0,0,325.5,225.1,116.2,232.5,1,14.3,0.298,0.110,0.0000,50.1
6.613,2.19,-0.03,-9.54,2.17,-0.01,0.00,320.7,241.7,116.2,232.4,325.2,220.0,0,325.5,225.6,116.2,232.5,1,16.8,0.288,0.110,0.0000,50.1
6.663,2.19,-0.03,-9.54,2.18,-0.01,0.00,320.8,241.0,116.2,232.4,325.2,220.0,0,325.5,226.1,116.2,232.4,1,15.6,0.278,0.110,0.0000,50.1
6.713,2.25,-0.03,-9.54,2.19,-0.01,0.00,320.2,243.5,116.2,232.4,325.2,220.0,0,325.5,226.6,116.2,232.4,1,17.8,0.269,0.111,0.0000,50.1
6.763,2.25,-0.03,-9.54,2.20,-0.01,0.00,320.3,242.8,116.2,232.4,325.2,220.0,0,325.6,227.1,116.2,232.4,1,16.6,0.259,0.111,0.0000,50.1
6.813,2.30,-0.02,-9.54,2.22,-0.01,0.00,319.7,245.0,116.2,232.4,325.2,220.0,0,325.6,227.5,116.2,232.4,1,18.5,0.249,0.112,0.0000,50.1
6.863,2.30,-0.02,-9.54,2.23,-0.01,0.00,319.7,244.3,116.2,232.4,325.2,220.0,0,325.6,228.0,116.2,232.4,1,17.3,0.239,0.112,0.0000,50.1
6.913,2.35,-0.01,-9.54,2.24,-0.01,0.00,319.2,246.2,116.2,232.4,325.2,220.0,0,325.6,228.5,116.2,232.4,1,18.8,0.230,0.112,0.0000,50.1
6.963,2.35,-0.01,-9.54,2.25,-0.01,0.00,319.2,245.5,116.2,232.4,325.2,220.0,0,325.6,229.0,116.2,232.4,1,17.7,0.220,0.113,0.0000,50.1
7.014,2.39,-0.01,-9.54,2.27,-0.01,0.00,318.7,247.1,116.2,232.4,319.3,244.9,1,319.4,244.8,116.2,232.4,1,2.4,-0.096,-0.013,-0.0000,50.1
7.064,2.39,-0.01,-9.54,2.28,-0.01,0.00,318.8,246.4,116.2,232.4,319.3,244.9,0,319.1,246.0,116.2,232.4,1,0.5,-0.121,-0.019,-0.0000,50.1
