t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px,carry_score
0.0,ACQUIRE,0.01,-0.01,-8.92,0.51,-0.01,1,0,,,,0.0,0.0,5.5,,,,,
0.05,ACQUIRE,0.01,-0.01,-8.92,0.61,-0.01,1,0,,,,0.0,0.0,0.9,,,,,
0.1,ACQUIRE,0.01,-0.01,-9.03,0.72,-0.01,1,0,,,,0.0,0.0,1.3,,,,,
0.15,ACQUIRE,0.01,-0.01,-9.03,0.82,-0.01,1,0,,,,0.0,0.0,0.6,,,,,
0.2,ACQUIRE,0.01,-0.01,-9.13,0.92,-0.01,1,0,,,,0.0,0.0,1.5,,,,,
0.25,ACQUIRE,0.01,-0.01,-9.13,1.02,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.3,ACQUIRE,0.01,-0.01,-9.23,1.12,-0.01,1,0,,,,0.0,0.0,1.3,,,,,
0.35,ACQUIRE,0.01,-0.01,-9.23,1.22,-0.01,1,0,,,,1.01,0.12,2.0,,,,,
0.4,ACQUIRE,0.01,-0.01,-9.31,1.32,-0.01,1,0,,,,1.06,0.13,2.3,,,,,
0.45,ACQUIRE,0.01,-0.01,-9.31,1.42,-0.01,1,0,,,,1.12,0.14,1.8,,,,,
0.5,ACQUIRE,0.01,-0.01,-9.38,1.52,-0.01,1,0,,,,1.17,0.14,2.5,,,,,
0.55,ACQUIRE,0.01,-0.01,-9.38,1.62,-0.01,1,0,,,,1.23,0.15,1.8,,,,,
0.6,ACQUIRE,0.01,-0.01,-9.45,1.72,-0.01,1,0,,,,1.28,0.16,2.5,,,,,
0.65,ACQUIRE,0.01,-0.01,-9.45,1.82,-0.01,1,0,,,,1.31,0.17,1.6,,,,,
0.7,ACQUIRE,0.02,-0.01,-9.5,1.92,-0.01,1,0,,,,1.3,0.17,2.5,,,,,
0.75,ACQUIRE,0.02,-0.01,-9.5,2.02,-0.01,1,0,,,,1.3,0.18,1.6,,,,,
0.8,ACQUIRE,0.04,-0.01,-9.54,2.12,-0.01,1,0,,,,1.28,0.18,2.3,,,,,
0.85,ACQUIRE,0.04,-0.01,-9.54,2.22,-0.01,1,0,,,,1.96,0.26,1.8,,,,,
0.9,ACQUIRE,0.07,-0.01,-9.57,2.32,-0.01,1,0,,,,1.91,0.26,2.2,,,,,
0.95,ACQUIRE,0.07,-0.01,-9.57,2.42,-0.01,1,0,,,,1.91,0.26,1.9,,,,,
1.0,ACQUIRE,0.12,-0.01,-9.6,2.52,-0.01,1,0,,,,1.86,0.26,2.2,,,,,
1.05,ACQUIRE,0.12,-0.01,-9.6,2.62,-0.01,1,0,,,,1.86,0.26,2.0,,,,,
1.1,ACQUIRE,0.19,-0.01,-9.61,2.72,-0.01,1,0,,,,1.77,0.26,2.1,,,,,
1.15,ACQUIRE,0.19,-0.01,-9.61,2.82,-0.01,1,0,,,,1.77,0.25,1.8,,,,,
1.2,ACQUIRE,0.28,-0.01,-9.61,2.92,-0.01,1,0,,,,1.66,0.24,2.5,,,,,
