t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
1.152,0.72,0.09,-9.97,5.30,0.00,0.00,393.6,-85.6,133.1,1.0,1,333.8,3.000,1.473,0.2209,50.1
1.202,0.72,0.09,-9.97,5.40,0.00,0.00,395.9,-93.8,134.2,1.0,1,342.3,3.000,1.517,0.2276,50.1
1.252,0.92,0.14,-9.97,5.50,0.00,0.00,398.1,-102.0,135.3,1.0,1,350.8,3.000,1.562,0.2343,50.1
1.302,1.13,0.21,-9.97,5.60,0.00,0.00,400.3,-110.3,136.3,1.0,1,359.4,3.000,1.607,0.2410,50.1
1.352,1.13,0.21,-9.97,5.70,0.00,0.00,402.6,-118.5,137.4,1.0,1,367.9,3.000,1.651,0.2477,50.1
1.403,1.37,0.29,-9.97,5.81,0.00,0.00,404.8,-126.8,138.5,1.0,1,376.4,3.000,1.696,0.2544,50.1
1.453,1.37,0.29,-9.97,5.91,0.00,0.00,407.0,-135.0,139.6,1.0,1,385.0,3.000,1.741,0.2611,50.1
1.503,1.37,0.29,-9.97,6.01,0.00,0.00,409.3,-143.2,140.6,1.0,1,393.5,3.000,1.786,0.2678,50.1
1.553,1.61,0.39,-9.97,6.11,0.00,0.00,411.5,-151.5,141.7,1.0,1,402.0,3.000,1.830,0.2746,50.1
1.603,1.61,0.39,-9.97,6.21,0.00,0.00,413.8,-159.7,142.8,1.0,1,410.6,3.000,1.875,0.2813,50.1
1.653,1.86,0.50,-9.97,6.31,0.00,0.00,416.0,-167.9,143.9,1.0,1,419.1,3.000,1.920,0.2880,50.1
1.703,1.86,0.50,-9.97,6.41,0.00,0.00,418.2,-176.2,144.9,1.0,1,427.6,3.000,1.965,0.2947,50.1
1.753,2.12,0.63,-9.97,6.51,0.00,0.00,347.0,9.6,119.3,19.1,2,232.0,3.000,0.540,0.0810,50.1
1.803,2.12,0.63,-9.97,6.61,0.00,0.00,346.0,6.7,119.5,13.4,2,234.7,3.000,0.520,0.0780,50.1
1.853,2.39,0.77,-9.97,6.71,0.00,0.00,333.9,19.4,117.4,38.7,3,221.1,3.000,0.277,0.0416,50.1
1.903,2.65,0.93,-9.97,6.81,0.00,0.00,314.7,26.7,116.4,53.4,3,213.4,3.000,-0.106,-0.0159,50.1
1.953,2.65,0.93,-9.97,6.91,0.00,0.00,307.5,26.9,116.2,53.8,3,213.5,3.000,-0.250,-0.0374,50.1
2.003,2.92,1.10,-9.97,7.01,0.00,0.00,282.9,32.1,115.7,64.2,3,211.2,3.000,-0.742,-0.1112,50.1
2.053,2.92,1.10,-9.97,7.11,0.00,0.00,270.3,32.5,115.5,64.9,3,213.4,3.000,-0.994,-0.1491,50.1
2.103,3.18,1.29,-9.97,7.21,0.00,0.00,241.1,37.2,115.5,74.3,3,217.6,3.000,-1.577,-0.2366,50.1
2.154,3.18,1.29,-9.97,7.31,0.00,0.00,227.3,37.2,115.6,74.4,3,223.0,3.000,-1.854,-0.2781,50.1
2.204,3.18,1.29,-9.97,7.41,0.00,0.00,222.2,35.0,115.8,70.0,3,227.1,3.000,-1.956,-0.2935,50.1
2.254,3.45,1.47,-9.97,7.51,0.00,0.00,194.6,38.4,116.3,76.9,3,237.4,3.000,-2.508,-0.3761,50.1
2.304,3.45,1.47,-9.97,7.61,0.00,0.00,182.3,37.8,116.7,75.7,3,244.6,3.000,-2.754,-0.4132,50.1
2.354,3.72,1.66,-9.97,7.71,0.00,0.00,153.0,40.7,117.7,81.4,3,260.0,3.000,-3.000,-0.5010,50.1
2.404,3.72,1.66,-9.97,7.81,0.00,0.00,140.5,39.8,118.3,79.6,3,268.9,3.000,-3.000,-0.5386,50.1
2.454,4.00,1.83,-9.97,7.91,0.00,0.00,111.6,41.1,120.0,82.3,3,288.0,3.000,-3.000,-0.6252,50.1
2.504,4.28,2.00,-9.97,8.01,0.00,0.00,77.2,41.7,122.6,83.3,3,313.5,3.000,-3.000,-0.7285,50.1
2.554,4.28,2.00,-9.97,8.11,0.00,0.00,64.2,39.5,123.7,79.1,3,325.0,3.000,-3.000,-0.7675,50.1
2.604,4.56,2.15,-9.97,8.21,0.00,0.00,48.7,37.5,107.2,75.0,3,338.6,3.000,-3.000,-0.8140,50.1
2.654,4.56,2.15,-9.97,8.31,0.00,0.00,44.2,34.4,100.9,68.8,3,344.0,3.000,-3.000,-0.8275,50.1
2.704,4.84,2.27,-9.97,8.41,0.00,0.00,39.3,31.0,90.4,62.1,3,350.0,3.000,-3.000,-0.8422,50.1
2.754,4.84,2.27,-9.97,8.51,0.00,0.00,38.5,27.5,86.9,55.0,3,352.7,3.000,-3.000,-0.8446,50.1
2.804,5.13,2.37,-9.97,8.61,0.00,0.00,41.8,23.7,91.4,47.4,3,352.4,3.000,-3.000,-0.8347,50.1
2.855,5.13,2.37,-9.97,8.71,0.00,0.00,43.5,20.0,93.1,40.1,3,353.3,3.000,-3.000,-0.8295,50.1
2.905,5.43,2.44,-9.97,8.81,0.00,0.00,51.6,17.3,108.2,34.5,3,348.7,3.000,-3.000,-0.8051,50.1
2.955,5.43,2.44,-9.97,8.91,0.00,0.00,55.0,14.0,113.3,27.9,3,348.3,3.000,-3.000,-0.7951,50.1
3.005,5.72,2.49,-9.97,9.01,0.00,0.00,67.7,13.3,125.4,26.5,3,339.2,3.000,-3.000,-0.7568,50.1
3.055,5.72,2.49,-9.97,9.11,0.00,0.00,73.9,10.8,129.4,21.6,3,336.3,3.000,-3.000,-0.7383,50.1
3.105,6.02,2.51,-9.97,9.21,0.00,0.00,91.6,11.7,130.1,23.4,3,322.9,3.000,-3.000,-0.6851,50.1
3.155,6.02,2.51,-9.97,9.31,0.00,0.00,101.7,10.4,129.1,20.8,3,316.8,3.000,-3.000,-0.6549,50.1
3.205,6.31,2.51,-9.97,9.41,0.00,0.00,117.7,12.5,128.8,25.0,3,304.5,3.000,-3.000,-0.6070,50.1
3.255,6.31,2.51,-9.97,9.51,0.00,0.00,128.1,12.5,127.5,25.0,3,297.6,3.000,-3.000,-0.5758,50.1
3.305,6.60,2.47,-9.97,9.61,0.00,0.00,142.2,15.7,126.9,31.4,3,286.2,3.000,-3.000,-0.5333,50.1
3.355,6.60,2.47,-9.97,9.71,0.00,0.00,151.8,16.8,125.7,33.7,3,279.4,3.000,-3.000,-0.5046,50.1
3.405,6.88,2.42,-9.97,9.81,0.00,0.00,163.8,21.1,124.8,42.2,3,268.9,3.000,-3.000,-0.4685,50.1
3.455,6.88,2.42,-9.97,9.91,0.00,0.00,171.7,22.9,123.8,45.8,3,262.9,3.000,-2.966,-0.4449,50.1
3.505,6.88,2.42,-9.97,10.01,0.00,0.00,176.3,22.0,123.1,44.1,3,261.1,3.000,-2.874,-0.4312,50.1
3.555,7.16,2.34,-9.97,10.11,0.00,0.00,185.6,26.6,122.3,53.1,3,252.2,3.000,-2.687,-0.4031,50.1
3.606,7.42,2.24,-9.97,10.21,0.00,0.00,194.4,32.4,121.5,64.8,3,242.6,3.000,-2.511,-0.3767,50.1
3.656,7.42,2.24,-9.97,10.31,0.00,0.00,200.2,35.0,120.7,69.9,3,237.5,3.000,-2.396,-0.3594,50.1
3.706,7.67,2.11,-9.97,10.41,0.00,0.00,206.6,39.4,120.1,78.8,3,230.4,3.000,-2.267,-0.3401,50.1
3.756,7.67,2.11,-9.97,10.51,0.00,0.00,211.2,40.2,119.7,80.5,3,227.5,3.000,-2.177,-0.3265,50.1
3.806,7.90,1.97,-9.97,10.61,0.00,0.00,216.6,43.4,119.3,86.9,3,222.1,3.000,-2.068,-0.3102,50.1
3.856,7.90,1.97,-9.97,10.71,0.00,0.00,220.9,43.5,119.1,87.0,3,220.1,3.000,-1.982,-0.2973,50.1
3.906,8.12,1.80,-9.97,10.81,0.00,0.00,226.2,46.5,118.8,93.0,3,215.0,3.000,-1.876,-0.2813,50.1
3.956,8.12,1.80,-9.97,10.91,0.00,0.00,230.6,46.5,118.6,93.0,3,213.2,3.000,-1.788,-0.2682,50.1
4.006,8.33,1.62,-9.97,11.01,0.00,0.00,235.8,50.0,118.2,100.1,3,207.8,3.000,-1.684,-0.2526,50.1
4.056,8.33,1.62,-9.97,11.11,0.00,0.00,240.2,50.3,118.0,100.6,3,205.8,3.000,-1.596,-0.2394,50.1
4.106,8.52,1.42,-9.98,11.21,0.00,0.00,245.6,54.2,117.5,108.4,3,200.1,3.000,-1.487,-0.2231,50.1
4.156,8.52,1.42,-9.98,11.31,0.00,0.00,250.2,54.7,117.2,109.3,3,198.0,3.000,-1.395,-0.2093,50.1
4.206,8.69,1.19,-9.98,11.41,0.00,0.00,258.9,59.2,116.6,118.3,3,190.9,3.000,-1.222,-0.1833,50.1
4.256,8.69,1.19,-9.98,11.51,0.00,0.00,265.1,60.0,116.2,119.9,3,188.2,3.000,-1.098,-0.1647,50.1
4.306,8.85,0.94,-9.98,11.61,0.00,0.00,282.1,65.5,115.4,131.0,3,178.6,3.000,-0.758,-0.1136,50.1
4.357,8.85,0.94,-9.98,11.71,0.00,0.00,292.4,66.8,114.9,133.7,3,175.3,3.000,-0.553,-0.0829,50.1
4.407,8.99,0.68,-9.98,11.81,0.00,0.00,316.1,73.1,114.0,146.1,3,167.0,3.000,-0.079,-0.0118,50.1
4.457,8.99,0.68,-9.98,11.91,0.00,0.00,329.4,74.8,113.6,149.5,3,165.5,3.000,0.188,0.0282,50.1
4.507,9.13,0.41,-9.98,12.01,0.00,0.00,357.3,81.1,113.1,162.3,3,163.2,3.000,0.746,0.1120,50.1
4.557,9.13,0.41,-9.98,12.11,0.00,0.00,372.3,82.8,112.8,165.7,3,165.6,3.000,1.047,0.1570,50.1
4.607,9.26,0.13,-9.98,12.21,0.00,0.00,401.6,88.8,112.8,177.7,3,171.8,3.000,1.632,0.2448,50.1
4.657,9.26,0.13,-9.98,12.31,0.00,0.00,416.8,90.3,112.8,180.5,3,178.3,2.995,1.936,0.2904,50.1
4.707,9.38,-0.16,-9.98,12.41,0.00,0.00,447.1,95.7,113.2,191.4,3,192.3,2.886,2.542,0.3813,50.1
4.757,9.38,-0.16,-9.98,12.51,0.00,0.00,462.4,96.8,113.5,193.6,3,201.9,2.864,2.848,0.4272,50.1
4.807,9.51,-0.45,-9.98,12.61,0.00,0.00,493.1,101.4,114.5,202.7,3,221.8,2.773,3.000,0.5193,50.1
4.857,9.51,-0.45,-9.98,12.71,0.00,0.00,508.3,102.0,115.1,203.9,3,233.4,2.761,3.000,0.5648,50.1
4.907,9.64,-0.74,-9.98,12.81,0.00,0.00,539.3,105.2,116.6,210.5,3,257.4,2.695,3.000,0.6579,50.1
4.957,9.64,-0.74,-9.98,12.91,0.00,0.00,554.3,105.2,117.4,210.4,3,270.3,2.696,3.000,0.7028,50.1
5.007,9.78,-1.01,-9.98,13.01,0.00,0.00,581.0,106.7,110.8,213.4,3,293.0,2.666,3.000,0.7829,50.2
5.058,9.78,-1.01,-9.98,13.12,0.00,0.00,592.2,105.8,105.0,211.6,3,303.4,2.684,3.000,0.8165,50.1
5.108,9.93,-1.29,-9.98,13.22,0.00,0.00,608.2,105.4,78.0,210.8,3,318.1,2.692,3.000,0.8646,50.1
5.158,9.93,-1.29,-9.98,13.32,0.00,0.00,615.1,103.6,64.7,207.3,3,325.1,2.727,3.000,0.8852,50.1
5.208,10.10,-1.54,-9.98,13.42,0.00,0.00,627.3,101.1,39.0,202.2,3,337.3,2.778,3.000,0.9220,50.1
5.258,10.10,-1.54,-9.98,13.52,0.00,0.00,627.9,96.7,24.1,193.4,4,339.6,2.866,3.000,0.9238,50.1
5.308,10.28,-1.78,-9.98,13.62,0.00,0.00,633.7,90.9,12.7,181.8,4,347.3,2.982,3.000,0.9410,50.1
5.358,10.28,-1.78,-9.98,13.72,0.00,0.00,636.3,87.8,7.4,175.7,4,351.0,3.000,3.000,0.9489,50.1
5.408,10.49,-2.00,-9.98,13.82,0.00,0.00,635.9,79.8,8.1,159.6,4,354.2,3.000,3.000,0.9478,50.1
5.458,10.49,-2.00,-9.98,13.92,0.00,0.00,637.3,75.5,5.5,150.9,4,357.4,3.000,3.000,0.9518,50.1
5.508,10.71,-2.21,-9.98,14.02,0.00,0.00,631.2,67.1,17.5,134.2,5,356.0,3.000,3.000,0.9337,50.1
5.558,10.71,-2.21,-9.98,14.12,0.00,0.00,632.6,64.3,14.7,128.7,5,358.6,3.000,3.000,0.9379,50.3
5.608,10.94,-2.38,-9.98,14.22,0.00,0.00,626.4,59.0,27.2,117.9,5,355.9,3.000,3.000,0.9192,50.1
5.658,10.94,-2.38,-9.98,14.32,0.00,0.00,625.7,55.0,28.6,109.9,5,357.3,3.000,3.000,0.9170,50.1
5.709,11.19,-2.54,-9.98,14.42,0.00,0.00,618.9,50.9,42.2,101.8,5,353.7,3.000,3.000,0.8968,50.1
5.759,11.19,-2.54,-9.98,14.52,0.00,0.00,617.7,47.4,44.6,94.7,5,354.6,3.000,3.000,0.8931,50.3
5.809,11.44,-2.67,-9.98,14.62,0.00,0.00,611.2,44.9,57.6,89.7,5,350.5,3.000,3.000,0.8736,50.1
5.859,11.44,-2.67,-9.98,14.72,0.00,0.00,609.6,41.8,60.8,83.6,5,350.9,3.000,3.000,0.8688,50.1
5.909,11.71,-2.78,-9.98,14.82,0.00,0.00,603.3,40.2,73.4,80.5,5,346.7,3.000,3.000,0.8499,50.1
5.959,11.71,-2.78,-9.98,14.92,0.00,0.00,601.4,37.5,77.2,75.0,5,346.7,3.000,3.000,0.8442,50.1
6.009,11.98,-2.86,-9.98,15.02,0.00,0.00,595.4,36.8,89.2,73.6,5,342.2,3.000,3.000,0.8262,50.1
6.059,11.98,-2.86,-9.98,15.12,0.00,0.00,593.3,34.4,93.5,68.9,5,341.9,3.000,3.000,0.8198,50.1
6.109,12.25,-2.92,-9.98,15.22,0.00,0.00,587.3,34.4,105.3,68.8,5,337.3,3.000,3.000,0.8020,50.1
6.159,12.25,-2.92,-9.98,15.32,0.00,0.00,585.0,32.3,110.1,64.7,5,336.6,3.000,3.000,0.7949,50.1
6.209,12.51,-2.95,-9.98,15.42,0.00,0.00,579.2,32.8,121.5,65.6,5,331.8,3.000,3.000,0.7777,50.1
6.260,12.51,-2.95,-9.98,15.52,0.00,0.00,576.7,31.1,126.6,62.2,5,330.9,3.000,3.000,0.7700,50.1
6.310,12.78,-2.96,-9.98,15.62,0.00,0.00,566.0,32.0,128.3,64.0,5,322.2,3.000,3.000,0.7381,50.1
6.360,12.78,-2.96,-9.98,15.72,0.00,0.00,560.4,30.5,128.1,61.1,5,318.8,3.000,3.000,0.7211,50.1
6.410,13.03,-2.94,-9.98,15.82,0.00,0.00,548.7,31.8,127.6,63.7,5,309.2,3.000,3.000,0.6860,50.1
6.460,13.03,-2.94,-9.98,15.92,0.00,0.00,542.2,30.7,126.7,61.4,5,305.3,3.000,3.000,0.6667,50.1
6.510,13.28,-2.90,-9.98,16.02,0.00,0.00,530.2,32.3,126.0,64.5,5,295.6,3.000,3.000,0.6307,50.1
6.560,13.28,-2.90,-9.98,16.12,0.00,0.00,523.4,31.3,125.1,62.7,5,291.4,3.000,3.000,0.6103,50.1
6.610,13.53,-2.84,-9.98,16.22,0.00,0.00,511.7,33.5,124.4,67.0,5,281.7,3.000,3.000,0.5750,50.1
6.660,13.53,-2.84,-9.98,16.32,0.00,0.00,504.7,33.0,123.6,66.0,5,277.4,3.000,3.000,0.5540,50.1
6.710,13.75,-2.76,-9.98,16.42,0.00,0.00,493.5,35.6,122.9,71.3,5,268.0,3.000,3.000,0.5204,50.1
6.760,13.75,-2.76,-9.98,16.52,0.00,0.00,486.5,35.5,122.2,70.9,5,263.7,3.000,3.000,0.4995,50.1
6.810,13.96,-2.65,-9.98,16.62,0.00,0.00,476.0,38.7,121.5,77.4,5,254.7,3.000,3.000,0.4681,50.1
6.860,13.96,-2.65,-9.98,16.72,0.00,0.00,469.3,38.9,120.8,77.8,5,250.5,3.000,2.985,0.4478,50.1
6.910,14.16,-2.53,-9.98,16.82,0.00,0.00,459.4,42.5,120.1,85.0,5,241.7,3.000,2.787,0.4181,50.1
6.961,14.16,-2.53,-9.98,16.92,0.00,0.00,452.8,42.9,119.5,85.9,5,237.6,3.000,2.655,0.3983,50.1
7.011,14.34,-2.38,-9.98,17.02,0.00,0.00,443.7,46.2,118.9,92.5,5,229.9,3.000,2.474,0.3711,50.1
7.061,14.34,-2.38,-9.98,17.12,0.00,0.00,437.5,46.5,118.4,93.0,5,226.3,3.000,2.349,0.3524,50.1
7.111,14.50,-2.22,-9.98,17.22,0.00,0.00,428.6,48.6,118.0,97.2,5,220.1,3.000,2.172,0.3259,50.1
7.161,14.50,-2.22,-9.98,17.32,0.00,0.00,422.5,48.3,117.7,96.5,5,217.4,3.000,2.049,0.3074,50.1
7.211,14.65,-2.04,-9.98,17.42,0.00,0.00,413.7,49.4,117.5,98.7,5,212.4,3.000,1.873,0.2810,50.1
7.261,14.65,-2.04,-9.98,17.52,0.00,0.00,407.5,48.6,117.3,97.3,5,210.4,3.000,1.750,0.2625,50.1
7.311,14.78,-1.84,-9.99,17.62,0.00,0.00,398.2,49.0,117.2,98.0,5,206.4,3.000,1.563,0.2345,50.1
7.361,14.78,-1.84,-9.99,17.72,0.00,0.00,391.7,48.0,117.1,96.0,5,205.0,3.000,1.435,0.2152,50.1
7.411,14.89,-1.62,-9.99,17.82,0.00,0.00,378.2,46.6,117.3,93.1,5,202.0,3.000,1.163,0.1745,50.1
7.461,14.89,-1.62,-9.99,17.92,0.00,0.00,370.3,45.0,117.2,89.9,5,201.4,3.000,1.006,0.1509,50.1
7.511,14.99,-1.37,-9.99,18.02,0.00,0.00,348.0,45.5,117.0,91.0,5,196.5,3.000,0.559,0.0839,50.1
7.561,14.99,-1.37,-9.99,18.12,0.00,0.00,336.4,44.7,116.9,89.3,5,196.0,3.000,0.328,0.0492,50.1
7.611,15.07,-1.11,-9.99,18.22,0.00,0.00,308.8,48.1,116.4,96.2,5,192.2,3.000,-0.224,-0.0337,50.1
7.662,15.07,-1.11,-9.99,18.32,0.00,0.00,294.0,48.7,116.1,97.4,5,193.1,3.000,-0.520,-0.0781,50.1
7.712,15.15,-0.83,-9.99,18.42,0.00,0.00,264.3,53.7,115.7,107.4,5,194.5,3.000,-1.113,-0.1670,50.1
7.762,15.15,-0.83,-9.99,18.52,0.00,0.00,248.2,55.1,115.5,110.2,5,198.3,3.000,-1.435,-0.2153,50.1
7.812,15.23,-0.54,-9.99,18.62,0.00,0.00,218.0,60.7,115.5,121.4,5,206.3,3.000,-2.041,-0.3061,50.1
7.862,15.23,-0.54,-9.99,18.72,0.00,0.00,201.8,62.3,115.5,124.7,5,213.4,3.000,-2.365,-0.3547,50.1
7.912,15.30,-0.25,-9.99,18.82,0.00,0.00,171.5,67.9,115.8,135.8,5,227.3,3.000,-2.971,-0.4456,50.1
7.962,15.30,-0.25,-9.99,18.92,0.00,0.00,155.6,69.4,116.1,138.8,5,236.9,3.000,-3.000,-0.4931,50.1
8.012,15.38,0.05,-9.99,19.02,0.00,0.00,125.7,74.2,117.0,148.4,5,255.4,3.000,-3.000,-0.5828,50.1
8.062,15.38,0.05,-9.99,19.12,0.00,0.00,110.5,75.1,117.4,150.2,5,266.6,3.000,-3.000,-0.6285,50.1
8.112,15.47,0.36,-9.99,19.22,0.00,0.00,80.7,78.4,118.9,156.8,5,288.7,3.000,-3.000,-0.7178,50.1
8.162,15.47,0.36,-9.99,19.32,0.00,0.00,66.0,78.5,119.6,156.9,5,301.0,3.000,-3.000,-0.7619,50.1
8.212,15.57,0.65,-9.99,19.42,0.00,0.00,46.4,79.5,101.6,158.9,5,317.2,3.000,-3.000,-0.8207,50.1
8.262,15.57,0.65,-9.99,19.52,0.00,0.00,38.1,78.4,91.1,156.9,5,324.9,3.000,-3.000,-0.8458,50.1
8.312,15.68,0.94,-9.99,19.62,0.00,0.00,24.1,76.8,64.0,153.6,5,338.0,3.000,-3.000,-0.8878,50.1
8.362,15.68,0.94,-9.99,19.72,0.00,0.00,17.9,74.6,50.7,149.2,5,344.4,3.000,-3.000,-0.9062,50.1
8.413,15.81,1.23,-9.99,19.83,0.00,0.00,7.2,70.7,27.2,141.5,5,355.7,3.000,-3.000,-0.9385,50.1
8.463,15.81,1.23,-9.99,19.93,0.00,0.00,7.0,66.1,14.1,132.2,6,358.0,3.000,-3.000,-0.9389,50.1
8.513,15.96,1.49,-9.99,20.03,0.00,0.00,3.1,60.1,6.3,120.2,6,364.4,3.000,-3.000,-0.9506,50.1
8.563,15.96,1.49,-9.99,20.13,0.00,0.00,0.4,56.6,0.7,113.1,7,368.5,3.000,-3.000,-0.9589,50.1
8.613,16.13,1.74,-9.98,20.23,0.00,0.00,3.3,49.3,6.7,98.6,8,369.6,3.000,-3.000,-0.9500,50.1
8.663,16.13,1.74,-9.98,20.33,0.00,0.00,1.6,46.6,3.1,93.2,8,372.6,3.000,-3.000,-0.9553,50.1
8.713,16.32,1.97,-9.98,20.43,0.00,0.00,8.7,39.7,17.5,79.4,9,370.1,3.000,-3.000,-0.9338,50.1
8.763,16.32,1.97,-9.98,20.53,0.00,0.00,7.3,36.9,14.6,73.7,9,372.9,3.000,-3.000,-0.9382,50.1
8.813,16.52,2.18,-9.98,20.63,0.00,0.00,14.6,31.9,29.3,63.8,9,369.5,3.000,-3.000,-0.9161,50.1
8.863,16.52,2.18,-9.98,20.73,0.00,0.00,15.3,28.0,30.7,56.0,9,371.1,3.000,-3.000,-0.9140,50.1
8.913,16.73,2.36,-9.98,20.83,0.00,0.00,23.5,24.1,47.0,48.2,9,366.8,3.000,-3.000,-0.8894,50.1
8.963,16.73,2.36,-9.98,20.93,0.00,0.00,24.7,20.6,49.4,41.1,9,367.9,3.000,-3.000,-0.8859,50.1
9.013,16.96,2.53,-9.98,21.03,0.00,0.00,32.7,17.9,65.5,35.9,9,363.1,3.000,-3.000,-0.8618,50.1
9.063,16.96,2.53,-9.98,21.13,0.00,0.00,34.3,14.7,68.5,29.5,9,363.8,3.000,-3.000,-0.8572,50.1
9.114,17.19,2.67,-9.98,21.23,0.00,0.00,42.1,13.3,84.2,26.6,9,358.6,3.000,-3.000,-0.8337,50.1
9.164,17.19,2.67,-9.98,21.33,0.00,0.00,43.9,10.5,87.8,21.0,9,359.0,3.000,-3.000,-0.8283,50.1
9.214,17.43,2.78,-9.98,21.43,0.00,0.00,51.5,10.0,102.9,20.0,9,353.6,3.000,-3.000,-0.8056,50.1
9.264,17.43,2.78,-9.98,21.53,0.00,0.00,53.6,7.6,107.2,15.1,9,353.5,3.000,-3.000,-0.7992,50.1
9.314,17.67,2.87,-9.98,21.63,0.00,0.00,60.9,7.7,121.9,15.4,9,348.0,3.000,-3.000,-0.7772,50.1
9.364,17.67,2.87,-9.98,21.73,0.00,0.00,63.4,5.7,126.8,11.4,9,347.5,3.000,-3.000,-0.7697,50.1
9.414,17.91,2.94,-9.98,21.83,0.00,0.00,76.2,6.2,129.5,12.3,9,337.8,3.000,-3.000,-0.7313,50.1
9.464,17.91,2.94,-9.98,21.93,0.00,0.00,82.9,4.4,127.4,8.9,9,334.2,3.000,-3.000,-0.7113,50.1
9.514,18.15,2.98,-9.98,22.03,0.00,0.00,96.0,5.2,128.2,10.4,9,324.5,3.000,-3.000,-0.6720,50.1
9.564,18.15,2.98,-9.98,22.13,0.00,0.00,103.9,4.1,125.8,8.1,9,319.9,3.000,-3.000,-0.6482,50.1
9.614,18.39,2.99,-9.98,22.23,0.00,0.00,116.5,5.1,126.2,10.1,9,310.8,3.000,-3.000,-0.6104,50.1
9.664,18.39,2.99,-9.98,22.33,0.00,0.00,124.9,4.6,124.4,9.2,9,305.8,3.000,-3.000,-0.5853,50.1
9.714,18.62,2.99,-9.98,22.43,0.00,0.00,137.1,5.9,124.4,11.8,9,297.0,3.000,-3.000,-0.5486,50.1
9.764,18.62,2.99,-9.98,22.53,0.00,0.00,145.8,6.1,123.1,12.1,9,291.7,3.000,-3.000,-0.5227,50.1
9.814,18.84,2.95,-9.98,22.63,0.00,0.00,157.5,7.8,122.8,15.7,9,283.4,3.000,-3.000,-0.4874,50.1
9.865,18.84,2.95,-9.98,22.73,0.00,0.00,165.5,8.2,121.8,16.5,9,278.5,3.000,-3.000,-0.4634,50.1
