t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
1.736,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.2
1.786,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
1.836,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
1.886,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
1.937,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
1.987,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.037,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.087,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.137,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.187,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.237,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.287,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.337,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.387,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.437,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.487,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.537,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.587,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.637,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.688,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.738,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.788,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.838,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.888,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.938,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
2.988,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.038,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.088,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.138,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.188,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.238,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.288,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.338,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.389,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.439,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.489,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.539,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.589,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.639,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.689,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.739,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.789,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.839,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.889,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.939,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
3.989,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.039,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.090,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.140,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.190,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.240,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.290,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.340,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.390,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.440,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.490,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.540,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.590,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.640,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.690,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.740,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.790,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.841,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.891,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.941,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
4.991,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.041,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.091,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.141,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.191,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.241,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.291,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.341,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.391,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.441,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.491,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.542,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.592,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.642,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.692,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.742,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.792,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.842,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.892,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.942,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
5.992,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.042,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.092,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.142,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.192,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.242,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.293,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.343,0.00,0.00,-10.00,0.00,0.00,584.13,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.393,0.00,0.00,-10.00,8.66,-0.17,-0.04,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.456,0.00,0.00,-10.00,8.66,-0.17,-0.04,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,63.4
6.506,0.00,0.00,-10.00,8.66,-0.17,-0.04,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.556,0.00,0.00,-10.00,9.52,-0.18,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.606,0.00,0.00,-10.00,9.52,-0.18,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.656,0.00,0.00,-10.00,9.52,-0.18,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.706,0.00,0.00,-10.00,9.52,-0.18,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.756,0.00,0.00,-10.00,10.42,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.806,0.00,0.00,-10.00,10.42,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.857,0.00,0.00,-10.00,10.42,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.907,0.00,0.00,-10.00,11.36,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
6.957,0.00,0.00,-10.00,11.36,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.007,0.00,0.00,-10.00,11.36,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.0
7.057,0.00,0.00,-10.00,11.36,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.107,0.00,0.00,-10.00,11.36,-0.19,-0.05,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.157,0.00,0.00,-10.00,12.33,-0.19,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.207,0.00,0.00,-10.00,12.33,-0.19,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.257,0.00,0.00,-10.00,12.33,-0.19,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.307,0.00,0.00,-10.00,13.32,-0.20,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.357,0.00,0.00,-10.00,13.32,-0.20,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.407,0.00,0.00,-10.00,13.32,-0.20,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.457,0.00,0.00,-10.00,13.32,-0.20,-0.06,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.507,0.00,0.00,-10.00,14.33,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.557,0.00,0.00,-10.00,14.33,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.607,0.00,0.00,-10.00,14.33,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.657,0.00,0.00,-10.00,14.33,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.708,0.00,0.00,-10.00,15.34,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.758,0.00,0.00,-10.00,15.34,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.808,0.00,0.00,-10.00,15.34,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.1
7.858,0.00,0.00,-10.00,15.34,-0.20,-0.07,320.0,240.0,1.9,3.7,1,0.0,-0.000,0.000,0.0000,50.0
7.908,0.00,0.00,-10.00,16.35,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
7.958,0.00,0.00,-10.00,16.35,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.008,0.00,0.00,-10.00,16.35,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.058,0.00,0.00,-10.00,16.35,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.108,0.00,0.00,-10.00,17.37,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.158,0.00,0.00,-10.00,17.37,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.208,0.00,0.00,-10.00,17.37,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.1
8.258,0.00,0.00,-10.00,17.37,-0.21,-0.07,,,,,,,0.000,0.000,0.0000,50.0
8.308,0.00,0.00,-10.00,18.37,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.358,0.00,0.00,-10.00,18.37,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.408,0.00,0.00,-10.00,18.37,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.458,0.00,0.00,-10.00,18.37,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.508,0.00,0.00,-10.00,19.36,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.558,0.00,0.00,-10.00,19.36,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.609,0.00,0.00,-10.00,19.36,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.659,0.00,0.00,-10.00,19.36,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.709,0.00,0.00,-10.00,20.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.759,0.00,0.00,-10.00,20.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.809,0.00,0.00,-10.00,20.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.859,0.00,0.00,-10.00,20.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.909,0.00,0.00,-10.00,21.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
8.959,0.00,0.00,-10.00,21.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
9.009,0.00,0.00,-10.00,21.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
9.059,0.00,0.00,-10.00,21.35,-0.21,-0.06,,,,,,,0.000,0.000,0.0000,50.1
9.109,0.00,0.00,-10.00,22.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.159,0.00,0.00,-10.00,22.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.209,0.00,0.00,-10.00,22.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.259,0.00,0.00,-10.00,22.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.309,0.00,0.00,-10.00,23.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.360,0.00,0.00,-10.00,23.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.410,0.00,0.00,-10.00,23.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.460,0.00,0.00,-10.00,23.33,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.510,0.00,0.00,-10.00,24.32,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.560,0.00,0.00,-10.00,24.32,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.610,0.00,0.00,-10.00,24.32,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.660,0.00,0.00,-10.00,24.32,-0.20,-0.05,,,,,,,0.000,0.000,0.0000,50.1
9.710,0.00,0.00,-10.00,25.31,-0.20,-0.04,,,,,,,0.000,0.000,0.0000,50.1
9.760,0.00,0.00,-10.00,25.31,-0.20,-0.04,,,,,,,0.000,0.000,0.0000,50.1
9.810,0.00,0.00,-10.00,25.31,-0.20,-0.04,,,,,,,0.000,0.000,0.0000,50.1
9.860,0.00,0.00,-10.00,25.31,-0.20,-0.04,,,,,,,0.000,0.000,0.0000,50.1
9.910,0.00,0.00,-10.00,26.30,-0.20,-0.03,,,,,,,0.000,0.000,0.0000,50.1
9.960,0.00,0.00,-10.00,26.30,-0.20,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.010,0.00,0.00,-10.00,26.30,-0.20,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.061,0.00,0.00,-10.00,26.30,-0.20,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.111,0.00,0.00,-10.00,27.28,-0.19,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.161,0.00,0.00,-10.00,27.28,-0.19,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.211,0.00,0.00,-10.00,27.28,-0.19,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.261,0.00,0.00,-10.00,27.28,-0.19,-0.03,,,,,,,0.000,0.000,0.0000,50.1
10.311,0.00,0.00,-10.00,28.26,-0.19,-0.04,,,,,,,0.000,0.000,0.0000,50.1
10.361,0.00,0.00,-10.00,28.26,-0.19,-0.04,,,,,,,0.000,0.000,0.0000,50.1
10.411,0.00,0.00,-10.00,28.26,-0.19,-0.04,,,,,,,0.000,0.000,0.0000,50.1
10.461,0.00,0.00,-10.00,28.26,-0.19,-0.04,,,,,,,0.000,0.000,0.0000,50.1
10.511,0.00,0.00,-10.00,29.24,-0.18,-0.05,,,,,,,0.000,0.000,0.0000,50.1
