t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
2.052,9.72,-9.19,-9.54,10.73,-9.19,0.00,327.0,181.6,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.102,9.72,-9.19,-9.54,10.74,-9.19,0.00,327.1,180.9,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.153,9.72,-9.19,-9.54,10.75,-9.19,0.00,327.2,180.2,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.203,9.72,-9.19,-9.54,10.77,-9.19,0.00,327.3,179.5,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.253,9.72,-9.19,-9.54,10.78,-9.19,0.00,327.4,178.7,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.304,9.72,-9.19,-9.54,10.79,-9.19,0.00,327.5,178.0,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,51.2
2.354,9.72,-9.19,-9.54,10.81,-9.19,0.00,327.6,177.3,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.404,9.72,-9.19,-9.54,10.82,-9.19,0.00,327.6,176.6,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.454,9.72,-9.19,-9.54,10.83,-9.19,0.00,327.7,175.8,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.504,9.72,-9.19,-9.54,10.84,-9.19,0.00,327.8,175.1,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.554,9.72,-9.19,-9.54,10.86,-9.19,0.00,327.9,174.4,116.2,232.4,320.0,240.0,1,320.0,240.0,640.0,480.0,1,66.1,-0.000,0.000,0.0000,50.1
2.604,9.72,-9.19,-9.54,10.87,-9.19,0.00,328.0,173.7,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,1,66.8,-0.000,0.000,0.0000,50.1
2.654,9.72,-9.19,-9.54,10.88,-9.19,0.00,328.1,173.0,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,1,67.5,-0.000,0.000,0.0000,50.1
2.704,9.72,-9.19,-9.54,10.89,-9.19,0.00,328.2,172.2,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,1,68.2,-0.000,0.000,0.0000,50.1
2.754,9.72,-9.19,-9.54,10.91,-9.19,0.00,328.2,171.5,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,1,69.0,-0.000,0.000,0.0000,50.1
2.804,9.72,-9.19,-9.54,10.92,-9.19,0.00,328.3,170.8,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,1,69.7,-0.000,0.000,0.0000,50.1
2.854,9.72,-9.19,-9.54,10.93,-9.19,0.00,328.4,170.1,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,70.4,-0.000,0.000,0.0000,50.1
2.905,9.72,-9.19,-9.54,10.94,-9.19,0.00,328.5,169.3,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,71.2,-0.000,0.000,0.0000,50.1
2.955,9.72,-9.19,-9.54,10.96,-9.19,0.00,328.6,168.6,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,71.9,-0.000,0.000,0.0000,50.1
3.005,9.72,-9.19,-9.54,10.97,-9.19,0.00,328.7,167.9,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,72.6,-0.000,0.000,0.0000,50.1
3.055,9.72,-9.19,-9.54,10.98,-9.19,0.00,328.7,167.2,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,73.3,-0.000,0.000,0.0000,50.1
3.105,9.72,-9.19,-9.54,10.99,-9.19,0.00,328.8,166.5,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,74.1,-0.000,0.000,0.0000,50.1
