t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
36.47,REGROUND,7.38,-0.1,-9.69,9.63,-0.01,1,0,,,,0.245,0.016,1.6
36.52,REGROUND,7.38,-0.1,-9.69,9.65,-0.01,1,0,,,,0.245,0.016,0.7
36.57,REGROUND,7.41,-0.1,-9.69,9.66,-0.01,1,0,,,,0.245,0.016,1.4
36.62,REGROUND,7.41,-0.1,-9.69,9.67,-0.01,1,0,,,,0.245,0.016,0.9
36.67,REGROUND,7.43,-0.1,-9.69,9.68,-0.01,1,0,,,,0.245,0.016,1.5
36.72,REGROUND,7.43,-0.1,-9.69,9.7,-0.01,1,0,,,,0.245,0.016,0.6
36.77,REGROUND,7.45,-0.11,-9.69,9.71,-0.01,1,0,,,,0.245,0.016,1.6
36.83,REGROUND,7.45,-0.11,-9.69,9.72,-0.01,1,0,,,,0.245,0.016,1.0
36.88,REGROUND,7.48,-0.11,-9.69,9.73,-0.01,1,0,,,,0.245,0.016,1.9
36.93,REGROUND,7.48,-0.11,-9.69,9.75,-0.01,1,0,,,,0.245,0.016,0.9
36.98,REGROUND,7.5,-0.11,-9.69,9.76,-0.01,1,0,,,,0.245,0.016,1.5
37.03,REGROUND,7.5,-0.11,-9.69,9.77,-0.01,1,0,,,,0.245,0.016,0.9
37.08,REGROUND,7.53,-0.11,-9.69,9.78,-0.01,1,0,,,,0.245,0.016,1.4
37.13,REGROUND,7.53,-0.11,-9.69,9.8,-0.01,1,0,,,,0.245,0.016,0.6
37.18,REGROUND,7.55,-0.11,-9.69,9.81,-0.01,1,0,,,,0.245,0.016,1.4
37.23,REGROUND,7.55,-0.11,-9.69,9.82,-0.01,1,0,,,,0.245,0.016,3.2
37.28,REGROUND,7.58,-0.11,-9.69,9.83,-0.01,1,0,,,,0.245,0.016,1.6
37.33,REGROUND,7.58,-0.11,-9.69,9.85,-0.01,1,0,,,,0.245,0.016,0.7
37.38,REGROUND,7.6,-0.12,-9.69,9.86,-0.01,1,0,,,,0.245,0.016,1.3
37.43,REGROUND,7.6,-0.12,-9.69,9.87,-0.01,1,0,,,,0.245,0.016,0.7
37.48,REGROUND,7.63,-0.12,-9.69,9.88,-0.01,1,0,,,,0.245,0.016,1.7
37.53,REGROUND,7.63,-0.12,-9.69,9.9,-0.01,1,0,,,,0.245,0.016,0.9
37.58,REGROUND,7.65,-0.12,-9.69,9.91,-0.01,1,0,,,,0.245,0.016,1.5
37.63,REGROUND,7.65,-0.12,-9.69,9.92,-0.01,1,0,,,,0.245,0.016,0.9
37.68,REGROUND,7.68,-0.12,-9.69,9.93,-0.01,1,0,,,,0.245,0.016,1.6
37.73,REGROUND,7.68,-0.12,-9.69,9.95,-0.01,1,0,,,,0.245,0.016,0.9
37.78,REGROUND,7.7,-0.12,-9.69,9.96,-0.01,1,0,,,,0.245,0.016,1.6
37.83,REGROUND,7.7,-0.12,-9.69,9.97,-0.01,1,0,,,,0.245,0.016,0.9
37.88,REGROUND,7.72,-0.13,-9.69,9.98,-0.01,1,0,,,,0.245,0.016,1.4
37.93,REGROUND,7.72,-0.13,-9.69,10.0,-0.01,1,0,,,,0.245,0.016,0.8
37.98,REGROUND,7.75,-0.13,-9.69,10.01,-0.01,1,0,,,,0.245,0.016,1.7
38.03,REGROUND,7.75,-0.13,-9.69,10.02,-0.01,1,0,,,,0.245,0.016,0.8
38.08,REGROUND,7.77,-0.13,-9.69,10.03,-0.01,1,0,,,,0.245,0.016,1.4
38.13,REGROUND,7.77,-0.13,-9.69,10.05,-0.01,1,0,,,,0.245,0.016,1.1
38.18,REGROUND,7.8,-0.13,-9.69,10.06,-0.01,1,0,,,,0.245,0.016,1.6
38.23,REGROUND,7.8,-0.13,-9.69,10.07,-0.01,1,0,,,,0.245,0.016,1.1
38.28,REGROUND,7.82,-0.13,-9.69,10.08,-0.01,1,0,,,,0.245,0.016,1.5
38.33,REGROUND,7.82,-0.13,-9.69,10.1,-0.01,1,0,,,,0.245,0.016,0.7
38.38,REGROUND,7.85,-0.13,-9.69,10.11,-0.01,1,0,,,,0.245,0.016,1.3
38.43,REGROUND,7.85,-0.13,-9.69,10.12,-0.01,1,0,,,,0.245,0.016,0.7
38.48,REGROUND,7.87,-0.13,-9.69,10.13,-0.01,1,0,,,,0.245,0.016,1.8
38.53,REGROUND,7.87,-0.13,-9.69,10.15,-0.01,1,0,,,,0.245,0.016,0.9
38.58,REGROUND,7.89,-0.13,-9.69,10.16,-0.01,1,0,,,,0.245,0.016,1.8
38.63,REGROUND,7.89,-0.13,-9.69,10.17,-0.01,1,0,,,,0.245,0.016,1.1
38.68,REGROUND,7.92,-0.14,-9.69,10.18,-0.01,1,0,,,,0.245,0.016,1.8
38.73,REGROUND,7.92,-0.14,-9.69,10.2,-0.01,1,0,,,,0.245,0.016,0.9
38.78,REGROUND,7.94,-0.14,-9.69,10.21,-0.01,1,0,,,,0.245,0.016,1.7
38.83,REGROUND,7.94,-0.14,-9.69,10.22,-0.01,1,0,,,,0.245,0.016,0.9
38.88,REGROUND,7.97,-0.14,-9.69,10.23,-0.01,1,0,,,,0.245,0.016,1.4
38.93,REGROUND,7.97,-0.14,-9.69,10.25,-0.01,1,0,,,,0.245,0.016,0.8
38.98,REGROUND,7.99,-0.14,-9.69,10.26,-0.01,1,0,,,,0.245,0.016,1.3
39.03,REGROUND,7.99,-0.14,-9.69,10.27,-0.01,1,0,,,,0.245,0.016,0.9
39.08,REGROUND,8.02,-0.14,-9.69,10.28,-0.01,1,0,,,,0.245,0.016,1.4
39.13,REGROUND,8.02,-0.14,-9.69,10.3,-0.01,1,0,,,,0.245,0.016,0.9
39.18,REGROUND,8.04,-0.14,-9.69,10.31,-0.01,1,0,,,,0.245,0.016,1.6
39.23,REGROUND,8.04,-0.14,-9.69,10.32,-0.01,1,0,,,,0.245,0.016,0.8
39.28,REGROUND,8.07,-0.14,-9.69,10.33,-0.01,1,0,,,,0.245,0.016,1.5
39.33,REGROUND,8.07,-0.14,-9.69,10.35,-0.01,1,0,,,,0.245,0.016,0.8
39.38,REGROUND,8.09,-0.15,-9.69,10.36,-0.01,1,0,,,,0.245,0.016,1.4
39.43,REGROUND,8.09,-0.15,-9.69,10.37,-0.01,1,0,,,,0.245,0.016,0.9
39.48,REGROUND,8.12,-0.15,-9.69,10.38,-0.01,1,0,,,,0.245,0.016,3.7
39.53,REGROUND,8.12,-0.15,-9.69,10.4,-0.01,1,0,,,,0.245,0.016,0.8
39.58,REGROUND,8.14,-0.15,-9.69,10.41,-0.01,1,0,,,,0.245,0.016,1.4
39.63,REGROUND,8.14,-0.15,-9.69,10.42,-0.01,1,0,,,,0.245,0.016,0.9
39.68,REGROUND,8.16,-0.15,-9.69,10.43,-0.01,1,0,,,,0.245,0.016,1.4
39.73,REGROUND,8.16,-0.15,-9.69,10.45,-0.01,1,0,,,,0.245,0.016,0.9
39.78,REGROUND,8.19,-0.15,-9.69,10.46,-0.01,1,0,,,,0.245,0.016,1.8
39.83,REGROUND,8.19,-0.15,-9.69,10.47,-0.01,1,0,,,,0.245,0.016,0.9
39.88,REGROUND,8.21,-0.15,-9.69,10.48,-0.01,1,0,,,,0.245,0.016,1.7
39.93,REGROUND,8.21,-0.15,-9.69,10.5,-0.01,1,0,,,,0.245,0.016,0.9
39.98,REGROUND,8.24,-0.15,-9.69,10.51,-0.01,1,0,,,,0.245,0.016,1.5
40.03,REGROUND,8.24,-0.15,-9.69,10.52,-0.01,1,0,,,,0.245,0.016,0.7
40.08,REGROUND,8.26,-0.16,-9.69,10.53,-0.01,1,0,,,,0.245,0.016,1.3
40.13,REGROUND,8.26,-0.16,-9.69,10.55,-0.01,1,0,,,,0.245,0.016,0.9
40.18,REGROUND,8.29,-0.16,-9.69,10.56,-0.01,1,0,,,,0.245,0.016,1.6
40.23,REGROUND,8.29,-0.16,-9.69,10.57,-0.01,1,0,,,,0.245,0.016,0.9
40.28,REGROUND,8.31,-0.16,-9.69,10.58,-0.01,1,0,,,,0.245,0.016,1.4
40.33,REGROUND,8.31,-0.16,-9.69,10.6,-0.01,1,0,,,,0.245,0.016,0.9
40.38,REGROUND,8.34,-0.16,-9.69,10.61,-0.01,1,0,,,,0.245,0.016,1.5
40.43,REGROUND,8.34,-0.16,-9.69,10.62,-0.01,1,0,,,,0.245,0.016,0.9
40.48,REGROUND,8.36,-0.16,-9.69,10.63,-0.01,1,0,,,,0.245,0.016,1.5
40.53,REGROUND,8.36,-0.16,-9.69,10.65,-0.01,1,0,,,,0.245,0.016,0.9
40.58,REGROUND,8.39,-0.16,-9.69,10.66,-0.01,1,0,,,,0.245,0.016,1.5
40.63,REGROUND,8.39,-0.16,-9.69,10.67,-0.01,1,0,,,,0.245,0.016,1.0
40.68,REGROUND,8.41,-0.17,-9.69,10.68,-0.01,1,0,,,,0.245,0.016,1.5
40.73,REGROUND,8.41,-0.17,-9.69,10.7,-0.01,1,0,,,,0.245,0.016,0.8
40.78,REGROUND,8.44,-0.17,-9.69,10.71,-0.01,1,0,,,,0.245,0.016,1.6
40.83,REGROUND,8.44,-0.17,-9.69,10.72,-0.01,1,0,,,,0.245,0.016,0.7
40.88,REGROUND,8.46,-0.17,-9.69,10.73,-0.01,1,0,,,,0.245,0.016,1.7
40.93,REGROUND,8.46,-0.17,-9.69,10.75,-0.01,1,0,,,,0.245,0.016,0.9
40.98,REGROUND,8.49,-0.17,-9.69,10.76,-0.01,1,0,,,,0.245,0.016,1.7
41.03,REGROUND,8.49,-0.17,-9.69,10.77,-0.01,1,0,,,,0.245,0.016,1.0
41.08,REGROUND,8.51,-0.17,-9.69,10.78,-0.01,1,0,,,,0.245,0.016,1.6
41.13,REGROUND,8.51,-0.17,-9.69,10.8,-0.01,1,0,,,,0.245,0.016,0.7
41.18,REGROUND,8.53,-0.17,-9.69,10.81,-0.01,1,0,,,,0.245,0.016,1.4
41.23,REGROUND,8.53,-0.17,-9.69,10.82,-0.01,1,0,,,,0.245,0.016,0.9
41.28,REGROUND,8.56,-0.17,-9.69,10.83,-0.01,1,0,,,,0.245,0.016,1.4
41.33,REGROUND,8.56,-0.17,-9.69,10.85,-0.01,1,0,,,,0.245,0.016,0.9
41.38,REGROUND,8.58,-0.18,-9.69,10.86,-0.01,1,0,,,,0.245,0.016,1.3
41.43,REGROUND,8.58,-0.18,-9.69,10.87,-0.01,1,0,,,,0.245,0.016,0.7
41.48,REGROUND,8.61,-0.18,-9.69,10.88,-0.01,1,0,,,,0.245,0.016,1.2
41.53,REGROUND,8.61,-0.18,-9.69,10.9,-0.01,1,0,,,,0.245,0.016,0.8
41.58,REGROUND,8.63,-0.18,-9.69,10.91,-0.01,1,0,,,,0.245,0.016,1.3
41.63,REGROUND,8.63,-0.18,-9.69,10.92,-0.01,1,0,,,,0.245,0.016,0.9
41.68,REGROUND,8.66,-0.18,-9.69,10.93,-0.01,1,0,,,,0.245,0.016,1.2
41.73,REGROUND,8.66,-0.18,-9.69,10.95,-0.01,1,0,,,,0.245,0.016,0.6
41.78,REGROUND,8.68,-0.18,-9.69,10.96,-0.01,1,0,,,,0.245,0.016,4.1
41.83,REGROUND,8.68,-0.18,-9.69,10.97,-0.01,1,0,,,,0.245,0.016,1.0
41.88,REGROUND,8.71,-0.18,-9.69,10.98,-0.01,1,0,,,,0.245,0.016,1.8
41.93,REGROUND,8.71,-0.18,-9.69,11.0,-0.01,1,0,,,,0.245,0.016,1.0
41.98,REGROUND,8.73,-0.18,-9.69,11.01,-0.01,1,0,,,,0.245,0.016,1.7
42.03,REGROUND,8.73,-0.18,-9.69,11.02,-0.01,1,0,,,,0.245,0.016,0.9
42.08,REGROUND,8.76,-0.18,-9.69,11.03,-0.01,1,0,,,,0.245,0.016,1.6
42.13,REGROUND,8.76,-0.18,-9.69,11.05,-0.01,1,0,,,,0.245,0.016,0.9
42.18,REGROUND,8.78,-0.19,-9.69,11.06,-0.01,1,0,,,,0.245,0.016,1.6
42.23,REGROUND,8.78,-0.19,-9.69,11.07,-0.01,1,0,,,,0.245,0.016,0.7
42.28,REGROUND,8.8,-0.19,-9.69,11.08,-0.01,1,0,,,,0.245,0.016,1.4
42.33,REGROUND,8.8,-0.19,-9.69,11.1,-0.01,1,0,,,,0.245,0.016,0.9
42.38,REGROUND,8.83,-0.19,-9.69,11.11,-0.01,1,0,,,,0.245,0.016,1.5
42.43,REGROUND,8.83,-0.19,-9.69,11.12,-0.01,1,0,,,,0.245,0.016,0.9
42.48,REGROUND,8.85,-0.19,-9.69,11.14,-0.01,1,0,,,,0.245,0.016,1.5
42.53,REGROUND,8.85,-0.19,-9.69,11.15,-0.01,1,0,,,,0.245,0.016,0.6
42.58,REGROUND,8.88,-0.19,-9.69,11.16,-0.01,1,0,,,,0.245,0.016,1.8
42.63,REGROUND,8.88,-0.19,-9.69,11.17,-0.01,1,0,,,,0.245,0.016,1.0
42.68,REGROUND,8.9,-0.19,-9.69,11.19,-0.01,1,0,,,,0.245,0.016,1.5
42.73,REGROUND,8.9,-0.19,-9.69,11.2,-0.01,1,0,,,,0.245,0.016,0.9
42.78,REGROUND,8.93,-0.19,-9.69,11.21,-0.01,1,0,,,,0.245,0.016,1.5
42.83,REGROUND,8.93,-0.19,-9.69,11.22,-0.01,1,0,,,,0.245,0.016,0.9
42.88,REGROUND,8.95,-0.2,-9.69,11.24,-0.01,1,0,,,,0.245,0.016,1.6
42.93,REGROUND,8.95,-0.2,-9.69,11.25,-0.01,1,0,,,,0.245,0.016,1.0
42.98,REGROUND,8.98,-0.2,-9.69,11.26,-0.01,1,0,,,,0.245,0.016,1.6
43.03,REGROUND,8.98,-0.2,-9.69,11.27,-0.01,1,0,,,,0.245,0.016,1.0
43.08,REGROUND,9.0,-0.2,-9.69,11.29,-0.01,1,0,,,,0.245,0.016,1.5
43.13,REGROUND,9.0,-0.2,-9.69,11.3,-0.01,1,0,,,,0.245,0.016,0.9
43.18,REGROUND,9.02,-0.2,-9.69,11.31,-0.01,1,0,,,,0.245,0.016,1.5
43.23,REGROUND,9.02,-0.2,-9.69,11.32,-0.01,1,0,,,,0.245,0.016,0.9
43.28,REGROUND,9.05,-0.2,-9.69,11.34,-0.01,1,0,,,,0.245,0.016,1.4
43.33,REGROUND,9.05,-0.2,-9.69,11.35,-0.01,1,0,,,,0.245,0.016,0.7
43.38,REGROUND,9.07,-0.2,-9.69,11.36,-0.01,1,0,,,,0.245,0.016,1.3
43.43,REGROUND,9.07,-0.2,-9.69,11.37,-0.01,1,0,,,,0.245,0.016,0.8
43.48,REGROUND,9.1,-0.21,-9.69,11.39,-0.01,1,0,,,,0.245,0.016,1.3
43.53,REGROUND,9.1,-0.21,-9.69,11.4,-0.01,1,0,,,,0.245,0.016,0.6
43.58,REGROUND,9.12,-0.21,-9.69,11.41,-0.01,1,0,,,,0.245,0.016,1.2
43.63,REGROUND,9.12,-0.21,-9.69,11.42,-0.01,1,0,,,,0.245,0.016,0.9
43.68,REGROUND,9.15,-0.21,-9.69,11.44,-0.01,1,0,,,,0.245,0.016,1.6
43.73,REGROUND,9.15,-0.21,-9.69,11.45,-0.01,1,0,,,,0.245,0.016,0.9
43.78,REGROUND,9.17,-0.21,-9.69,11.46,-0.01,1,0,,,,0.245,0.016,1.5
43.83,REGROUND,9.17,-0.21,-9.69,11.47,-0.01,1,0,,,,0.245,0.016,0.7
43.89,REGROUND,9.2,-0.21,-9.69,11.49,-0.01,1,0,,,,0.245,0.016,1.3
43.94,REGROUND,9.2,-0.21,-9.69,11.5,-0.01,1,0,,,,0.245,0.016,0.9
43.99,REGROUND,9.22,-0.22,-9.69,11.51,-0.01,1,0,,,,0.245,0.016,1.7
44.04,REGROUND,9.22,-0.22,-9.69,11.52,-0.01,1,0,,,,0.245,0.016,1.0
44.09,REGROUND,9.24,-0.22,-9.69,11.54,-0.01,1,0,,,,0.245,0.016,1.8
44.14,REGROUND,9.24,-0.22,-9.69,11.55,-0.01,1,0,,,,0.245,0.016,0.9
44.19,REGROUND,9.27,-0.22,-9.69,11.56,-0.01,1,0,,,,0.245,0.016,3.6
44.24,REGROUND,9.27,-0.22,-9.69,11.57,-0.01,1,0,,,,0.245,0.016,0.8
44.29,REGROUND,9.29,-0.22,-9.69,11.59,-0.01,1,0,,,,0.245,0.016,1.3
44.34,REGROUND,9.29,-0.22,-9.69,11.6,-0.01,1,0,,,,0.245,0.016,0.7
44.39,REGROUND,9.32,-0.22,-9.69,11.61,-0.01,1,0,,,,0.245,0.016,1.7
44.44,REGROUND,9.32,-0.22,-9.69,11.62,-0.01,1,0,,,,0.245,0.016,0.7
44.49,REGROUND,9.34,-0.22,-9.69,11.64,-0.01,1,0,,,,0.245,0.016,1.4
44.54,REGROUND,9.34,-0.22,-9.69,11.65,-0.01,1,0,,,,0.245,0.016,0.9
44.59,REGROUND,9.37,-0.22,-9.69,11.66,-0.01,1,0,,,,0.245,0.016,1.5
44.64,REGROUND,9.37,-0.22,-9.69,11.67,-0.01,1,0,,,,0.245,0.016,0.9
44.69,REGROUND,9.39,-0.22,-9.69,11.69,-0.01,1,0,,,,0.245,0.016,1.6
44.74,REGROUND,9.39,-0.22,-9.69,11.7,-0.01,1,0,,,,0.245,0.016,0.9
44.79,REGROUND,9.42,-0.23,-9.69,11.71,-0.01,1,0,,,,0.245,0.016,1.6
44.84,REGROUND,9.42,-0.23,-9.69,11.72,-0.01,1,0,,,,0.245,0.016,0.9
44.89,REGROUND,9.44,-0.23,-9.69,11.74,-0.01,1,0,,,,0.245,0.016,1.6
44.94,REGROUND,9.44,-0.23,-9.69,11.75,-0.01,1,0,,,,0.245,0.016,0.7
44.99,REGROUND,9.47,-0.23,-9.69,11.76,-0.01,1,0,,,,0.245,0.016,1.3
45.04,REGROUND,9.47,-0.23,-9.69,11.77,-0.01,1,0,,,,0.245,0.016,0.8
45.09,REGROUND,9.49,-0.23,-9.69,11.79,-0.01,1,0,,,,0.245,0.016,1.7
45.14,REGROUND,9.49,-0.23,-9.69,11.8,-0.01,1,0,,,,0.245,0.016,1.0
45.19,REGROUND,9.52,-0.23,-9.69,11.81,-0.01,1,0,,,,0.245,0.016,1.6
45.24,REGROUND,9.52,-0.23,-9.69,11.82,-0.01,1,0,,,,0.245,0.016,0.9
45.29,REGROUND,9.54,-0.23,-9.69,11.84,-0.01,1,0,,,,0.245,0.016,1.5
45.34,REGROUND,9.54,-0.23,-9.69,11.85,-0.01,1,0,,,,0.245,0.016,0.9
45.39,REGROUND,9.57,-0.23,-9.69,11.86,-0.01,1,0,,,,0.245,0.016,1.8
45.44,REGROUND,9.57,-0.23,-9.69,11.87,-0.01,1,0,,,,0.245,0.016,0.9
45.49,REGROUND,9.59,-0.23,-9.69,11.89,-0.01,1,0,,,,0.245,0.016,1.5
45.54,REGROUND,9.59,-0.23,-9.69,11.9,-0.01,1,0,,,,0.245,0.016,0.6
45.59,REGROUND,9.62,-0.24,-9.69,11.91,-0.01,1,0,,,,0.245,0.016,1.8
45.64,REGROUND,9.62,-0.24,-9.69,11.92,-0.01,1,0,,,,0.245,0.016,1.3
45.69,REGROUND,9.64,-0.24,-9.69,11.94,-0.01,1,0,,,,0.245,0.016,1.7
45.74,REGROUND,9.64,-0.24,-9.69,11.95,-0.01,1,0,,,,0.245,0.016,1.1
45.79,REGROUND,9.66,-0.24,-9.69,11.96,-0.01,1,0,,,,0.245,0.016,1.5
45.84,REGROUND,9.66,-0.24,-9.69,11.97,-0.01,1,0,,,,0.245,0.016,0.9
45.89,REGROUND,9.69,-0.24,-9.69,11.99,-0.01,1,0,,,,0.245,0.016,1.8
45.94,REGROUND,9.69,-0.24,-9.69,12.0,-0.01,1,0,,,,0.245,0.016,0.9
45.99,REGROUND,9.71,-0.24,-9.69,12.01,-0.01,1,0,,,,0.245,0.016,1.3
46.04,REGROUND,9.71,-0.24,-9.69,12.02,-0.01,1,0,,,,0.245,0.016,0.7
46.09,REGROUND,9.74,-0.24,-9.69,12.04,-0.01,1,0,,,,0.245,0.016,1.6
46.14,REGROUND,9.74,-0.24,-9.69,12.05,-0.01,1,0,,,,0.245,0.016,0.8
46.19,REGROUND,9.76,-0.25,-9.69,12.06,-0.01,1,0,,,,0.245,0.016,1.5
46.24,REGROUND,9.76,-0.25,-9.69,12.07,-0.01,1,0,,,,0.245,0.016,0.8
46.29,REGROUND,9.79,-0.25,-9.69,12.09,-0.01,1,0,,,,0.245,0.016,1.3
46.34,REGROUND,9.79,-0.25,-9.69,12.1,-0.01,1,0,,,,0.245,0.016,0.8
46.39,REGROUND,9.81,-0.25,-9.69,12.11,-0.01,1,0,,,,0.245,0.016,1.4
46.44,CARRY,9.81,-0.25,-9.69,12.12,-0.01,1,0,,,,0.245,0.016,252.6
46.69,CARRY,9.88,-0.25,-9.69,12.19,-0.01,1,0,356.0,70.5,173.3,3.0,0.72,155.4
46.85,CARRY,9.93,-0.26,-9.69,12.23,-0.01,1,0,356.0,71.0,172.8,3.0,0.72,167.2
47.02,CARRY,9.96,-0.26,-9.69,12.27,-0.01,1,0,356.5,71.0,172.9,3.0,0.73,166.4
47.18,CARRY,10.01,-0.26,-9.69,12.31,-0.01,1,0,356.0,71.5,172.3,3.0,0.72,173.0
47.36,CARRY,10.11,-0.26,-9.69,12.35,-0.01,1,0,356.0,78.5,165.5,3.0,0.72,179.4
47.54,CARRY,10.18,-0.25,-9.69,12.4,-0.01,1,0,355.5,80.0,163.9,3.0,0.71,185.1
47.73,CARRY,10.4,-0.23,-9.69,12.45,-0.01,1,0,354.0,82.5,161.1,3.0,0.68,191.8
47.92,CARRY,10.73,-0.2,-9.69,12.49,-0.01,1,0,348.5,108.0,135.0,2.64,0.57,191.6
48.11,CARRY,11.15,-0.16,-9.69,12.54,-0.01,1,0,342.5,129.5,112.8,2.21,0.45,191.7
48.3,CARRY,11.64,-0.11,-9.69,12.59,-0.01,1,0,336.0,158.5,83.1,1.63,0.32,191.8
48.5,CARRY,12.17,-0.07,-9.69,12.64,-0.01,1,0,330.0,186.5,54.4,1.07,0.2,192.1
48.69,CARRY,12.7,-0.03,-9.69,12.69,-0.01,1,0,325.0,208.0,32.4,0.64,0.1,191.9
48.88,CARRY,13.18,0.01,-9.69,12.74,-0.01,1,0,318.5,233.5,6.7,0.13,-0.03,192.2
49.08,CARRY,13.6,0.04,-9.69,12.78,-0.01,1,0,313.5,264.0,24.9,-0.48,-0.13,192.1
49.27,CARRY,13.93,0.06,-9.69,12.83,-0.01,1,0,310.0,282.5,43.7,-0.85,-0.2,194.4
49.47,CARRY,14.17,0.08,-9.69,12.88,-0.01,1,0,308.0,285.5,47.1,-0.91,-0.24,195.1
49.66,CARRY,14.32,0.08,-9.69,12.93,-0.01,1,0,305.5,300.5,62.2,-1.21,-0.29,196.2
49.86,CARRY,14.36,0.08,-9.69,12.98,-0.01,1,0,305.5,302.0,63.7,-1.24,-0.29,192.0
50.05,CARRY,14.33,0.08,-9.69,13.03,-0.01,1,0,307.0,291.0,52.6,-1.02,-0.26,192.2
50.25,CARRY,14.23,0.07,-9.69,13.08,-0.01,1,0,309.5,283.0,44.3,-0.86,-0.21,194.5
50.44,CARRY,14.07,0.05,-9.69,13.12,-0.01,1,0,310.5,284.0,45.0,-0.88,-0.19,194.3
50.64,CARRY,13.99,0.04,-9.69,13.17,-0.01,1,0,312.0,277.0,37.9,-0.74,-0.16,194.2
50.83,CARRY,13.81,0.03,-9.69,13.22,-0.01,1,0,314.0,266.5,27.2,-0.53,-0.12,194.5
51.03,CARRY,13.63,0.01,-9.69,13.27,-0.01,1,0,317.0,255.0,15.3,-0.3,-0.06,194.9
51.22,CARRY,13.46,-0.0,-9.69,13.32,-0.01,1,0,319.0,244.0,4.1,-0.08,-0.02,194.2
51.42,CARRY,13.31,-0.02,-9.69,13.37,-0.01,1,0,321.5,233.0,7.2,0.14,0.03,194.9
51.61,CARRY,13.18,-0.03,-9.69,13.42,-0.01,1,0,323.5,224.0,16.4,0.32,0.07,201.4
51.82,CARRY,13.08,-0.04,-9.69,13.47,-0.01,1,0,324.5,217.0,23.4,0.46,0.09,193.2
52.01,CARRY,13.01,-0.05,-9.69,13.52,-0.01,1,0,325.5,211.0,29.5,0.58,0.11,197.8
52.21,CARRY,12.99,-0.05,-9.69,13.57,-0.01,1,0,327.5,197.5,43.2,0.85,0.15,194.2
52.41,CARRY,13.0,-0.05,-9.69,13.62,-0.01,1,0,328.5,192.5,48.3,0.95,0.17,228.1
52.64,CARRY,13.04,-0.05,-9.69,13.67,-0.01,1,0,328.0,192.5,48.2,0.95,0.16,215.6
52.85,CARRY,13.17,-0.05,-9.69,13.73,-0.01,1,0,327.5,195.5,45.1,0.89,0.15,197.7
53.05,CARRY,13.29,-0.04,-9.69,13.78,-0.01,1,0,326.5,200.0,40.5,0.8,0.13,198.7
53.25,CARRY,13.44,-0.04,-9.69,13.83,-0.01,1,0,325.5,205.0,35.4,0.7,0.11,197.4
53.45,CARRY,13.59,-0.04,-9.69,13.88,-0.01,1,0,324.5,210.5,29.8,0.59,0.09,191.7
53.64,CARRY,13.74,-0.03,-9.69,13.92,-0.01,1,0,323.5,214.5,25.7,0.51,0.07,198.5
53.84,CARRY,13.82,-0.03,-9.69,13.97,-0.01,1,0,323.5,217.0,23.3,0.46,0.07,203.2
54.05,CARRY,14.03,-0.03,-9.69,14.03,-0.01,1,0,323.0,228.5,11.9,0.23,0.06,205.8
54.25,CARRY,14.15,-0.03,-9.69,14.08,-0.01,1,0,321.0,231.5,8.6,0.17,0.02,193.2
54.45,CARRY,14.26,-0.03,-9.69,14.13,-0.01,1,0,321.5,234.0,6.2,0.12,0.03,196.6
54.65,CARRY,14.36,-0.03,-9.69,14.18,-0.01,1,0,320.5,238.5,1.6,0.03,0.01,203.5
54.85,CARRY,14.43,-0.02,-9.69,14.23,-0.01,1,0,320.5,239.0,1.1,0.02,0.01,192.3
55.04,CARRY,14.49,-0.02,-9.69,14.28,-0.01,1,0,320.5,239.5,0.7,0.01,0.01,205.2
55.25,CARRY,14.53,-0.02,-9.69,14.33,-0.01,1,0,320.5,239.5,0.7,0.01,0.01,203.0
55.45,CARRY,14.56,-0.01,-9.69,14.38,-0.01,1,0,320.5,238.5,1.6,0.03,0.01,192.2
55.65,CARRY,14.58,-0.01,-9.69,14.43,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,216.0
55.86,CARRY,14.6,-0.01,-9.69,14.48,-0.01,1,0,320.5,233.0,7.0,0.14,0.01,202.4
56.07,CARRY,14.61,-0.0,-9.69,14.53,-0.01,1,0,320.5,232.0,8.0,0.16,0.01,206.9
56.28,CARRY,14.63,0.0,-9.69,14.58,-0.01,1,0,320.5,230.0,10.0,0.2,0.01,212.9
56.49,CARRY,14.65,0.0,-9.69,14.64,-0.01,1,0,320.5,227.5,12.5,0.25,0.01,214.9
56.71,CARRY,14.68,0.0,-9.69,14.69,-0.01,1,0,320.5,225.5,14.5,0.29,0.01,204.9
56.91,CARRY,14.71,0.0,-9.69,14.74,-0.01,1,0,320.5,224.0,16.0,0.32,0.01,203.3
57.12,CARRY,14.74,0.0,-9.69,14.79,-0.01,1,0,320.5,223.0,17.0,0.34,0.01,208.7
57.33,CARRY,14.79,0.0,-9.69,14.85,-0.01,1,0,321.5,222.0,18.1,0.36,0.03,203.4
57.53,CARRY,14.84,-0.0,-9.69,14.9,-0.01,1,0,321.5,222.0,18.1,0.36,0.03,205.0
57.74,CARRY,14.89,-0.01,-9.69,14.95,-0.01,1,0,321.5,222.0,18.1,0.36,0.03,204.4
57.94,CARRY,14.95,-0.01,-9.69,15.0,-0.01,1,0,321.5,222.5,17.6,0.35,0.03,203.1
