t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px,carry_score
0.0,ACQUIRE,0.01,-0.01,-8.92,0.52,-0.01,1,0,,,,0.0,0.0,5.7,,,,,
0.05,ACQUIRE,0.01,-0.01,-8.92,0.62,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.1,ACQUIRE,0.01,-0.01,-9.03,0.72,-0.01,1,0,,,,0.0,0.0,1.3,,,,,
0.15,ACQUIRE,0.01,-0.01,-9.03,0.82,-0.01,1,0,,,,0.0,0.0,0.7,,,,,
0.2,ACQUIRE,0.01,-0.01,-9.13,0.92,-0.01,1,0,,,,0.0,0.0,1.3,,,,,
0.25,ACQUIRE,0.01,-0.01,-9.13,1.02,-0.01,1,0,,,,0.0,0.0,0.6,,,,,
0.3,ACQUIRE,0.01,-0.01,-9.23,1.12,-0.01,1,0,,,,0.0,0.0,1.2,,,,,
0.35,ACQUIRE,0.01,-0.01,-9.23,1.22,-0.01,1,0,,,,1.01,0.12,2.0,,,,,
0.4,ACQUIRE,0.01,-0.01,-9.31,1.32,-0.01,1,0,,,,1.06,0.13,2.5,,,,,
0.45,ACQUIRE,0.01,-0.01,-9.31,1.42,-0.01,1,0,,,,1.12,0.14,1.8,,,,,
0.5,ACQUIRE,0.01,-0.01,-9.38,1.52,-0.01,1,0,,,,1.17,0.14,2.3,,,,,
0.55,ACQUIRE,0.01,-0.01,-9.38,1.62,-0.01,1,0,,,,1.23,0.15,1.8,,,,,
0.6,ACQUIRE,0.01,-0.01,-9.45,1.72,-0.01,1,0,,,,1.28,0.16,2.9,,,,,
0.65,ACQUIRE,0.01,-0.01,-9.45,1.82,-0.01,1,0,,,,1.31,0.17,2.3,,,,,
0.7,ACQUIRE,0.02,-0.01,-9.5,1.92,-0.01,1,0,,,,1.3,0.17,2.5,,,,,
0.75,ACQUIRE,0.02,-0.01,-9.5,2.02,-0.01,1,0,,,,1.3,0.18,1.5,,,,,
0.8,ACQUIRE,0.04,-0.01,-9.54,2.12,-0.01,1,0,,,,1.28,0.18,2.5,,,,,
0.85,ACQUIRE,0.04,-0.01,-9.54,2.22,-0.01,1,0,,,,1.96,0.27,1.7,,,,,
0.9,ACQUIRE,0.07,-0.01,-9.57,2.32,-0.01,1,0,,,,1.91,0.26,2.3,,,,,
0.95,ACQUIRE,0.07,-0.01,-9.57,2.42,-0.01,1,0,,,,1.91,0.26,1.8,,,,,
1.0,ACQUIRE,0.12,-0.01,-9.59,2.52,-0.01,1,0,,,,1.86,0.26,2.3,,,,,
1.05,ACQUIRE,0.12,-0.01,-9.59,2.62,-0.01,1,0,,,,1.86,0.26,1.5,,,,,
1.1,ACQUIRE,0.19,-0.01,-9.6,2.72,-0.01,1,0,,,,1.78,0.26,2.2,,,,,
1.15,ACQUIRE,0.19,-0.01,-9.6,2.82,-0.01,1,0,,,,1.78,0.25,1.6,,,,,
1.2,ACQUIRE,0.28,-0.01,-9.61,2.92,-0.01,1,0,,,,1.66,0.24,2.5,,,,,
1.25,ACQUIRE,0.28,-0.01,-9.61,3.02,-0.01,1,0,,,,1.66,0.24,1.8,,,,,
1.3,ACQUIRE,0.39,-0.01,-9.61,3.12,-0.01,1,0,,,,1.54,0.23,2.6,,,,,
1.35,ACQUIRE,0.39,-0.01,-9.61,3.22,-0.01,1,0,,,,2.24,0.19,1.8,,,,,
1.4,ACQUIRE,0.51,-0.01,-9.6,3.32,-0.01,1,0,,,,2.1,0.16,2.4,,,,,
1.45,ACQUIRE,0.51,-0.01,-9.6,3.42,-0.01,1,0,,,,2.1,0.16,1.7,,,,,
1.5,ACQUIRE,0.65,-0.01,-9.6,3.52,-0.01,1,0,,,,1.95,0.16,2.4,,,,,
1.55,ACQUIRE,0.65,-0.01,-9.6,3.62,-0.01,1,0,,,,1.95,0.16,1.7,,,,,
1.6,ACQUIRE,0.79,-0.01,-9.59,3.72,-0.01,1,0,,,,1.62,0.09,2.2,,,,,
1.65,ACQUIRE,0.79,-0.01,-9.59,3.82,-0.01,1,0,,,,1.62,0.09,1.5,,,,,
1.7,ACQUIRE,0.95,-0.01,-9.59,3.92,-0.01,1,0,,,,1.45,0.07,2.3,,,,,
1.75,ACQUIRE,0.95,-0.01,-9.59,4.02,-0.01,1,0,,,,1.45,0.07,1.7,,,,,
1.8,ACQUIRE,1.11,-0.01,-9.58,4.12,-0.01,1,0,,,,1.27,0.06,2.3,,,,,
1.85,ACQUIRE,1.11,-0.01,-9.58,4.22,-0.01,1,0,,,,2.29,0.19,1.5,,,,,
1.9,ACQUIRE,1.28,-0.01,-9.57,4.32,-0.01,1,0,,,,2.1,0.18,2.5,,,,,
1.95,ACQUIRE,1.28,-0.01,-9.57,4.42,-0.01,1,0,,,,2.1,0.17,1.8,,,,,
2.0,ACQUIRE,1.45,-0.02,-9.57,4.52,-0.01,1,0,,,,1.91,0.15,2.4,,,,,
2.05,ACQUIRE,1.45,-0.02,-9.57,4.62,-0.01,1,0,,,,1.91,0.15,1.8,,,,,
2.1,ACQUIRE,1.62,-0.03,-9.57,4.72,-0.01,1,0,,,,1.72,0.13,2.4,,,,,
2.15,ACQUIRE,1.62,-0.03,-9.57,4.82,-0.01,1,0,,,,1.72,0.13,1.6,,,,,
2.2,ACQUIRE,1.78,-0.03,-9.56,4.92,-0.01,1,0,,,,1.53,0.12,2.4,,,,,
2.25,ACQUIRE,1.78,-0.03,-9.56,5.02,-0.01,1,0,,,,1.53,0.12,1.7,,,,,
2.3,CARRY,1.95,-0.04,-9.56,5.12,-0.01,1,0,,,,2.504,0.413,565.5,,,,,
2.87,CARRY,2.8,-0.08,-9.56,6.25,-0.01,1,0,345.0,82.0,160.0,3.16,0.5,48.6,,,,,3.719
2.92,CARRY,2.96,-0.08,-9.56,6.35,-0.01,1,0,345.0,84.0,158.0,3.12,0.5,53.5,,,,,4.688
2.97,CARRY,2.96,-0.08,-9.56,6.46,-0.01,1,0,346.0,81.0,161.1,3.18,0.52,48.8,,,,,5.312
3.02,CARRY,3.12,-0.09,-9.57,6.56,-0.01,1,0,346.0,82.5,159.6,3.15,0.52,55.0,,,,,5.625
3.08,CARRY,3.12,-0.09,-9.57,6.68,-0.01,1,0,346.5,79.5,162.7,3.21,0.53,49.4,,,,,6.656
3.13,CARRY,3.28,-0.1,-9.57,6.78,-0.01,1,0,347.0,81.5,160.8,3.17,0.54,55.0,,,,,6.531
3.19,CARRY,3.28,-0.1,-9.57,6.89,-0.01,1,0,347.0,78.0,164.2,3.24,0.54,48.6,,,,,7.344
3.24,CARRY,3.45,-0.11,-9.57,6.99,-0.01,1,0,347.5,80.0,162.3,3.2,0.55,55.2,,,,,7.0
3.29,CARRY,3.63,-0.11,-9.57,7.1,-0.01,1,0,348.0,82.0,160.5,3.16,0.56,49.8,,,,,6.562
3.34,CARRY,3.63,-0.11,-9.57,7.2,-0.01,1,0,348.5,79.0,163.5,3.22,0.57,54.9,,,,,7.375
3.4,CARRY,3.82,-0.11,-9.57,7.31,-0.01,1,0,349.0,81.5,161.1,3.17,0.58,49.9,,,,,6.531
3.45,CARRY,3.82,-0.11,-9.57,7.42,-0.01,1,0,349.0,78.5,164.1,3.23,0.58,53.7,,,,,7.469
3.51,CARRY,4.03,-0.12,-9.57,7.53,-0.01,1,0,349.5,81.5,161.2,3.17,0.59,49.3,,,,,7.469
3.56,CARRY,4.03,-0.12,-9.57,7.63,-0.01,1,0,349.5,79.0,163.7,3.22,0.59,53.2,,,,,9.062
3.61,CARRY,4.26,-0.11,-9.58,7.74,-0.01,1,0,348.5,82.5,160.1,3.15,0.57,50.9,,,,,8.875
3.66,CARRY,4.26,-0.11,-9.58,7.84,-0.01,1,0,349.0,79.5,163.1,3.21,0.58,53.9,,,,,9.188
3.72,CARRY,4.52,-0.11,-9.58,7.95,-0.01,1,0,348.5,83.5,159.1,3.13,0.57,49.6,,,,,8.75
3.77,CARRY,4.52,-0.11,-9.58,8.05,-0.01,1,0,349.0,80.5,162.1,3.19,0.58,55.0,,,,,9.188
3.82,CARRY,4.78,-0.1,-9.58,8.16,-0.01,1,0,347.5,85.0,157.4,3.1,0.55,50.1,,,,,8.438
3.87,CARRY,4.78,-0.1,-9.58,8.26,-0.01,1,0,348.0,82.0,160.5,3.16,0.56,54.7,,,,,9.188
3.93,CARRY,5.06,-0.1,-9.58,8.38,-0.01,1,0,346.5,87.0,155.3,3.06,0.53,48.9,,,,,9.125
3.98,CARRY,5.06,-0.1,-9.58,8.48,-0.01,1,0,347.0,84.0,158.3,3.12,0.54,55.2,,,,,9.062
4.04,CARRY,5.35,-0.09,-9.58,8.59,-0.01,1,0,346.0,89.0,153.2,3.02,0.52,50.9,,,,,8.875
4.09,CARRY,5.35,-0.09,-9.58,8.69,-0.01,1,0,346.5,86.0,156.3,3.08,0.53,54.6,,,,,9.25
4.14,CARRY,5.65,-0.08,-9.59,8.8,-0.01,1,0,345.0,91.0,151.1,2.98,0.5,49.4,,,,,8.562
4.19,CARRY,5.65,-0.08,-9.59,8.9,-0.01,1,0,345.0,88.5,153.5,3.03,0.5,54.1,,,,,8.812
4.25,CARRY,5.95,-0.07,-9.59,9.01,-0.01,1,0,343.5,93.5,148.4,2.93,0.47,50.3,,,,,8.625
4.3,CARRY,6.25,-0.06,-9.59,9.12,-0.01,1,0,342.0,99.5,142.2,2.81,0.44,56.0,,,,,7.875
4.36,CARRY,6.25,-0.06,-9.59,9.23,-0.01,1,0,343.0,96.0,145.8,2.88,0.46,49.1,,,,,8.312
4.41,CARRY,6.55,-0.05,-9.59,9.33,-0.01,1,0,341.5,102.0,139.7,2.76,0.43,55.9,,,,,8.125
4.47,CARRY,6.55,-0.05,-9.59,9.45,-0.01,1,0,341.5,98.5,143.1,2.83,0.43,49.7,,,,,8.188
4.52,CARRY,6.86,-0.04,-9.59,9.55,-0.01,1,0,340.5,104.5,137.0,2.71,0.41,55.0,,,,,7.688
4.57,CARRY,6.86,-0.04,-9.59,9.66,-0.01,1,0,340.5,101.0,140.5,2.78,0.41,49.1,,,,,7.625
4.62,CARRY,7.16,-0.03,-9.59,9.76,-0.01,1,0,339.0,106.5,134.8,2.67,0.38,55.3,,,,,7.594
4.68,CARRY,7.16,-0.03,-9.59,9.87,-0.01,1,0,340.0,103.5,138.0,2.73,0.4,47.7,,,,,7.312
4.73,CARRY,7.45,-0.02,-9.59,9.97,-0.01,1,0,338.5,109.0,132.3,2.62,0.37,55.5,,,,,7.281
4.79,CARRY,7.45,-0.02,-9.59,10.09,-0.01,1,0,339.0,106.0,135.3,2.68,0.38,48.7,,,,,7.25
4.84,CARRY,7.75,-0.01,-9.59,10.19,-0.01,1,0,338.0,111.5,129.8,2.57,0.36,54.3,,,,,7.438
4.89,CARRY,7.75,-0.01,-9.59,10.3,-0.01,1,0,338.0,108.0,133.2,2.64,0.36,48.3,,,,,7.219
4.94,CARRY,8.04,0.0,-9.59,10.4,-0.01,1,0,336.5,113.5,127.6,2.53,0.33,54.4,,,,,7.406
5.0,CARRY,8.33,0.01,-9.59,10.51,-0.01,1,0,335.0,118.5,122.4,2.43,0.3,49.0,,,,,7.156
5.05,CARRY,8.33,0.01,-9.59,10.61,-0.01,1,0,335.5,116.0,125.0,2.48,0.31,54.4,,,,,6.969
5.1,CARRY,8.61,0.01,-9.59,10.72,-0.01,1,0,334.0,120.5,120.3,2.39,0.28,48.9,,,,,6.75
5.15,CARRY,8.61,0.01,-9.59,10.82,-0.01,1,0,335.0,118.0,122.9,2.44,0.3,53.8,,,,,7.0
5.21,CARRY,8.89,0.02,-9.59,10.93,-0.01,1,0,333.5,122.5,118.3,2.35,0.27,49.1,,,,,6.312
5.26,CARRY,8.89,0.02,-9.59,11.03,-0.01,1,0,334.0,120.0,120.8,2.4,0.28,54.0,,,,,6.438
5.31,CARRY,9.17,0.02,-9.59,11.14,-0.01,1,0,332.5,126.5,114.2,2.27,0.25,49.2,,,,,6.219
5.36,CARRY,9.17,0.02,-9.59,11.24,-0.01,1,0,333.5,121.5,119.3,2.37,0.27,54.1,,,,,6.531
5.42,CARRY,9.43,0.03,-9.59,11.35,-0.01,1,0,332.0,129.5,111.1,2.21,0.24,49.1,,,,,6.125
5.47,CARRY,9.43,0.03,-9.59,11.45,-0.01,1,0,332.5,124.5,116.2,2.31,0.25,53.8,,,,,6.156
5.52,CARRY,9.7,0.03,-9.59,11.56,-0.01,1,0,331.5,132.5,108.1,2.15,0.23,48.4,,,,,6.156
5.57,CARRY,9.7,0.03,-9.59,11.66,-0.01,1,0,332.5,127.5,113.2,2.25,0.25,54.1,,,,,6.344
5.63,CARRY,9.96,0.03,-9.59,11.77,-0.01,1,0,331.0,136.0,104.6,2.08,0.22,49.3,,,,,6.094
5.68,CARRY,9.96,0.03,-9.59,11.87,-0.01,1,0,331.5,129.5,111.1,2.21,0.23,54.1,,,,,6.25
5.73,CARRY,10.21,0.03,-9.59,11.98,-0.01,1,0,330.5,139.0,101.5,2.02,0.21,49.1,,,,,6.031
5.78,CARRY,10.21,0.03,-9.59,12.08,-0.01,1,0,331.5,132.5,108.1,2.15,0.23,54.0,,,,,6.125
5.84,CARRY,10.46,0.03,-9.59,12.19,-0.01,1,0,330.5,140.5,100.1,1.99,0.21,49.5,,,,,5.938
5.89,CARRY,10.46,0.03,-9.59,12.29,-0.01,1,0,331.5,134.5,106.1,2.11,0.23,53.5,,,,,6.125
5.94,CARRY,10.71,0.03,-9.59,12.4,-0.01,1,0,330.5,142.5,98.1,1.95,0.21,48.4,,,,,6.031
5.99,CARRY,10.95,0.02,-9.6,12.5,-0.01,1,0,329.5,150.5,90.0,1.79,0.19,54.2,,,,,6.094
6.05,CARRY,10.95,0.02,-9.6,12.61,-0.01,1,0,330.5,144.5,96.1,1.91,0.21,48.6,,,,,6.062
6.1,CARRY,11.18,0.02,-9.6,12.71,-0.01,1,0,329.5,152.5,88.0,1.75,0.19,55.0,,,,,5.906
6.16,CARRY,11.18,0.02,-9.6,12.83,-0.01,1,0,330.5,145.5,95.1,1.89,0.21,49.1,,,,,5.812
6.21,CARRY,11.41,0.02,-9.6,12.93,-0.01,1,0,329.5,153.0,87.5,1.74,0.19,55.4,,,,,5.875
6.26,CARRY,11.41,0.02,-9.6,13.04,-0.01,1,0,330.5,146.5,94.1,1.87,0.21,48.6,,,,,5.688
6.31,CARRY,11.63,0.01,-9.6,13.14,-0.01,1,0,329.5,153.5,87.0,1.73,0.19,55.5,,,,,5.688
6.37,CARRY,11.63,0.01,-9.6,13.25,-0.01,1,0,330.5,147.0,93.6,1.86,0.21,49.7,,,,,5.656
6.42,CARRY,11.85,0.01,-9.6,13.35,-0.01,1,0,329.5,153.5,87.0,1.73,0.19,54.3,,,,,5.594
6.47,CARRY,11.85,0.01,-9.6,13.46,-0.01,1,0,330.5,147.5,93.1,1.85,0.21,47.8,,,,,5.562
6.52,CARRY,12.06,0.01,-9.6,13.56,-0.01,1,0,329.5,153.5,87.0,1.73,0.19,54.4,,,,,5.594
6.58,CARRY,12.06,0.01,-9.6,13.67,-0.01,1,0,330.5,148.0,92.6,1.84,0.21,48.5,,,,,5.5
6.63,CARRY,12.26,0.0,-9.6,13.77,-0.01,1,0,330.5,153.5,87.1,1.73,0.21,55.4,,,,,5.594
6.69,CARRY,12.26,0.0,-9.6,13.89,-0.01,1,0,331.0,147.0,93.6,1.86,0.22,48.8,,,,,5.438
6.74,CARRY,12.46,-0.0,-9.6,13.99,-0.01,1,0,330.0,153.0,87.6,1.74,0.2,55.1,,,,,5.406
6.79,CARRY,12.46,-0.0,-9.6,14.1,-0.01,1,0,331.5,147.0,93.7,1.86,0.23,49.1,,,,,5.438
6.84,CARRY,12.66,-0.0,-9.6,14.2,-0.01,1,0,330.5,152.0,88.6,1.76,0.21,54.5,,,,,5.531
6.9,CARRY,12.86,-0.01,-9.6,14.31,-0.01,1,0,330.0,157.0,83.6,1.66,0.2,48.2,,,,,5.781
6.95,CARRY,12.86,-0.01,-9.6,14.41,-0.01,1,0,331.5,151.0,89.7,1.78,0.23,54.5,,,,,5.906
7.0,CARRY,13.05,-0.01,-9.6,14.52,-0.01,1,0,330.0,156.0,84.6,1.68,0.2,49.6,,,,,5.969
7.05,CARRY,13.05,-0.01,-9.6,14.62,-0.01,1,0,331.5,150.0,90.7,1.8,0.23,54.6,,,,,6.0
7.11,CARRY,13.24,-0.01,-9.6,14.74,-0.01,1,0,331.5,155.0,85.8,1.7,0.23,50.1,,,,,6.0
7.16,CARRY,13.24,-0.01,-9.6,14.84,-0.01,1,0,331.5,149.0,91.7,1.82,0.23,54.2,,,,,5.875
7.22,CARRY,13.43,-0.02,-9.6,14.95,-0.01,1,0,331.5,153.0,87.8,1.74,0.23,49.0,,,,,5.875
7.27,CARRY,13.43,-0.02,-9.6,15.05,-0.01,1,0,332.5,148.0,92.8,1.84,0.25,53.6,,,,,5.875
7.32,CARRY,13.61,-0.02,-9.6,15.16,-0.01,1,0,331.5,152.0,88.7,1.76,0.23,48.9,,,,,5.844
7.37,CARRY,13.61,-0.02,-9.6,15.26,-0.01,1,0,332.5,146.5,94.3,1.87,0.25,53.2,,,,,5.781
7.43,CARRY,13.8,-0.02,-9.6,15.37,-0.01,1,0,331.5,151.0,89.7,1.78,0.23,49.5,,,,,5.938
7.48,CARRY,13.8,-0.02,-9.6,15.47,-0.01,1,0,332.5,145.0,95.8,1.9,0.25,54.1,,,,,5.781
7.53,CARRY,13.98,-0.02,-9.6,15.58,-0.01,1,0,332.5,149.0,91.9,1.82,0.25,49.4,,,,,5.812
7.58,CARRY,13.98,-0.02,-9.6,15.68,-0.01,1,0,333.0,143.0,97.9,1.94,0.26,54.9,,,,,5.906
7.64,CARRY,14.16,-0.02,-9.6,15.79,-0.01,1,0,332.5,147.0,93.8,1.86,0.25,50.0,,,,,5.594
7.69,CARRY,14.16,-0.02,-9.6,15.89,-0.01,1,0,333.5,141.5,99.4,1.97,0.27,54.3,,,,,5.594
7.74,CARRY,14.35,-0.02,-9.6,16.0,-0.01,1,0,332.5,145.5,95.3,1.89,0.25,49.8,,,,,5.969
7.8,CARRY,14.53,-0.02,-9.6,16.1,-0.01,1,0,332.5,151.0,89.9,1.78,0.25,54.3,,,,,6.094
7.85,CARRY,14.53,-0.02,-9.6,16.22,-0.01,1,0,333.0,143.5,97.4,1.93,0.26,49.4,,,,,6.188
7.9,CARRY,14.72,-0.02,-9.6,16.32,-0.01,1,0,332.5,148.5,92.3,1.83,0.25,54.8,,,,,6.125
7.96,CARRY,14.72,-0.02,-9.6,16.43,-0.01,1,0,333.5,143.0,97.9,1.94,0.27,48.3,,,,,6.375
8.01,CARRY,14.91,-0.03,-9.6,16.53,-0.01,1,0,332.5,147.5,93.3,1.85,0.25,49.4,,,,,6.125
8.06,CARRY,14.91,-0.03,-9.6,16.63,-0.01,1,0,333.5,141.5,99.4,1.97,0.27,50.6,,,,,6.188
8.11,CARRY,15.1,-0.03,-9.6,16.73,-0.01,1,0,332.5,147.0,93.8,1.86,0.25,50.8,,,,,6.062
8.16,CARRY,15.1,-0.03,-9.6,16.84,-0.01,1,0,333.5,140.5,100.4,1.99,0.27,50.4,,,,,6.062
8.21,CARRY,15.28,-0.02,-9.6,16.94,-0.01,1,0,332.5,145.5,95.3,1.89,0.25,51.2,,,,,6.156
8.26,CARRY,15.28,-0.02,-9.6,17.04,-0.01,1,0,333.5,139.5,101.4,2.01,0.27,49.5,,,,,5.969
8.31,CARRY,15.47,-0.02,-9.6,17.14,-0.01,1,0,333.0,144.5,96.4,1.91,0.26,50.9,,,,,6.156
8.37,CARRY,15.47,-0.02,-9.6,17.25,-0.01,1,0,333.5,138.5,102.4,2.03,0.27,50.9,,,,,6.062
8.42,CARRY,15.66,-0.02,-9.6,17.35,-0.01,1,0,333.5,143.5,97.4,1.93,0.27,51.1,,,,,6.188
8.47,CARRY,15.66,-0.02,-9.6,17.46,-0.01,1,0,334.0,138.0,103.0,2.04,0.28,50.9,,,,,6.125
8.52,CARRY,15.85,-0.02,-9.6,17.56,-0.01,1,0,333.5,143.0,97.9,1.94,0.27,49.7,,,,,6.062
8.57,CARRY,15.85,-0.02,-9.6,17.66,-0.01,1,0,334.0,136.5,104.4,2.07,0.28,49.5,,,,,5.906
8.62,CARRY,16.04,-0.02,-9.6,17.76,-0.01,1,0,333.5,142.0,98.9,1.96,0.27,50.1,,,,,5.938
8.68,CARRY,16.04,-0.02,-9.6,17.86,-0.01,1,0,334.0,136.0,104.9,2.08,0.28,50.8,,,,,6.062
8.73,CARRY,16.23,-0.02,-9.6,17.97,-0.01,1,0,333.5,141.0,99.9,1.98,0.27,51.9,,,,,5.938
8.78,CARRY,16.23,-0.02,-9.6,18.07,-0.01,1,0,334.5,135.0,106.0,2.1,0.29,50.9,,,,,6.094
8.83,CARRY,16.43,-0.02,-9.6,18.18,-0.01,1,0,333.5,140.0,100.9,2.0,0.27,51.3,,,,,5.969
8.88,CARRY,16.43,-0.02,-9.6,18.28,-0.01,1,0,334.5,134.0,107.0,2.12,0.29,51.3,,,,,6.312
8.94,CARRY,16.62,-0.02,-9.6,18.39,-0.01,1,0,333.5,139.5,101.4,2.01,0.27,50.6,,,,,6.125
8.99,CARRY,16.62,-0.02,-9.6,18.49,-0.01,1,0,334.5,134.0,107.0,2.12,0.29,48.6,,,,,6.406
9.04,CARRY,16.82,-0.02,-9.6,18.59,-0.01,1,0,333.5,139.0,101.9,2.02,0.27,49.1,,,,,6.125
9.09,CARRY,16.82,-0.02,-9.6,18.69,-0.01,1,0,334.5,132.5,108.5,2.15,0.29,51.6,,,,,6.406
9.14,CARRY,17.02,-0.02,-9.6,18.8,-0.01,1,0,333.5,138.5,102.4,2.03,0.27,50.2,,,,,6.125
9.19,CARRY,17.02,-0.02,-9.6,18.9,-0.01,1,0,334.5,132.5,108.5,2.15,0.29,49.2,,,,,6.281
9.24,CARRY,17.22,-0.02,-9.6,19.0,-0.01,1,0,333.5,138.0,102.9,2.04,0.27,51.8,,,,,5.875
9.3,CARRY,17.42,-0.02,-9.6,19.11,-0.01,1,0,332.5,144.0,96.8,1.92,0.25,51.2,,,,,5.844
9.35,CARRY,17.42,-0.02,-9.6,19.21,-0.01,1,0,333.5,138.0,102.9,2.04,0.27,50.6,,,,,5.719
9.4,CARRY,17.62,-0.02,-9.6,19.31,-0.01,1,0,332.5,144.0,96.8,1.92,0.25,50.3,,,,,5.844
9.45,CARRY,17.62,-0.02,-9.6,19.42,-0.01,1,0,333.5,138.0,102.9,2.04,0.27,49.6,,,,,5.781
9.5,CARRY,17.82,-0.02,-9.6,19.52,-0.01,1,0,332.5,144.0,96.8,1.92,0.25,51.0,,,,,5.812
9.55,CARRY,17.82,-0.02,-9.6,19.62,-0.01,1,0,333.5,138.0,102.9,2.04,0.27,50.4,,,,,5.781
9.6,CARRY,18.03,-0.02,-9.6,19.72,-0.01,1,0,332.5,143.0,97.8,1.94,0.25,51.3,,,,,5.844
9.66,CARRY,18.03,-0.02,-9.6,19.83,-0.01,1,0,333.5,137.5,103.4,2.05,0.27,51.2,,,,,5.781
9.71,CARRY,18.23,-0.02,-9.6,19.93,-0.01,1,0,332.5,143.0,97.8,1.94,0.25,51.5,,,,,5.969
