t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
5.157,33.94,-0.03,-9.98,34.17,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
5.208,33.96,-0.03,-9.98,34.18,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
5.258,33.96,-0.03,-9.98,34.19,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
5.308,33.99,-0.03,-9.98,34.21,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.247,0.031,0.0000,50.1
5.358,33.99,-0.03,-9.98,34.22,-0.03,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
5.408,34.01,-0.03,-9.98,34.23,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.247,0.031,0.0000,50.1
5.458,34.01,-0.03,-9.98,34.24,-0.03,0.00,321.6,227.3,111.1,222.2,1,12.9,0.254,0.032,0.0000,50.1
5.508,34.03,-0.03,-9.98,34.26,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.0
5.558,34.03,-0.03,-9.98,34.27,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
5.608,34.06,-0.03,-9.98,34.28,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
5.658,34.06,-0.03,-9.98,34.29,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
5.708,34.08,-0.03,-9.98,34.31,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
5.758,34.08,-0.03,-9.98,34.32,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
5.808,34.11,-0.03,-9.98,34.33,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
5.858,34.11,-0.03,-9.98,34.34,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
5.908,34.13,-0.03,-9.98,34.36,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.032,0.0000,50.1
5.958,34.13,-0.03,-9.98,34.37,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
6.009,34.16,-0.03,-9.98,34.38,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.250,0.032,0.0000,50.1
6.059,34.16,-0.03,-9.98,34.39,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.033,0.0000,50.1
6.109,34.18,-0.03,-9.98,34.41,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.251,0.032,0.0000,50.1
6.159,34.18,-0.03,-9.98,34.42,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
6.209,34.21,-0.03,-9.98,34.43,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.5,0.251,0.032,0.0000,50.1
6.259,34.21,-0.03,-9.98,34.44,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.309,34.23,-0.03,-9.98,34.46,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.5,0.251,0.032,0.0000,50.1
6.359,34.23,-0.03,-9.98,34.47,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.409,34.26,-0.03,-9.98,34.48,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.5,0.252,0.032,0.0000,50.1
6.459,34.26,-0.03,-9.98,34.49,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.509,34.28,-0.03,-9.98,34.51,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.5,0.252,0.032,0.0000,50.1
6.559,34.28,-0.03,-9.98,34.52,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.609,34.31,-0.03,-9.98,34.53,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.5,0.252,0.032,0.0000,50.1
6.659,34.31,-0.03,-9.98,34.54,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.710,34.33,-0.03,-9.98,34.56,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.5,0.251,0.032,0.0000,50.1
6.760,34.33,-0.03,-9.98,34.57,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.2,0.258,0.033,0.0000,50.1
6.810,34.36,-0.03,-9.98,34.58,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.5,0.251,0.032,0.0000,50.1
6.860,34.36,-0.03,-9.98,34.59,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.1,0.257,0.033,0.0000,50.1
6.910,34.38,-0.03,-9.98,34.61,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.251,0.032,0.0000,50.1
6.960,34.38,-0.03,-9.98,34.62,-0.03,0.00,321.6,227.1,111.1,222.2,1,13.1,0.257,0.033,0.0000,50.1
7.010,34.41,-0.03,-9.98,34.63,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.250,0.032,0.0000,50.1
7.060,34.41,-0.03,-9.98,34.64,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
7.110,34.43,-0.03,-9.98,34.66,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.250,0.032,0.0000,50.1
7.160,34.43,-0.03,-9.98,34.67,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.210,34.46,-0.03,-9.98,34.68,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.260,34.46,-0.03,-9.98,34.69,-0.03,0.00,321.6,227.2,111.1,222.2,1,13.1,0.255,0.032,0.0000,50.1
7.310,34.48,-0.03,-9.98,34.71,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
7.360,34.48,-0.03,-9.98,34.72,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
7.411,34.51,-0.03,-9.98,34.73,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
7.461,34.51,-0.03,-9.98,34.74,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
7.511,34.54,-0.03,-9.98,34.76,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
7.561,34.54,-0.03,-9.98,34.77,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
7.611,34.56,-0.03,-9.98,34.78,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
7.661,34.56,-0.03,-9.98,34.79,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
7.711,34.59,-0.03,-9.98,34.81,-0.03,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
7.761,34.59,-0.03,-9.98,34.82,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
7.811,34.61,-0.03,-9.98,34.83,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
7.861,34.61,-0.03,-9.98,34.84,-0.03,0.00,321.6,227.3,111.1,222.2,1,13.0,0.253,0.032,0.0000,50.1
7.911,34.64,-0.03,-9.98,34.86,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
7.961,34.64,-0.03,-9.98,34.87,-0.03,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
8.011,34.66,-0.03,-9.98,34.88,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.061,34.66,-0.03,-9.98,34.89,-0.03,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
8.111,34.69,-0.03,-9.98,34.91,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.161,34.69,-0.03,-9.98,34.92,-0.03,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
8.212,34.71,-0.03,-9.98,34.93,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.262,34.71,-0.03,-9.98,34.94,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
8.312,34.74,-0.03,-9.98,34.96,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.362,34.74,-0.03,-9.98,34.97,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
8.412,34.76,-0.03,-9.98,34.98,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.462,34.76,-0.03,-9.98,34.99,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
8.512,34.79,-0.03,-9.98,35.01,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.562,34.79,-0.03,-9.98,35.02,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
8.612,34.81,-0.03,-9.98,35.03,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
8.662,34.81,-0.03,-9.98,35.04,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
8.712,34.84,-0.03,-9.98,35.06,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.762,34.84,-0.03,-9.98,35.07,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
8.812,34.86,-0.03,-9.98,35.08,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.862,34.86,-0.03,-9.98,35.09,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.0
8.912,34.89,-0.03,-9.98,35.11,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
8.962,34.89,-0.03,-9.98,35.12,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
9.012,34.91,-0.03,-9.98,35.13,-0.03,0.00,321.5,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.063,34.91,-0.03,-9.98,35.14,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
9.113,34.94,-0.03,-9.98,35.16,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.163,34.94,-0.03,-9.98,35.17,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
9.213,34.96,-0.03,-9.98,35.18,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.263,34.96,-0.03,-9.98,35.19,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
9.313,34.99,-0.03,-9.98,35.21,-0.03,0.00,321.6,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.363,34.99,-0.03,-9.98,35.22,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
9.413,35.01,-0.03,-9.98,35.23,-0.03,0.00,321.6,227.8,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.463,35.01,-0.03,-9.98,35.24,-0.03,0.00,321.6,227.4,111.1,222.2,1,12.9,0.251,0.032,0.0000,50.1
9.513,35.04,-0.03,-9.98,35.26,-0.03,0.00,321.6,227.8,111.1,222.2,1,12.1,0.244,0.031,0.0000,50.1
9.563,35.04,-0.03,-9.98,35.27,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
9.613,35.06,-0.03,-9.98,35.28,-0.03,0.00,321.6,227.8,111.1,222.2,1,12.1,0.244,0.031,0.0000,50.1
9.663,35.06,-0.03,-9.98,35.29,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
9.713,35.09,-0.03,-9.98,35.31,-0.03,0.00,321.6,227.8,111.1,222.2,1,12.1,0.244,0.032,0.0000,50.1
9.763,35.09,-0.03,-9.98,35.32,-0.03,0.00,321.6,227.5,111.1,222.2,1,12.8,0.251,0.033,0.0000,50.1
