t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
26.932,22.73,-6.60,-9.48,23.93,-8.75,0.00,219.5,137.7,116.9,233.8,173.7,282.7,0,173.7,282.7,116.9,233.8,27,152.0,-0.854,-2.926,-0.0000,50.1
26.982,22.73,-6.60,-9.48,23.94,-8.75,0.00,219.7,137.0,116.9,233.8,173.7,282.7,0,173.7,282.7,116.9,233.8,27,152.7,-0.854,-2.926,-0.0000,50.1
27.032,22.46,-6.69,-9.48,23.95,-8.75,0.00,228.2,123.3,116.9,233.8,219.7,136.7,1,219.7,136.7,116.9,233.8,28,15.9,2.065,-2.005,-0.0000,50.1
27.082,22.46,-6.69,-9.48,23.96,-8.75,0.00,228.4,122.6,116.9,233.8,219.7,136.7,0,173.7,282.7,116.9,233.8,27,169.2,-0.854,-2.926,-0.0000,50.1
27.132,22.19,-6.80,-9.48,23.98,-8.75,0.00,237.4,113.2,116.9,226.4,219.7,136.7,0,173.7,282.7,116.9,233.8,27,181.1,-0.854,-2.926,-0.0000,50.1
27.182,22.19,-6.80,-9.48,23.99,-8.75,0.00,237.6,112.8,116.9,225.7,219.7,136.7,0,173.7,282.7,116.9,233.8,27,181.5,-0.854,-2.926,-0.0000,50.1
27.232,21.93,-6.93,-9.48,24.00,-8.75,0.00,247.6,106.5,116.9,213.0,219.7,136.7,0,173.7,282.7,116.9,233.8,27,191.0,-0.854,-2.926,-0.0000,50.1
27.282,21.93,-6.93,-9.48,24.01,-8.75,0.00,247.8,106.2,116.9,212.3,219.7,136.7,0,173.7,282.7,116.9,233.8,27,191.4,-0.854,-2.926,-0.0000,50.1
27.333,21.69,-7.07,-9.48,24.03,-8.75,0.00,259.3,100.1,116.9,200.3,219.7,136.7,0,173.7,282.7,116.9,233.8,27,201.6,-0.854,-2.926,-0.0000,50.1
27.383,21.69,-7.07,-9.48,24.04,-8.75,0.00,259.4,99.8,116.9,199.6,219.7,136.7,0,173.7,282.7,116.9,233.8,27,202.0,-0.854,-2.926,-0.0000,50.1
27.433,21.46,-7.24,-9.48,24.05,-8.75,0.00,272.6,94.2,116.9,188.3,219.7,136.7,0,173.7,282.7,116.9,233.8,27,212.9,-0.854,-2.926,-0.0000,50.1
27.483,21.46,-7.24,-9.48,24.06,-8.75,0.00,272.8,93.8,116.9,187.6,219.7,136.7,0,173.7,282.7,116.9,233.8,27,213.3,-0.854,-2.926,-0.0000,50.1
27.533,21.25,-7.42,-9.48,24.08,-8.75,0.00,287.3,88.7,117.0,177.4,219.7,136.7,0,173.7,282.7,116.9,233.8,27,224.8,-0.854,-2.926,-0.0000,50.1
27.583,21.25,-7.42,-9.48,24.09,-8.75,0.00,287.5,88.3,117.0,176.6,219.7,136.7,0,219.7,136.7,116.9,233.8,28,83.2,2.065,-2.005,-0.0000,50.1
27.633,21.04,-7.63,-9.48,24.10,-8.75,0.00,302.9,83.6,117.0,167.3,219.7,136.7,0,219.7,136.7,116.9,233.8,28,98.7,2.065,-2.005,-0.0000,50.1
27.683,21.04,-7.63,-9.48,24.11,-8.75,0.00,303.1,83.3,117.0,166.6,219.7,136.7,0,219.7,136.7,116.9,233.8,28,99.1,2.065,-2.005,-0.0000,50.1
27.733,20.85,-7.84,-9.48,24.13,-8.75,0.00,318.7,79.0,117.0,158.1,219.7,136.7,0,219.7,136.7,116.9,233.8,28,114.5,2.065,-2.005,-0.0000,50.1
27.783,20.85,-7.84,-9.48,24.14,-8.75,0.00,318.9,78.7,117.0,157.4,219.7,136.7,0,219.7,136.7,116.9,233.8,28,114.9,2.065,-2.005,-0.0000,50.1
27.833,20.66,-8.06,-9.48,24.15,-8.75,0.00,334.1,74.7,117.0,149.5,219.7,136.7,0,219.7,136.7,116.9,233.8,28,130.0,2.065,-2.005,-0.0000,50.1
27.883,20.66,-8.06,-9.48,24.16,-8.75,0.00,334.2,74.4,117.0,148.8,219.7,136.7,0,219.7,136.7,116.9,233.8,28,130.4,2.065,-2.005,-0.0000,50.1
27.933,20.49,-8.29,-9.48,24.18,-8.75,0.00,349.4,70.8,117.0,141.5,219.7,136.7,0,219.7,136.7,116.9,233.8,28,145.5,2.065,-2.005,-0.0000,50.1
27.983,20.49,-8.29,-9.48,24.19,-8.75,0.00,349.6,70.4,117.0,140.8,219.7,136.7,0,219.7,136.7,116.9,233.8,28,145.8,2.065,-2.005,-0.0000,50.1
28.033,20.33,-8.53,-9.48,24.20,-8.75,0.00,364.9,67.2,117.0,134.4,349.7,70.3,1,349.7,70.3,117.0,140.5,29,15.5,3.000,0.594,0.0000,50.1
28.083,20.33,-8.53,-9.48,24.21,-8.75,0.00,365.1,66.9,117.0,133.7,349.7,70.3,0,219.7,136.7,116.9,233.8,28,161.2,2.065,-2.005,-0.0000,50.1
28.134,20.19,-8.76,-9.48,24.23,-8.75,0.00,380.4,64.3,117.0,128.6,349.7,70.3,0,219.7,136.7,116.9,233.8,28,176.2,2.065,-2.005,-0.0000,50.1
28.184,20.19,-8.76,-9.48,24.24,-8.75,0.00,380.5,63.9,117.0,127.8,349.7,70.3,0,219.7,136.7,116.9,233.8,28,176.5,2.065,-2.005,-0.0000,50.1
28.234,20.07,-9.00,-9.48,24.25,-8.75,0.00,395.7,62.0,117.0,124.1,349.7,70.3,0,219.7,136.7,116.9,233.8,28,191.2,2.065,-2.005,-0.0000,50.1
28.284,20.07,-9.00,-9.48,24.26,-8.75,0.00,395.9,61.7,117.0,123.4,349.7,70.3,0,219.7,136.7,116.9,233.8,28,191.5,2.065,-2.005,-0.0000,50.1
28.334,19.98,-9.24,-9.48,24.28,-8.75,0.00,410.8,60.5,117.0,121.1,349.7,70.3,0,219.7,136.7,116.9,233.8,28,205.7,2.065,-2.005,-0.0000,50.1
28.384,19.98,-9.24,-9.48,24.29,-8.75,0.00,410.9,60.2,117.0,120.4,349.7,70.3,0,219.7,136.7,116.9,233.8,28,206.0,2.065,-2.005,-0.0000,50.1
28.434,19.92,-9.48,-9.48,24.30,-8.75,0.00,425.5,59.8,117.0,119.6,349.7,70.3,0,219.7,136.7,116.9,233.8,28,219.6,2.065,-2.005,-0.0000,50.1
28.484,19.92,-9.48,-9.48,24.31,-8.75,0.00,425.7,59.4,117.0,118.8,349.7,70.3,0,219.7,136.7,116.9,233.8,28,219.9,2.065,-2.005,-0.0000,50.1
28.534,19.89,-9.72,-9.48,24.33,-8.75,0.00,439.9,59.8,117.0,119.6,349.7,70.3,0,219.7,136.7,116.9,233.8,28,233.2,2.065,-2.005,-0.0000,50.1
28.584,19.89,-9.72,-9.48,24.34,-8.75,0.00,440.1,59.4,117.0,118.8,349.7,70.3,0,349.7,70.3,117.0,140.5,29,91.0,3.000,0.594,0.0000,50.1
28.634,19.88,-9.96,-9.47,24.35,-8.75,0.00,454.0,60.5,117.0,121.1,349.7,70.3,0,349.7,70.3,117.0,140.5,29,104.8,3.000,0.594,0.0000,50.1
28.684,19.88,-9.96,-9.47,24.36,-8.75,0.00,454.2,60.2,117.0,120.4,349.7,70.3,0,349.7,70.3,117.0,140.5,29,105.0,3.000,0.594,0.0000,50.1
28.734,19.89,-10.21,-9.47,24.38,-8.75,0.00,467.9,62.1,117.0,124.1,349.7,70.3,0,349.7,70.3,117.0,140.5,29,118.5,3.000,0.594,0.0000,50.1
28.784,19.89,-10.21,-9.47,24.39,-8.75,0.00,468.1,61.7,117.0,123.4,349.7,70.3,0,349.7,70.3,117.0,140.5,29,118.7,3.000,0.594,0.0000,50.1
28.834,19.93,-10.45,-9.47,24.40,-8.75,0.00,481.4,64.3,117.0,128.6,349.7,70.3,0,349.7,70.3,117.0,140.5,29,131.8,3.000,0.594,0.0000,50.1
28.884,19.93,-10.45,-9.47,24.41,-8.75,0.00,481.5,63.9,117.0,127.9,349.7,70.3,0,349.7,70.3,117.0,140.5,29,132.0,3.000,0.594,0.0000,50.1
28.935,20.00,-10.69,-9.47,24.43,-8.75,0.00,494.1,67.1,117.0,134.2,349.7,70.3,0,349.7,70.3,117.0,140.5,29,144.4,3.000,0.594,0.0000,50.1
28.985,20.00,-10.69,-9.47,24.44,-8.75,0.00,494.2,66.7,117.0,133.4,349.7,70.3,0,349.7,70.3,117.0,140.5,29,144.6,3.000,0.594,0.0000,50.1
29.035,20.09,-10.92,-9.47,24.45,-8.75,0.00,505.7,70.3,117.0,140.5,494.3,66.6,1,494.3,66.6,117.0,133.2,30,11.9,3.000,3.000,0.0000,50.1
29.085,20.09,-10.92,-9.47,24.46,-8.75,0.00,505.9,69.9,117.0,139.8,494.3,66.6,0,349.7,70.3,117.0,140.5,29,156.2,3.000,0.594,0.0000,50.1
29.135,20.19,-11.14,-9.48,24.48,-8.75,0.00,516.2,73.8,117.0,147.6,494.3,66.6,0,349.7,70.3,117.0,140.5,29,166.5,3.000,0.594,0.0000,50.1
29.185,20.19,-11.14,-9.48,24.49,-8.75,0.00,516.4,73.5,117.0,146.9,494.3,66.6,0,349.7,70.3,117.0,140.5,29,166.7,3.000,0.594,0.0000,50.1
29.235,20.32,-11.34,-9.48,24.50,-8.75,0.00,525.9,77.9,117.0,155.9,494.3,66.6,0,349.7,70.3,117.0,140.5,29,176.4,3.000,0.594,0.0000,50.1
29.285,20.32,-11.34,-9.48,24.51,-8.75,0.00,526.1,77.6,117.0,155.2,494.3,66.6,0,349.7,70.3,117.0,140.5,29,176.6,3.000,0.594,0.0000,50.1
29.335,20.46,-11.52,-9.48,24.53,-8.75,0.00,534.8,82.6,117.0,165.2,494.3,66.6,0,349.7,70.3,117.0,140.5,29,185.5,3.000,0.594,0.0000,50.1
29.385,20.46,-11.52,-9.48,24.54,-8.75,0.00,535.0,82.2,117.0,164.5,494.3,66.6,0,349.7,70.3,117.0,140.5,29,185.7,3.000,0.594,0.0000,50.1
29.435,20.62,-11.68,-9.48,24.55,-8.75,0.00,542.5,87.7,117.0,175.4,494.3,66.6,0,349.7,70.3,117.0,140.5,29,193.6,3.000,0.594,0.0000,50.1
29.485,20.62,-11.68,-9.48,24.56,-8.75,0.00,542.7,87.3,117.0,174.6,494.3,66.6,0,349.7,70.3,117.0,140.5,29,193.7,3.000,0.594,0.0000,50.1
29.535,20.79,-11.83,-9.48,24.58,-8.75,0.00,548.9,93.2,117.0,186.3,494.3,66.6,0,349.7,70.3,117.0,140.5,29,200.5,3.000,0.594,0.0000,50.1
29.585,20.79,-11.83,-9.48,24.59,-8.75,0.00,549.1,92.8,117.0,185.6,494.3,66.6,0,494.3,66.6,117.0,133.2,30,60.7,3.000,3.000,0.0000,50.1
29.635,20.98,-11.95,-9.48,24.60,-8.75,0.00,554.0,99.0,117.0,197.9,494.3,66.6,0,494.3,66.6,117.0,133.2,30,67.9,3.000,3.000,0.0000,50.1
29.685,20.98,-11.95,-9.48,24.61,-8.75,0.00,554.1,98.6,117.0,197.2,494.3,66.6,0,494.3,66.6,117.0,133.2,30,67.9,3.000,3.000,0.0000,50.1
29.736,21.19,-12.06,-9.48,24.63,-8.75,0.00,557.3,104.8,117.0,209.7,494.3,66.6,0,494.3,66.6,117.0,133.2,30,73.7,3.000,3.000,0.0000,50.1
29.786,21.19,-12.06,-9.48,24.64,-8.75,0.00,557.5,104.5,117.0,209.0,494.3,66.6,0,494.3,66.6,117.0,133.2,30,73.7,3.000,3.000,0.0000,50.1
29.836,21.42,-12.16,-9.48,24.65,-8.75,0.00,558.8,110.5,117.0,220.9,494.3,66.6,0,494.3,66.6,117.0,133.2,30,78.0,3.000,3.000,0.0000,50.1
29.886,21.42,-12.16,-9.48,24.66,-8.75,0.00,558.9,110.1,117.0,220.2,494.3,66.6,0,494.3,66.6,117.0,133.2,30,77.9,3.000,3.000,0.0000,50.1
29.936,21.66,-12.23,-9.48,24.68,-8.75,0.00,558.5,115.9,117.0,231.7,494.3,66.6,0,494.3,66.6,117.0,133.2,30,80.9,3.000,3.000,0.0000,50.1
29.986,21.66,-12.23,-9.48,24.69,-8.75,0.00,558.7,115.5,117.0,231.0,494.3,66.6,0,494.3,66.6,117.0,133.2,30,80.9,3.000,3.000,0.0000,50.1
30.036,21.91,-12.27,-9.48,24.70,-8.75,0.00,557.3,126.3,117.0,233.9,558.7,115.4,1,558.7,115.4,117.0,230.8,31,11.0,2.492,3.000,0.0000,50.1
30.086,21.91,-12.27,-9.48,24.71,-8.75,0.00,557.4,125.6,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,86.4,3.000,3.000,0.0000,50.1
30.136,22.17,-12.30,-9.48,24.73,-8.75,0.00,555.0,138.7,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,94.3,3.000,3.000,0.0000,50.1
30.186,22.17,-12.30,-9.48,24.74,-8.75,0.00,555.2,138.0,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,93.8,3.000,3.000,0.0000,50.1
30.236,22.43,-12.29,-9.48,24.75,-8.75,0.00,551.8,151.7,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,102.7,3.000,3.000,0.0000,50.1
30.286,22.43,-12.29,-9.48,24.76,-8.75,0.00,551.9,150.9,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,102.2,3.000,3.000,0.0000,50.1
30.336,22.69,-12.27,-9.48,24.78,-8.75,0.00,547.2,165.1,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,111.9,3.000,3.000,0.0000,50.1
30.386,22.69,-12.27,-9.48,24.79,-8.75,0.00,547.4,164.4,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,111.3,3.000,3.000,0.0000,50.1
30.436,22.96,-12.21,-9.48,24.80,-8.75,0.00,541.4,179.2,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,122.0,3.000,3.000,0.0000,50.1
30.486,22.96,-12.21,-9.48,24.82,-8.75,0.00,541.5,178.5,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,121.4,3.000,3.000,0.0000,50.1
30.536,23.24,-12.14,-9.48,24.83,-8.75,0.00,534.1,194.2,117.0,233.9,558.7,115.4,0,494.3,66.6,117.0,133.2,30,133.6,3.000,3.000,0.0000,50.1
30.587,23.24,-12.14,-9.48,24.84,-8.75,0.00,534.3,193.5,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,81.8,2.492,3.000,0.0000,50.1
30.637,23.52,-12.04,-9.48,24.85,-8.75,0.00,525.3,209.6,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,100.0,2.492,3.000,0.0000,50.1
30.687,23.52,-12.04,-9.48,24.87,-8.75,0.00,525.4,208.9,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,99.2,2.492,3.000,0.0000,50.1
30.737,23.82,-11.91,-9.48,24.88,-8.75,0.00,514.5,223.8,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,117.1,2.492,3.000,0.0000,50.1
30.787,23.82,-11.91,-9.48,24.89,-8.75,0.00,514.7,223.1,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,116.3,2.492,3.000,0.0000,50.1
30.837,24.12,-11.77,-9.48,24.90,-8.75,0.00,502.5,236.8,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,133.8,2.492,3.000,0.0000,50.0
30.887,24.12,-11.77,-9.48,24.92,-8.75,0.00,502.7,236.1,117.0,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,133.1,2.492,3.000,0.0000,50.1
30.937,24.44,-11.61,-9.48,24.93,-8.75,0.00,489.4,249.8,116.9,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,151.3,2.492,3.000,0.0000,50.1
30.987,24.44,-11.61,-9.48,24.94,-8.75,0.00,489.5,249.1,116.9,233.9,558.7,115.4,0,558.7,115.4,117.0,230.8,31,150.5,2.492,3.000,0.0000,50.1
31.037,24.76,-11.43,-9.48,24.95,-8.75,0.00,475.5,263.3,116.9,233.9,489.6,248.8,1,489.6,248.8,116.9,233.9,32,20.2,-0.177,3.000,0.0000,50.1
31.087,24.76,-11.43,-9.48,24.97,-8.75,0.00,475.6,262.6,116.9,233.9,489.6,248.8,0,558.7,115.4,117.0,230.8,31,169.0,2.492,3.000,0.0000,50.1
31.137,25.08,-11.24,-9.48,24.98,-8.75,0.00,460.9,277.3,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,189.1,2.492,3.000,0.0000,50.1
31.187,25.08,-11.24,-9.48,24.99,-8.75,0.00,461.1,276.5,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,188.4,2.492,3.000,0.0000,50.1
31.237,25.40,-11.04,-9.48,25.00,-8.75,0.00,445.9,291.5,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,209.1,2.492,3.000,0.0000,50.1
31.287,25.40,-11.04,-9.48,25.02,-8.75,0.00,446.0,290.7,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,208.5,2.492,3.000,0.0000,50.1
31.337,25.72,-10.83,-9.48,25.03,-8.75,0.00,430.4,305.7,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,229.5,2.492,3.000,0.0000,50.1
31.388,25.72,-10.83,-9.48,25.04,-8.75,0.00,430.5,305.0,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,228.9,2.492,3.000,0.0000,50.1
31.438,26.03,-10.62,-9.48,25.05,-8.75,0.00,414.6,319.8,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,250.1,2.492,3.000,0.0000,50.1
31.488,26.03,-10.62,-9.48,25.07,-8.75,0.00,414.7,319.1,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,249.5,2.492,3.000,0.0000,50.1
31.538,26.35,-10.41,-9.48,25.08,-8.75,0.00,398.5,333.8,116.9,233.8,489.6,248.8,0,558.7,115.4,117.0,230.8,31,270.9,2.492,3.000,0.0000,50.1
31.588,26.35,-10.41,-9.48,25.09,-8.75,0.00,398.6,333.1,116.9,233.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,124.0,-0.177,3.000,0.0000,50.1
31.638,26.66,-10.19,-9.48,25.10,-8.75,0.00,382.3,347.5,116.9,233.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,145.8,-0.177,3.000,0.0000,50.1
31.688,26.66,-10.19,-9.48,25.12,-8.75,0.00,382.5,346.8,116.9,233.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,145.2,-0.177,3.000,0.0000,50.1
31.738,26.98,-9.97,-9.48,25.13,-8.75,0.00,366.0,361.3,116.9,233.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,167.1,-0.177,3.000,0.0000,50.1
31.788,26.98,-9.97,-9.48,25.14,-8.75,0.00,366.2,360.6,116.9,233.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,166.5,-0.177,3.000,0.0000,50.1
31.838,27.30,-9.74,-9.48,25.15,-8.75,0.00,350.0,369.0,116.9,222.1,489.6,248.8,0,489.6,248.8,116.9,233.9,32,184.2,-0.177,3.000,0.0000,50.1
31.888,27.30,-9.74,-9.48,25.17,-8.75,0.00,350.1,368.6,116.9,222.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,183.8,-0.177,3.000,0.0000,50.1
31.938,27.61,-9.51,-9.48,25.18,-8.75,0.00,334.2,375.6,116.9,208.8,489.6,248.8,0,489.6,248.8,116.9,233.9,32,200.6,-0.177,3.000,0.0000,50.1
31.988,27.61,-9.51,-9.48,25.19,-8.75,0.00,334.3,375.3,116.9,209.5,489.6,248.8,0,489.6,248.8,116.9,233.9,32,200.2,-0.177,3.000,0.0000,50.1
32.038,27.91,-9.28,-9.48,25.20,-8.75,0.00,318.6,382.1,116.9,195.9,334.4,375.2,1,334.4,375.2,116.9,209.7,33,17.2,-2.703,0.287,0.0000,50.1
32.088,27.91,-9.28,-9.48,25.22,-8.75,0.00,318.7,381.7,116.9,196.6,334.4,375.2,0,489.6,248.8,116.9,233.9,32,216.4,-0.177,3.000,0.0000,50.1
32.138,28.19,-9.04,-9.48,25.23,-8.75,0.00,302.9,388.2,116.9,183.6,334.4,375.2,0,489.6,248.8,116.9,233.9,32,232.9,-0.177,3.000,0.0000,50.1
32.189,28.19,-9.04,-9.48,25.24,-8.75,0.00,303.1,387.8,116.9,184.4,334.4,375.2,0,489.6,248.8,116.9,233.9,32,232.6,-0.177,3.000,0.0000,50.1
32.239,28.46,-8.79,-9.48,25.25,-8.75,0.00,287.1,393.8,117.0,172.5,334.4,375.2,0,489.6,248.8,116.9,233.9,32,249.0,-0.177,3.000,0.0000,50.1
32.289,28.46,-8.79,-9.48,25.27,-8.75,0.00,287.2,393.4,117.0,173.2,334.4,375.2,0,489.6,248.8,116.9,233.9,32,248.7,-0.177,3.000,0.0000,50.1
32.339,28.70,-8.54,-9.48,25.28,-8.75,0.00,271.0,398.7,117.0,162.7,334.4,375.2,0,489.6,248.8,116.9,233.9,32,265.0,-0.177,3.000,0.0000,50.1
32.389,28.70,-8.54,-9.48,25.29,-8.75,0.00,271.2,398.3,117.0,163.4,334.4,375.2,0,489.6,248.8,116.9,233.9,32,264.6,-0.177,3.000,0.0000,50.1
32.439,28.91,-8.28,-9.48,25.30,-8.75,0.00,254.7,402.8,117.0,154.4,334.4,375.2,0,489.6,248.8,116.9,233.9,32,280.9,-0.177,3.000,0.0000,50.0
32.489,28.91,-8.28,-9.48,25.32,-8.75,0.00,254.8,402.5,117.0,155.1,334.4,375.2,0,489.6,248.8,116.9,233.9,32,280.6,-0.177,3.000,0.0000,50.1
32.539,29.10,-8.02,-9.48,25.33,-8.75,0.00,238.0,406.2,117.0,147.6,334.4,375.2,0,489.6,248.8,116.9,233.9,32,296.8,-0.177,3.000,0.0000,50.1
32.589,29.10,-8.02,-9.48,25.34,-8.75,0.00,238.1,405.8,117.0,148.3,334.4,375.2,0,334.4,375.2,116.9,209.7,33,101.0,-2.703,0.287,0.0000,50.1
32.639,29.27,-7.75,-9.48,25.35,-8.75,0.00,220.6,408.7,117.0,142.6,334.4,375.2,0,334.4,375.2,116.9,209.7,33,118.6,-2.703,0.287,0.0000,50.1
32.689,29.27,-7.75,-9.48,25.37,-8.75,0.00,220.7,408.4,117.0,143.3,334.4,375.2,0,334.4,375.2,116.9,209.7,33,118.4,-2.703,0.287,0.0000,50.1
32.739,29.41,-7.47,-9.48,25.38,-8.75,0.00,203.0,410.5,117.0,139.0,334.4,375.2,0,334.4,375.2,116.9,209.7,33,136.1,-2.703,0.287,0.0000,50.1
32.789,29.41,-7.47,-9.48,25.39,-8.75,0.00,203.1,410.1,117.0,139.8,334.4,375.2,0,334.4,375.2,116.9,209.7,33,135.8,-2.703,0.287,0.0000,50.1
32.839,29.53,-7.19,-9.48,25.40,-8.75,0.00,185.5,411.7,117.0,136.7,334.4,375.2,0,334.4,375.2,116.9,209.7,33,153.2,-2.703,0.287,0.0000,50.1
32.889,29.53,-7.19,-9.48,25.42,-8.75,0.00,185.7,411.3,117.0,137.4,334.4,375.2,0,334.4,375.2,116.9,209.7,33,153.0,-2.703,0.287,0.0000,50.1
32.939,29.63,-6.91,-9.48,25.43,-8.75,0.00,168.4,412.3,117.0,135.4,334.4,375.2,0,334.4,375.2,116.9,209.7,33,170.0,-2.703,0.287,0.0000,50.1
32.989,29.63,-6.91,-9.48,25.44,-8.75,0.00,168.6,411.9,117.0,136.2,334.4,375.2,0,334.4,375.2,116.9,209.7,33,169.8,-2.703,0.287,0.0000,50.1
33.040,29.71,-6.63,-9.48,25.45,-8.75,0.00,151.9,412.3,116.9,135.4,168.6,411.8,1,168.6,411.8,117.0,136.4,34,16.8,-3.000,-3.000,-0.0000,50.1
33.090,29.71,-6.63,-9.48,25.47,-8.75,0.00,152.0,412.0,116.9,136.1,168.6,411.8,0,334.4,375.2,116.9,209.7,33,186.0,-2.703,0.287,0.0000,50.1
33.140,29.77,-6.36,-9.48,25.48,-8.75,0.00,136.1,411.8,116.9,136.4,168.6,411.8,0,334.4,375.2,116.9,209.7,33,201.6,-2.703,0.287,0.0000,50.1
33.190,29.77,-6.36,-9.48,25.49,-8.75,0.00,136.2,411.5,116.9,137.1,168.6,411.8,0,334.4,375.2,116.9,209.7,33,201.4,-2.703,0.287,0.0000,50.1
33.240,29.81,-6.11,-9.48,25.50,-8.75,0.00,121.2,410.7,116.9,138.6,168.6,411.8,0,334.4,375.2,116.9,209.7,33,216.1,-2.703,0.287,0.0000,50.1
33.290,29.81,-6.11,-9.48,25.52,-8.75,0.00,121.3,410.4,116.9,139.3,168.6,411.8,0,334.4,375.2,116.9,209.7,33,215.9,-2.703,0.287,0.0000,50.0
33.340,29.83,-5.87,-9.48,25.53,-8.75,0.00,107.2,409.0,116.9,142.0,168.6,411.8,0,334.4,375.2,116.9,209.7,33,229.7,-2.703,0.287,0.0000,50.1
33.390,29.83,-5.87,-9.48,25.54,-8.75,0.00,107.3,408.7,116.9,142.7,168.6,411.8,0,334.4,375.2,116.9,209.7,33,229.5,-2.703,0.287,0.0000,50.1
33.440,29.82,-5.64,-9.48,25.55,-8.75,0.00,94.2,406.8,116.9,146.5,168.6,411.8,0,334.4,375.2,116.9,209.7,33,242.2,-2.703,0.287,0.0000,50.1
33.490,29.82,-5.64,-9.48,25.57,-8.75,0.00,94.4,406.4,116.9,147.2,168.6,411.8,0,334.4,375.2,116.9,209.7,33,242.0,-2.703,0.287,0.0000,50.1
33.540,29.79,-5.42,-9.48,25.58,-8.75,0.00,82.3,403.9,116.9,152.1,168.6,411.8,0,334.4,375.2,116.9,209.7,33,253.7,-2.703,0.287,0.0000,50.1
33.590,29.79,-5.42,-9.48,25.59,-8.75,0.00,82.5,403.6,116.9,152.9,168.6,411.8,0,168.6,411.8,117.0,136.4,34,86.6,-3.000,-3.000,-0.0000,50.1
33.640,29.74,-5.22,-9.48,25.60,-8.75,0.00,71.4,400.5,116.9,158.9,168.6,411.8,0,168.6,411.8,117.0,136.4,34,97.9,-3.000,-3.000,-0.0000,50.1
33.690,29.74,-5.22,-9.48,25.62,-8.75,0.00,71.5,400.2,116.9,159.6,168.6,411.8,0,168.6,411.8,117.0,136.4,34,97.8,-3.000,-3.000,-0.0000,50.1
33.740,29.67,-5.03,-9.48,25.63,-8.75,0.00,61.8,396.8,116.9,166.4,168.6,411.8,0,168.6,411.8,117.0,136.4,34,107.8,-3.000,-3.000,-0.0000,50.1
33.790,29.67,-5.03,-9.48,25.64,-8.75,0.00,62.0,396.4,116.9,167.1,168.6,411.8,0,168.6,411.8,117.0,136.4,34,107.8,-3.000,-3.000,-0.0000,50.1
33.840,29.57,-4.85,-9.48,25.65,-8.75,0.00,56.1,392.9,112.1,174.2,168.6,411.8,0,168.6,411.8,117.0,136.4,34,114.1,-3.000,-3.000,-0.0000,50.1
33.891,29.57,-4.85,-9.48,25.67,-8.75,0.00,56.1,392.5,112.3,174.9,168.6,411.8,0,168.6,411.8,117.0,136.4,34,114.1,-3.000,-3.000,-0.0000,50.1
33.941,29.46,-4.69,-9.48,25.68,-8.75,0.00,52.7,389.0,105.5,182.1,168.6,411.8,0,168.6,411.8,117.0,136.4,34,118.1,-3.000,-3.000,-0.0000,50.1
33.991,29.46,-4.69,-9.48,25.69,-8.75,0.00,52.8,388.6,105.6,182.8,168.6,411.8,0,168.6,411.8,117.0,136.4,34,118.1,-3.000,-3.000,-0.0000,50.1
