t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
6.610,18.13,-0.02,-9.98,18.35,-0.02,0.00,321.8,227.5,111.1,222.2,1,12.4,0.249,0.036,0.0000,50.1
6.660,18.13,-0.02,-9.98,18.36,-0.02,0.00,321.9,227.2,111.1,222.2,1,13.1,0.256,0.037,0.0000,50.1
6.710,18.15,-0.02,-9.98,18.38,-0.02,0.00,321.8,227.6,111.1,222.2,1,12.4,0.249,0.037,0.0000,50.1
6.760,18.15,-0.02,-9.98,18.39,-0.02,0.00,321.9,227.2,111.1,222.2,1,13.1,0.255,0.038,0.0000,50.1
6.810,18.18,-0.02,-9.98,18.40,-0.02,0.00,321.9,227.6,111.1,222.2,1,12.3,0.248,0.038,0.0000,50.1
6.860,18.18,-0.02,-9.98,18.41,-0.02,0.00,321.9,227.3,111.1,222.2,1,13.0,0.254,0.038,0.0000,50.1
6.910,18.20,-0.02,-9.98,18.43,-0.02,0.00,321.9,227.6,111.1,222.2,1,12.3,0.248,0.038,0.0000,50.1
6.960,18.20,-0.02,-9.98,18.44,-0.02,0.00,321.9,227.3,111.1,222.2,1,13.0,0.254,0.039,0.0000,50.1
7.010,18.23,-0.02,-9.98,18.45,-0.02,0.00,321.9,227.6,111.1,222.2,1,12.3,0.247,0.038,0.0000,50.1
7.061,18.23,-0.02,-9.98,18.46,-0.02,0.00,322.0,227.3,111.1,222.2,1,13.0,0.254,0.039,0.0000,50.1
7.111,18.25,-0.02,-9.98,18.48,-0.02,0.00,321.9,227.6,111.1,222.2,1,12.3,0.247,0.038,0.0000,50.1
7.161,18.25,-0.02,-9.98,18.49,-0.02,0.00,322.0,227.3,111.1,222.2,1,13.0,0.254,0.039,0.0000,50.1
7.211,18.28,-0.02,-9.98,18.50,-0.02,0.00,321.9,227.7,111.1,222.2,1,12.3,0.247,0.038,0.0000,50.1
7.261,18.28,-0.02,-9.98,18.51,-0.02,0.00,321.9,227.3,111.1,222.2,1,13.0,0.253,0.039,0.0000,50.1
7.311,18.31,-0.02,-9.98,18.53,-0.02,0.00,321.9,227.7,111.1,222.2,1,12.3,0.247,0.038,0.0000,50.1
7.361,18.31,-0.02,-9.98,18.54,-0.02,0.00,321.9,227.3,111.1,222.2,1,13.0,0.253,0.039,0.0000,50.1
7.411,18.33,-0.02,-9.98,18.55,-0.02,0.00,321.9,227.7,111.1,222.2,1,12.3,0.246,0.038,0.0000,50.1
7.461,18.33,-0.02,-9.98,18.56,-0.02,0.00,321.9,227.4,111.1,222.2,1,13.0,0.253,0.038,0.0000,50.1
7.511,18.36,-0.02,-9.98,18.58,-0.02,0.00,321.8,227.7,111.1,222.2,1,12.2,0.246,0.037,0.0000,50.1
7.561,18.36,-0.02,-9.98,18.59,-0.02,0.00,321.9,227.4,111.1,222.2,1,12.9,0.252,0.038,0.0000,50.1
7.611,18.38,-0.02,-9.98,18.60,-0.02,0.00,321.8,227.7,111.1,222.2,1,12.2,0.246,0.036,0.0000,50.1
7.661,18.38,-0.02,-9.98,18.61,-0.02,0.00,321.9,227.4,111.1,222.2,1,12.9,0.252,0.037,0.0000,50.1
7.711,18.41,-0.02,-9.98,18.63,-0.02,0.00,321.8,227.7,111.1,222.2,1,12.2,0.246,0.036,0.0000,50.1
7.761,18.41,-0.02,-9.98,18.64,-0.02,0.00,321.8,227.4,111.1,222.2,1,12.9,0.252,0.037,0.0000,50.1
7.812,18.43,-0.02,-9.98,18.65,-0.02,0.00,321.8,227.7,111.1,222.2,1,12.2,0.246,0.035,0.0000,50.1
7.862,18.43,-0.02,-9.98,18.66,-0.02,0.00,321.8,227.4,111.1,222.2,1,12.9,0.252,0.036,0.0000,50.1
7.912,18.46,-0.02,-9.98,18.68,-0.02,0.00,321.7,227.7,111.1,222.2,1,12.2,0.246,0.035,0.0000,50.1
7.962,18.46,-0.02,-9.98,18.69,-0.02,0.00,321.8,227.4,111.1,222.2,1,12.9,0.253,0.035,0.0000,50.1
8.012,18.48,-0.02,-9.98,18.70,-0.02,0.00,321.7,227.7,111.1,222.2,1,12.2,0.246,0.034,0.0000,50.1
8.062,18.48,-0.02,-9.98,18.71,-0.02,0.00,321.7,227.4,111.1,222.2,1,12.9,0.253,0.035,0.0000,50.1
8.112,18.51,-0.02,-9.98,18.73,-0.02,0.00,321.7,227.7,111.1,222.2,1,12.2,0.246,0.033,0.0000,50.3
8.162,18.51,-0.02,-9.98,18.74,-0.02,0.00,321.7,227.4,111.1,222.2,1,12.9,0.253,0.034,0.0000,50.1
8.212,18.53,-0.02,-9.98,18.75,-0.02,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.033,0.0000,50.1
8.262,18.53,-0.02,-9.98,18.76,-0.02,0.00,321.7,227.4,111.1,222.2,1,12.9,0.253,0.034,0.0000,50.1
8.312,18.56,-0.02,-9.98,18.78,-0.02,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.032,0.0000,50.1
8.362,18.56,-0.02,-9.98,18.79,-0.02,0.00,321.7,227.4,111.1,222.2,1,12.9,0.253,0.033,0.0000,50.1
8.413,18.58,-0.02,-9.98,18.80,-0.02,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.032,0.0000,50.1
8.463,18.58,-0.02,-9.98,18.81,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.033,0.0000,50.1
8.513,18.61,-0.02,-9.98,18.83,-0.02,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.563,18.61,-0.02,-9.98,18.84,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.032,0.0000,50.1
8.613,18.63,-0.02,-9.98,18.85,-0.02,0.00,321.6,227.8,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
8.663,18.63,-0.02,-9.98,18.86,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
8.713,18.66,-0.02,-9.98,18.88,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
8.763,18.66,-0.02,-9.98,18.89,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.9,0.251,0.032,0.0000,50.1
8.813,18.68,-0.02,-9.98,18.90,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.031,0.0000,50.1
8.863,18.68,-0.02,-9.98,18.91,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
8.913,18.71,-0.01,-9.98,18.93,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.244,0.030,0.0000,50.1
8.963,18.71,-0.01,-9.98,18.94,-0.02,0.00,321.6,227.5,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
9.013,18.73,-0.01,-9.98,18.95,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.244,0.030,0.0000,50.1
9.063,18.73,-0.01,-9.98,18.96,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
9.113,18.76,-0.01,-9.98,18.98,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.030,0.0000,50.1
9.164,18.76,-0.01,-9.98,18.99,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
9.214,18.78,-0.01,-9.98,19.00,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.2,0.245,0.029,0.0000,50.1
9.264,18.78,-0.01,-9.98,19.01,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.8,0.251,0.030,0.0000,50.1
9.314,18.81,-0.01,-9.98,19.03,-0.02,0.00,321.4,227.7,111.1,222.2,1,12.2,0.245,0.029,0.0000,50.1
9.364,18.81,-0.01,-9.98,19.04,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.9,0.252,0.029,0.0000,50.1
9.414,18.83,-0.01,-9.98,19.05,-0.02,0.00,321.4,227.7,111.1,222.2,1,12.2,0.245,0.028,0.0000,50.1
9.464,18.83,-0.01,-9.98,19.06,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.9,0.252,0.028,0.0000,50.1
9.514,18.86,-0.01,-9.98,19.08,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.246,0.027,0.0000,50.1
9.564,18.86,-0.01,-9.98,19.09,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.9,0.252,0.028,0.0000,50.1
9.614,18.88,-0.01,-9.98,19.10,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.246,0.026,0.0000,50.1
9.664,18.88,-0.01,-9.98,19.11,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.252,0.027,0.0000,50.1
9.714,18.91,-0.01,-9.98,19.13,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.246,0.025,0.0000,50.1
9.764,18.91,-0.01,-9.98,19.14,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.252,0.026,0.0000,50.1
