t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
0.651,32.42,-0.04,-9.98,33.00,-0.04,0.00,324.1,207.4,111.1,222.2,1,32.4,0.653,0.083,0.0000,50.1
0.701,32.42,-0.04,-9.98,33.01,-0.04,0.00,324.2,207.2,111.1,222.2,1,33.1,0.657,0.083,0.0000,50.1
0.751,32.46,-0.04,-9.98,33.03,-0.04,0.00,324.0,208.1,111.1,222.2,1,31.6,0.639,0.081,0.0000,50.1
0.801,32.46,-0.04,-9.98,33.04,-0.04,0.00,324.1,208.0,111.1,222.2,1,32.3,0.641,0.081,0.0000,50.1
0.851,32.50,-0.04,-9.98,33.05,-0.04,0.00,323.9,209.1,111.1,222.2,1,30.5,0.618,0.078,0.0000,50.1
0.901,32.50,-0.04,-9.98,33.06,-0.04,0.00,323.9,209.1,111.1,222.2,1,31.2,0.618,0.078,0.0000,50.1
0.951,32.55,-0.04,-9.98,33.08,-0.04,0.00,323.7,210.5,111.1,222.2,1,29.1,0.591,0.074,0.0000,50.1
1.001,32.55,-0.04,-9.98,33.09,-0.04,0.00,323.7,210.5,111.1,222.2,1,29.8,0.590,0.074,0.0000,50.1
1.051,32.61,-0.04,-9.98,33.10,-0.04,0.00,323.5,212.0,111.1,222.2,1,27.6,0.561,0.070,0.0000,50.1
1.102,32.61,-0.04,-9.98,33.11,-0.04,0.00,323.5,212.0,111.1,222.2,1,28.3,0.559,0.070,0.0000,50.1
1.152,32.66,-0.04,-9.98,33.13,-0.04,0.00,323.3,213.6,111.1,222.2,1,25.9,0.528,0.066,0.0000,50.1
1.202,32.66,-0.04,-9.98,33.14,-0.04,0.00,323.3,213.8,111.1,222.2,1,26.6,0.525,0.065,0.0000,50.1
1.252,32.72,-0.04,-9.98,33.15,-0.04,0.00,323.0,215.4,111.1,222.2,1,24.2,0.492,0.061,0.0000,50.1
1.302,32.72,-0.04,-9.98,33.16,-0.04,0.00,323.0,215.5,111.1,222.2,1,24.9,0.490,0.060,0.0000,50.1
1.352,32.77,-0.04,-9.98,33.18,-0.04,0.00,322.8,217.1,111.1,222.2,1,22.4,0.457,0.056,0.0000,50.1
1.402,32.77,-0.04,-9.98,33.19,-0.04,0.00,322.8,217.3,111.1,222.2,1,23.1,0.454,0.056,0.0000,50.1
1.452,32.83,-0.04,-9.98,33.20,-0.04,0.00,322.6,218.9,111.1,222.2,1,20.7,0.422,0.051,0.0000,50.1
1.502,32.83,-0.04,-9.98,33.21,-0.04,0.00,322.5,219.0,111.1,222.2,1,21.4,0.419,0.051,0.0000,50.1
1.552,32.88,-0.04,-9.98,33.23,-0.04,0.00,322.3,220.6,111.1,222.2,1,19.0,0.388,0.047,0.0000,50.1
1.602,32.88,-0.04,-9.98,33.24,-0.04,0.00,322.3,220.7,111.1,222.2,1,19.7,0.385,0.046,0.0000,50.1
1.652,32.94,-0.04,-9.98,33.25,-0.04,0.00,322.1,222.2,111.1,222.2,1,17.4,0.355,0.042,0.0000,50.1
1.702,32.94,-0.04,-9.98,33.26,-0.04,0.00,322.1,222.3,111.1,222.2,1,18.1,0.353,0.042,0.0000,50.1
1.752,32.99,-0.04,-9.98,33.28,-0.04,0.00,321.9,223.8,111.1,222.2,1,15.9,0.324,0.038,0.0000,50.1
1.803,32.99,-0.04,-9.98,33.29,-0.04,0.00,321.9,223.8,111.1,222.2,1,16.6,0.323,0.038,0.0000,50.1
1.853,33.04,-0.04,-9.98,33.30,-0.04,0.00,321.7,225.2,111.1,222.2,1,14.6,0.297,0.035,0.0000,50.1
1.903,33.04,-0.04,-9.98,33.31,-0.04,0.00,321.7,225.2,111.1,222.2,1,15.3,0.296,0.035,0.0000,50.1
1.953,33.09,-0.04,-9.98,33.33,-0.04,0.00,321.6,226.4,111.1,222.2,1,13.4,0.271,0.032,0.0000,50.1
2.003,33.09,-0.04,-9.98,33.34,-0.04,0.00,321.6,226.4,111.1,222.2,1,14.0,0.271,0.032,0.0000,50.1
2.053,33.13,-0.04,-9.98,33.35,-0.04,0.00,321.5,227.5,111.1,222.2,1,12.3,0.249,0.029,0.0000,50.1
2.103,33.13,-0.04,-9.98,33.36,-0.04,0.00,321.5,227.5,111.1,222.2,1,13.0,0.251,0.029,0.0000,50.1
2.153,33.17,-0.04,-9.98,33.38,-0.04,0.00,321.3,228.4,111.1,222.2,1,11.5,0.231,0.027,0.0000,50.1
2.203,33.17,-0.04,-9.98,33.39,-0.04,0.00,321.4,228.3,111.1,222.2,1,12.2,0.234,0.027,0.0000,50.1
2.253,33.21,-0.04,-9.98,33.40,-0.04,0.00,321.3,229.2,111.1,222.2,1,10.8,0.217,0.025,0.0000,50.1
2.303,33.21,-0.04,-9.98,33.41,-0.04,0.00,321.3,229.0,111.1,222.2,1,11.5,0.220,0.026,0.0000,50.1
2.353,33.24,-0.04,-9.98,33.43,-0.04,0.00,321.2,229.8,111.1,222.2,1,10.2,0.205,0.024,0.0000,50.1
2.403,33.24,-0.04,-9.98,33.44,-0.04,0.00,321.2,229.6,111.1,222.2,1,10.9,0.209,0.025,0.0000,50.1
2.453,33.28,-0.04,-9.98,33.45,-0.04,0.00,321.2,230.2,111.1,222.2,1,9.8,0.196,0.023,0.0000,50.1
2.504,33.28,-0.04,-9.98,33.47,-0.04,0.00,321.2,230.0,111.1,222.2,1,10.5,0.201,0.024,0.0000,50.1
2.554,33.31,-0.04,-9.98,33.48,-0.04,0.00,321.1,230.5,111.1,222.2,1,9.5,0.189,0.023,0.0000,50.1
2.604,33.31,-0.04,-9.98,33.49,-0.04,0.00,321.2,230.3,111.1,222.2,1,10.2,0.195,0.023,0.0000,50.1
2.654,33.34,-0.04,-9.98,33.50,-0.04,0.00,321.1,230.7,111.1,222.2,1,9.3,0.186,0.022,0.0000,50.1
2.704,33.34,-0.04,-9.98,33.52,-0.04,0.00,321.2,230.4,111.1,222.2,1,10.0,0.192,0.023,0.0000,50.1
2.754,33.36,-0.04,-9.98,33.53,-0.04,0.00,321.1,230.8,111.1,222.2,1,9.2,0.184,0.022,0.0000,50.1
2.804,33.36,-0.04,-9.98,33.54,-0.04,0.00,321.2,230.5,111.1,222.2,1,9.9,0.190,0.023,0.0000,50.1
2.854,33.39,-0.04,-9.98,33.55,-0.04,0.00,321.1,230.8,111.1,222.2,1,9.2,0.183,0.023,0.0000,50.1
2.904,33.39,-0.04,-9.98,33.57,-0.04,0.00,321.2,230.5,111.1,222.2,1,9.9,0.190,0.023,0.0000,50.1
2.954,33.41,-0.04,-9.98,33.58,-0.04,0.00,321.1,230.8,111.1,222.2,1,9.2,0.184,0.023,0.0000,50.1
3.004,33.41,-0.04,-9.98,33.59,-0.04,0.00,321.2,230.4,111.1,222.2,1,9.9,0.191,0.024,0.0000,50.1
3.054,33.43,-0.04,-9.98,33.60,-0.04,0.00,321.2,230.7,111.1,222.2,1,9.3,0.187,0.023,0.0000,50.1
3.104,33.43,-0.04,-9.98,33.62,-0.04,0.00,321.2,230.3,111.1,222.2,1,10.0,0.194,0.024,0.0000,50.1
3.154,33.46,-0.04,-9.98,33.63,-0.04,0.00,321.2,230.5,111.1,222.2,1,9.5,0.190,0.024,0.0000,50.1
3.204,33.46,-0.04,-9.98,33.64,-0.04,0.00,321.2,230.1,111.1,222.2,1,10.2,0.198,0.025,0.0000,50.1
3.255,33.48,-0.04,-9.98,33.65,-0.04,0.00,321.2,230.3,111.1,222.2,1,9.7,0.194,0.025,0.0000,50.0
3.305,33.48,-0.04,-9.98,33.67,-0.04,0.00,321.3,229.9,111.1,222.2,1,10.4,0.202,0.026,0.0000,50.1
3.355,33.50,-0.04,-9.98,33.68,-0.04,0.00,321.3,230.1,111.1,222.2,1,9.9,0.198,0.025,0.0000,50.1
3.405,33.50,-0.04,-9.98,33.69,-0.04,0.00,321.3,229.7,111.1,222.2,1,10.6,0.206,0.026,0.0000,50.1
3.455,33.52,-0.04,-9.98,33.70,-0.04,0.00,321.3,229.9,111.1,222.2,1,10.1,0.203,0.026,0.0000,50.1
3.505,33.52,-0.04,-9.98,33.72,-0.04,0.00,321.4,229.5,111.1,222.2,1,10.8,0.210,0.027,0.0000,50.1
3.555,33.54,-0.04,-9.98,33.73,-0.04,0.00,321.4,229.6,111.1,222.2,1,10.3,0.207,0.027,0.0000,50.1
3.605,33.54,-0.04,-9.98,33.74,-0.04,0.00,321.4,229.2,111.1,222.2,1,11.0,0.215,0.028,0.0000,50.1
3.655,33.56,-0.04,-9.98,33.75,-0.04,0.00,321.4,229.4,111.1,222.2,1,10.6,0.212,0.028,0.0000,50.1
3.705,33.56,-0.04,-9.98,33.77,-0.04,0.00,321.5,229.0,111.1,222.2,1,11.3,0.220,0.030,0.0000,50.1
3.755,33.58,-0.04,-9.98,33.78,-0.04,0.00,321.5,229.2,111.1,222.2,1,10.8,0.216,0.030,0.0000,50.1
3.805,33.58,-0.04,-9.98,33.79,-0.04,0.00,321.5,228.8,111.1,222.2,1,11.5,0.224,0.031,0.0000,50.1
3.855,33.61,-0.05,-9.98,33.80,-0.04,0.00,321.5,229.0,111.1,222.2,1,11.0,0.221,0.031,0.0000,50.1
3.905,33.61,-0.05,-9.98,33.82,-0.04,0.00,321.6,228.6,111.1,222.2,1,11.7,0.228,0.032,0.0000,50.1
3.955,33.63,-0.05,-9.98,33.83,-0.04,0.00,321.6,228.8,111.1,222.2,1,11.2,0.224,0.031,0.0000,50.1
4.006,33.63,-0.05,-9.98,33.84,-0.04,0.00,321.6,228.4,111.1,222.2,1,11.9,0.232,0.033,0.0000,50.1
4.056,33.65,-0.05,-9.98,33.85,-0.04,0.00,321.6,228.6,111.1,222.2,1,11.3,0.227,0.032,0.0000,50.1
4.106,33.65,-0.05,-9.98,33.87,-0.04,0.00,321.7,228.3,111.1,222.2,1,12.0,0.234,0.033,0.0000,50.1
4.156,33.67,-0.05,-9.98,33.88,-0.04,0.00,321.6,228.5,111.1,222.2,1,11.4,0.230,0.033,0.0000,50.1
4.206,33.67,-0.05,-9.98,33.89,-0.04,0.00,321.7,228.1,111.1,222.2,1,12.1,0.237,0.034,0.0000,50.1
4.256,33.70,-0.05,-9.98,33.90,-0.04,0.00,321.7,228.4,111.1,222.2,1,11.6,0.232,0.033,0.0000,50.1
4.306,33.70,-0.05,-9.98,33.92,-0.04,0.00,321.7,228.0,111.1,222.2,1,12.3,0.240,0.034,0.0000,50.1
4.356,33.72,-0.05,-9.98,33.93,-0.04,0.00,321.7,228.3,111.1,222.2,1,11.7,0.235,0.034,0.0000,50.1
4.406,33.72,-0.05,-9.98,33.94,-0.04,0.00,321.7,227.9,111.1,222.2,1,12.4,0.242,0.034,0.0000,50.1
4.456,33.74,-0.05,-9.98,33.95,-0.04,0.00,321.7,228.2,111.1,222.2,1,11.8,0.237,0.034,0.0000,50.1
4.506,33.74,-0.05,-9.98,33.97,-0.04,0.00,321.7,227.8,111.1,222.2,1,12.5,0.244,0.035,0.0000,50.1
4.556,33.77,-0.05,-9.98,33.98,-0.04,0.00,321.7,228.1,111.1,222.2,1,11.8,0.238,0.034,0.0000,50.1
4.606,33.77,-0.05,-9.98,33.99,-0.04,0.00,321.7,227.7,111.1,222.2,1,12.5,0.245,0.035,0.0000,50.1
4.656,33.79,-0.05,-9.98,34.00,-0.04,0.00,321.7,228.0,111.1,222.2,1,11.9,0.239,0.034,0.0000,50.1
4.707,33.79,-0.05,-9.98,34.02,-0.04,0.00,321.7,227.7,111.1,222.2,1,12.6,0.246,0.035,0.0000,50.1
4.757,33.81,-0.05,-9.98,34.03,-0.04,0.00,321.7,228.0,111.1,222.2,1,12.0,0.241,0.034,0.0000,50.1
4.807,33.81,-0.05,-9.98,34.04,-0.04,0.00,321.7,227.6,111.1,222.2,1,12.7,0.247,0.035,0.0000,50.1
4.857,33.84,-0.05,-9.98,34.05,-0.04,0.00,321.7,227.9,111.1,222.2,1,12.0,0.242,0.034,0.0000,50.1
4.907,33.84,-0.05,-9.98,34.07,-0.04,0.00,321.7,227.6,111.1,222.2,1,12.7,0.249,0.034,0.0000,50.1
4.957,33.86,-0.04,-9.98,34.08,-0.04,0.00,321.7,227.9,111.1,222.2,1,12.1,0.243,0.033,0.0000,50.1
5.007,33.86,-0.04,-9.98,34.09,-0.04,0.00,321.7,227.5,111.1,222.2,1,12.8,0.250,0.034,0.0000,50.1
5.057,33.89,-0.04,-9.98,34.10,-0.04,0.00,321.7,227.8,111.1,222.2,1,12.1,0.244,0.033,0.0000,50.1
5.107,33.89,-0.04,-9.98,34.12,-0.04,0.00,321.7,227.5,111.1,222.2,1,12.8,0.251,0.034,0.0000,50.1
5.157,33.91,-0.04,-9.98,34.13,-0.04,0.00,321.6,227.8,111.1,222.2,1,12.2,0.245,0.033,0.0000,50.1
5.207,33.91,-0.04,-9.98,34.14,-0.04,0.00,321.7,227.4,111.1,222.2,1,12.9,0.252,0.034,0.0000,50.1
5.257,33.93,-0.04,-9.98,34.15,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.033,0.0000,50.1
5.307,33.93,-0.04,-9.98,34.17,-0.04,0.00,321.7,227.4,111.1,222.2,1,12.9,0.253,0.034,0.0000,50.1
5.357,33.96,-0.04,-9.98,34.18,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.3,0.247,0.033,0.0000,50.1
5.408,33.96,-0.04,-9.98,34.19,-0.04,0.00,321.7,227.3,111.1,222.2,1,13.0,0.253,0.033,0.0000,50.1
5.458,33.98,-0.04,-9.98,34.20,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.032,0.0000,50.1
5.508,33.98,-0.04,-9.98,34.22,-0.04,0.00,321.7,227.3,111.1,222.2,1,13.0,0.254,0.033,0.0000,50.1
5.558,34.01,-0.04,-9.98,34.23,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.032,0.0000,50.1
5.608,34.01,-0.04,-9.98,34.24,-0.04,0.00,321.7,227.3,111.1,222.2,1,13.0,0.254,0.033,0.0000,50.1
5.658,34.03,-0.04,-9.98,34.25,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.032,0.0000,50.1
5.708,34.03,-0.04,-9.98,34.27,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.033,0.0000,50.1
5.758,34.06,-0.04,-9.98,34.28,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.032,0.0000,50.1
5.808,34.06,-0.04,-9.98,34.29,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.033,0.0000,50.1
5.858,34.08,-0.04,-9.98,34.30,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.032,0.0000,50.1
5.908,34.08,-0.04,-9.98,34.32,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.033,0.0000,50.1
5.958,34.11,-0.04,-9.98,34.33,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.032,0.0000,50.1
6.008,34.11,-0.04,-9.98,34.34,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
6.058,34.13,-0.04,-9.98,34.35,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
6.108,34.13,-0.04,-9.98,34.37,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
6.159,34.16,-0.04,-9.98,34.38,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.2,0.247,0.031,0.0000,50.1
6.209,34.16,-0.04,-9.98,34.39,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
6.259,34.18,-0.04,-9.98,34.40,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
6.309,34.18,-0.04,-9.98,34.42,-0.04,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
6.359,34.21,-0.04,-9.98,34.43,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
6.409,34.21,-0.04,-9.98,34.44,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.253,0.032,0.0000,50.1
6.459,34.23,-0.04,-9.98,34.45,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
6.509,34.23,-0.04,-9.98,34.47,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
6.559,34.26,-0.04,-9.98,34.48,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
6.609,34.26,-0.04,-9.98,34.49,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.3
6.660,34.28,-0.04,-9.98,34.50,-0.04,0.00,321.6,227.6,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
6.710,34.28,-0.04,-9.98,34.52,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
6.760,34.31,-0.04,-9.98,34.53,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
6.810,34.31,-0.04,-9.98,34.54,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
6.860,34.33,-0.04,-9.98,34.55,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
6.910,34.33,-0.04,-9.98,34.57,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
6.960,34.36,-0.04,-9.98,34.58,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.010,34.36,-0.04,-9.98,34.59,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.060,34.38,-0.04,-9.98,34.60,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
7.110,34.38,-0.04,-9.98,34.62,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.160,34.41,-0.04,-9.98,34.63,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.210,34.41,-0.04,-9.98,34.64,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.260,34.43,-0.04,-9.98,34.65,-0.04,0.00,321.5,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.310,34.43,-0.04,-9.98,34.67,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.360,34.46,-0.04,-9.98,34.68,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.410,34.46,-0.04,-9.98,34.69,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
7.461,34.48,-0.04,-9.98,34.70,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.031,0.0000,50.1
7.511,34.48,-0.04,-9.98,34.72,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
7.561,34.51,-0.04,-9.98,34.73,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.031,0.0000,50.1
7.611,34.51,-0.04,-9.98,34.74,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.032,0.0000,50.1
7.661,34.53,-0.04,-9.98,34.75,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
7.711,34.53,-0.04,-9.98,34.77,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
7.761,34.56,-0.04,-9.98,34.78,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.031,0.0000,50.1
7.811,34.56,-0.04,-9.98,34.79,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
7.861,34.58,-0.04,-9.98,34.80,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.030,0.0000,50.1
7.911,34.58,-0.04,-9.98,34.82,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
7.961,34.61,-0.04,-9.98,34.83,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.030,0.0000,50.1
8.011,34.61,-0.04,-9.98,34.84,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
8.061,34.63,-0.04,-9.98,34.85,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.030,0.0000,50.0
8.111,34.63,-0.04,-9.98,34.87,-0.04,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
8.162,34.66,-0.04,-9.98,34.88,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.248,0.030,0.0000,50.1
8.212,34.66,-0.04,-9.98,34.89,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
8.262,34.68,-0.04,-9.98,34.90,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.248,0.030,0.0000,50.1
8.312,34.68,-0.04,-9.98,34.92,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.031,0.0000,50.1
8.362,34.71,-0.04,-9.98,34.93,-0.04,0.00,321.5,227.6,111.1,222.2,1,12.3,0.247,0.030,0.0000,50.1
8.412,34.71,-0.04,-9.98,34.94,-0.04,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.031,0.0000,50.1
8.462,34.73,-0.04,-9.98,34.95,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.3,0.247,0.030,0.0000,50.1
8.512,34.73,-0.04,-9.98,34.97,-0.04,0.00,321.6,227.3,111.1,222.2,1,12.9,0.253,0.031,0.0000,50.1
8.562,34.76,-0.04,-9.98,34.98,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.030,0.0000,50.1
8.612,34.76,-0.04,-9.98,34.99,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.031,0.0000,50.1
8.662,34.78,-0.04,-9.98,35.00,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.030,0.0000,50.1
8.712,34.78,-0.04,-9.98,35.02,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.031,0.0000,50.1
8.762,34.81,-0.04,-9.98,35.03,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
8.812,34.81,-0.04,-9.98,35.04,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.031,0.0000,50.1
8.863,34.84,-0.04,-9.98,35.05,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
8.913,34.84,-0.04,-9.98,35.07,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.031,0.0000,50.1
8.963,34.86,-0.04,-9.98,35.08,-0.04,0.00,321.5,227.8,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.013,34.86,-0.04,-9.98,35.09,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.251,0.031,0.0000,50.1
9.063,34.89,-0.04,-9.98,35.10,-0.04,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.031,0.0000,50.1
9.113,34.89,-0.04,-9.98,35.12,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
9.163,34.91,-0.04,-9.98,35.13,-0.04,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.031,0.0000,50.1
9.213,34.91,-0.04,-9.98,35.14,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
9.263,34.94,-0.04,-9.98,35.15,-0.04,0.00,321.5,227.8,111.1,222.2,1,12.1,0.244,0.031,0.0000,50.1
9.313,34.94,-0.04,-9.98,35.17,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.8,0.251,0.032,0.0000,50.1
9.363,34.96,-0.04,-9.98,35.18,-0.04,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.031,0.0000,50.1
9.413,34.99,-0.04,-9.98,35.19,-0.04,0.00,321.5,228.3,111.1,222.2,1,11.5,0.233,0.029,0.0000,50.1
9.463,34.99,-0.04,-9.98,35.21,-0.04,0.00,321.5,228.1,111.1,222.2,1,12.2,0.238,0.030,0.0000,50.1
9.513,35.01,-0.04,-9.98,35.22,-0.04,0.00,321.5,228.4,111.1,222.2,1,11.5,0.231,0.029,0.0000,50.0
9.563,35.01,-0.04,-9.98,35.23,-0.04,0.00,321.5,228.1,111.1,222.2,1,12.2,0.238,0.030,0.0000,50.1
9.614,35.01,-0.04,-9.98,35.24,-0.04,0.00,321.6,227.5,111.1,222.2,1,12.9,0.249,0.031,0.0000,50.1
9.664,35.04,-0.04,-9.98,35.26,-0.04,0.00,321.5,227.7,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
9.714,35.04,-0.04,-9.98,35.27,-0.04,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.032,0.0000,50.1
9.764,35.06,-0.04,-9.98,35.28,-0.04,0.00,321.6,227.7,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
