t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
0.803,0.01,-0.01,-9.42,0.71,-0.01,0.00,324.9,198.7,117.7,235.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
0.853,0.01,-0.01,-9.42,0.73,-0.01,0.00,325.0,197.9,117.7,235.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
0.903,0.01,-0.01,-9.47,0.74,-0.01,0.00,325.0,197.4,117.1,234.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
0.953,0.01,-0.01,-9.47,0.75,-0.01,0.00,325.1,196.7,117.1,234.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.003,0.01,-0.01,-9.50,0.76,-0.01,0.00,325.2,196.1,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.053,0.01,-0.01,-9.50,0.78,-0.01,0.00,325.3,195.4,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.103,0.01,-0.01,-9.53,0.79,-0.01,0.00,325.4,194.8,116.3,232.7,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.153,0.01,-0.01,-9.53,0.80,-0.01,0.00,325.5,194.1,116.3,232.7,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.203,0.01,-0.01,-9.54,0.81,-0.01,0.00,325.5,193.4,116.1,232.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.253,0.01,-0.01,-9.54,0.83,-0.01,0.00,325.6,192.7,116.1,232.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.303,0.01,-0.01,-9.55,0.84,-0.01,0.00,325.7,192.1,116.1,232.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.353,0.01,-0.01,-9.55,0.85,-0.01,0.00,325.8,191.3,116.1,232.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.403,0.01,-0.01,-9.55,0.86,-0.01,0.00,325.9,190.6,116.1,232.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.454,0.01,-0.01,-9.55,0.88,-0.01,0.00,326.0,189.9,116.1,232.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.504,0.01,-0.01,-9.55,0.89,-0.01,0.00,326.1,189.2,116.1,232.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.554,0.01,-0.01,-9.55,0.90,-0.01,0.00,326.2,188.5,116.1,232.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.604,0.01,-0.01,-9.54,0.92,-0.01,0.00,326.3,187.7,116.2,232.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.654,0.01,-0.01,-9.54,0.93,-0.01,0.00,326.4,187.0,116.2,232.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.704,0.01,-0.01,-9.54,0.94,-0.01,0.00,326.5,186.2,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.754,0.01,-0.01,-9.54,0.95,-0.01,0.00,326.6,185.5,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.804,0.01,-0.01,-9.53,0.97,-0.01,0.00,326.7,184.8,116.3,232.7,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.854,0.01,-0.01,-9.53,0.98,-0.01,0.00,326.8,184.0,116.3,232.7,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.904,0.01,-0.01,-9.52,0.99,-0.01,0.00,326.9,183.3,116.4,232.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
1.954,0.01,-0.01,-9.52,1.00,-0.01,0.00,327.0,182.6,116.4,232.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.004,0.01,-0.01,-9.52,1.02,-0.01,0.00,327.1,181.8,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.054,0.01,-0.01,-9.52,1.03,-0.01,0.00,327.2,181.1,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.104,0.01,-0.01,-9.51,1.04,-0.01,0.00,327.3,180.3,116.6,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.154,0.01,-0.01,-9.51,1.05,-0.01,0.00,327.4,179.6,116.6,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.204,0.01,-0.01,-9.51,1.07,-0.01,0.00,327.5,178.9,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.255,0.01,-0.01,-9.51,1.08,-0.01,0.00,327.6,178.2,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.305,0.01,-0.01,-9.50,1.09,-0.01,0.00,327.7,177.4,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.355,0.01,-0.01,-9.50,1.10,-0.01,0.00,327.8,176.7,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.405,0.01,-0.01,-9.50,1.12,-0.01,0.00,327.9,176.0,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.455,0.01,-0.01,-9.50,1.13,-0.01,0.00,328.0,175.2,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.2
2.505,0.01,-0.01,-9.50,1.14,-0.01,0.00,328.1,174.5,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.555,0.01,-0.01,-9.50,1.15,-0.01,0.00,328.1,173.8,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.605,0.01,-0.01,-9.50,1.17,-0.01,0.00,328.3,173.1,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.655,0.01,-0.01,-9.50,1.18,-0.01,0.00,328.3,172.4,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.705,0.01,-0.01,-9.50,1.19,-0.01,0.00,328.4,171.7,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.0
2.755,0.01,-0.01,-9.50,1.20,-0.01,0.00,328.5,170.9,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.805,0.01,-0.01,-9.50,1.22,-0.01,0.00,328.6,170.2,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.856,0.01,-0.01,-9.50,1.23,-0.01,0.00,328.7,169.5,116.7,233.4,,,0,,,,,,,0.000,0.000,0.0000,50.3
2.906,0.01,-0.01,-9.50,1.24,-0.01,0.00,328.8,168.8,116.7,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
2.956,0.01,-0.01,-9.50,1.25,-0.01,0.00,328.9,168.1,116.7,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.006,0.01,-0.01,-9.50,1.27,-0.01,0.00,329.0,167.4,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.056,0.01,-0.01,-9.50,1.28,-0.01,0.00,329.1,166.7,116.6,233.3,,,0,,,,,,,0.000,0.000,0.0000,50.0
3.106,0.01,-0.01,-9.51,1.29,-0.01,0.00,329.2,166.0,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.156,0.01,-0.01,-9.51,1.30,-0.01,0.00,329.3,165.3,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.206,0.01,-0.01,-9.51,1.32,-0.01,0.00,329.5,164.6,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.256,0.01,-0.01,-9.51,1.33,-0.01,0.00,329.5,163.8,116.6,233.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.306,0.01,-0.01,-9.51,1.34,-0.01,0.00,329.7,163.2,116.6,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.356,0.01,-0.01,-9.51,1.35,-0.01,0.00,329.8,162.4,116.6,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.406,0.01,-0.01,-9.51,1.37,-0.01,0.00,329.9,161.7,116.5,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.456,0.01,-0.01,-9.51,1.38,-0.01,0.00,330.0,161.0,116.5,233.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.507,0.01,-0.01,-9.51,1.39,-0.01,0.00,330.1,160.3,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.5
3.557,0.01,-0.01,-9.51,1.40,-0.01,0.00,330.2,159.6,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.607,0.01,-0.02,-9.52,1.42,-0.01,0.00,330.3,158.9,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.657,0.01,-0.02,-9.52,1.43,-0.01,0.00,330.4,158.2,116.5,233.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.707,0.01,-0.02,-9.52,1.44,-0.01,0.00,330.5,157.5,116.5,232.9,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.757,0.01,-0.02,-9.52,1.45,-0.01,0.00,330.6,156.8,116.5,232.9,,,0,,,,,,,0.000,0.000,0.0000,50.1
3.807,0.01,-0.02,-9.52,1.47,-0.01,0.00,330.8,156.1,116.4,232.9,320.0,240.0,1,320.0,240.0,640.0,480.0,1,84.6,-0.000,0.000,0.0000,50.1
3.857,0.01,-0.02,-9.52,1.48,-0.01,0.00,330.9,155.4,116.4,232.9,320.0,240.0,0,320.0,240.0,640.0,480.0,1,85.3,-0.000,0.000,0.0000,50.1
3.907,0.01,-0.02,-9.52,1.49,-0.01,0.00,331.0,154.7,116.4,232.9,320.0,240.0,0,320.0,240.0,640.0,480.0,1,86.0,-0.000,0.000,0.0000,50.1
3.957,0.01,-0.02,-9.52,1.50,-0.01,0.00,331.1,153.9,116.4,232.9,320.0,240.0,0,320.0,240.0,640.0,480.0,1,86.8,-0.000,0.000,0.0000,50.1
4.007,0.01,-0.02,-9.52,1.52,-0.01,0.00,331.2,153.2,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,87.5,-0.000,0.000,0.0000,50.1
4.057,0.01,-0.02,-9.52,1.53,-0.01,0.00,331.3,152.5,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,88.2,-0.000,0.000,0.0000,50.1
4.107,0.01,-0.02,-9.52,1.54,-0.01,0.00,331.5,151.8,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,88.9,-0.000,0.000,0.0000,50.1
4.157,0.01,-0.02,-9.52,1.55,-0.01,0.00,331.6,151.1,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,89.6,-0.000,0.000,0.0000,50.1
4.208,0.01,-0.02,-9.52,1.57,-0.01,0.00,331.7,150.4,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,90.4,-0.000,0.000,0.0000,50.1
4.258,0.01,-0.02,-9.52,1.58,-0.01,0.00,331.8,149.7,116.4,232.8,320.0,240.0,0,320.0,240.0,640.0,480.0,1,91.1,-0.000,0.000,0.0000,50.1
4.308,0.01,-0.02,-9.53,1.59,-0.01,0.00,332.0,149.0,116.4,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,91.8,-0.000,0.000,0.0000,50.6
4.358,0.01,-0.02,-9.53,1.60,-0.01,0.00,332.1,148.3,116.4,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,92.5,-0.000,0.000,0.0000,50.1
4.408,0.01,-0.02,-9.53,1.62,-0.01,0.00,332.2,147.6,116.4,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,93.2,-0.000,0.000,0.0000,50.1
4.458,0.01,-0.02,-9.53,1.63,-0.01,0.00,332.3,146.8,116.4,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,94.0,-0.000,0.000,0.0000,50.1
4.508,0.01,-0.02,-9.53,1.64,-0.01,0.00,332.4,146.2,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,94.7,-0.000,0.000,0.0000,50.1
4.559,0.01,-0.02,-9.53,1.65,-0.01,0.00,332.5,145.4,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,95.4,-0.000,0.000,0.0000,50.1
4.609,0.01,-0.02,-9.53,1.67,-0.01,0.00,332.7,144.8,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,96.1,-0.000,0.000,0.0000,50.1
4.659,0.01,-0.02,-9.53,1.68,-0.01,0.00,332.7,144.1,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,96.8,-0.000,0.000,0.0000,50.1
4.709,0.02,-0.03,-9.53,1.69,-0.01,0.00,332.9,143.4,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,97.4,-0.000,0.000,0.0000,50.1
4.759,0.02,-0.03,-9.53,1.70,-0.01,0.00,333.0,142.7,116.3,232.7,320.0,240.0,0,320.0,240.0,640.0,480.0,1,98.2,-0.000,0.000,0.0000,50.0
4.809,0.02,-0.03,-9.53,1.72,-0.01,0.00,333.1,142.0,116.3,232.6,320.0,240.0,0,320.0,240.0,640.0,480.0,1,98.8,-0.000,0.000,0.0000,50.1
4.859,0.02,-0.03,-9.53,1.73,-0.01,0.00,333.2,141.3,116.3,232.6,320.0,240.0,0,320.0,240.0,640.0,480.0,1,99.6,-0.000,0.000,0.0000,50.1
4.909,0.02,-0.03,-9.53,1.74,-0.01,0.00,333.3,140.7,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,100.2,-0.000,0.000,0.0000,50.5
4.959,0.02,-0.03,-9.53,1.75,-0.01,0.00,333.4,139.9,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,101.0,-0.000,0.000,0.0000,50.1
5.010,0.02,-0.03,-9.53,1.77,-0.01,0.00,333.5,139.3,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,101.6,-0.000,0.000,0.0000,50.1
5.060,0.02,-0.03,-9.53,1.78,-0.01,0.00,333.6,138.6,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,102.3,-0.000,0.000,0.0000,50.1
5.110,0.02,-0.03,-9.53,1.79,-0.01,0.00,333.8,137.9,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,103.0,-0.000,0.000,0.0000,50.1
5.160,0.02,-0.03,-9.53,1.80,-0.01,0.00,333.8,137.2,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,103.7,-0.000,0.000,0.0000,50.1
5.210,0.02,-0.03,-9.53,1.82,-0.01,0.00,334.0,136.5,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,104.4,-0.000,0.000,0.0000,50.1
5.260,0.02,-0.03,-9.53,1.83,-0.01,0.00,334.0,135.8,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,105.1,-0.000,0.000,0.0000,50.1
5.310,0.02,-0.03,-9.53,1.84,-0.01,0.00,334.2,135.1,116.3,232.6,,,0,320.0,240.0,640.0,480.0,1,105.8,-0.000,0.000,0.0000,50.1
5.360,0.02,-0.03,-9.53,1.85,-0.01,0.00,334.2,134.4,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.410,0.02,-0.03,-9.53,1.87,-0.01,0.00,334.3,133.8,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.460,0.02,-0.03,-9.53,1.88,-0.01,0.00,334.4,133.0,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.510,0.02,-0.03,-9.53,1.89,-0.01,0.00,334.5,132.4,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.560,0.02,-0.03,-9.53,1.90,-0.01,0.00,334.6,131.7,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.610,0.02,-0.03,-9.53,1.92,-0.01,0.00,334.7,131.0,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.660,0.02,-0.03,-9.53,1.93,-0.01,0.00,334.8,130.3,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.710,0.03,-0.03,-9.53,1.94,-0.01,0.00,334.9,129.6,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.760,0.03,-0.03,-9.53,1.95,-0.01,0.00,335.0,128.9,116.3,232.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.810,0.03,-0.03,-9.53,1.97,-0.01,0.00,335.0,128.2,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.861,0.03,-0.03,-9.53,1.98,-0.01,0.00,335.1,127.5,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.911,0.03,-0.03,-9.53,1.99,-0.01,0.00,335.2,126.8,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.961,0.03,-0.03,-9.53,2.00,-0.01,0.00,335.3,126.1,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.011,0.03,-0.03,-9.53,2.02,-0.01,0.00,335.4,125.4,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.061,0.03,-0.03,-9.53,2.03,-0.01,0.00,335.5,124.7,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.0
6.111,0.03,-0.03,-9.53,2.04,-0.01,0.00,335.5,124.0,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.161,0.03,-0.03,-9.53,2.05,-0.01,0.00,335.6,123.2,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.211,0.03,-0.03,-9.54,2.07,-0.01,0.00,335.7,122.5,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.261,0.03,-0.03,-9.54,2.08,-0.01,0.00,335.8,121.8,116.3,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.311,0.03,-0.03,-9.54,2.09,-0.01,0.00,335.9,121.1,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.361,0.03,-0.03,-9.54,2.10,-0.01,0.00,336.0,120.4,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.411,0.03,-0.03,-9.54,2.12,-0.01,0.00,336.0,119.7,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.461,0.03,-0.03,-9.54,2.13,-0.01,0.00,336.1,118.9,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.511,0.03,-0.03,-9.54,2.14,-0.01,0.00,336.2,118.2,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.561,0.03,-0.03,-9.54,2.15,-0.01,0.00,336.3,117.5,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.611,0.03,-0.03,-9.54,2.17,-0.01,0.00,336.4,116.8,116.2,232.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.661,0.03,-0.03,-9.54,2.18,-0.01,0.00,336.5,116.1,116.2,232.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.712,0.03,-0.03,-9.54,2.19,-0.01,0.00,336.6,115.8,116.2,231.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.762,0.03,-0.03,-9.54,2.20,-0.01,0.00,336.6,115.4,116.2,230.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.812,0.03,-0.03,-9.54,2.22,-0.01,0.00,336.7,115.0,116.2,230.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.862,0.03,-0.03,-9.54,2.23,-0.01,0.00,336.8,114.7,116.2,229.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.912,0.03,-0.03,-9.54,2.24,-0.01,0.00,336.9,114.3,116.2,228.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.962,0.03,-0.03,-9.54,2.25,-0.01,0.00,337.0,114.0,116.2,227.9,320.0,240.0,1,320.0,240.0,640.0,480.0,2,127.2,-0.000,0.000,0.0000,50.1
7.012,0.03,-0.03,-9.54,2.27,-0.01,0.00,337.1,113.6,116.2,227.2,320.0,240.0,0,320.0,240.0,640.0,480.0,2,127.6,-0.000,0.000,0.0000,50.1
7.062,0.03,-0.03,-9.54,2.28,-0.01,0.00,337.2,113.2,116.2,226.5,320.0,240.0,0,320.0,240.0,640.0,480.0,2,127.9,-0.000,0.000,0.0000,50.1
7.112,0.03,-0.03,-9.54,2.29,-0.01,0.00,337.3,112.9,116.2,225.7,320.0,240.0,0,320.0,240.0,640.0,480.0,2,128.3,-0.000,0.000,0.0000,50.1
7.162,0.03,-0.03,-9.54,2.30,-0.01,0.00,337.4,112.5,116.2,225.0,320.0,240.0,0,320.0,240.0,640.0,480.0,2,128.7,-0.000,0.000,0.0000,50.1
7.212,0.03,-0.03,-9.54,2.32,-0.01,0.00,337.5,112.1,116.2,224.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,129.1,-0.000,0.000,0.0000,50.1
7.262,0.03,-0.03,-9.54,2.33,-0.01,0.00,337.6,111.8,116.2,223.5,320.0,240.0,0,320.0,240.0,640.0,480.0,2,129.4,-0.000,0.000,0.0000,50.1
7.312,0.03,-0.03,-9.54,2.34,-0.01,0.00,337.6,111.4,116.2,222.8,320.0,240.0,0,320.0,240.0,640.0,480.0,2,129.8,-0.000,0.000,0.0000,50.1
7.362,0.03,-0.03,-9.54,2.35,-0.01,0.00,337.7,111.0,116.2,222.1,320.0,240.0,0,320.0,240.0,640.0,480.0,2,130.2,-0.000,0.000,0.0000,50.1
7.412,0.03,-0.03,-9.54,2.37,-0.01,0.00,337.8,110.7,116.2,221.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,130.6,-0.000,0.000,0.0000,50.1
7.462,0.03,-0.03,-9.54,2.38,-0.01,0.00,337.9,110.3,116.2,220.6,320.0,240.0,0,320.0,240.0,640.0,480.0,2,130.9,-0.000,0.000,0.0000,50.1
7.512,0.03,-0.03,-9.54,2.39,-0.01,0.00,338.0,109.9,116.2,219.9,320.0,240.0,0,320.0,240.0,640.0,480.0,2,131.3,-0.000,0.000,0.0000,50.1
7.563,0.03,-0.03,-9.54,2.40,-0.01,0.00,338.1,109.6,116.2,219.2,320.0,240.0,0,320.0,240.0,640.0,480.0,2,131.7,-0.000,0.000,0.0000,50.1
7.613,0.03,-0.03,-9.54,2.42,-0.01,0.00,338.2,109.2,116.2,218.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,132.0,-0.000,0.000,0.0000,50.1
7.663,0.03,-0.03,-9.54,2.43,-0.01,0.00,338.3,108.9,116.2,217.7,320.0,240.0,0,320.0,240.0,640.0,480.0,2,132.4,-0.000,0.000,0.0000,50.1
7.713,0.03,-0.03,-9.54,2.44,-0.01,0.00,338.4,108.5,116.2,217.0,320.0,240.0,0,320.0,240.0,640.0,480.0,2,132.8,-0.000,0.000,0.0000,50.1
7.763,0.03,-0.03,-9.54,2.45,-0.01,0.00,338.5,108.1,116.2,216.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,133.2,-0.000,0.000,0.0000,50.1
7.813,0.03,-0.03,-9.54,2.47,-0.01,0.00,338.6,107.8,116.2,215.5,320.0,240.0,0,320.0,240.0,640.0,480.0,2,133.5,-0.000,0.000,0.0000,50.1
7.863,0.03,-0.03,-9.54,2.48,-0.01,0.00,338.7,107.4,116.2,214.8,320.0,240.0,0,320.0,240.0,640.0,480.0,2,133.9,-0.000,0.000,0.0000,50.1
7.913,0.02,-0.03,-9.54,2.49,-0.01,0.00,338.8,107.0,116.2,214.1,320.0,240.0,0,320.0,240.0,640.0,480.0,2,134.3,-0.000,0.000,0.0000,50.1
7.963,0.02,-0.03,-9.54,2.50,-0.01,0.00,338.8,106.7,116.2,213.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,134.6,-0.000,0.000,0.0000,50.1
8.013,0.02,-0.03,-9.54,2.52,-0.01,0.00,338.9,106.3,116.2,212.6,320.0,240.0,0,320.0,240.0,640.0,480.0,2,135.0,-0.000,0.000,0.0000,50.1
8.063,0.02,-0.03,-9.54,2.53,-0.01,0.00,339.0,106.0,116.2,211.9,320.0,240.0,0,320.0,240.0,640.0,480.0,2,135.4,-0.000,0.000,0.0000,50.1
8.113,0.02,-0.03,-9.54,2.54,-0.01,0.00,339.1,105.6,116.2,211.2,320.0,240.0,0,320.0,240.0,640.0,480.0,2,135.8,-0.000,0.000,0.0000,50.1
8.163,0.02,-0.03,-9.54,2.55,-0.01,0.00,339.2,105.2,116.2,210.5,,,0,320.0,240.0,640.0,480.0,2,136.1,-0.000,0.000,0.0000,50.1
8.213,0.02,-0.03,-9.54,2.57,-0.01,0.00,339.3,104.9,116.2,209.7,,,0,320.0,240.0,640.0,480.0,2,136.5,-0.000,0.000,0.0000,50.1
8.263,0.02,-0.03,-9.54,2.58,-0.01,0.00,339.4,104.5,116.2,209.0,,,0,320.0,240.0,640.0,480.0,2,136.9,-0.000,0.000,0.0000,50.1
8.313,0.02,-0.03,-9.54,2.59,-0.01,0.00,339.5,104.1,116.2,208.3,,,0,320.0,240.0,640.0,480.0,2,137.2,-0.000,0.000,0.0000,50.1
8.364,0.02,-0.03,-9.54,2.60,-0.01,0.00,339.6,103.8,116.2,207.6,,,0,320.0,240.0,640.0,480.0,2,137.6,-0.000,0.000,0.0000,50.1
