t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
3.513,0.00,0.00,-10.00,10.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.563,0.00,0.00,-10.00,10.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.613,0.00,0.00,-10.00,10.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.663,0.00,0.00,-10.00,10.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.713,0.00,0.00,-10.00,10.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.763,0.00,0.00,-10.00,10.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.813,0.00,0.00,-10.00,10.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.863,0.00,0.00,-10.00,10.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.913,0.00,0.00,-10.00,10.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
3.963,0.00,0.00,-10.00,10.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.014,0.00,0.00,-10.00,11.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.064,0.00,0.00,-10.00,11.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.114,0.00,0.00,-10.00,11.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.164,0.00,0.00,-10.00,11.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.214,0.00,0.00,-10.00,11.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.264,0.00,0.00,-10.00,11.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.314,0.00,0.00,-10.00,11.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.364,0.00,0.00,-10.00,11.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.414,0.00,0.00,-10.00,11.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.464,0.00,0.00,-10.00,11.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.514,0.00,0.00,-10.00,12.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.564,0.00,0.00,-10.00,12.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.614,0.00,0.00,-10.00,12.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.664,0.00,0.00,-10.00,12.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.715,0.00,0.00,-10.00,12.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.765,0.00,0.00,-10.00,12.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.815,0.00,0.00,-10.00,12.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.865,0.00,0.00,-10.00,12.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.915,0.00,0.00,-10.00,12.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
4.965,0.00,0.00,-10.00,12.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.015,0.00,0.00,-10.00,13.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.065,0.00,0.00,-10.00,13.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.115,0.00,0.00,-10.00,13.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.165,0.00,0.00,-10.00,13.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.215,0.00,0.00,-10.00,13.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.265,0.00,0.00,-10.00,13.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.315,0.00,0.00,-10.00,13.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.365,0.00,0.00,-10.00,13.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.416,0.00,0.00,-10.00,13.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.466,0.00,0.00,-10.00,13.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.516,0.00,0.00,-10.00,14.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.566,0.00,0.00,-10.00,14.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.616,0.00,0.00,-10.00,14.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.666,0.00,0.00,-10.00,14.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.716,0.00,0.00,-10.00,14.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.766,0.00,0.00,-10.00,14.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.816,0.00,0.00,-10.00,14.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.866,0.00,0.00,-10.00,14.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.916,0.00,0.00,-10.00,14.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
5.966,0.00,0.00,-10.00,14.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.016,0.00,0.00,-10.00,15.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.066,0.00,0.00,-10.00,15.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.117,0.00,0.00,-10.00,15.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.167,0.00,0.00,-10.00,15.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.217,0.00,0.00,-10.00,15.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.267,0.00,0.00,-10.00,15.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.317,0.00,0.00,-10.00,15.63,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.367,0.00,0.00,-10.00,15.73,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.417,0.00,0.00,-10.00,15.83,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.467,0.00,0.00,-10.00,15.93,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.517,0.00,0.00,-10.00,16.03,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.567,0.00,0.00,-10.00,16.13,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.617,0.00,0.00,-10.00,16.23,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.667,0.00,0.00,-10.00,16.33,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.717,0.00,0.00,-10.00,16.43,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.767,0.00,0.00,-10.00,16.53,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.818,0.00,0.00,-10.00,16.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.868,0.00,0.00,-10.00,16.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.918,0.00,0.00,-10.00,16.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
6.968,0.00,0.00,-10.00,16.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.018,0.00,0.00,-10.00,17.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.068,0.00,0.00,-10.00,17.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.118,0.00,0.00,-10.00,17.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.168,0.00,0.00,-10.00,17.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.218,0.00,0.00,-10.00,17.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.268,0.00,0.00,-10.00,17.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.318,0.00,0.00,-10.00,17.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.368,0.00,0.00,-10.00,17.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.418,0.00,0.00,-10.00,17.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.468,0.00,0.00,-10.00,17.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.519,0.00,0.00,-10.00,18.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.569,0.00,0.00,-10.00,18.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.619,0.00,0.00,-10.00,18.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.669,0.00,0.00,-10.00,18.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.719,0.00,0.00,-10.00,18.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.769,0.00,0.00,-10.00,18.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.819,0.00,0.00,-10.00,18.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.869,0.00,0.00,-10.00,18.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.919,0.00,0.00,-10.00,18.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
7.969,0.00,0.00,-10.00,18.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.019,0.00,0.00,-10.00,19.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.069,0.00,0.00,-10.00,19.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.119,0.00,0.00,-10.00,19.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.169,0.00,0.00,-10.00,19.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.220,0.00,0.00,-10.00,19.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.270,0.00,0.00,-10.00,19.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.320,0.00,0.00,-10.00,19.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.370,0.00,0.00,-10.00,19.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.420,0.00,0.00,-10.00,19.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.470,0.00,0.00,-10.00,19.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.520,0.00,0.00,-10.00,20.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.570,0.00,0.00,-10.00,20.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.620,0.00,0.00,-10.00,20.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.670,0.00,0.00,-10.00,20.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.720,0.00,0.00,-10.00,20.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.770,0.00,0.00,-10.00,20.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.820,0.00,0.00,-10.00,20.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.870,0.00,0.00,-10.00,20.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.921,0.00,0.00,-10.00,20.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
8.971,0.00,0.00,-10.00,20.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.021,0.00,0.00,-10.00,21.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.071,0.00,0.00,-10.00,21.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.121,0.00,0.00,-10.00,21.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.171,0.00,0.00,-10.00,21.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.221,0.00,0.00,-10.00,21.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.271,0.00,0.00,-10.00,21.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.321,0.00,0.00,-10.00,21.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.371,0.00,0.00,-10.00,21.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.0
9.421,0.00,0.00,-10.00,21.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.471,0.00,0.00,-10.00,21.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.521,0.00,0.00,-10.00,22.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.571,0.00,0.00,-10.00,22.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.621,0.00,0.00,-10.00,22.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.672,0.00,0.00,-10.00,22.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.722,0.00,0.00,-10.00,22.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.772,0.00,0.00,-10.00,22.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.822,0.00,0.00,-10.00,22.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.872,0.00,0.00,-10.00,22.74,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.922,0.00,0.00,-10.00,22.84,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
9.972,0.00,0.00,-10.00,22.94,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.022,0.00,0.00,-10.00,23.04,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.072,0.00,0.00,-10.00,23.14,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.122,0.00,0.00,-10.00,23.24,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.172,0.00,0.00,-10.00,23.34,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.222,0.00,0.00,-10.00,23.44,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.272,0.00,0.00,-10.00,23.54,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.322,0.00,0.00,-10.00,23.64,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.373,0.00,0.00,-10.00,23.75,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.423,0.00,0.00,-10.00,23.85,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.473,0.00,0.00,-10.00,23.95,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.523,0.00,0.00,-10.00,24.05,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.573,0.00,0.00,-10.00,24.15,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.623,0.00,0.00,-10.00,24.25,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.673,0.00,0.00,-10.00,24.35,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.723,0.00,0.00,-10.00,24.45,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.773,0.00,0.00,-10.00,24.55,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.823,0.00,0.00,-10.00,24.65,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.873,0.00,0.00,-10.00,24.75,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.923,0.00,0.00,-10.00,24.85,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
10.973,0.00,0.00,-10.00,24.95,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.023,0.00,0.00,-10.00,25.05,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.073,0.00,0.00,-10.00,25.15,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.124,0.00,0.00,-10.00,25.25,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.174,0.00,0.00,-10.00,25.35,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.224,0.00,0.00,-10.00,25.45,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.274,0.00,0.00,-10.00,25.55,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.324,0.00,0.00,-10.00,25.65,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.374,0.00,0.00,-10.00,25.75,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.424,0.00,0.00,-10.00,25.85,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.474,0.00,0.00,-10.00,25.95,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.524,0.00,0.00,-10.00,26.05,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.574,0.00,0.00,-10.00,26.15,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.624,0.00,0.00,-10.00,26.25,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.674,0.00,0.00,-10.00,26.35,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.724,0.00,0.00,-10.00,26.45,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.774,0.00,0.00,-10.00,26.55,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.824,0.00,0.00,-10.00,26.65,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.875,0.00,0.00,-10.00,26.75,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.925,0.00,0.00,-10.00,26.85,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
11.975,0.00,0.00,-10.00,26.95,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
12.025,0.00,0.00,-10.00,27.05,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
12.075,0.00,0.00,-10.00,27.15,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
12.125,0.00,0.00,-10.00,27.25,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.0
12.175,0.00,0.00,-10.00,27.35,0.00,0.00,,,,,,,0.000,0.000,0.0000,50.1
