t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
2.854,0.00,0.00,-10.00,1.21,0.00,0.00,320.0,172.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,67.3,-0.000,0.000,0.0000,50.1
2.904,0.00,0.00,-10.00,1.23,0.00,0.00,320.0,172.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,67.9,-0.000,0.000,0.0000,50.1
2.954,0.00,0.00,-10.00,1.24,0.00,0.00,320.0,171.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,68.6,-0.000,0.000,0.0000,50.1
3.004,0.00,0.00,-10.00,1.25,0.00,0.00,320.0,170.7,110.9,221.7,320.0,240.0,1,320.0,240.0,100.0,50.0,4,69.3,-0.000,0.000,0.0000,50.1
3.054,0.00,0.00,-10.00,1.26,0.00,0.00,320.0,170.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,70.0,-0.000,0.000,0.0000,50.0
3.104,0.00,0.00,-10.00,1.28,0.00,0.00,320.0,169.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,70.7,-0.000,0.000,0.0000,50.1
3.154,0.00,0.00,-10.00,1.29,0.00,0.00,320.0,168.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,71.4,-0.000,0.000,0.0000,50.1
3.204,0.00,0.00,-10.00,1.30,0.00,0.00,320.0,167.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,72.1,-0.000,0.000,0.0000,50.1
3.254,0.00,0.00,-10.00,1.31,0.00,0.00,320.0,167.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,72.8,-0.000,0.000,0.0000,50.1
3.304,0.00,0.00,-10.00,1.33,0.00,0.00,320.0,166.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,73.5,-0.000,0.000,0.0000,50.1
3.354,0.00,0.00,-10.00,1.34,0.00,0.00,320.0,165.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,74.2,-0.000,0.000,0.0000,50.1
3.404,0.00,0.00,-10.00,1.35,0.00,0.00,320.0,165.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,74.9,-0.000,0.000,0.0000,50.1
3.454,0.00,0.00,-10.00,1.36,0.00,0.00,320.0,164.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,75.6,-0.000,0.000,0.0000,50.1
3.504,0.00,0.00,-10.00,1.38,0.00,0.00,320.0,163.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,3,76.3,-0.000,0.000,0.0000,50.1
3.554,0.00,0.00,-10.00,1.39,0.00,0.00,320.0,163.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,77.0,-0.000,0.000,0.0000,50.1
3.604,0.00,0.00,-10.00,1.40,0.00,0.00,320.0,162.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,77.7,-0.000,0.000,0.0000,50.1
3.654,0.00,0.00,-10.00,1.41,0.00,0.00,320.0,161.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,78.4,-0.000,0.000,0.0000,50.1
3.705,0.00,0.00,-10.00,1.43,0.00,0.00,320.0,161.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,79.0,-0.000,0.000,0.0000,50.1
3.755,0.00,0.00,-10.00,1.44,0.00,0.00,320.0,160.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,79.7,-0.000,0.000,0.0000,50.1
3.805,0.00,0.00,-10.00,1.45,0.00,0.00,320.0,159.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,80.4,-0.000,0.000,0.0000,50.1
3.855,0.00,0.00,-10.00,1.46,0.00,0.00,320.0,158.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,81.1,-0.000,0.000,0.0000,50.1
3.905,0.00,0.00,-10.00,1.48,0.00,0.00,320.0,158.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,81.8,-0.000,0.000,0.0000,50.0
3.955,0.00,0.00,-10.00,1.49,0.00,0.00,320.0,157.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,82.5,-0.000,0.000,0.0000,50.1
4.005,0.00,0.00,-10.00,1.50,0.00,0.00,320.0,156.8,110.9,221.7,320.0,240.0,1,320.0,240.0,100.0,50.0,5,83.2,-0.000,0.000,0.0000,50.1
4.055,0.00,0.00,-10.00,1.51,0.00,0.00,320.0,156.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,83.9,-0.000,0.000,0.0000,50.1
4.105,0.00,0.00,-10.00,1.53,0.00,0.00,320.0,155.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,84.6,-0.000,0.000,0.0000,50.1
4.155,0.00,0.00,-10.00,1.54,0.00,0.00,320.0,154.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,85.3,-0.000,0.000,0.0000,50.1
4.205,0.00,0.00,-10.00,1.55,0.00,0.00,320.0,154.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,86.0,-0.000,0.000,0.0000,50.1
4.255,0.00,0.00,-10.00,1.56,0.00,0.00,320.0,153.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,86.7,-0.000,0.000,0.0000,50.1
4.305,0.00,0.00,-10.00,1.58,0.00,0.00,320.0,152.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,87.4,-0.000,0.000,0.0000,50.1
4.355,0.00,0.00,-10.00,1.59,0.00,0.00,320.0,151.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,88.1,-0.000,0.000,0.0000,50.1
4.405,0.00,0.00,-10.00,1.60,0.00,0.00,320.0,151.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,88.8,-0.000,0.000,0.0000,50.1
4.455,0.00,0.00,-10.00,1.61,0.00,0.00,320.0,150.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,89.4,-0.000,0.000,0.0000,50.1
4.505,0.00,0.00,-10.00,1.63,0.00,0.00,320.0,149.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,4,90.1,-0.000,0.000,0.0000,50.1
4.556,0.00,0.00,-10.00,1.64,0.00,0.00,320.0,149.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,90.8,-0.000,0.000,0.0000,50.1
4.606,0.00,0.00,-10.00,1.65,0.00,0.00,320.0,148.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,91.5,-0.000,0.000,0.0000,50.1
4.656,0.00,0.00,-10.00,1.66,0.00,0.00,320.0,147.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,92.2,-0.000,0.000,0.0000,50.1
4.706,0.00,0.00,-10.00,1.68,0.00,0.00,320.0,147.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,92.9,-0.000,0.000,0.0000,50.1
4.756,0.00,0.00,-10.00,1.69,0.00,0.00,320.0,146.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,93.6,-0.000,0.000,0.0000,50.0
4.806,0.00,0.00,-10.00,1.70,0.00,0.00,320.0,145.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,94.3,-0.000,0.000,0.0000,50.1
4.856,0.00,0.00,-10.00,1.71,0.00,0.00,320.0,145.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,95.0,-0.000,0.000,0.0000,50.1
4.906,0.00,0.00,-10.00,1.73,0.00,0.00,320.0,144.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,95.7,-0.000,0.000,0.0000,50.1
4.956,0.00,0.00,-10.00,1.74,0.00,0.00,320.0,143.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,96.4,-0.000,0.000,0.0000,50.1
5.006,0.00,0.00,-10.00,1.75,0.00,0.00,320.0,142.9,110.9,221.7,320.0,240.0,1,320.0,240.0,100.0,50.0,6,97.1,-0.000,0.000,0.0000,50.1
5.056,0.00,0.00,-10.00,1.76,0.00,0.00,320.0,142.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,97.8,-0.000,0.000,0.0000,50.1
5.106,0.00,0.00,-10.00,1.78,0.00,0.00,320.0,141.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,98.5,-0.000,0.000,0.0000,50.1
5.156,0.00,0.00,-10.00,1.79,0.00,0.00,320.0,140.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,99.2,-0.000,0.000,0.0000,50.1
5.206,0.00,0.00,-10.00,1.80,0.00,0.00,320.0,140.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,99.9,-0.000,0.000,0.0000,50.1
5.256,0.00,0.00,-10.00,1.81,0.00,0.00,320.0,139.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,100.5,-0.000,0.000,0.0000,50.1
5.306,0.00,0.00,-10.00,1.83,0.00,0.00,320.0,138.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,101.2,-0.000,0.000,0.0000,50.1
5.356,0.00,0.00,-10.00,1.84,0.00,0.00,320.0,138.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,101.9,-0.000,0.000,0.0000,50.1
5.407,0.00,0.00,-10.00,1.85,0.00,0.00,320.0,137.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,102.6,-0.000,0.000,0.0000,50.1
5.457,0.00,0.00,-10.00,1.86,0.00,0.00,320.0,136.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,103.3,-0.000,0.000,0.0000,50.1
5.507,0.00,0.00,-10.00,1.88,0.00,0.00,320.0,136.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,5,104.0,-0.000,0.000,0.0000,50.1
5.557,0.00,0.00,-10.00,1.89,0.00,0.00,320.0,135.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,104.7,-0.000,0.000,0.0000,50.1
5.607,0.00,0.00,-10.00,1.90,0.00,0.00,320.0,134.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,105.4,-0.000,0.000,0.0000,50.0
5.657,0.00,0.00,-10.00,1.91,0.00,0.00,320.0,133.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,106.1,-0.000,0.000,0.0000,50.1
5.707,0.00,0.00,-10.00,1.93,0.00,0.00,320.0,133.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,106.8,-0.000,0.000,0.0000,50.1
5.757,0.00,0.00,-10.00,1.94,0.00,0.00,320.0,132.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,107.5,-0.000,0.000,0.0000,50.1
5.807,0.00,0.00,-10.00,1.95,0.00,0.00,320.0,131.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,108.2,-0.000,0.000,0.0000,50.1
5.857,0.00,0.00,-10.00,1.96,0.00,0.00,320.0,131.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,108.9,-0.000,0.000,0.0000,50.1
5.907,0.00,0.00,-10.00,1.98,0.00,0.00,320.0,130.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,109.6,-0.000,0.000,0.0000,50.1
5.957,0.00,0.00,-10.00,1.99,0.00,0.00,320.0,129.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,110.3,-0.000,0.000,0.0000,50.1
6.007,0.00,0.00,-10.00,2.00,0.00,0.00,320.0,129.0,110.9,221.7,320.0,240.0,1,320.0,240.0,100.0,50.0,7,111.0,-0.000,0.000,0.0000,50.1
6.057,0.00,0.00,-10.00,2.01,0.00,0.00,320.0,128.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,111.6,-0.000,0.000,0.0000,50.1
6.107,0.00,0.00,-10.00,2.03,0.00,0.00,320.0,127.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,112.3,-0.000,0.000,0.0000,50.1
6.157,0.00,0.00,-10.00,2.04,0.00,0.00,320.0,127.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,113.0,-0.000,0.000,0.0000,50.1
6.208,0.00,0.00,-10.00,2.05,0.00,0.00,320.0,126.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,113.7,-0.000,0.000,0.0000,50.1
6.258,0.00,0.00,-10.00,2.06,0.00,0.00,320.0,125.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,114.4,-0.000,0.000,0.0000,50.1
6.308,0.00,0.00,-10.00,2.08,0.00,0.00,320.0,124.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,115.1,-0.000,0.000,0.0000,50.1
6.358,0.00,0.00,-10.00,2.09,0.00,0.00,320.0,124.2,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,115.8,-0.000,0.000,0.0000,50.1
6.408,0.00,0.00,-10.00,2.10,0.00,0.00,320.0,123.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,116.5,-0.000,0.000,0.0000,50.1
6.458,0.00,0.00,-10.00,2.11,0.00,0.00,320.0,122.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,117.2,-0.000,0.000,0.0000,50.1
6.508,0.00,0.00,-10.00,2.13,0.00,0.00,320.0,122.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,6,117.9,-0.000,0.000,0.0000,50.1
6.558,0.00,0.00,-10.00,2.14,0.00,0.00,320.0,121.4,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,118.6,-0.000,0.000,0.0000,50.1
6.608,0.00,0.00,-10.00,2.15,0.00,0.00,320.0,120.7,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,119.3,-0.000,0.000,0.0000,50.1
6.658,0.00,0.00,-10.00,2.16,0.00,0.00,320.0,120.0,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,120.0,-0.000,0.000,0.0000,50.1
6.708,0.00,0.00,-10.00,2.18,0.00,0.00,320.0,119.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,120.7,-0.000,0.000,0.0000,50.1
6.758,0.00,0.00,-10.00,2.19,0.00,0.00,320.0,118.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,121.4,-0.000,0.000,0.0000,50.1
6.808,0.00,0.00,-10.00,2.20,0.00,0.00,320.0,117.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,122.1,-0.000,0.000,0.0000,50.1
6.858,0.00,0.00,-10.00,2.21,0.00,0.00,320.0,117.3,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,122.7,-0.000,0.000,0.0000,50.1
6.908,0.00,0.00,-10.00,2.23,0.00,0.00,320.0,116.6,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,123.4,-0.000,0.000,0.0000,50.1
6.958,0.00,0.00,-10.00,2.24,0.00,0.00,320.0,115.9,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,124.1,-0.000,0.000,0.0000,50.1
7.009,0.00,0.00,-10.00,2.25,0.00,0.00,320.0,115.2,110.9,221.7,320.0,240.0,1,320.0,240.0,100.0,50.0,8,124.8,-0.000,0.000,0.0000,50.1
7.059,0.00,0.00,-10.00,2.26,0.00,0.00,320.0,114.5,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,125.5,-0.000,0.000,0.0000,50.1
7.109,0.00,0.00,-10.00,2.28,0.00,0.00,320.0,113.8,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,126.2,-0.000,0.000,0.0000,50.1
7.159,0.00,0.00,-10.00,2.29,0.00,0.00,320.0,113.1,110.9,221.7,320.0,240.0,0,320.0,240.0,100.0,50.0,7,126.9,-0.000,0.000,0.0000,50.1
