t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
0.701,16.29,-0.02,-9.98,16.86,-0.02,0.00,323.9,208.0,111.1,222.2,1,31.7,0.641,0.077,0.0000,50.1
0.751,16.33,-0.02,-9.98,16.87,-0.02,0.00,323.7,209.3,111.1,222.2,1,30.1,0.614,0.075,0.0000,50.1
0.801,16.33,-0.02,-9.98,16.89,-0.02,0.00,323.7,209.4,111.1,222.2,1,30.8,0.612,0.075,0.0000,50.1
0.851,16.38,-0.02,-9.98,16.90,-0.02,0.00,323.6,210.6,111.1,222.2,1,28.9,0.587,0.072,0.0000,50.1
0.901,16.38,-0.02,-9.98,16.91,-0.02,0.00,323.6,210.6,111.1,222.2,1,29.6,0.587,0.072,0.0000,50.1
0.951,16.43,-0.02,-9.98,16.92,-0.02,0.00,323.5,212.0,111.1,222.2,1,27.5,0.560,0.069,0.0000,50.1
1.001,16.43,-0.02,-9.98,16.94,-0.02,0.00,323.5,212.1,111.1,222.2,1,28.2,0.558,0.069,0.0000,50.1
1.051,16.48,-0.02,-9.98,16.95,-0.02,0.00,323.3,213.5,111.1,222.2,1,26.0,0.529,0.066,0.0000,50.1
1.102,16.48,-0.02,-9.98,16.96,-0.02,0.00,323.3,213.6,111.1,222.2,1,26.7,0.527,0.066,0.0000,50.1
1.152,16.53,-0.02,-9.98,16.97,-0.02,0.00,323.2,215.2,111.1,222.2,1,24.4,0.497,0.063,0.0000,50.2
1.202,16.53,-0.02,-9.98,16.99,-0.02,0.00,323.2,215.3,111.1,222.2,1,25.1,0.495,0.063,0.0000,50.1
1.252,16.53,-0.02,-9.98,17.00,-0.02,0.00,323.2,214.8,111.1,222.2,1,25.8,0.503,0.064,0.0000,50.1
1.302,16.59,-0.02,-9.98,17.01,-0.02,0.00,323.1,216.2,111.1,222.2,1,23.5,0.476,0.062,0.0000,50.1
1.352,16.64,-0.02,-9.98,17.02,-0.02,0.00,322.9,218.2,111.1,222.2,1,21.1,0.435,0.058,0.0000,50.1
1.402,16.64,-0.02,-9.98,17.04,-0.02,0.00,322.9,218.5,111.1,222.2,1,21.8,0.429,0.057,0.0000,50.3
1.452,16.70,-0.02,-9.98,17.05,-0.02,0.00,322.7,220.1,111.1,222.2,1,19.6,0.398,0.054,0.0000,50.1
1.502,16.70,-0.02,-9.98,17.06,-0.02,0.00,322.7,220.2,111.1,222.2,1,20.3,0.396,0.054,0.0000,50.1
1.552,16.75,-0.02,-9.98,17.07,-0.02,0.00,322.6,221.7,111.1,222.2,1,18.1,0.367,0.051,0.0000,50.1
1.603,16.75,-0.02,-9.98,17.09,-0.02,0.00,322.6,221.7,111.1,222.2,1,18.8,0.365,0.051,0.0000,50.1
1.653,16.75,-0.02,-9.98,17.10,-0.02,0.00,322.6,221.3,111.1,222.2,1,19.5,0.375,0.053,0.0000,50.1
1.703,16.80,-0.02,-9.98,17.11,-0.02,0.00,322.5,222.4,111.1,222.2,1,17.4,0.351,0.050,0.0000,50.1
1.753,16.80,-0.02,-9.98,17.12,-0.02,0.00,322.5,222.4,111.1,222.2,1,18.1,0.352,0.050,0.0000,50.1
1.803,16.85,-0.03,-9.98,17.14,-0.02,0.00,322.4,223.7,111.1,222.2,1,16.1,0.327,0.047,0.0000,50.1
1.853,16.89,-0.03,-9.98,17.15,-0.02,0.00,322.2,225.3,111.1,222.2,1,14.3,0.294,0.043,0.0000,50.1
1.903,16.89,-0.03,-9.98,17.16,-0.02,0.00,322.2,225.5,111.1,222.2,1,15.0,0.291,0.043,0.0000,50.1
1.953,16.94,-0.03,-9.98,17.17,-0.02,0.00,322.0,226.6,111.1,222.2,1,13.3,0.268,0.040,0.0000,50.1
2.003,16.94,-0.03,-9.98,17.19,-0.02,0.00,322.0,226.6,111.1,222.2,1,14.0,0.268,0.040,0.0000,50.1
2.053,16.98,-0.03,-9.98,17.20,-0.02,0.00,321.9,227.6,111.1,222.2,1,12.4,0.249,0.038,0.0000,50.1
2.103,16.98,-0.03,-9.98,17.21,-0.02,0.00,321.9,227.5,111.1,222.2,1,13.1,0.251,0.038,0.0000,50.1
2.153,17.02,-0.03,-9.98,17.22,-0.02,0.00,321.8,228.3,111.1,222.2,1,11.6,0.233,0.036,0.0000,50.1
2.203,17.02,-0.03,-9.98,17.24,-0.02,0.00,321.8,228.2,111.1,222.2,1,12.3,0.236,0.036,0.0000,50.1
2.253,17.05,-0.03,-9.98,17.25,-0.02,0.00,321.7,229.0,111.1,222.2,1,11.0,0.220,0.034,0.0000,50.1
2.304,17.05,-0.03,-9.98,17.26,-0.02,0.00,321.7,228.8,111.1,222.2,1,11.7,0.224,0.034,0.0000,50.1
2.354,17.05,-0.03,-9.98,17.27,-0.02,0.00,321.8,228.3,111.1,222.2,1,12.4,0.235,0.035,0.0000,50.1
2.404,17.09,-0.02,-9.98,17.29,-0.02,0.00,321.7,228.8,111.1,222.2,1,11.2,0.224,0.033,0.0000,50.1
2.454,17.12,-0.02,-9.98,17.30,-0.02,0.00,321.5,229.7,111.1,222.2,1,10.1,0.206,0.031,0.0000,50.1
2.504,17.12,-0.02,-9.98,17.31,-0.02,0.00,321.5,229.6,111.1,222.2,1,10.8,0.209,0.031,0.0000,50.1
2.554,17.15,-0.02,-9.98,17.32,-0.02,0.00,321.4,230.1,111.1,222.2,1,9.9,0.198,0.029,0.0000,50.1
2.604,17.15,-0.02,-9.98,17.34,-0.02,0.00,321.5,229.9,111.1,222.2,1,10.6,0.203,0.029,0.0000,50.1
2.654,17.17,-0.02,-9.98,17.35,-0.02,0.00,321.4,230.3,111.1,222.2,1,9.7,0.194,0.028,0.0000,50.1
2.704,17.17,-0.02,-9.98,17.36,-0.02,0.00,321.4,230.0,111.1,222.2,1,10.4,0.200,0.028,0.0000,50.1
2.754,17.20,-0.02,-9.98,17.37,-0.02,0.00,321.3,230.4,111.1,222.2,1,9.6,0.192,0.027,0.0000,50.1
2.804,17.20,-0.02,-9.98,17.39,-0.02,0.00,321.4,230.1,111.1,222.2,1,10.3,0.198,0.027,0.0000,50.1
2.854,17.23,-0.02,-9.98,17.40,-0.02,0.00,321.3,230.4,111.1,222.2,1,9.6,0.192,0.026,0.0000,50.1
2.904,17.23,-0.02,-9.98,17.41,-0.02,0.00,321.3,230.1,111.1,222.2,1,10.3,0.199,0.027,0.0000,50.1
2.954,17.25,-0.02,-9.98,17.42,-0.02,0.00,321.3,230.4,111.1,222.2,1,9.7,0.193,0.025,0.0000,50.1
3.004,17.25,-0.02,-9.98,17.44,-0.02,0.00,321.3,230.0,111.1,222.2,1,10.4,0.200,0.026,0.0000,50.1
3.055,17.27,-0.02,-9.98,17.45,-0.02,0.00,321.3,230.3,111.1,222.2,1,9.8,0.195,0.025,0.0000,50.1
3.105,17.27,-0.02,-9.98,17.46,-0.02,0.00,321.3,229.9,111.1,222.2,1,10.5,0.202,0.026,0.0000,50.1
3.155,17.30,-0.02,-9.98,17.48,-0.02,0.00,321.3,230.1,111.1,222.2,1,9.9,0.198,0.025,0.0000,50.1
3.205,17.30,-0.02,-9.98,17.49,-0.02,0.00,321.3,229.7,111.1,222.2,1,10.6,0.205,0.026,0.0000,50.1
3.255,17.32,-0.02,-9.98,17.50,-0.02,0.00,321.3,230.0,111.1,222.2,1,10.0,0.201,0.025,0.0000,50.1
3.305,17.32,-0.02,-9.98,17.51,-0.02,0.00,321.3,229.6,111.1,222.2,1,10.7,0.208,0.026,0.0000,50.1
3.355,17.34,-0.02,-9.98,17.53,-0.02,0.00,321.3,229.8,111.1,222.2,1,10.2,0.204,0.025,0.0000,50.1
3.405,17.34,-0.02,-9.98,17.54,-0.02,0.00,321.3,229.4,111.1,222.2,1,10.9,0.212,0.026,0.0000,50.1
3.455,17.36,-0.02,-9.98,17.55,-0.02,0.00,321.3,229.6,111.1,222.2,1,10.3,0.208,0.026,0.0000,50.1
3.505,17.36,-0.02,-9.98,17.56,-0.02,0.00,321.3,229.2,111.1,222.2,1,11.0,0.215,0.027,0.0000,50.1
3.555,17.39,-0.02,-9.98,17.58,-0.02,0.00,321.3,229.4,111.1,222.2,1,10.5,0.211,0.026,0.0000,50.3
3.606,17.39,-0.02,-9.98,17.59,-0.02,0.00,321.4,229.1,111.1,222.2,1,11.2,0.219,0.027,0.0000,50.1
3.656,17.41,-0.02,-9.98,17.60,-0.02,0.00,321.3,229.2,111.1,222.2,1,10.7,0.215,0.027,0.0000,50.1
3.706,17.41,-0.02,-9.98,17.61,-0.02,0.00,321.4,228.9,111.1,222.2,1,11.4,0.223,0.028,0.0000,50.1
3.756,17.43,-0.02,-9.98,17.63,-0.02,0.00,321.4,229.1,111.1,222.2,1,10.9,0.219,0.027,0.0000,50.1
3.806,17.43,-0.02,-9.98,17.64,-0.02,0.00,321.4,228.7,111.1,222.2,1,11.6,0.226,0.028,0.0000,50.1
3.856,17.45,-0.02,-9.98,17.65,-0.02,0.00,321.4,228.9,111.1,222.2,1,11.1,0.222,0.028,0.0000,50.1
3.906,17.45,-0.02,-9.98,17.66,-0.02,0.00,321.4,228.5,111.1,222.2,1,11.8,0.230,0.029,0.0000,50.1
3.956,17.47,-0.02,-9.98,17.68,-0.02,0.00,321.4,228.7,111.1,222.2,1,11.2,0.225,0.028,0.0000,50.1
4.006,17.47,-0.02,-9.98,17.69,-0.02,0.00,321.5,228.4,111.1,222.2,1,11.9,0.233,0.029,0.0000,50.1
4.056,17.50,-0.02,-9.98,17.70,-0.02,0.00,321.4,228.6,111.1,222.2,1,11.3,0.228,0.029,0.0000,50.1
4.106,17.50,-0.02,-9.98,17.71,-0.02,0.00,321.5,228.2,111.1,222.2,1,12.0,0.235,0.030,0.0000,50.1
4.156,17.52,-0.02,-9.98,17.73,-0.02,0.00,321.5,228.5,111.1,222.2,1,11.4,0.230,0.029,0.0000,50.1
4.206,17.52,-0.02,-9.98,17.74,-0.02,0.00,321.5,228.1,111.1,222.2,1,12.1,0.237,0.030,0.0000,50.1
4.256,17.54,-0.02,-9.98,17.75,-0.02,0.00,321.5,228.4,111.1,222.2,1,11.5,0.232,0.030,0.0000,50.1
4.307,17.54,-0.02,-9.98,17.76,-0.02,0.00,321.5,228.0,111.1,222.2,1,12.2,0.240,0.030,0.0000,50.1
4.357,17.57,-0.02,-9.98,17.78,-0.02,0.00,321.5,228.3,111.1,222.2,1,11.6,0.234,0.030,0.0000,50.1
4.407,17.57,-0.02,-9.98,17.79,-0.02,0.00,321.5,227.9,111.1,222.2,1,12.3,0.241,0.031,0.0000,50.0
4.457,17.59,-0.02,-9.98,17.80,-0.02,0.00,321.5,228.2,111.1,222.2,1,11.7,0.236,0.030,0.0000,50.1
4.507,17.59,-0.02,-9.98,17.81,-0.02,0.00,321.6,227.8,111.1,222.2,1,12.4,0.243,0.031,0.0000,50.1
4.557,17.61,-0.02,-9.98,17.83,-0.02,0.00,321.5,228.1,111.1,222.2,1,11.8,0.237,0.030,0.0000,50.1
4.607,17.61,-0.02,-9.98,17.84,-0.02,0.00,321.6,227.8,111.1,222.2,1,12.5,0.244,0.031,0.0000,50.1
4.657,17.64,-0.02,-9.98,17.85,-0.02,0.00,321.5,228.1,111.1,222.2,1,11.9,0.239,0.030,0.0000,50.1
4.707,17.64,-0.02,-9.98,17.86,-0.02,0.00,321.6,227.7,111.1,222.2,1,12.6,0.246,0.031,0.0000,50.1
4.757,17.66,-0.02,-9.98,17.88,-0.02,0.00,321.5,228.0,111.1,222.2,1,11.9,0.240,0.031,0.0000,50.1
4.807,17.66,-0.02,-9.98,17.89,-0.02,0.00,321.6,227.6,111.1,222.2,1,12.6,0.247,0.031,0.0000,50.1
4.857,17.68,-0.02,-9.98,17.90,-0.02,0.00,321.5,227.9,111.1,222.2,1,12.0,0.242,0.031,0.0000,50.1
4.907,17.68,-0.02,-9.98,17.91,-0.02,0.00,321.6,227.6,111.1,222.2,1,12.7,0.249,0.031,0.0000,50.1
4.957,17.71,-0.02,-9.98,17.93,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.243,0.031,0.0000,50.1
5.007,17.71,-0.02,-9.98,17.94,-0.02,0.00,321.6,227.5,111.1,222.2,1,12.8,0.250,0.031,0.0000,50.1
5.057,17.73,-0.02,-9.98,17.95,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.2,0.245,0.031,0.0000,50.1
5.108,17.73,-0.02,-9.98,17.96,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.9,0.252,0.031,0.0000,50.1
5.158,17.76,-0.02,-9.98,17.98,-0.02,0.00,321.5,227.7,111.1,222.2,1,12.2,0.246,0.031,0.0000,50.1
5.208,17.76,-0.02,-9.98,17.99,-0.02,0.00,321.6,227.4,111.1,222.2,1,12.9,0.253,0.031,0.0000,50.1
5.258,17.78,-0.02,-9.98,18.00,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.247,0.031,0.0000,50.1
5.308,17.78,-0.02,-9.98,18.01,-0.02,0.00,321.6,227.3,111.1,222.2,1,13.0,0.254,0.032,0.0000,50.1
5.358,17.80,-0.02,-9.98,18.03,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
5.408,17.80,-0.02,-9.98,18.04,-0.02,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
5.458,17.83,-0.02,-9.98,18.05,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
5.508,17.83,-0.02,-9.98,18.06,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
5.558,17.85,-0.02,-9.98,18.08,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.248,0.031,0.0000,50.1
5.608,17.85,-0.02,-9.98,18.09,-0.02,0.00,321.6,227.3,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
5.658,17.88,-0.02,-9.98,18.10,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.030,0.0000,50.1
5.708,17.88,-0.02,-9.98,18.11,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.0,0.255,0.031,0.0000,50.1
5.758,17.90,-0.02,-9.98,18.13,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
5.808,17.90,-0.02,-9.98,18.14,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.031,0.0000,50.1
5.858,17.93,-0.02,-9.98,18.15,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.249,0.031,0.0000,50.1
5.909,17.93,-0.02,-9.98,18.16,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.031,0.0000,50.1
5.959,17.95,-0.02,-9.98,18.18,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.009,17.95,-0.02,-9.98,18.19,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.032,0.0000,50.1
6.059,17.98,-0.02,-9.98,18.20,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.109,17.98,-0.02,-9.98,18.21,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
6.159,18.00,-0.02,-9.98,18.23,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.209,18.00,-0.02,-9.98,18.24,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
6.259,18.03,-0.02,-9.98,18.25,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.309,18.03,-0.02,-9.98,18.26,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
6.359,18.05,-0.02,-9.98,18.28,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.409,18.05,-0.02,-9.98,18.29,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.257,0.032,0.0000,50.1
6.459,18.08,-0.02,-9.98,18.30,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.250,0.031,0.0000,50.1
6.509,18.08,-0.02,-9.98,18.31,-0.02,0.00,321.6,227.2,111.1,222.2,1,13.1,0.256,0.031,0.0000,50.1
6.559,18.10,-0.02,-9.98,18.33,-0.02,0.00,321.5,227.5,111.1,222.2,1,12.4,0.249,0.030,0.0000,50.1
6.610,18.10,-0.02,-9.98,18.34,-0.02,0.00,321.5,227.2,111.1,222.2,1,13.1,0.256,0.031,0.0000,50.1
6.660,18.13,-0.02,-9.98,18.35,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.3,0.249,0.029,0.0000,50.1
6.710,18.13,-0.02,-9.98,18.36,-0.02,0.00,321.5,227.2,111.1,222.2,1,13.0,0.255,0.030,0.0000,50.1
6.760,18.15,-0.02,-9.98,18.38,-0.02,0.00,321.4,227.6,111.1,222.2,1,12.3,0.248,0.028,0.0000,50.1
6.810,18.15,-0.02,-9.98,18.39,-0.02,0.00,321.5,227.2,111.1,222.2,1,13.0,0.255,0.029,0.0000,50.1
6.860,18.18,-0.02,-9.98,18.40,-0.02,0.00,321.4,227.6,111.1,222.2,1,12.3,0.248,0.028,0.0000,50.1
6.910,18.18,-0.02,-9.98,18.41,-0.02,0.00,321.4,227.3,111.1,222.2,1,13.0,0.255,0.028,0.0000,50.1
6.960,18.21,-0.02,-9.98,18.43,-0.02,0.00,321.3,227.6,111.1,222.2,1,12.3,0.248,0.027,0.0000,50.1
7.010,18.21,-0.02,-9.98,18.44,-0.02,0.00,321.4,227.3,111.1,222.2,1,13.0,0.254,0.027,0.0000,50.1
7.060,18.23,-0.02,-9.98,18.45,-0.02,0.00,321.3,227.6,111.1,222.2,1,12.3,0.247,0.026,0.0000,50.1
7.110,18.23,-0.02,-9.98,18.46,-0.02,0.00,321.3,227.3,111.1,222.2,1,13.0,0.254,0.027,0.0000,50.1
7.160,18.26,-0.02,-9.98,18.48,-0.02,0.00,321.3,227.6,111.1,222.2,1,12.3,0.247,0.025,0.0000,50.1
7.210,18.26,-0.02,-9.98,18.49,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.254,0.026,0.0000,50.1
7.260,18.28,-0.01,-9.98,18.50,-0.02,0.00,321.2,227.6,111.1,222.2,1,12.3,0.247,0.025,0.0000,50.1
7.310,18.28,-0.01,-9.98,18.51,-0.02,0.00,321.3,227.3,111.1,222.2,1,13.0,0.254,0.026,0.0000,50.1
7.361,18.31,-0.01,-9.98,18.53,-0.02,0.00,321.2,227.6,111.1,222.2,1,12.3,0.247,0.025,0.0000,50.1
7.411,18.31,-0.01,-9.98,18.54,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.254,0.025,0.0000,50.1
7.461,18.33,-0.01,-9.98,18.55,-0.02,0.00,321.2,227.6,111.1,222.2,1,12.2,0.247,0.025,0.0000,50.1
7.511,18.33,-0.01,-9.98,18.56,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.254,0.025,0.0000,50.1
7.561,18.36,-0.01,-9.98,18.58,-0.02,0.00,321.2,227.6,111.1,222.2,1,12.2,0.247,0.025,0.0000,50.1
7.611,18.36,-0.01,-9.98,18.59,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.254,0.026,0.0000,50.1
7.661,18.38,-0.01,-9.98,18.60,-0.02,0.00,321.2,227.7,111.1,222.2,1,12.2,0.246,0.025,0.0000,50.1
7.711,18.38,-0.01,-9.98,18.61,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.253,0.026,0.0000,50.1
7.761,18.41,-0.02,-9.98,18.63,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.246,0.025,0.0000,50.1
7.811,18.41,-0.02,-9.98,18.64,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.252,0.026,0.0000,50.1
7.861,18.43,-0.02,-9.98,18.65,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.246,0.026,0.0000,50.1
7.911,18.43,-0.02,-9.98,18.66,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.252,0.027,0.0000,50.1
7.961,18.46,-0.02,-9.98,18.68,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.2,0.245,0.026,0.0000,50.1
8.011,18.46,-0.02,-9.98,18.69,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.9,0.252,0.027,0.0000,50.1
8.061,18.48,-0.02,-9.98,18.70,-0.02,0.00,321.3,227.7,111.1,222.2,1,12.1,0.245,0.027,0.0000,50.1
8.112,18.48,-0.02,-9.98,18.71,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.8,0.252,0.028,0.0000,50.1
8.162,18.51,-0.02,-9.98,18.73,-0.02,0.00,321.4,227.8,111.1,222.2,1,12.1,0.245,0.027,0.0000,50.1
8.212,18.51,-0.02,-9.98,18.74,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.8,0.252,0.028,0.0000,50.1
8.262,18.53,-0.02,-9.98,18.75,-0.02,0.00,321.4,227.8,111.1,222.2,1,12.1,0.245,0.028,0.0000,50.1
8.312,18.53,-0.02,-9.98,18.76,-0.02,0.00,321.4,227.4,111.1,222.2,1,12.8,0.251,0.029,0.0000,50.1
8.362,18.56,-0.02,-9.98,18.78,-0.02,0.00,321.4,227.8,111.1,222.2,1,12.2,0.245,0.029,0.0000,50.1
8.412,18.56,-0.02,-9.98,18.79,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.8,0.252,0.030,0.0000,50.1
8.462,18.58,-0.02,-9.98,18.80,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.2,0.245,0.029,0.0000,50.1
8.512,18.58,-0.02,-9.98,18.81,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.8,0.251,0.030,0.0000,50.1
8.562,18.61,-0.02,-9.98,18.83,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.245,0.030,0.0000,50.1
8.612,18.61,-0.02,-9.98,18.84,-0.02,0.00,321.5,227.4,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
8.662,18.63,-0.02,-9.98,18.85,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.244,0.030,0.0000,50.1
8.712,18.63,-0.02,-9.98,18.86,-0.02,0.00,321.6,227.5,111.1,222.2,1,12.8,0.251,0.031,0.0000,50.1
8.762,18.66,-0.02,-9.98,18.88,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.1,0.244,0.031,0.0000,50.1
8.813,18.66,-0.02,-9.98,18.89,-0.02,0.00,321.6,227.5,111.1,222.2,1,12.8,0.250,0.032,0.0000,50.1
8.863,18.68,-0.02,-9.98,18.90,-0.02,0.00,321.6,227.8,111.1,222.2,1,12.1,0.244,0.031,0.0000,50.1
8.913,18.68,-0.02,-9.98,18.91,-0.02,0.00,321.6,227.5,111.1,222.2,1,12.8,0.250,0.032,0.0000,50.1
8.963,18.71,-0.02,-9.98,18.93,-0.02,0.00,321.6,227.8,111.1,222.2,1,12.1,0.244,0.032,0.0000,50.1
9.013,18.71,-0.02,-9.98,18.94,-0.02,0.00,321.7,227.5,111.1,222.2,1,12.8,0.250,0.033,0.0000,50.1
9.063,18.73,-0.02,-9.98,18.95,-0.02,0.00,321.7,227.8,111.1,222.2,1,12.1,0.244,0.033,0.0000,50.1
9.113,18.73,-0.02,-9.98,18.96,-0.02,0.00,321.7,227.5,111.1,222.2,1,12.8,0.250,0.034,0.0000,50.1
9.163,18.76,-0.02,-9.98,18.98,-0.02,0.00,321.7,227.8,111.1,222.2,1,12.1,0.244,0.034,0.0000,50.1
9.213,18.76,-0.02,-9.98,18.99,-0.02,0.00,321.8,227.5,111.1,222.2,1,12.8,0.250,0.035,0.0000,50.1
9.263,18.78,-0.02,-9.98,19.00,-0.02,0.00,321.8,227.8,111.1,222.2,1,12.1,0.244,0.035,0.0000,50.1
9.313,18.78,-0.02,-9.98,19.01,-0.02,0.00,321.8,227.5,111.1,222.2,1,12.8,0.250,0.036,0.0000,50.1
9.363,18.81,-0.03,-9.98,19.03,-0.02,0.00,321.8,227.8,111.1,222.2,1,12.1,0.244,0.036,0.0000,50.1
9.413,18.81,-0.03,-9.98,19.04,-0.02,0.00,321.9,227.5,111.1,222.2,1,12.8,0.250,0.037,0.0000,50.1
9.463,18.83,-0.03,-9.98,19.05,-0.02,0.00,321.8,227.8,111.1,222.2,1,12.2,0.244,0.037,0.0000,50.1
9.513,18.83,-0.03,-9.98,19.06,-0.02,0.00,321.9,227.5,111.1,222.2,1,12.9,0.251,0.038,0.0000,50.1
9.563,18.86,-0.03,-9.98,19.08,-0.02,0.00,321.9,227.8,111.1,222.2,1,12.2,0.244,0.037,0.0000,50.1
9.614,18.86,-0.03,-9.98,19.09,-0.02,0.00,321.9,227.5,111.1,222.2,1,12.9,0.251,0.038,0.0000,50.1
9.664,18.88,-0.03,-9.98,19.10,-0.02,0.00,321.9,227.8,111.1,222.2,1,12.2,0.244,0.038,0.0000,50.1
9.714,18.88,-0.03,-9.98,19.11,-0.02,0.00,321.9,227.5,111.1,222.2,1,12.9,0.251,0.039,0.0000,50.1
9.764,18.91,-0.03,-9.98,19.13,-0.02,0.00,321.9,227.8,111.1,222.2,1,12.1,0.244,0.038,0.0000,50.1
