t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px
0.0,ACQUIRE,0.01,-0.01,-8.8,0.51,-0.02,1,0,,,,0.0,0.0,4.6,12.51,2.98,,
0.05,ACQUIRE,0.01,-0.01,-8.92,0.53,-0.02,1,0,,,,0.0,0.0,1.5,12.5,2.98,,
0.1,ACQUIRE,0.01,-0.01,-8.92,0.54,-0.02,1,0,,,,0.0,0.0,0.7,12.49,2.98,,
0.15,ACQUIRE,0.01,-0.01,-9.03,0.55,-0.02,1,0,,,,0.0,0.0,1.5,12.48,2.98,,
0.2,ACQUIRE,0.01,-0.01,-9.03,0.56,-0.02,1,0,,,,0.0,0.0,0.7,12.46,2.98,,
0.25,ACQUIRE,0.01,-0.01,-9.13,0.58,-0.02,1,0,,,,0.0,0.0,1.6,12.45,2.98,,
0.3,ACQUIRE,0.01,-0.01,-9.13,0.59,-0.02,1,0,,,,0.0,0.0,0.9,12.44,2.98,,
0.35,ACQUIRE,0.01,-0.01,-9.22,0.6,-0.02,1,0,,,,0.0,0.0,1.3,12.43,2.98,,
0.4,ACQUIRE,0.01,-0.01,-9.22,0.61,-0.02,1,0,,,,0.0,0.0,0.8,12.41,2.98,,
0.45,ACQUIRE,0.01,-0.01,-9.3,0.63,-0.02,1,0,,,,0.0,0.0,1.6,12.4,2.98,,
0.5,ACQUIRE,0.01,-0.01,-9.3,0.64,-0.02,1,0,,,,0.0,0.0,0.7,12.39,2.98,,
0.55,ACQUIRE,0.01,-0.01,-9.37,0.65,-0.02,1,0,,,,0.0,0.0,1.6,12.38,2.98,,
0.6,ACQUIRE,0.01,-0.01,-9.37,0.66,-0.02,1,0,,,,0.0,0.0,0.9,12.36,2.98,,
0.65,ACQUIRE,0.01,-0.01,-9.43,0.68,-0.02,1,0,,,,0.0,0.0,1.6,12.35,2.98,,
0.7,ACQUIRE,0.01,-0.01,-9.43,0.69,-0.02,1,0,,,,0.0,0.0,0.8,12.34,2.98,,
0.75,ACQUIRE,0.01,-0.01,-9.48,0.7,-0.02,1,0,,,,0.0,0.0,1.5,12.33,2.98,,
0.8,ACQUIRE,0.01,-0.01,-9.48,0.71,-0.02,1,0,,,,0.0,0.0,0.6,12.31,2.98,,
0.85,ACQUIRE,0.01,-0.01,-9.52,0.73,-0.02,1,0,,,,0.0,0.0,1.4,12.3,2.98,,
0.9,ACQUIRE,0.01,-0.01,-9.52,0.74,-0.02,1,0,,,,0.0,0.0,0.9,12.29,2.98,,
0.95,ACQUIRE,0.01,-0.01,-9.55,0.75,-0.02,1,0,,,,0.0,0.0,1.6,12.28,2.98,,
1.0,ACQUIRE,0.01,-0.01,-9.55,0.76,-0.02,1,0,,,,0.0,0.0,0.9,12.26,2.98,,
1.05,ACQUIRE,0.01,-0.01,-9.57,0.78,-0.02,1,0,,,,0.0,0.0,1.3,12.25,2.98,,
1.1,ACQUIRE,0.01,-0.01,-9.57,0.79,-0.02,1,0,,,,0.0,0.0,0.7,12.24,2.98,,
1.15,ACQUIRE,0.01,-0.01,-9.58,0.8,-0.02,1,0,,,,0.0,0.0,1.5,12.23,2.98,,
1.2,ACQUIRE,0.01,-0.01,-9.58,0.81,-0.02,1,0,,,,0.0,0.0,0.7,12.21,2.98,,
1.25,ACQUIRE,0.01,-0.01,-9.59,0.83,-0.02,1,0,,,,0.0,0.0,1.6,12.2,2.98,,
1.3,ACQUIRE,0.01,-0.01,-9.59,0.84,-0.02,1,0,,,,0.0,0.0,0.8,12.19,2.98,,
1.35,ACQUIRE,0.01,-0.01,-9.58,0.85,-0.02,1,0,,,,0.0,0.0,1.6,12.18,2.98,,
1.4,ACQUIRE,0.01,-0.01,-9.58,0.86,-0.02,1,0,,,,0.0,0.0,0.8,12.16,2.98,,
1.45,ACQUIRE,0.01,-0.01,-9.58,0.88,-0.02,1,0,,,,0.0,0.0,1.6,12.15,2.98,,
1.5,ACQUIRE,0.01,-0.01,-9.58,0.89,-0.02,1,0,,,,0.0,0.0,0.9,12.14,2.98,,
1.55,ACQUIRE,0.01,-0.01,-9.57,0.9,-0.02,1,0,,,,0.0,0.0,1.4,12.13,2.98,,
1.6,ACQUIRE,0.01,-0.01,-9.57,0.91,-0.02,1,0,,,,0.0,0.0,0.7,12.11,2.98,,
1.65,ACQUIRE,0.01,-0.01,-9.56,0.93,-0.02,1,0,,,,0.0,0.0,1.2,12.1,2.98,,
1.7,ACQUIRE,0.01,-0.01,-9.56,0.94,-0.02,1,0,,,,0.0,0.0,0.7,12.09,2.98,,
1.75,ACQUIRE,0.01,-0.01,-9.56,0.95,-0.02,1,0,,,,0.0,0.0,1.6,12.08,2.98,,
1.8,ACQUIRE,0.01,-0.01,-9.56,0.97,-0.02,1,0,,,,0.0,0.0,0.9,12.06,2.98,,
1.85,ACQUIRE,0.01,-0.01,-9.55,0.98,-0.02,1,0,,,,0.0,0.0,1.3,12.05,2.98,,
1.9,ACQUIRE,0.01,-0.01,-9.55,0.99,-0.02,1,0,,,,0.0,0.0,0.7,12.04,2.98,,
1.95,ACQUIRE,0.01,-0.01,-9.55,1.0,-0.02,1,0,,,,0.0,0.0,1.6,12.03,2.98,,
2.0,ACQUIRE,0.01,-0.01,-9.55,1.02,-0.02,1,0,,,,0.0,0.0,0.9,12.01,2.98,,
2.05,ACQUIRE,0.01,-0.01,-9.54,1.03,-0.02,1,0,,,,0.0,0.0,1.5,12.0,2.98,,
2.1,ACQUIRE,0.01,-0.01,-9.54,1.04,-0.02,1,0,,,,0.0,0.0,0.7,11.99,2.98,,
2.15,ACQUIRE,0.01,-0.01,-9.54,1.05,-0.02,1,0,,,,0.0,0.0,1.5,11.98,2.98,,
2.2,ACQUIRE,0.01,-0.01,-9.54,1.07,-0.02,1,0,,,,0.0,0.0,0.9,11.96,2.98,,
2.25,ACQUIRE,0.01,-0.01,-9.54,1.08,-0.02,1,0,,,,0.0,0.0,1.6,11.95,2.98,,
2.3,ACQUIRE,0.01,-0.01,-9.54,1.09,-0.02,1,0,,,,0.0,0.0,0.9,11.94,2.98,,
2.35,ACQUIRE,0.01,-0.01,-9.53,1.1,-0.02,1,0,,,,0.0,0.0,1.4,11.93,2.98,,
2.4,ACQUIRE,0.01,-0.01,-9.53,1.12,-0.02,1,0,,,,0.0,0.0,0.9,11.91,2.98,,
2.45,ACQUIRE,0.01,-0.01,-9.53,1.13,-0.02,1,0,,,,0.0,0.0,1.6,11.9,2.98,,
2.5,ACQUIRE,0.01,-0.01,-9.53,1.14,-0.02,1,0,,,,0.0,0.0,0.8,11.89,2.98,,
2.55,ACQUIRE,0.01,-0.01,-9.53,1.15,-0.02,1,0,,,,0.0,0.0,1.5,11.88,2.98,,
2.6,ACQUIRE,0.01,-0.01,-9.53,1.17,-0.02,1,0,,,,0.0,0.0,0.8,11.86,2.98,,
2.65,ACQUIRE,0.01,-0.01,-9.53,1.18,-0.02,1,0,,,,0.0,0.0,1.3,11.85,2.98,,
2.7,ACQUIRE,0.01,-0.01,-9.53,1.19,-0.02,1,0,,,,0.0,0.0,3.6,11.84,2.98,,
2.75,ACQUIRE,0.01,-0.01,-9.54,1.2,-0.02,1,0,,,,0.0,0.0,1.4,11.83,2.98,,
2.8,ACQUIRE,0.01,-0.01,-9.54,1.22,-0.02,1,0,,,,0.0,0.0,0.7,11.81,2.98,,
2.85,ACQUIRE,0.01,-0.01,-9.54,1.23,-0.02,1,0,,,,0.0,0.0,1.6,11.8,2.98,,
2.9,ACQUIRE,0.01,-0.01,-9.54,1.24,-0.02,1,0,,,,0.0,0.0,0.7,11.79,2.98,,
2.95,ACQUIRE,0.01,-0.01,-9.54,1.25,-0.02,1,0,,,,0.0,0.0,1.4,11.78,2.98,,
3.0,ACQUIRE,0.01,-0.01,-9.54,1.27,-0.02,1,0,,,,0.0,0.0,0.9,11.76,2.98,,
3.05,ACQUIRE,0.01,-0.01,-9.54,1.28,-0.02,1,0,,,,0.0,0.0,1.4,11.75,2.98,,
3.1,ACQUIRE,0.01,-0.01,-9.54,1.29,-0.02,1,0,,,,0.0,0.0,0.9,11.74,2.98,,
3.15,ACQUIRE,0.01,-0.01,-9.54,1.3,-0.02,1,0,,,,0.0,0.0,1.5,11.73,2.98,,
3.2,ACQUIRE,0.01,-0.01,-9.54,1.32,-0.02,1,0,,,,0.0,0.0,1.0,11.71,2.98,,
3.25,ACQUIRE,0.01,-0.01,-9.55,1.33,-0.02,1,0,,,,0.0,0.0,1.6,11.7,2.98,,
3.3,ACQUIRE,0.01,-0.01,-9.55,1.34,-0.02,1,0,,,,0.0,0.0,1.0,11.69,2.98,,
3.35,ACQUIRE,0.01,-0.01,-9.55,1.35,-0.02,1,0,,,,0.0,0.0,1.3,11.68,2.98,,
3.4,ACQUIRE,0.01,-0.01,-9.55,1.37,-0.02,1,0,,,,0.0,0.0,0.9,11.66,2.98,,
3.45,ACQUIRE,0.01,-0.01,-9.55,1.38,-0.02,1,0,,,,0.0,0.0,1.5,11.65,2.98,,
3.5,ACQUIRE,0.01,-0.01,-9.55,1.39,-0.02,1,0,,,,0.0,0.0,0.9,11.64,2.98,,
3.55,ACQUIRE,0.01,-0.02,-9.55,1.4,-0.02,1,0,,,,0.0,0.0,1.7,11.63,2.98,,
3.6,ACQUIRE,0.01,-0.02,-9.55,1.42,-0.02,1,0,,,,0.0,0.0,0.9,11.61,2.98,,
3.66,ACQUIRE,0.01,-0.02,-9.55,1.43,-0.02,1,0,,,,0.0,0.0,1.6,11.6,2.98,,
3.71,ACQUIRE,0.01,-0.02,-9.55,1.44,-0.02,1,0,,,,0.0,0.0,0.7,11.59,2.98,,
3.76,ACQUIRE,0.01,-0.02,-9.55,1.45,-0.02,1,0,,,,0.0,0.0,1.4,11.58,2.98,,
3.81,ACQUIRE,0.01,-0.02,-9.55,1.47,-0.02,1,0,,,,0.0,0.0,0.7,11.56,2.98,,
3.86,ACQUIRE,0.01,-0.02,-9.56,1.48,-0.02,1,0,,,,0.0,0.0,1.5,11.55,2.98,,
3.91,ACQUIRE,0.01,-0.02,-9.56,1.49,-0.02,1,0,,,,0.0,0.0,0.7,11.54,2.98,,
3.96,ACQUIRE,0.01,-0.02,-9.56,1.5,-0.02,1,0,,,,0.0,0.0,1.2,11.53,2.98,,
4.01,ACQUIRE,0.01,-0.02,-9.56,1.52,-0.02,1,0,,,,0.0,0.0,0.9,11.51,2.98,,
4.06,ACQUIRE,0.01,-0.02,-9.56,1.53,-0.02,1,0,,,,0.0,0.0,1.4,11.5,2.98,,
4.11,ACQUIRE,0.01,-0.02,-9.56,1.54,-0.02,1,0,,,,0.0,0.0,1.0,11.49,2.98,,
4.16,ACQUIRE,0.01,-0.02,-9.56,1.55,-0.02,1,0,,,,0.0,0.0,1.6,11.48,2.98,,
4.21,ACQUIRE,0.01,-0.02,-9.56,1.57,-0.02,1,0,,,,0.0,0.0,1.0,11.46,2.98,,
4.26,ACQUIRE,0.01,-0.02,-9.56,1.58,-0.02,1,0,,,,0.0,0.0,1.6,11.45,2.98,,
4.31,ACQUIRE,0.01,-0.02,-9.56,1.59,-0.02,1,0,,,,0.0,0.0,0.9,11.44,2.98,,
4.36,ACQUIRE,0.01,-0.02,-9.56,1.6,-0.02,1,0,,,,0.0,0.0,1.7,11.43,2.98,,
4.41,ACQUIRE,0.01,-0.02,-9.56,1.62,-0.02,1,0,,,,0.0,0.0,1.0,11.41,2.98,,
4.46,ACQUIRE,0.01,-0.02,-9.56,1.63,-0.02,1,0,,,,0.0,0.0,1.5,11.4,2.98,,
4.51,ACQUIRE,0.01,-0.02,-9.56,1.64,-0.02,1,0,,,,0.0,0.0,0.9,11.39,2.98,,
4.56,ACQUIRE,0.02,-0.03,-9.56,1.65,-0.02,1,0,,,,0.0,0.0,1.6,11.38,2.98,,
4.61,ACQUIRE,0.02,-0.03,-9.56,1.67,-0.02,1,0,,,,0.0,0.0,0.8,11.36,2.98,,
4.66,ACQUIRE,0.02,-0.03,-9.56,1.68,-0.02,1,0,,,,0.0,0.0,1.7,11.35,2.98,,
4.71,ACQUIRE,0.02,-0.03,-9.56,1.69,-0.02,1,0,,,,0.0,0.0,1.1,11.34,2.98,,
4.76,ACQUIRE,0.02,-0.03,-9.56,1.7,-0.02,1,0,,,,0.0,0.0,1.6,11.33,2.98,,
4.81,ACQUIRE,0.02,-0.03,-9.56,1.72,-0.02,1,0,,,,0.0,0.0,0.9,11.31,2.98,,
4.86,ACQUIRE,0.02,-0.03,-9.57,1.73,-0.02,1,0,,,,0.0,0.0,1.3,11.3,2.98,,
4.91,ACQUIRE,0.02,-0.03,-9.57,1.74,-0.02,1,0,,,,0.0,0.0,0.9,11.29,2.98,,
4.96,CARRY,0.02,-0.03,-9.57,1.75,-0.02,1,0,,,,0.0,0.0,367.3,11.28,2.98,,
5.32,CARRY,0.02,-0.03,-9.57,1.85,-0.02,1,0,333.0,144.5,96.4,1.91,0.26,63.4,11.18,2.98,9.3,577.0
5.39,CARRY,0.02,-0.03,-9.57,1.86,-0.02,1,0,333.0,147.0,93.9,1.86,0.26,52.3,11.17,2.98,12.6,578.3
5.44,CARRY,0.02,-0.03,-9.57,1.88,-0.02,1,0,333.0,146.5,94.4,1.87,0.26,44.3,11.15,2.98,12.9,577.1
5.49,CARRY,0.02,-0.03,-9.57,1.89,-0.02,1,0,333.0,146.0,94.9,1.88,0.26,50.5,11.14,2.98,13.1,576.0
5.54,CARRY,0.02,-0.03,-9.57,1.9,-0.02,1,0,333.0,145.0,95.9,1.9,0.26,49.1,11.13,2.98,12.8,574.2
5.59,CARRY,0.02,-0.03,-9.57,1.91,-0.02,1,0,333.0,141.5,99.4,1.97,0.26,54.4,11.12,2.98,10.1,570.4
5.65,CARRY,0.03,-0.03,-9.57,1.93,-0.02,1,0,333.0,141.0,99.8,1.98,0.26,49.7,11.1,2.98,10.1,569.0
5.7,CARRY,0.03,-0.03,-9.57,1.94,-0.02,1,0,333.0,140.0,100.8,2.0,0.26,55.8,11.09,2.98,9.9,567.3
5.76,CARRY,0.04,-0.03,-9.57,1.95,-0.02,1,0,333.5,139.0,101.9,2.02,0.27,49.8,11.08,2.98,9.0,564.8
5.81,CARRY,0.04,-0.03,-9.57,1.97,-0.02,1,0,333.5,138.5,102.4,2.03,0.27,55.0,11.06,2.98,9.2,563.7
5.86,CARRY,0.06,-0.03,-9.57,1.98,-0.02,1,0,333.5,139.0,101.9,2.02,0.27,49.7,11.05,2.98,9.2,562.1
5.91,CARRY,0.06,-0.03,-9.57,1.99,-0.02,1,0,333.5,137.5,103.4,2.05,0.27,54.7,11.04,2.98,8.5,560.1
5.97,CARRY,0.1,-0.03,-9.57,2.01,-0.02,1,0,333.5,140.5,100.4,1.99,0.27,49.3,11.02,2.98,9.8,559.8
6.02,CARRY,0.1,-0.03,-9.57,2.02,-0.02,1,0,334.0,139.0,102.0,2.02,0.28,54.7,11.01,2.98,9.0,557.6
6.08,CARRY,0.17,-0.03,-9.57,2.03,-0.02,1,0,333.5,146.0,95.0,1.88,0.27,49.5,11.0,2.98,13.1,559.9
6.13,CARRY,0.17,-0.03,-9.57,2.05,-0.02,1,0,334.5,142.0,99.1,1.96,0.29,54.2,10.98,2.98,9.8,555.1
6.18,CARRY,0.26,-0.03,-9.57,2.06,-0.02,1,0,333.0,146.0,94.9,1.88,0.26,48.9,10.97,2.98,9.6,553.8
6.23,CARRY,0.26,-0.03,-9.57,2.07,-0.02,1,0,333.0,145.5,95.4,1.89,0.26,54.0,10.96,2.98,9.9,552.7
6.29,CARRY,0.37,-0.03,-9.57,2.09,-0.02,1,0,333.0,151.5,89.4,1.77,0.26,48.9,10.94,2.98,10.1,551.1
6.34,CARRY,0.37,-0.03,-9.57,2.1,-0.02,1,0,333.0,150.5,90.4,1.79,0.26,54.5,10.93,2.98,9.9,549.5
6.39,CARRY,0.5,-0.03,-9.57,2.11,-0.02,1,0,332.0,157.5,83.4,1.65,0.24,49.4,10.92,2.98,10.2,548.3
6.44,CARRY,0.64,-0.03,-9.57,2.13,-0.02,1,0,331.0,164.5,76.3,1.51,0.22,54.9,10.9,2.98,9.6,546.3
6.5,CARRY,0.64,-0.03,-9.57,2.14,-0.02,1,0,331.0,164.0,76.8,1.52,0.22,48.7,10.89,2.98,9.9,545.1
6.55,CARRY,0.8,-0.03,-9.57,2.15,-0.02,1,0,330.0,172.5,68.2,1.35,0.2,54.7,10.88,2.98,10.3,544.0
6.6,CARRY,0.8,-0.03,-9.57,2.17,-0.02,1,0,330.0,171.0,69.7,1.38,0.2,48.4,10.86,2.98,9.6,541.9
6.65,CARRY,0.96,-0.03,-9.57,2.18,-0.02,1,0,329.0,180.5,60.2,1.19,0.18,54.9,10.85,2.98,10.6,541.3
6.71,CARRY,0.96,-0.03,-9.57,2.19,-0.02,1,0,329.0,180.0,60.7,1.2,0.18,48.5,10.84,2.98,10.9,540.1
6.76,CARRY,1.12,-0.03,-9.57,2.2,-0.02,1,0,327.5,188.5,52.0,1.03,0.15,54.6,10.82,2.98,11.0,538.8
6.82,CARRY,1.12,-0.03,-9.57,2.22,-0.02,1,0,327.5,188.0,52.5,1.04,0.15,49.4,10.81,2.98,11.3,537.6
6.87,CARRY,1.27,-0.03,-9.57,2.23,-0.02,1,0,326.0,196.5,43.9,0.87,0.12,56.1,10.8,2.98,11.5,536.5
6.92,CARRY,1.27,-0.03,-9.57,2.25,-0.02,1,0,326.0,195.5,44.9,0.89,0.12,50.7,10.78,2.98,11.3,534.8
6.98,CARRY,1.43,-0.03,-9.57,2.26,-0.02,1,0,326.0,202.0,38.5,0.76,0.12,55.1,10.77,2.98,9.6,531.5
7.03,CARRY,1.43,-0.03,-9.57,2.27,-0.02,1,0,326.0,199.5,40.9,0.81,0.12,50.1,10.76,2.98,8.0,528.5
7.08,CARRY,1.57,-0.03,-9.57,2.29,-0.02,1,0,325.0,207.0,33.4,0.66,0.1,55.4,10.74,2.98,7.9,526.9
7.14,CARRY,1.71,-0.02,-9.57,2.3,-0.02,1,0,323.5,213.5,26.7,0.53,0.07,50.3,10.73,2.98,7.4,525.1
7.19,CARRY,1.71,-0.02,-9.57,2.31,-0.02,1,0,323.5,213.0,27.2,0.54,0.07,54.7,10.72,2.98,7.6,523.9
7.25,CARRY,1.84,-0.02,-9.57,2.33,-0.02,1,0,322.5,223.5,16.7,0.33,0.05,50.2,10.7,2.98,11.6,526.1
7.3,CARRY,1.84,-0.02,-9.57,2.34,-0.02,1,0,322.0,223.0,17.1,0.34,0.04,54.7,10.69,2.98,12.0,525.1
7.35,CARRY,1.96,-0.02,-9.57,2.35,-0.02,1,0,321.5,228.0,12.1,0.24,0.03,49.4,10.68,2.98,10.9,522.6
7.4,CARRY,1.96,-0.02,-9.57,2.37,-0.02,1,0,321.5,227.0,13.1,0.26,0.03,54.0,10.66,2.98,10.7,521.0
7.46,CARRY,2.06,-0.02,-9.57,2.38,-0.02,1,0,321.0,232.0,8.1,0.16,0.02,50.6,10.65,2.98,10.4,519.2
7.51,CARRY,2.06,-0.02,-9.57,2.39,-0.02,1,0,321.0,230.0,10.0,0.2,0.02,54.7,10.64,2.98,9.2,516.7
7.57,CARRY,2.15,-0.02,-9.57,2.41,-0.02,1,0,320.0,234.5,5.5,0.11,0.0,48.9,10.62,2.98,9.2,515.3
7.62,CARRY,2.15,-0.02,-9.57,2.42,-0.02,1,0,320.5,235.5,4.5,0.09,0.01,54.8,10.61,2.98,10.8,515.2
7.67,CARRY,2.23,-0.01,-9.57,2.43,-0.02,1,0,320.0,238.5,1.5,0.03,0.0,49.6,10.6,2.98,10.0,513.0
7.72,CARRY,2.23,-0.01,-9.57,2.45,-0.02,1,0,320.0,237.0,3.0,0.06,0.0,53.9,10.58,2.98,9.3,511.0
7.78,CARRY,2.3,-0.01,-9.57,2.46,-0.02,1,0,319.0,240.5,1.1,-0.01,-0.02,49.6,10.57,2.98,9.7,510.0
7.83,CARRY,2.3,-0.01,-9.57,2.47,-0.02,1,0,318.5,240.5,1.6,-0.01,-0.03,54.9,10.56,2.98,10.5,509.5
7.88,CARRY,2.36,-0.01,-9.57,2.49,-0.02,1,0,319.0,241.5,1.8,-0.03,-0.02,49.4,10.54,2.98,8.9,506.3
7.93,CARRY,2.36,-0.01,-9.57,2.5,-0.02,1,0,319.0,241.0,1.4,-0.02,-0.02,54.3,10.53,2.98,9.1,505.1
7.99,CARRY,2.41,-0.01,-9.57,2.51,-0.02,1,0,319.0,242.5,2.7,-0.05,-0.02,49.7,10.52,2.98,8.6,503.0
8.04,CARRY,2.45,-0.01,-9.57,2.52,-0.02,1,0,318.5,246.0,6.2,-0.12,-0.03,54.6,10.5,2.98,10.7,503.6
8.1,CARRY,2.45,-0.01,-9.57,2.54,-0.02,1,0,318.5,242.5,2.9,-0.05,-0.03,48.9,10.49,2.98,8.0,499.7
8.15,CARRY,2.48,-0.0,-9.57,2.55,-0.02,1,0,318.5,243.0,3.4,-0.06,-0.03,54.9,10.48,2.98,7.4,497.8
8.2,CARRY,2.48,-0.0,-9.57,2.56,-0.02,1,0,318.5,242.5,2.9,-0.05,-0.03,48.9,10.46,2.98,7.7,496.6
8.25,CARRY,2.5,-0.0,-9.57,2.58,-0.02,1,0,318.5,246.0,6.2,-0.12,-0.03,55.0,10.45,2.98,10.6,497.7
8.31,CARRY,2.5,-0.0,-9.57,2.59,-0.02,1,0,318.5,242.5,2.9,-0.05,-0.03,48.5,10.44,2.98,7.9,493.9
8.36,CARRY,2.52,-0.0,-9.57,2.6,-0.02,1,0,318.5,243.0,3.4,-0.06,-0.03,55.4,10.42,2.98,8.1,492.6
8.41,CARRY,2.52,-0.0,-9.57,2.62,-0.02,1,0,318.5,245.5,5.7,-0.11,-0.03,49.3,10.41,2.98,11.4,494.1
8.46,CARRY,2.53,-0.0,-9.57,2.63,-0.02,1,0,318.5,242.5,2.9,-0.05,-0.03,54.3,10.4,2.98,8.4,490.1
8.52,CARRY,2.53,-0.0,-9.57,2.64,-0.02,1,0,318.5,244.0,4.3,-0.08,-0.03,49.8,10.38,2.98,10.7,490.6
8.57,CARRY,2.54,-0.01,-9.58,2.66,-0.02,1,0,318.5,242.0,2.5,-0.04,-0.03,55.1,10.37,2.98,8.9,487.7
8.63,CARRY,2.54,-0.01,-9.58,2.67,-0.02,1,0,318.5,243.0,3.4,-0.06,-0.03,48.5,10.36,2.98,10.7,487.8
8.68,CARRY,2.55,-0.01,-9.58,2.68,-0.02,1,0,319.0,241.5,1.8,-0.03,-0.02,54.3,10.35,2.98,9.6,485.3
8.73,CARRY,2.55,-0.01,-9.58,2.7,-0.02,1,0,319.0,240.5,1.1,-0.01,-0.02,47.8,10.33,2.98,9.4,483.7
8.78,CARRY,2.55,-0.01,-9.58,2.71,-0.02,1,0,319.5,240.5,0.7,-0.01,-0.01,55.3,10.32,2.98,9.8,482.6
8.84,CARRY,2.55,-0.01,-9.58,2.72,-0.02,1,0,319.5,240.0,0.5,-0.0,-0.01,49.2,10.3,2.98,10.2,481.4
8.89,CARRY,2.55,-0.01,-9.58,2.74,-0.02,1,0,319.5,239.5,0.7,0.01,-0.01,54.0,10.29,2.98,10.3,480.2
8.94,CARRY,2.55,-0.01,-9.58,2.75,-0.02,1,0,319.5,238.5,1.6,0.03,-0.01,48.9,10.28,2.98,10.1,478.6
8.99,CARRY,2.55,-0.01,-9.58,2.76,-0.02,1,0,320.0,237.0,3.0,0.06,0.0,53.8,10.27,2.98,9.2,476.4
9.05,CARRY,2.55,-0.02,-9.58,2.78,-0.02,1,0,320.0,236.5,3.5,0.07,0.0,50.2,10.25,2.98,9.5,475.2
9.1,CARRY,2.55,-0.02,-9.58,2.79,-0.02,1,0,320.0,238.5,1.5,0.03,0.0,54.7,10.24,2.98,12.2,476.3
9.16,CARRY,2.55,-0.02,-9.58,2.8,-0.02,1,0,320.5,234.0,6.0,0.12,0.01,49.1,10.23,2.98,8.5,471.3
9.21,CARRY,2.55,-0.02,-9.58,2.82,-0.02,1,0,320.5,235.0,5.0,0.1,0.01,53.3,10.21,2.98,10.2,471.5
9.26,CARRY,2.55,-0.02,-9.58,2.83,-0.02,1,0,320.5,233.5,6.5,0.13,0.01,50.1,10.2,2.98,9.4,469.4
9.31,CARRY,2.55,-0.02,-9.58,2.84,-0.02,1,0,320.0,234.5,5.5,0.11,0.0,55.1,10.19,2.98,11.2,469.8
9.37,CARRY,2.56,-0.02,-9.58,2.86,-0.02,1,0,320.5,233.0,7.0,0.14,0.01,50.2,10.17,2.98,10.3,467.4
9.42,CARRY,2.56,-0.02,-9.58,2.87,-0.02,1,0,321.0,232.0,8.1,0.16,0.02,54.7,10.16,2.98,9.9,465.6
9.47,CARRY,2.56,-0.02,-9.58,2.88,-0.02,1,0,321.0,231.0,9.1,0.18,0.02,49.3,10.15,2.98,9.5,463.8
9.52,CARRY,2.56,-0.02,-9.58,2.9,-0.02,1,0,321.0,229.5,10.5,0.21,0.02,54.8,10.13,2.98,8.8,461.8
9.58,CARRY,2.57,-0.02,-9.58,2.91,-0.02,1,0,321.5,229.5,10.6,0.21,0.03,50.8,10.12,2.98,9.1,460.5
9.63,CARRY,2.57,-0.02,-9.58,2.92,-0.02,1,0,321.0,230.5,9.6,0.19,0.02,55.2,10.11,2.98,10.9,460.9
9.69,CARRY,2.58,-0.02,-9.58,2.94,-0.02,1,0,321.5,228.0,12.1,0.24,0.03,50.1,10.09,2.98,8.8,457.3
9.74,CARRY,2.58,-0.02,-9.58,2.95,-0.02,1,0,321.5,226.5,13.6,0.27,0.03,54.4,10.08,2.98,8.0,455.3
9.79,CARRY,2.59,-0.02,-9.58,2.96,-0.02,1,0,321.5,229.0,11.1,0.22,0.03,49.5,10.07,2.98,10.7,456.3
9.84,CARRY,2.6,-0.02,-9.58,2.98,-0.02,1,0,321.5,227.0,13.1,0.26,0.03,54.8,10.05,2.98,8.8,453.2
9.9,CARRY,2.6,-0.02,-9.58,2.99,-0.02,1,0,322.0,226.5,13.6,0.27,0.04,49.4,10.04,2.98,9.0,451.8
9.95,CARRY,2.61,-0.03,-9.58,3.0,-0.02,1,0,321.5,228.5,11.6,0.23,0.03,55.1,10.03,2.98,10.9,452.3
10.01,CARRY,2.61,-0.03,-9.58,3.02,-0.02,1,0,322.0,227.5,12.7,0.25,0.04,48.8,10.01,2.98,10.7,450.5
10.06,CARRY,2.63,-0.03,-9.58,3.03,-0.02,1,0,322.0,226.5,13.6,0.27,0.04,55.1,10.0,2.98,9.5,448.1
10.11,CARRY,2.63,-0.03,-9.58,3.04,-0.02,1,0,321.5,227.5,12.6,0.25,0.03,50.6,9.99,2.98,11.3,448.4
10.16,CARRY,2.65,-0.03,-9.58,3.06,-0.02,1,0,322.0,227.5,12.7,0.25,0.04,55.2,9.97,2.98,10.9,446.5
10.22,CARRY,2.65,-0.03,-9.58,3.07,-0.02,1,0,322.0,225.0,15.1,0.3,0.04,48.8,9.96,2.98,9.3,443.6
10.27,CARRY,2.67,-0.03,-9.58,3.08,-0.02,1,0,322.0,225.5,14.6,0.29,0.04,54.9,9.95,2.98,9.3,442.3
10.33,CARRY,2.67,-0.03,-9.58,3.1,-0.02,1,0,322.0,225.0,15.1,0.3,0.04,48.7,9.93,2.98,9.6,441.1
10.38,CARRY,2.69,-0.03,-9.58,3.11,-0.02,1,0,322.0,227.0,13.2,0.26,0.04,54.9,9.92,2.98,11.1,441.1
10.43,CARRY,2.69,-0.03,-9.58,3.12,-0.02,1,0,322.0,225.0,15.1,0.3,0.04,48.5,9.91,2.98,9.9,438.6
10.48,CARRY,2.71,-0.03,-9.58,3.14,-0.02,1,0,322.0,226.5,13.6,0.27,0.04,55.3,9.89,2.98,10.9,438.0
