t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
12.87,CARRY,25.69,-0.01,-9.48,26.13,-0.01,1,0,323.3,214.4,25.8,0.511,0.065
12.92,CARRY,25.74,-0.01,-9.48,26.16,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
12.97,CARRY,25.74,-0.01,-9.48,26.18,-0.01,1,0,323.3,214.5,25.7,0.51,0.065
13.02,CARRY,25.79,-0.01,-9.48,26.21,-0.01,1,0,323.1,216.0,24.2,0.479,0.061
13.07,CARRY,25.79,-0.01,-9.48,26.23,-0.01,1,0,323.2,214.6,25.6,0.509,0.065
13.12,CARRY,25.85,-0.01,-9.48,26.26,-0.01,1,0,323.1,216.1,24.1,0.478,0.061
13.17,CARRY,25.85,-0.01,-9.48,26.28,-0.01,1,0,323.2,214.6,25.6,0.507,0.065
13.22,CARRY,25.9,-0.01,-9.48,26.31,-0.01,1,0,323.0,216.1,24.1,0.477,0.061
13.27,CARRY,25.9,-0.01,-9.48,26.33,-0.01,1,0,323.2,214.7,25.5,0.506,0.065
13.32,CARRY,25.95,-0.01,-9.48,26.36,-0.01,1,0,323.0,216.2,24.0,0.476,0.061
13.37,CARRY,25.95,-0.01,-9.48,26.38,-0.01,1,0,323.2,214.7,25.5,0.505,0.064
13.42,CARRY,26.0,-0.01,-9.48,26.41,-0.01,1,0,323.0,216.2,23.9,0.475,0.061
13.47,CARRY,26.0,-0.01,-9.48,26.43,-0.01,1,0,323.2,214.8,25.4,0.504,0.064
13.52,CARRY,26.05,-0.01,-9.48,26.46,-0.01,1,0,323.0,216.3,23.9,0.474,0.06
13.57,CARRY,26.05,-0.01,-9.48,26.48,-0.01,1,0,323.2,214.8,25.4,0.503,0.064
13.62,CARRY,26.1,-0.01,-9.48,26.51,-0.01,1,0,323.0,216.3,23.9,0.474,0.06
13.67,CARRY,26.1,-0.01,-9.48,26.53,-0.01,1,0,323.2,214.9,25.3,0.503,0.064
13.72,CARRY,26.15,-0.01,-9.48,26.56,-0.01,1,0,323.0,216.4,23.8,0.473,0.06
13.77,CARRY,26.15,-0.01,-9.48,26.58,-0.01,1,0,323.2,214.9,25.3,0.502,0.064
13.82,CARRY,26.2,-0.01,-9.48,26.61,-0.01,1,0,323.0,216.4,23.8,0.473,0.06
13.87,CARRY,26.2,-0.01,-9.48,26.63,-0.01,1,0,323.2,214.9,25.3,0.502,0.064
13.92,CARRY,26.25,-0.01,-9.48,26.66,-0.01,1,0,323.0,216.4,23.8,0.472,0.06
13.97,CARRY,26.25,-0.01,-9.48,26.68,-0.01,1,0,323.2,214.9,25.3,0.501,0.063
14.02,CARRY,26.3,-0.01,-9.48,26.71,-0.01,1,0,323.0,216.3,23.9,0.473,0.06
14.07,CARRY,26.3,-0.01,-9.48,26.73,-0.01,1,0,323.2,214.9,25.3,0.502,0.063
14.12,CARRY,26.35,-0.0,-9.48,26.76,-0.01,1,0,323.0,216.3,23.9,0.474,0.06
14.17,CARRY,26.35,-0.0,-9.48,26.78,-0.01,1,0,323.2,214.9,25.3,0.503,0.063
14.22,CARRY,26.4,-0.0,-9.48,26.81,-0.01,1,0,323.0,216.3,23.9,0.474,0.06
14.27,CARRY,26.4,-0.0,-9.48,26.83,-0.01,1,0,323.2,214.9,25.3,0.503,0.063
14.32,CARRY,26.45,-0.0,-9.48,26.86,-0.01,1,0,323.0,216.3,23.9,0.474,0.06
14.37,CARRY,26.45,-0.0,-9.48,26.88,-0.01,1,0,323.2,214.8,25.4,0.503,0.063
14.42,CARRY,26.5,-0.0,-9.48,26.91,-0.01,1,0,323.0,216.3,23.9,0.475,0.06
14.47,CARRY,26.5,-0.0,-9.48,26.93,-0.01,1,0,323.2,214.8,25.4,0.504,0.063
14.52,CARRY,26.55,-0.0,-9.48,26.96,-0.01,1,0,323.0,216.2,24.0,0.476,0.06
14.57,CARRY,26.55,-0.0,-9.48,26.98,-0.01,1,0,323.2,214.8,25.4,0.505,0.063
14.62,CARRY,26.6,-0.0,-9.48,27.01,-0.01,1,0,323.0,216.2,24.0,0.477,0.06
14.67,CARRY,26.6,-0.0,-9.48,27.03,-0.01,1,0,323.2,214.7,25.5,0.506,0.063
14.72,CARRY,26.65,-0.0,-9.48,27.06,-0.01,1,0,323.0,216.1,24.1,0.478,0.06
14.77,CARRY,26.65,-0.0,-9.48,27.08,-0.01,1,0,323.2,214.7,25.5,0.507,0.064
14.82,CARRY,26.7,-0.0,-9.48,27.11,-0.01,1,0,323.0,216.0,24.1,0.479,0.06
14.87,CARRY,26.7,-0.0,-9.48,27.13,-0.01,1,0,323.2,214.6,25.6,0.508,0.064
14.92,CARRY,26.75,-0.0,-9.48,27.16,-0.01,1,0,323.0,216.0,24.1,0.479,0.06
14.97,CARRY,26.75,-0.0,-9.48,27.18,-0.01,1,0,323.2,214.6,25.6,0.508,0.064
15.02,CARRY,26.8,-0.0,-9.49,27.21,-0.01,1,0,323.0,216.0,24.2,0.48,0.06
15.07,CARRY,26.8,-0.0,-9.49,27.23,-0.01,1,0,323.2,214.5,25.7,0.509,0.064
15.12,CARRY,26.84,-0.0,-9.49,27.26,-0.01,1,0,323.0,215.9,24.2,0.481,0.06
15.17,CARRY,26.84,-0.0,-9.49,27.28,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
15.22,CARRY,26.89,-0.0,-9.49,27.31,-0.01,1,0,323.0,215.9,24.3,0.482,0.06
15.27,CARRY,26.89,-0.0,-9.49,27.33,-0.01,1,0,323.2,214.4,25.8,0.511,0.064
15.32,CARRY,26.94,-0.0,-9.49,27.36,-0.01,1,0,323.0,215.9,24.3,0.483,0.061
15.37,CARRY,26.94,-0.0,-9.49,27.38,-0.01,1,0,323.2,214.4,25.8,0.512,0.064
15.42,CARRY,26.99,-0.0,-9.49,27.41,-0.01,1,0,323.0,215.8,24.4,0.483,0.061
15.47,CARRY,26.99,-0.0,-9.49,27.44,-0.01,1,0,323.2,214.4,25.8,0.512,0.064
15.52,CARRY,27.04,-0.0,-9.49,27.46,-0.01,1,0,323.0,215.8,24.4,0.484,0.061
15.57,CARRY,27.04,-0.0,-9.49,27.49,-0.01,1,0,323.2,214.4,25.8,0.513,0.065
15.62,CARRY,27.09,-0.0,-9.49,27.51,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
15.67,CARRY,27.09,-0.0,-9.49,27.54,-0.01,1,0,323.2,214.4,25.9,0.513,0.065
15.72,CARRY,27.14,-0.01,-9.49,27.56,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
15.77,CARRY,27.14,-0.01,-9.49,27.59,-0.01,1,0,323.2,214.4,25.9,0.513,0.065
15.82,CARRY,27.19,-0.01,-9.49,27.61,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
15.87,CARRY,27.19,-0.01,-9.49,27.64,-0.01,1,0,323.2,214.3,25.9,0.513,0.065
15.92,CARRY,27.24,-0.01,-9.49,27.66,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
15.97,CARRY,27.24,-0.01,-9.49,27.69,-0.01,1,0,323.3,214.4,25.9,0.513,0.065
16.02,CARRY,27.29,-0.01,-9.49,27.71,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
16.07,CARRY,27.29,-0.01,-9.49,27.74,-0.01,1,0,323.3,214.4,25.8,0.513,0.065
16.12,CARRY,27.34,-0.01,-9.49,27.76,-0.01,1,0,323.1,215.8,24.4,0.485,0.061
16.17,CARRY,27.34,-0.01,-9.49,27.79,-0.01,1,0,323.3,214.3,25.9,0.514,0.065
16.22,CARRY,27.39,-0.01,-9.49,27.81,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
16.27,CARRY,27.39,-0.01,-9.49,27.84,-0.01,1,0,323.3,214.3,25.9,0.513,0.065
16.32,CARRY,27.44,-0.01,-9.49,27.86,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
16.37,CARRY,27.44,-0.01,-9.49,27.89,-0.01,1,0,323.3,214.3,25.9,0.513,0.065
16.42,CARRY,27.49,-0.01,-9.49,27.91,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
16.47,CARRY,27.49,-0.01,-9.49,27.94,-0.01,1,0,323.2,214.4,25.8,0.513,0.065
16.52,CARRY,27.54,-0.01,-9.49,27.96,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
16.57,CARRY,27.54,-0.01,-9.49,27.99,-0.01,1,0,323.2,214.4,25.8,0.513,0.065
16.62,CARRY,27.59,-0.01,-9.49,28.01,-0.01,1,0,323.1,215.8,24.4,0.483,0.061
16.67,CARRY,27.59,-0.01,-9.49,28.04,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
16.72,CARRY,27.64,-0.01,-9.49,28.06,-0.01,1,0,323.1,215.8,24.4,0.483,0.061
16.77,CARRY,27.64,-0.01,-9.49,28.09,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
16.82,CARRY,27.69,-0.01,-9.49,28.11,-0.01,1,0,323.1,215.8,24.3,0.483,0.061
16.87,CARRY,27.69,-0.01,-9.49,28.14,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
16.92,CARRY,27.74,-0.01,-9.49,28.16,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
16.97,CARRY,27.74,-0.01,-9.49,28.19,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
17.02,CARRY,27.8,-0.01,-9.49,28.21,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
17.07,CARRY,27.8,-0.01,-9.49,28.24,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
17.12,CARRY,27.85,-0.01,-9.49,28.26,-0.01,1,0,323.1,215.9,24.2,0.481,0.061
17.17,CARRY,27.85,-0.01,-9.49,28.29,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
17.22,CARRY,27.9,-0.01,-9.49,28.31,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
17.27,CARRY,27.9,-0.01,-9.49,28.34,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
17.32,CARRY,27.95,-0.01,-9.49,28.36,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
17.37,CARRY,27.95,-0.01,-9.49,28.39,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
17.42,CARRY,28.0,-0.01,-9.49,28.41,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
17.47,CARRY,28.0,-0.01,-9.49,28.44,-0.01,1,0,323.2,214.4,25.8,0.511,0.065
17.52,CARRY,28.04,-0.01,-9.49,28.46,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
17.57,CARRY,28.04,-0.01,-9.49,28.49,-0.01,1,0,323.3,214.4,25.8,0.512,0.065
17.62,CARRY,28.09,-0.01,-9.49,28.51,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
17.67,CARRY,28.09,-0.01,-9.49,28.54,-0.01,1,0,323.3,214.4,25.8,0.513,0.065
17.72,CARRY,28.14,-0.01,-9.49,28.56,-0.01,1,0,323.1,215.8,24.4,0.484,0.062
17.77,CARRY,28.14,-0.01,-9.49,28.59,-0.01,1,0,323.3,214.3,25.9,0.513,0.065
17.82,CARRY,28.19,-0.01,-9.49,28.61,-0.01,1,0,323.1,215.8,24.4,0.485,0.062
17.87,CARRY,28.19,-0.01,-9.49,28.64,-0.01,1,0,323.3,214.3,25.9,0.514,0.065
17.92,CARRY,28.24,-0.01,-9.49,28.66,-0.01,1,0,323.1,215.7,24.5,0.485,0.062
17.97,CARRY,28.24,-0.01,-9.49,28.69,-0.01,1,0,323.3,214.3,25.9,0.514,0.065
18.02,CARRY,28.29,-0.01,-9.49,28.71,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
18.07,CARRY,28.29,-0.01,-9.49,28.74,-0.01,1,0,323.3,214.3,26.0,0.515,0.065
18.12,CARRY,28.34,-0.01,-9.49,28.76,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
18.17,CARRY,28.34,-0.01,-9.49,28.79,-0.01,1,0,323.3,214.2,26.0,0.515,0.066
18.22,CARRY,28.39,-0.01,-9.49,28.81,-0.01,1,0,323.1,215.6,24.6,0.487,0.062
18.27,CARRY,28.39,-0.01,-9.49,28.84,-0.01,1,0,323.3,214.2,26.0,0.517,0.066
18.32,CARRY,28.44,-0.01,-9.49,28.86,-0.01,1,0,323.1,215.6,24.6,0.488,0.062
18.37,CARRY,28.44,-0.01,-9.49,28.89,-0.01,1,0,323.3,214.2,26.0,0.517,0.066
18.42,CARRY,28.49,-0.01,-9.49,28.91,-0.01,1,0,323.1,215.6,24.6,0.487,0.062
18.47,CARRY,28.49,-0.01,-9.49,28.94,-0.01,1,0,323.3,214.2,26.0,0.516,0.066
18.52,CARRY,28.54,-0.01,-9.49,28.96,-0.01,1,0,323.1,215.6,24.6,0.487,0.062
18.57,CARRY,28.54,-0.01,-9.49,28.99,-0.01,1,0,323.3,214.2,26.0,0.516,0.066
18.62,CARRY,28.59,-0.01,-9.49,29.01,-0.01,1,0,323.1,215.7,24.5,0.487,0.062
18.68,CARRY,28.59,-0.01,-9.49,29.04,-0.01,1,0,323.3,214.2,26.0,0.516,0.066
18.73,CARRY,28.64,-0.01,-9.49,29.06,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
18.78,CARRY,28.64,-0.01,-9.49,29.09,-0.01,1,0,323.3,214.2,26.0,0.515,0.066
18.83,CARRY,28.69,-0.01,-9.48,29.11,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
18.88,CARRY,28.69,-0.01,-9.48,29.14,-0.01,1,0,323.3,214.3,26.0,0.515,0.066
18.93,CARRY,28.74,-0.01,-9.48,29.16,-0.01,1,0,323.1,215.7,24.5,0.485,0.062
18.98,CARRY,28.74,-0.01,-9.48,29.19,-0.01,1,0,323.3,214.3,25.9,0.514,0.066
19.03,CARRY,28.8,-0.01,-9.48,29.21,-0.01,1,0,323.1,215.9,24.3,0.483,0.062
19.08,CARRY,28.8,-0.01,-9.48,29.24,-0.01,1,0,323.3,214.4,25.8,0.512,0.066
19.13,CARRY,28.85,-0.01,-9.48,29.26,-0.01,1,0,323.1,215.9,24.3,0.481,0.062
19.18,CARRY,28.85,-0.01,-9.48,29.29,-0.01,1,0,323.3,214.5,25.7,0.511,0.066
19.23,CARRY,28.9,-0.01,-9.48,29.31,-0.01,1,0,323.1,216.0,24.2,0.481,0.062
19.28,CARRY,28.9,-0.01,-9.48,29.34,-0.01,1,0,323.3,214.5,25.7,0.51,0.065
19.33,CARRY,28.95,-0.01,-9.48,29.36,-0.01,1,0,323.1,216.0,24.2,0.479,0.061
19.38,CARRY,28.95,-0.01,-9.48,29.39,-0.01,1,0,323.3,214.6,25.6,0.509,0.065
19.43,CARRY,29.0,-0.01,-9.48,29.41,-0.01,1,0,323.0,216.1,24.1,0.479,0.061
19.48,CARRY,29.0,-0.01,-9.48,29.44,-0.01,1,0,323.2,214.6,25.6,0.508,0.065
19.53,CARRY,29.05,-0.01,-9.48,29.46,-0.01,1,0,323.0,216.1,24.1,0.478,0.06
19.58,CARRY,29.05,-0.01,-9.48,29.49,-0.01,1,0,323.2,214.6,25.6,0.507,0.064
19.63,CARRY,29.1,-0.0,-9.48,29.51,-0.01,1,0,323.0,216.1,24.1,0.478,0.06
19.68,CARRY,29.1,-0.0,-9.48,29.54,-0.01,1,0,323.2,214.6,25.6,0.507,0.063
19.73,CARRY,29.15,-0.0,-9.48,29.56,-0.01,1,0,323.0,216.1,24.1,0.478,0.059
19.78,CARRY,29.15,-0.0,-9.48,29.59,-0.01,1,0,323.1,214.7,25.5,0.507,0.063
19.83,CARRY,29.2,-0.0,-9.48,29.61,-0.01,1,0,322.9,216.1,24.0,0.477,0.059
19.88,CARRY,29.2,-0.0,-9.48,29.64,-0.01,1,0,323.1,214.7,25.5,0.506,0.062
19.93,CARRY,29.25,-0.0,-9.48,29.66,-0.01,1,0,322.9,216.1,24.0,0.477,0.058
19.98,CARRY,29.25,-0.0,-9.48,29.69,-0.01,1,0,323.1,214.7,25.5,0.506,0.062
20.03,CARRY,29.3,-0.0,-9.48,29.71,-0.01,1,0,322.9,216.1,24.0,0.477,0.058
20.08,CARRY,29.3,-0.0,-9.48,29.74,-0.01,1,0,323.1,214.7,25.5,0.506,0.062
20.13,CARRY,29.35,-0.0,-9.48,29.76,-0.01,1,0,322.9,216.1,24.0,0.477,0.058
20.18,CARRY,29.35,-0.0,-9.48,29.79,-0.01,1,0,323.1,214.7,25.5,0.506,0.061
20.23,CARRY,29.4,-0.0,-9.48,29.81,-0.01,1,0,322.9,216.1,24.1,0.479,0.058
20.28,CARRY,29.4,-0.0,-9.48,29.84,-0.01,1,0,323.1,214.6,25.6,0.508,0.061
20.33,CARRY,29.45,-0.0,-9.48,29.86,-0.01,1,0,322.9,216.1,24.1,0.479,0.058
20.38,CARRY,29.45,-0.0,-9.48,29.89,-0.01,1,0,323.1,214.6,25.6,0.508,0.061
20.43,CARRY,29.5,-0.0,-9.48,29.91,-0.01,1,0,322.9,216.0,24.1,0.479,0.058
20.48,CARRY,29.5,-0.0,-9.48,29.94,-0.01,1,0,323.1,214.6,25.6,0.508,0.062
20.53,CARRY,29.55,-0.0,-9.48,29.96,-0.01,1,0,322.9,216.0,24.2,0.48,0.058
20.58,CARRY,29.55,-0.0,-9.48,29.99,-0.01,1,0,323.1,214.6,25.6,0.509,0.062
20.63,CARRY,29.6,-0.0,-9.48,30.01,-0.01,1,0,322.9,216.0,24.2,0.48,0.058
20.68,CARRY,29.6,-0.0,-9.48,30.04,-0.01,1,0,323.1,214.5,25.6,0.509,0.062
20.73,CARRY,29.65,-0.0,-9.48,30.06,-0.01,1,0,322.9,216.0,24.2,0.48,0.059
20.78,CARRY,29.65,-0.0,-9.48,30.09,-0.01,1,0,323.1,214.5,25.7,0.509,0.062
20.83,CARRY,29.7,-0.0,-9.48,30.11,-0.01,1,0,323.0,216.0,24.2,0.481,0.059
20.88,CARRY,29.7,-0.0,-9.48,30.14,-0.01,1,0,323.1,214.5,25.7,0.51,0.063
20.93,CARRY,29.75,-0.0,-9.48,30.16,-0.01,1,0,323.0,215.9,24.2,0.481,0.059
20.98,CARRY,29.75,-0.0,-9.48,30.19,-0.01,1,0,323.2,214.5,25.7,0.51,0.063
21.03,CARRY,29.8,-0.0,-9.48,30.21,-0.01,1,0,323.0,215.9,24.3,0.481,0.06
21.08,CARRY,29.8,-0.0,-9.48,30.24,-0.01,1,0,323.2,214.5,25.7,0.51,0.063
21.13,CARRY,29.85,-0.0,-9.48,30.26,-0.01,1,0,323.0,216.0,24.2,0.48,0.06
21.18,CARRY,29.85,-0.0,-9.48,30.29,-0.01,1,0,323.2,214.5,25.7,0.509,0.064
21.23,CARRY,29.9,-0.0,-9.48,30.31,-0.01,1,0,323.0,216.0,24.2,0.48,0.06
21.28,CARRY,29.9,-0.0,-9.48,30.34,-0.01,1,0,323.2,214.5,25.7,0.509,0.064
21.33,CARRY,29.95,-0.0,-9.49,30.36,-0.01,1,0,323.0,216.0,24.2,0.48,0.061
21.38,CARRY,29.95,-0.0,-9.49,30.39,-0.01,1,0,323.2,214.5,25.7,0.509,0.064
21.43,CARRY,30.0,-0.01,-9.49,30.41,-0.01,1,0,323.0,216.0,24.2,0.481,0.061
21.48,CARRY,30.0,-0.01,-9.49,30.44,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
21.53,CARRY,30.05,-0.01,-9.49,30.46,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
21.58,CARRY,30.05,-0.01,-9.49,30.49,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
21.63,CARRY,30.1,-0.01,-9.49,30.51,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
21.68,CARRY,30.1,-0.01,-9.49,30.54,-0.01,1,0,323.3,214.5,25.7,0.51,0.065
21.73,CARRY,30.15,-0.01,-9.49,30.56,-0.01,1,0,323.1,215.9,24.3,0.482,0.062
21.78,CARRY,30.15,-0.01,-9.49,30.59,-0.01,1,0,323.3,214.5,25.8,0.511,0.065
21.83,CARRY,30.2,-0.01,-9.49,30.61,-0.01,1,0,323.1,215.9,24.3,0.483,0.062
21.88,CARRY,30.2,-0.01,-9.49,30.64,-0.01,1,0,323.3,214.4,25.8,0.512,0.066
21.93,CARRY,30.25,-0.01,-9.49,30.66,-0.01,1,0,323.1,215.8,24.4,0.483,0.062
21.98,CARRY,30.25,-0.01,-9.49,30.69,-0.01,1,0,323.3,214.4,25.8,0.512,0.066
22.03,CARRY,30.3,-0.01,-9.49,30.71,-0.01,1,0,323.1,215.8,24.4,0.484,0.062
22.08,CARRY,30.3,-0.01,-9.49,30.74,-0.01,1,0,323.3,214.3,25.9,0.513,0.066
22.13,CARRY,30.35,-0.01,-9.49,30.76,-0.01,1,0,323.1,215.8,24.4,0.485,0.062
22.18,CARRY,30.35,-0.01,-9.49,30.79,-0.01,1,0,323.3,214.3,25.9,0.514,0.066
22.23,CARRY,30.4,-0.01,-9.49,30.81,-0.01,1,0,323.1,215.7,24.5,0.486,0.063
22.28,CARRY,30.4,-0.01,-9.49,30.84,-0.01,1,0,323.3,214.3,25.9,0.515,0.066
22.33,CARRY,30.44,-0.01,-9.49,30.86,-0.01,1,0,323.1,215.6,24.6,0.487,0.063
22.38,CARRY,30.44,-0.01,-9.49,30.89,-0.01,1,0,323.3,214.2,26.0,0.516,0.067
22.43,CARRY,30.49,-0.01,-9.49,30.91,-0.01,1,0,323.2,215.6,24.6,0.487,0.063
22.48,CARRY,30.49,-0.01,-9.49,30.94,-0.01,1,0,323.4,214.2,26.0,0.516,0.067
22.53,CARRY,30.54,-0.01,-9.49,30.96,-0.01,1,0,323.2,215.6,24.6,0.488,0.064
22.58,CARRY,30.54,-0.01,-9.49,30.99,-0.01,1,0,323.4,214.2,26.1,0.517,0.068
22.63,CARRY,30.59,-0.01,-9.49,31.01,-0.01,1,0,323.2,215.6,24.6,0.488,0.064
22.68,CARRY,30.59,-0.01,-9.49,31.04,-0.01,1,0,323.4,214.2,26.1,0.517,0.068
22.73,CARRY,30.64,-0.01,-9.49,31.06,-0.01,1,0,323.2,215.6,24.6,0.488,0.065
22.78,CARRY,30.64,-0.01,-9.49,31.09,-0.01,1,0,323.4,214.2,26.1,0.517,0.068
22.83,CARRY,30.69,-0.01,-9.49,31.11,-0.01,1,0,323.3,215.6,24.6,0.487,0.065
22.88,CARRY,30.69,-0.01,-9.49,31.14,-0.01,1,0,323.4,214.2,26.0,0.516,0.069
22.93,CARRY,30.74,-0.01,-9.49,31.16,-0.01,1,0,323.3,215.7,24.6,0.487,0.065
22.98,CARRY,30.74,-0.01,-9.49,31.19,-0.01,1,0,323.5,214.2,26.0,0.516,0.069
23.03,CARRY,30.79,-0.01,-9.49,31.21,-0.01,1,0,323.3,215.7,24.5,0.487,0.066
23.08,CARRY,30.79,-0.01,-9.49,31.24,-0.01,1,0,323.5,214.2,26.0,0.516,0.069
23.13,CARRY,30.85,-0.01,-9.49,31.27,-0.01,1,0,323.3,215.7,24.5,0.486,0.066
23.18,CARRY,30.85,-0.01,-9.49,31.29,-0.01,1,0,323.5,214.2,26.0,0.515,0.07
23.23,CARRY,30.9,-0.01,-9.49,31.32,-0.01,1,0,323.3,215.8,24.4,0.484,0.066
23.28,CARRY,30.9,-0.01,-9.49,31.34,-0.01,1,0,323.5,214.3,25.9,0.513,0.069
23.33,CARRY,30.95,-0.01,-9.49,31.37,-0.01,1,0,323.3,215.8,24.4,0.483,0.066
23.38,CARRY,30.95,-0.01,-9.49,31.39,-0.01,1,0,323.5,214.4,25.8,0.512,0.069
23.43,CARRY,31.0,-0.01,-9.49,31.42,-0.01,1,0,323.3,215.9,24.3,0.482,0.065
23.48,CARRY,31.0,-0.01,-9.49,31.44,-0.01,1,0,323.5,214.4,25.8,0.511,0.069
23.53,CARRY,31.05,-0.01,-9.49,31.47,-0.01,1,0,323.3,215.9,24.3,0.481,0.065
23.58,CARRY,31.05,-0.01,-9.49,31.49,-0.01,1,0,323.4,214.5,25.7,0.51,0.069
23.63,CARRY,31.1,-0.01,-9.49,31.52,-0.01,1,0,323.2,216.0,24.2,0.48,0.065
23.68,CARRY,31.1,-0.01,-9.49,31.54,-0.01,1,0,323.4,214.5,25.7,0.509,0.068
23.73,CARRY,31.15,-0.01,-9.49,31.57,-0.01,1,0,323.2,216.0,24.2,0.479,0.064
23.78,CARRY,31.15,-0.01,-9.49,31.59,-0.01,1,0,323.4,214.6,25.7,0.508,0.068
23.83,CARRY,31.2,-0.01,-9.49,31.62,-0.01,1,0,323.2,216.1,24.1,0.479,0.064
23.88,CARRY,31.2,-0.01,-9.49,31.64,-0.01,1,0,323.4,214.6,25.6,0.508,0.068
23.93,CARRY,31.25,-0.01,-9.49,31.67,-0.01,1,0,323.2,216.1,24.1,0.478,0.064
23.98,CARRY,31.25,-0.01,-9.49,31.69,-0.01,1,0,323.4,214.7,25.6,0.507,0.067
24.03,CARRY,31.3,-0.01,-9.49,31.72,-0.01,1,0,323.2,216.1,24.1,0.477,0.063
24.08,CARRY,31.3,-0.01,-9.49,31.74,-0.01,1,0,323.3,214.7,25.5,0.506,0.067
24.13,CARRY,31.35,-0.01,-9.49,31.77,-0.01,1,0,323.1,216.1,24.1,0.477,0.063
24.18,CARRY,31.35,-0.01,-9.49,31.79,-0.01,1,0,323.3,214.7,25.5,0.506,0.067
24.23,CARRY,31.4,-0.01,-9.49,31.82,-0.01,1,0,323.1,216.2,24.1,0.477,0.063
24.28,CARRY,31.4,-0.01,-9.49,31.84,-0.01,1,0,323.3,214.7,25.5,0.506,0.066
24.33,CARRY,31.45,-0.01,-9.49,31.87,-0.01,1,0,323.1,216.1,24.1,0.477,0.062
24.38,CARRY,31.45,-0.01,-9.49,31.89,-0.01,1,0,323.3,214.7,25.5,0.506,0.066
24.43,CARRY,31.5,-0.01,-9.49,31.92,-0.01,1,0,323.1,216.1,24.1,0.478,0.062
24.48,CARRY,31.5,-0.01,-9.49,31.94,-0.01,1,0,323.3,214.6,25.6,0.507,0.066
24.53,CARRY,31.55,-0.01,-9.49,31.97,-0.01,1,0,323.1,216.1,24.1,0.478,0.062
24.58,CARRY,31.55,-0.01,-9.49,31.99,-0.01,1,0,323.3,214.6,25.6,0.507,0.066
24.63,CARRY,31.6,-0.01,-9.49,32.02,-0.01,1,0,323.1,216.1,24.1,0.479,0.062
24.68,CARRY,31.6,-0.01,-9.49,32.04,-0.01,1,0,323.3,214.6,25.6,0.508,0.065
24.73,CARRY,31.65,-0.01,-9.49,32.07,-0.01,1,0,323.1,216.0,24.2,0.479,0.062
24.78,CARRY,31.65,-0.01,-9.49,32.09,-0.01,1,0,323.3,214.6,25.6,0.508,0.065
24.83,CARRY,31.7,-0.01,-9.49,32.12,-0.01,1,0,323.1,216.0,24.2,0.48,0.062
24.88,CARRY,31.7,-0.01,-9.49,32.14,-0.01,1,0,323.3,214.6,25.6,0.509,0.065
24.93,CARRY,31.75,-0.01,-9.49,32.17,-0.01,1,0,323.1,216.0,24.2,0.48,0.061
24.98,CARRY,31.75,-0.01,-9.49,32.19,-0.01,1,0,323.3,214.5,25.7,0.509,0.065
25.03,CARRY,31.8,-0.01,-9.49,32.22,-0.01,1,0,323.1,216.0,24.2,0.48,0.061
25.08,CARRY,31.8,-0.01,-9.49,32.24,-0.01,1,0,323.3,214.5,25.7,0.509,0.065
25.13,CARRY,31.85,-0.01,-9.49,32.27,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
25.18,CARRY,31.85,-0.01,-9.49,32.29,-0.01,1,0,323.3,214.5,25.7,0.51,0.065
25.23,CARRY,31.9,-0.01,-9.49,32.32,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
