t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
2.45,ACQUIRE,0.01,-0.01,-9.54,4.19,-0.01,1,0,,,,0.0,0.0,1.5
2.5,ACQUIRE,0.01,-0.01,-9.54,4.27,-0.01,1,0,,,,0.0,0.0,0.8
2.55,ACQUIRE,0.01,-0.01,-9.54,4.34,-0.01,1,0,,,,0.0,0.0,1.5
2.6,ACQUIRE,0.01,-0.01,-9.54,4.42,-0.01,1,0,,,,0.0,0.0,0.9
2.65,ACQUIRE,0.01,-0.01,-9.54,4.49,-0.01,1,0,,,,0.0,0.0,1.3
2.7,ACQUIRE,0.01,-0.01,-9.54,4.57,-0.01,1,0,,,,0.0,0.0,0.6
2.75,ACQUIRE,0.01,-0.01,-9.54,4.65,-0.01,1,0,,,,0.0,0.0,4.2
2.8,ACQUIRE,0.01,-0.01,-9.54,4.72,-0.01,1,0,,,,0.0,0.0,0.8
2.85,ACQUIRE,0.01,-0.01,-9.54,4.8,-0.01,1,0,,,,0.0,0.0,1.5
2.9,ACQUIRE,0.01,-0.01,-9.54,4.87,-0.01,1,0,,,,0.0,0.0,0.8
2.95,ACQUIRE,0.01,-0.01,-9.54,4.95,-0.01,1,0,,,,0.0,0.0,1.4
3.0,ACQUIRE,0.01,-0.01,-9.54,5.02,-0.01,1,0,,,,0.0,0.0,0.8
3.05,ACQUIRE,0.01,-0.01,-9.55,5.1,-0.01,1,0,,,,0.0,0.0,1.5
3.1,ACQUIRE,0.01,-0.01,-9.55,5.17,-0.01,1,0,,,,0.0,0.0,0.8
3.15,ACQUIRE,0.01,-0.01,-9.55,5.25,-0.01,1,0,,,,0.0,0.0,1.5
3.2,ACQUIRE,0.01,-0.01,-9.55,5.32,-0.01,1,0,,,,0.0,0.0,0.9
3.25,ACQUIRE,0.01,-0.01,-9.55,5.4,-0.01,1,0,,,,0.0,0.0,1.4
3.3,ACQUIRE,0.01,-0.01,-9.55,5.47,-0.01,1,0,,,,0.0,0.0,0.8
3.35,ACQUIRE,0.01,-0.01,-9.55,5.55,-0.01,1,0,,,,0.0,0.0,1.4
3.4,ACQUIRE,0.01,-0.01,-9.55,5.62,-0.01,1,0,,,,0.0,0.0,0.8
3.45,ACQUIRE,0.01,-0.01,-9.55,5.7,-0.01,1,0,,,,0.0,0.0,1.5
3.5,ACQUIRE,0.01,-0.01,-9.55,5.77,-0.01,1,0,,,,0.0,0.0,0.8
3.55,ACQUIRE,0.01,-0.02,-9.55,5.85,-0.01,1,0,,,,0.0,0.0,1.6
3.61,ACQUIRE,0.01,-0.02,-9.55,5.92,-0.01,1,0,,,,0.0,0.0,0.8
3.66,ACQUIRE,0.01,-0.02,-9.56,6.0,-0.01,1,0,,,,0.0,0.0,1.3
3.71,ACQUIRE,0.01,-0.02,-9.56,6.07,-0.01,1,0,,,,0.0,0.0,0.8
3.76,ACQUIRE,0.01,-0.02,-9.56,6.15,-0.01,1,0,,,,0.0,0.0,1.1
3.81,ACQUIRE,0.01,-0.02,-9.56,6.22,-0.01,0,0,,,,0.0,0.0,0.6
3.86,ACQUIRE,0.01,-0.02,-9.56,6.3,-0.01,0,0,,,,0.0,0.0,1.5
3.91,ACQUIRE,0.01,-0.02,-9.56,6.37,-0.01,0,0,,,,0.0,0.0,0.8
3.96,ACQUIRE,0.01,-0.02,-9.56,6.45,-0.01,0,0,,,,0.0,0.0,1.5
4.01,ACQUIRE,0.01,-0.02,-9.56,6.52,-0.01,0,0,,,,0.0,0.0,0.8
4.06,ACQUIRE,0.01,-0.02,-9.56,6.6,-0.01,0,0,,,,0.0,0.0,1.4
4.11,ACQUIRE,0.01,-0.02,-9.56,6.67,-0.01,0,0,,,,0.0,0.0,0.8
4.16,ACQUIRE,0.01,-0.02,-9.56,6.75,-0.01,0,0,,,,0.0,0.0,1.4
4.21,ACQUIRE,0.01,-0.02,-9.56,6.82,-0.01,0,0,,,,0.0,0.0,0.8
4.26,ACQUIRE,0.01,-0.02,-9.56,6.9,-0.01,0,0,,,,0.0,0.0,1.5
4.31,ACQUIRE,0.01,-0.02,-9.56,6.97,-0.01,0,0,,,,0.0,0.0,0.7
4.36,ACQUIRE,0.01,-0.02,-9.56,7.05,-0.01,0,0,,,,0.0,0.0,1.2
4.41,ACQUIRE,0.01,-0.02,-9.56,7.12,-0.01,0,0,,,,0.0,0.0,0.8
4.46,ACQUIRE,0.01,-0.02,-9.57,7.2,-0.01,0,0,,,,0.0,0.0,1.3
4.51,ACQUIRE,0.01,-0.02,-9.57,7.27,-0.01,0,0,,,,0.0,0.0,0.7
4.56,ACQUIRE,0.02,-0.02,-9.57,7.35,-0.01,0,0,,,,0.0,0.0,1.5
4.61,ACQUIRE,0.02,-0.02,-9.57,7.42,-0.01,0,0,,,,0.0,0.0,0.8
4.66,ACQUIRE,0.02,-0.02,-9.57,7.5,-0.01,0,0,,,,0.0,0.0,1.5
4.71,ACQUIRE,0.02,-0.02,-9.57,7.57,-0.01,0,0,,,,0.0,0.0,0.8
4.76,ACQUIRE,0.02,-0.03,-9.57,7.65,-0.01,0,0,,,,0.0,0.0,1.2
4.81,ACQUIRE,0.02,-0.03,-9.57,7.72,-0.01,0,0,,,,0.0,0.0,0.8
4.86,ACQUIRE,0.02,-0.03,-9.57,7.8,-0.01,0,0,,,,0.0,0.0,1.3
4.91,ACQUIRE,0.02,-0.03,-9.57,7.87,-0.01,0,0,,,,0.0,0.0,0.8
4.96,ACQUIRE,0.02,-0.03,-9.57,7.95,-0.01,0,0,,,,0.0,0.0,1.4
5.01,ACQUIRE,0.02,-0.03,-9.57,8.02,-0.01,0,0,,,,0.0,0.0,0.7
5.06,ACQUIRE,0.02,-0.03,-9.57,8.1,-0.01,0,0,,,,0.0,0.0,4.3
5.11,ACQUIRE,0.02,-0.03,-9.57,8.17,-0.01,0,0,,,,0.0,0.0,0.8
5.16,ACQUIRE,0.02,-0.03,-9.57,8.25,-0.01,0,0,,,,0.0,0.0,1.3
5.21,ACQUIRE,0.02,-0.03,-9.57,8.33,-0.01,0,0,,,,0.0,0.0,0.8
5.26,ACQUIRE,0.02,-0.03,-9.57,8.4,-0.01,0,0,,,,0.0,0.0,1.3
5.31,ACQUIRE,0.02,-0.03,-9.57,8.48,-0.01,0,0,,,,0.0,0.0,0.8
5.36,ACQUIRE,0.02,-0.03,-9.57,8.55,-0.01,0,0,,,,0.0,0.0,1.4
5.41,ACQUIRE,0.02,-0.03,-9.57,8.63,-0.01,0,0,,,,0.0,0.0,0.8
5.46,ACQUIRE,0.02,-0.03,-9.57,8.7,-0.01,0,0,,,,0.0,0.0,1.5
5.51,ACQUIRE,0.02,-0.03,-9.57,8.78,-0.01,0,0,,,,0.0,0.0,0.9
5.56,ACQUIRE,0.02,-0.03,-9.57,8.85,-0.01,0,0,,,,0.0,0.0,1.4
5.61,ACQUIRE,0.02,-0.03,-9.57,8.93,-0.01,0,0,,,,0.0,0.0,0.6
5.66,ACQUIRE,0.02,-0.03,-9.57,9.0,-0.01,0,0,,,,0.0,0.0,1.3
5.71,ACQUIRE,0.02,-0.03,-9.57,9.08,-0.01,0,0,,,,0.0,0.0,0.8
5.76,ACQUIRE,0.03,-0.03,-9.57,9.15,-0.01,0,0,,,,0.0,0.0,1.5
5.81,ACQUIRE,0.03,-0.03,-9.57,9.23,-0.01,0,0,,,,0.0,0.0,0.8
5.86,ACQUIRE,0.03,-0.03,-9.57,9.3,-0.01,0,0,,,,0.0,0.0,1.3
5.91,ACQUIRE,0.03,-0.03,-9.57,9.38,-0.01,0,0,,,,0.0,0.0,0.7
5.96,ACQUIRE,0.03,-0.03,-9.57,9.45,-0.01,0,0,,,,0.0,0.0,1.7
6.01,ACQUIRE,0.03,-0.03,-9.57,9.53,-0.01,0,0,,,,0.0,0.0,0.8
6.06,ACQUIRE,0.03,-0.03,-9.57,9.6,-0.01,0,0,,,,0.0,0.0,1.4
6.11,ACQUIRE,0.03,-0.03,-9.57,9.68,-0.01,0,0,,,,0.0,0.0,0.8
6.16,ACQUIRE,0.03,-0.03,-9.57,9.75,-0.01,0,0,,,,0.0,0.0,1.5
6.21,ACQUIRE,0.03,-0.03,-9.57,9.83,-0.01,0,0,,,,0.0,0.0,0.7
6.26,ACQUIRE,0.03,-0.03,-9.57,9.9,-0.01,0,0,,,,0.0,0.0,1.5
6.31,ACQUIRE,0.03,-0.03,-9.57,9.98,-0.01,0,0,,,,0.0,0.0,0.6
6.36,ACQUIRE,0.03,-0.03,-9.57,10.05,-0.01,0,0,,,,0.0,0.0,1.7
6.41,ACQUIRE,0.03,-0.03,-9.57,10.13,-0.01,0,0,,,,0.0,0.0,0.8
6.46,ACQUIRE,0.03,-0.03,-9.57,10.2,-0.01,0,0,,,,0.0,0.0,1.1
6.51,ACQUIRE,0.03,-0.03,-9.57,10.28,-0.01,0,0,,,,0.0,0.0,0.8
6.56,ACQUIRE,0.03,-0.03,-9.57,10.35,-0.01,0,0,,,,0.0,0.0,1.4
6.61,ACQUIRE,0.03,-0.03,-9.57,10.43,-0.01,0,0,,,,0.0,0.0,0.9
6.66,ACQUIRE,0.03,-0.03,-9.57,10.5,-0.01,0,0,,,,0.0,0.0,1.5
6.71,ACQUIRE,0.03,-0.03,-9.57,10.58,-0.01,0,0,,,,0.0,0.0,0.8
6.76,ACQUIRE,0.03,-0.03,-9.58,10.65,-0.01,0,0,,,,0.0,0.0,1.5
6.81,ACQUIRE,0.03,-0.03,-9.58,10.73,-0.01,0,0,,,,0.0,0.0,0.8
6.86,ACQUIRE,0.03,-0.03,-9.58,10.8,-0.01,0,0,,,,0.0,0.0,1.4
6.91,ACQUIRE,0.03,-0.03,-9.58,10.88,-0.01,0,0,,,,0.0,0.0,0.8
6.96,ACQUIRE,0.03,-0.03,-9.58,10.95,-0.01,0,0,,,,0.0,0.0,1.3
7.01,ACQUIRE,0.03,-0.03,-9.58,11.03,-0.01,0,0,,,,0.0,0.0,0.6
7.06,ACQUIRE,0.03,-0.03,-9.58,11.1,-0.01,0,0,,,,0.0,0.0,1.2
7.11,ACQUIRE,0.03,-0.03,-9.58,11.18,-0.01,0,0,,,,0.0,0.0,0.8
7.16,ACQUIRE,0.03,-0.03,-9.58,11.25,-0.01,0,0,,,,0.0,0.0,1.4
7.21,ACQUIRE,0.03,-0.03,-9.58,11.33,-0.01,0,0,,,,0.0,0.0,0.8
7.26,ACQUIRE,0.03,-0.03,-9.58,11.4,-0.01,0,0,,,,0.0,0.0,1.4
7.31,ACQUIRE,0.03,-0.03,-9.58,11.48,-0.01,0,0,,,,0.0,0.0,0.8
7.36,ACQUIRE,0.03,-0.03,-9.58,11.56,-0.01,0,0,,,,0.0,0.0,1.8
7.41,ACQUIRE,0.03,-0.03,-9.58,11.63,-0.01,0,0,,,,0.0,0.0,0.8
7.46,ACQUIRE,0.02,-0.03,-9.58,11.71,-0.01,0,0,,,,0.0,0.0,4.7
7.51,ACQUIRE,0.02,-0.03,-9.58,11.78,-0.01,0,0,,,,0.0,0.0,0.6
7.56,ACQUIRE,0.02,-0.03,-9.58,11.86,-0.01,0,0,,,,0.0,0.0,1.3
7.61,ACQUIRE,0.02,-0.03,-9.58,11.93,-0.01,0,0,,,,0.0,0.0,0.8
7.66,ACQUIRE,0.02,-0.03,-9.58,12.01,-0.01,0,0,,,,0.0,0.0,1.3
7.71,ACQUIRE,0.02,-0.03,-9.58,12.08,-0.01,0,0,,,,0.0,0.0,0.8
7.76,ACQUIRE,0.02,-0.03,-9.58,12.16,-0.01,0,0,,,,0.0,0.0,1.4
7.81,ACQUIRE,0.02,-0.03,-9.58,12.23,-0.01,0,0,,,,0.0,0.0,0.8
7.86,ACQUIRE,0.02,-0.03,-9.58,12.31,-0.01,0,0,,,,0.0,0.0,1.3
7.91,ACQUIRE,0.02,-0.03,-9.58,12.38,-0.01,0,0,,,,0.0,0.0,0.9
7.96,ACQUIRE,0.02,-0.03,-9.58,12.46,-0.01,0,0,,,,0.0,0.0,1.4
8.01,ACQUIRE,0.02,-0.03,-9.58,12.53,-0.01,0,0,,,,0.0,0.0,0.8
8.06,ACQUIRE,0.02,-0.03,-9.58,12.61,-0.01,0,0,,,,0.0,0.0,1.3
8.11,ACQUIRE,0.02,-0.03,-9.58,12.68,-0.01,0,0,,,,0.0,0.0,0.6
8.16,ACQUIRE,0.02,-0.03,-9.58,12.76,-0.01,0,0,,,,0.0,0.0,1.6
8.21,ACQUIRE,0.02,-0.03,-9.58,12.83,-0.01,0,0,,,,0.0,0.0,0.8
8.26,ACQUIRE,0.02,-0.03,-9.58,12.91,-0.01,0,0,,,,0.0,0.0,1.6
8.31,ACQUIRE,0.02,-0.03,-9.58,12.98,-0.01,0,0,,,,0.0,0.0,0.8
8.36,ACQUIRE,0.02,-0.03,-9.58,13.06,-0.01,0,0,,,,0.0,0.0,1.4
8.41,ACQUIRE,0.02,-0.03,-9.58,13.13,-0.01,0,0,,,,0.0,0.0,0.8
8.46,ACQUIRE,0.02,-0.03,-9.58,13.21,-0.01,0,0,,,,0.0,0.0,1.5
8.51,ACQUIRE,0.02,-0.03,-9.58,13.28,-0.01,0,0,,,,0.0,0.0,0.8
8.56,ACQUIRE,0.02,-0.03,-9.58,13.36,-0.01,0,0,,,,0.0,0.0,1.5
8.61,ACQUIRE,0.02,-0.03,-9.58,13.43,-0.01,0,0,,,,0.0,0.0,0.8
8.66,ACQUIRE,0.02,-0.02,-9.58,13.51,-0.01,0,0,,,,0.0,0.0,1.6
8.71,ACQUIRE,0.02,-0.02,-9.58,13.58,-0.01,0,0,,,,0.0,0.0,0.8
8.76,ACQUIRE,0.02,-0.03,-9.58,13.66,-0.01,0,0,,,,0.0,0.0,1.5
8.81,ACQUIRE,0.02,-0.03,-9.58,13.73,-0.01,0,0,,,,0.0,0.0,0.8
8.86,ACQUIRE,0.02,-0.02,-9.58,13.81,-0.01,0,0,,,,0.0,0.0,1.4
8.91,ACQUIRE,0.02,-0.02,-9.58,13.88,-0.01,0,0,,,,0.0,0.0,0.8
8.96,ACQUIRE,0.02,-0.02,-9.58,13.96,-0.01,0,0,,,,0.0,0.0,1.5
9.01,ACQUIRE,0.02,-0.02,-9.58,14.03,-0.01,0,0,,,,0.0,0.0,0.8
9.06,ACQUIRE,0.02,-0.02,-9.58,14.11,-0.01,0,0,,,,0.0,0.0,1.4
9.11,ACQUIRE,0.02,-0.02,-9.58,14.18,-0.01,0,0,,,,0.0,0.0,0.8
9.16,ACQUIRE,0.02,-0.02,-9.58,14.26,-0.01,0,0,,,,0.0,0.0,1.3
9.21,ACQUIRE,0.02,-0.02,-9.58,14.33,-0.01,0,0,,,,0.0,0.0,0.6
9.26,ACQUIRE,0.02,-0.02,-9.58,14.41,-0.01,0,0,,,,0.0,0.0,1.5
9.31,ACQUIRE,0.02,-0.02,-9.58,14.48,-0.01,0,0,,,,0.0,0.0,0.8
9.36,ACQUIRE,0.02,-0.02,-9.58,14.56,-0.01,0,0,,,,0.0,0.0,1.5
9.41,ACQUIRE,0.02,-0.02,-9.58,14.63,-0.01,0,0,,,,0.0,0.0,0.8
9.46,ACQUIRE,0.02,-0.02,-9.58,14.71,-0.01,0,0,,,,0.0,0.0,1.3
9.51,ACQUIRE,0.02,-0.02,-9.58,14.79,-0.01,0,0,,,,0.0,0.0,0.8
9.56,ACQUIRE,0.02,-0.02,-9.58,14.86,-0.01,0,0,,,,0.0,0.0,1.5
9.61,ACQUIRE,0.02,-0.02,-9.58,14.94,-0.01,0,0,,,,0.0,0.0,0.7
9.66,ACQUIRE,0.02,-0.02,-9.58,15.01,-0.01,0,0,,,,0.0,0.0,1.2
9.71,ACQUIRE,0.02,-0.02,-9.58,15.09,-0.01,0,0,,,,0.0,0.0,0.6
9.76,ACQUIRE,0.02,-0.02,-9.58,15.16,-0.01,0,0,,,,0.0,0.0,1.4
9.81,ACQUIRE,0.02,-0.02,-9.58,15.24,-0.01,0,0,,,,0.0,0.0,0.6
9.86,ACQUIRE,0.02,-0.02,-9.58,15.31,-0.01,0,0,,,,0.0,0.0,4.2
9.91,ACQUIRE,0.02,-0.02,-9.58,15.39,-0.01,0,0,,,,0.0,0.0,0.8
9.96,ACQUIRE,0.02,-0.02,-9.58,15.46,-0.01,0,0,,,,0.0,0.0,1.4
10.01,ACQUIRE,0.02,-0.02,-9.58,15.54,-0.01,0,0,,,,0.0,0.0,0.8
10.06,ACQUIRE,0.02,-0.02,-9.58,15.61,-0.01,0,0,,,,0.0,0.0,1.5
10.11,ACQUIRE,0.02,-0.02,-9.58,15.69,-0.01,0,0,,,,0.0,0.0,0.8
10.16,ACQUIRE,0.02,-0.02,-9.58,15.76,-0.01,0,0,,,,0.0,0.0,1.3
10.21,ACQUIRE,0.02,-0.02,-9.58,15.84,-0.01,0,0,,,,0.0,0.0,0.6
10.26,ACQUIRE,0.02,-0.02,-9.58,15.91,-0.01,0,0,,,,0.0,0.0,1.3
10.32,ACQUIRE,0.02,-0.02,-9.58,15.99,-0.01,0,0,,,,0.0,0.0,0.8
10.37,ACQUIRE,0.02,-0.02,-9.58,16.06,-0.01,0,0,,,,0.0,0.0,1.3
10.42,ACQUIRE,0.02,-0.02,-9.58,16.14,-0.01,0,0,,,,0.0,0.0,0.8
10.47,ACQUIRE,0.02,-0.02,-9.58,16.21,-0.01,0,0,,,,0.0,0.0,1.4
10.52,ACQUIRE,0.02,-0.02,-9.58,16.29,-0.01,0,0,,,,0.0,0.0,0.8
10.57,ACQUIRE,0.02,-0.02,-9.58,16.36,-0.01,0,0,,,,0.0,0.0,1.4
10.62,ACQUIRE,0.02,-0.02,-9.58,16.44,-0.01,0,0,,,,0.0,0.0,0.9
10.67,ACQUIRE,0.02,-0.02,-9.58,16.51,-0.01,0,0,,,,0.0,0.0,1.5
10.72,ACQUIRE,0.02,-0.02,-9.58,16.59,-0.01,0,0,,,,0.0,0.0,0.8
10.77,ACQUIRE,0.02,-0.02,-9.58,16.66,-0.01,0,0,,,,0.0,0.0,1.4
10.82,ACQUIRE,0.02,-0.02,-9.58,16.74,-0.01,0,0,,,,0.0,0.0,0.8
10.87,ACQUIRE,0.02,-0.02,-9.58,16.81,-0.01,0,0,,,,0.0,0.0,1.5
10.92,ACQUIRE,0.02,-0.02,-9.58,16.89,-0.01,0,0,,,,0.0,0.0,0.8
10.97,ACQUIRE,0.02,-0.02,-9.58,16.96,-0.01,0,0,,,,0.0,0.0,1.4
11.02,ACQUIRE,0.02,-0.02,-9.58,17.04,-0.01,0,0,,,,0.0,0.0,0.8
11.07,ACQUIRE,0.02,-0.01,-9.58,17.11,-0.01,0,0,,,,0.0,0.0,1.2
11.12,ACQUIRE,0.02,-0.01,-9.58,17.19,-0.01,0,0,,,,0.0,0.0,0.8
11.17,ACQUIRE,0.02,-0.01,-9.58,17.26,-0.01,0,0,,,,0.0,0.0,1.3
11.22,ACQUIRE,0.02,-0.01,-9.58,17.34,-0.01,0,0,,,,0.0,0.0,0.8
11.27,ACQUIRE,0.02,-0.01,-9.58,17.41,-0.01,0,0,,,,0.0,0.0,1.3
11.32,ACQUIRE,0.02,-0.01,-9.58,17.49,-0.01,0,0,,,,0.0,0.0,1.0
11.37,ACQUIRE,0.02,-0.01,-9.58,17.56,-0.01,0,0,,,,0.0,0.0,1.7
11.42,ACQUIRE,0.02,-0.01,-9.58,17.64,-0.01,0,0,,,,0.0,0.0,0.8
11.47,ACQUIRE,0.02,-0.01,-9.58,17.71,-0.01,0,0,,,,0.0,0.0,1.5
11.52,ACQUIRE,0.02,-0.01,-9.58,17.79,-0.01,0,0,,,,0.0,0.0,0.8
11.57,ACQUIRE,0.02,-0.01,-9.58,17.86,-0.01,0,0,,,,0.0,0.0,1.6
11.62,ACQUIRE,0.02,-0.01,-9.58,17.94,-0.01,0,0,,,,0.0,0.0,0.8
11.67,ACQUIRE,0.02,-0.01,-9.58,18.01,-0.01,0,0,,,,0.0,0.0,1.5
11.72,ACQUIRE,0.02,-0.01,-9.58,18.09,-0.01,0,0,,,,0.0,0.0,0.8
11.77,ACQUIRE,0.01,-0.01,-9.58,18.16,-0.01,0,0,,,,0.0,0.0,1.4
11.82,ACQUIRE,0.01,-0.01,-9.58,18.24,-0.01,0,0,,,,0.0,0.0,1.0
11.87,ACQUIRE,0.01,-0.01,-9.58,18.32,-0.01,0,0,,,,0.0,0.0,1.4
11.92,ACQUIRE,0.01,-0.01,-9.58,18.39,-0.01,0,0,,,,0.0,0.0,0.8
11.97,ACQUIRE,0.01,-0.01,-9.58,18.47,-0.01,0,0,,,,0.0,0.0,1.4
12.02,ACQUIRE,0.01,-0.01,-9.58,18.54,-0.01,0,0,,,,0.0,0.0,0.8
12.07,ACQUIRE,0.01,-0.01,-9.58,18.62,-0.01,0,0,,,,0.0,0.0,1.5
12.12,ACQUIRE,0.01,-0.01,-9.58,18.69,-0.01,0,0,,,,0.0,0.0,0.8
12.17,ACQUIRE,0.01,-0.01,-9.58,18.77,-0.01,0,0,,,,0.0,0.0,1.4
12.22,ACQUIRE,0.01,-0.01,-9.58,18.84,-0.01,0,0,,,,0.0,0.0,0.8
12.27,ACQUIRE,0.01,-0.01,-9.58,18.92,-0.01,0,0,,,,0.0,0.0,4.6
12.32,ACQUIRE,0.01,-0.01,-9.58,18.99,-0.01,0,0,,,,0.0,0.0,0.6
12.37,ACQUIRE,0.01,-0.01,-9.58,19.07,-0.01,0,0,,,,0.0,0.0,1.5
12.42,ACQUIRE,0.01,-0.01,-9.58,19.14,-0.01,0,0,,,,0.0,0.0,0.6
12.47,ACQUIRE,0.01,-0.01,-9.58,19.22,-0.01,0,0,,,,0.0,0.0,1.3
12.52,ACQUIRE,0.01,-0.01,-9.58,19.29,-0.01,0,0,,,,0.0,0.0,0.8
12.57,ACQUIRE,0.01,-0.01,-9.58,19.37,-0.01,0,0,,,,0.0,0.0,1.4
12.62,ACQUIRE,0.01,-0.01,-9.58,19.44,-0.01,0,0,,,,0.0,0.0,0.8
12.67,ACQUIRE,0.01,-0.01,-9.58,19.52,-0.01,0,0,,,,0.0,0.0,1.4
12.72,ACQUIRE,0.01,-0.01,-9.58,19.59,-0.01,0,0,,,,0.0,0.0,0.8
12.77,ACQUIRE,0.01,-0.01,-9.58,19.67,-0.01,0,0,,,,0.0,0.0,1.5
