t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
46.807,5.50,-8.68,-9.54,17.15,-8.61,0.00,,,,,320.0,2.0,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
46.857,5.50,-8.68,-9.54,17.17,-8.61,0.00,,,,,320.0,2.0,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
46.907,5.68,-8.70,-9.54,17.18,-8.61,0.00,,,,,320.0,2.0,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
46.957,5.68,-8.70,-9.54,17.19,-8.61,0.00,,,,,320.0,2.0,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.007,5.88,-8.73,-9.54,17.20,-8.61,0.00,,,,,320.0,2.0,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.057,5.88,-8.73,-9.54,17.22,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.107,6.10,-8.76,-9.54,17.23,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.157,6.10,-8.76,-9.54,17.24,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.207,6.33,-8.79,-9.54,17.25,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.257,6.33,-8.79,-9.54,17.27,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.307,6.58,-8.82,-9.54,17.28,-8.61,0.00,,,,,,,0,320.0,2.0,640.0,4.0,5,,3.000,0.000,0.0000,50.1
47.357,6.58,-8.82,-9.54,17.29,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.407,6.84,-8.85,-9.54,17.30,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.458,6.84,-8.85,-9.54,17.32,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.508,7.11,-8.89,-9.54,17.33,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.558,7.11,-8.89,-9.54,17.34,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.608,7.39,-8.92,-9.54,17.35,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.658,7.39,-8.92,-9.54,17.37,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.708,7.66,-8.95,-9.54,17.38,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.758,7.66,-8.95,-9.54,17.39,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.808,7.92,-8.99,-9.54,17.40,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.858,7.92,-8.99,-9.54,17.42,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.908,8.17,-9.02,-9.54,17.43,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
47.958,8.17,-9.02,-9.54,17.44,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.008,8.41,-9.05,-9.54,17.45,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.058,8.41,-9.05,-9.54,17.47,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.108,8.63,-9.08,-9.54,17.48,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.158,8.63,-9.08,-9.54,17.49,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.208,8.82,-9.10,-9.54,17.50,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
48.258,8.82,-9.10,-9.54,17.52,-8.61,0.00,,,,,320.0,240.0,1,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.309,8.99,-9.12,-9.54,17.53,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.359,8.99,-9.12,-9.54,17.54,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.409,9.13,-9.14,-9.54,17.55,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.459,9.13,-9.14,-9.54,17.57,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.509,9.25,-9.15,-9.54,17.58,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.559,9.25,-9.15,-9.54,17.59,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.609,9.34,-9.16,-9.54,17.60,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.659,9.34,-9.16,-9.54,17.62,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.709,9.42,-9.17,-9.54,17.63,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.759,9.42,-9.17,-9.54,17.64,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.809,9.48,-9.18,-9.54,17.65,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.859,9.48,-9.18,-9.54,17.67,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.909,9.53,-9.18,-9.54,17.68,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
48.959,9.53,-9.18,-9.54,17.69,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.009,9.57,-9.18,-9.54,17.70,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.059,9.57,-9.18,-9.54,17.72,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.109,9.60,-9.18,-9.54,17.73,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.160,9.60,-9.18,-9.54,17.74,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.210,9.63,-9.18,-9.54,17.75,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.260,9.63,-9.18,-9.54,17.77,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.310,9.65,-9.19,-9.54,17.78,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.360,9.65,-9.19,-9.54,17.79,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.410,9.67,-9.19,-9.54,17.80,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.460,9.67,-9.19,-9.54,17.82,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.510,9.69,-9.19,-9.54,17.83,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.560,9.69,-9.19,-9.54,17.84,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.610,9.71,-9.19,-9.54,17.85,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.660,9.71,-9.19,-9.54,17.87,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.710,9.72,-9.19,-9.54,17.88,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.760,9.72,-9.19,-9.54,17.89,-8.61,0.00,,,,,,,0,320.0,240.0,640.0,480.0,6,,-0.000,0.000,0.0000,50.1
49.810,9.74,-9.19,-9.54,17.91,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
49.860,9.74,-9.19,-9.54,17.92,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
49.910,9.75,-9.19,-9.54,17.93,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
49.960,9.75,-9.19,-9.54,17.94,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.011,9.76,-9.19,-9.54,17.96,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.061,9.76,-9.19,-9.54,17.97,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.111,9.77,-9.19,-9.54,17.98,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.161,9.77,-9.19,-9.54,17.99,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.211,9.77,-9.19,-9.54,18.01,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.261,9.77,-9.19,-9.54,18.02,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.311,9.78,-9.19,-9.54,18.03,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.361,9.78,-9.19,-9.54,18.04,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.411,9.79,-9.19,-9.54,18.06,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.461,9.79,-9.19,-9.54,18.07,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.511,9.79,-9.19,-9.54,18.08,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.561,9.79,-9.19,-9.54,18.09,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.611,9.80,-9.19,-9.54,18.11,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.661,9.80,-9.19,-9.54,18.12,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.711,9.80,-9.19,-9.54,18.13,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.761,9.80,-9.19,-9.54,18.14,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.811,9.80,-9.19,-9.54,18.16,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.862,9.80,-9.19,-9.54,18.17,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.912,9.81,-9.19,-9.54,18.18,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
50.962,9.81,-9.19,-9.54,18.19,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.012,9.81,-9.19,-9.54,18.21,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.062,9.81,-9.19,-9.54,18.22,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.112,9.81,-9.19,-9.54,18.23,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.162,9.81,-9.19,-9.54,18.24,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.212,9.81,-9.19,-9.54,18.26,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.262,9.81,-9.19,-9.54,18.27,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.312,9.81,-9.19,-9.54,18.28,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.362,9.81,-9.19,-9.54,18.29,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.412,9.81,-9.19,-9.54,18.31,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.462,9.81,-9.19,-9.54,18.32,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.512,9.80,-9.19,-9.54,18.33,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.562,9.80,-9.19,-9.54,18.34,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.612,9.80,-9.20,-9.54,18.36,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.0
51.662,9.80,-9.20,-9.54,18.37,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.713,9.80,-9.20,-9.54,18.38,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.763,9.80,-9.20,-9.54,18.39,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.813,9.79,-9.20,-9.54,18.41,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.863,9.79,-9.20,-9.54,18.42,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.913,9.79,-9.20,-9.54,18.43,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
51.963,9.79,-9.20,-9.54,18.44,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.013,9.79,-9.20,-9.54,18.46,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.063,9.79,-9.20,-9.54,18.47,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.113,9.78,-9.20,-9.54,18.48,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.163,9.78,-9.20,-9.54,18.49,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.213,9.78,-9.20,-9.54,18.51,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.263,9.78,-9.20,-9.54,18.52,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.313,9.78,-9.20,-9.54,18.53,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.363,9.78,-9.20,-9.54,18.54,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.413,9.77,-9.20,-9.54,18.56,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.463,9.77,-9.20,-9.54,18.57,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.0
52.513,9.77,-9.20,-9.54,18.58,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.564,9.77,-9.20,-9.54,18.59,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.614,9.77,-9.20,-9.54,18.61,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.664,9.77,-9.20,-9.54,18.62,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.714,9.76,-9.20,-9.54,18.63,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.764,9.76,-9.20,-9.54,18.64,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.814,9.76,-9.20,-9.54,18.66,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.864,9.76,-9.20,-9.54,18.67,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.914,9.76,-9.20,-9.54,18.68,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
52.964,9.76,-9.20,-9.54,18.69,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.014,9.76,-9.20,-9.54,18.71,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.064,9.76,-9.20,-9.54,18.72,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.114,9.75,-9.20,-9.54,18.73,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.164,9.75,-9.20,-9.54,18.74,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.214,9.75,-9.20,-9.54,18.76,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.264,9.75,-9.20,-9.54,18.77,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.314,9.75,-9.20,-9.54,18.78,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.0
53.364,9.75,-9.20,-9.54,18.79,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.415,9.74,-9.20,-9.54,18.81,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.465,9.74,-9.20,-9.54,18.82,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.515,9.74,-9.20,-9.54,18.83,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.565,9.74,-9.20,-9.54,18.84,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.615,9.74,-9.20,-9.54,18.86,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.665,9.74,-9.20,-9.54,18.87,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.715,9.74,-9.20,-9.54,18.88,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.765,9.74,-9.20,-9.54,18.89,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.815,9.74,-9.20,-9.54,18.91,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.865,9.74,-9.20,-9.54,18.92,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.915,9.74,-9.20,-9.54,18.93,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
53.965,9.74,-9.20,-9.54,18.94,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.015,9.73,-9.20,-9.54,18.96,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.065,9.73,-9.20,-9.54,18.97,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.115,9.73,-9.20,-9.54,18.98,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.165,9.73,-9.20,-9.54,18.99,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.216,9.73,-9.20,-9.54,19.01,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.266,9.73,-9.20,-9.54,19.02,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.316,9.73,-9.20,-9.54,19.03,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.366,9.73,-9.20,-9.54,19.04,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.416,9.73,-9.20,-9.54,19.06,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.466,9.73,-9.20,-9.54,19.07,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.516,9.73,-9.20,-9.54,19.08,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.566,9.73,-9.20,-9.54,19.09,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.616,9.73,-9.20,-9.54,19.11,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.666,9.73,-9.20,-9.54,19.12,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.716,9.73,-9.20,-9.54,19.13,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.766,9.73,-9.20,-9.54,19.14,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.816,9.73,-9.20,-9.54,19.16,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.866,9.73,-9.20,-9.54,19.17,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.916,9.72,-9.20,-9.54,19.18,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
54.966,9.72,-9.20,-9.54,19.19,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.016,9.72,-9.20,-9.54,19.21,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.0
55.066,9.72,-9.20,-9.54,19.22,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.117,9.72,-9.20,-9.54,19.23,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.167,9.72,-9.20,-9.54,19.24,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.217,9.72,-9.20,-9.54,19.26,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.267,9.72,-9.20,-9.54,19.27,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.317,9.72,-9.20,-9.54,19.28,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.367,9.72,-9.20,-9.54,19.29,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.417,9.72,-9.20,-9.54,19.31,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.467,9.72,-9.20,-9.54,19.32,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.517,9.72,-9.20,-9.54,19.33,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.567,9.72,-9.20,-9.54,19.34,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.617,9.72,-9.20,-9.54,19.36,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.667,9.72,-9.20,-9.54,19.37,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.717,9.72,-9.20,-9.54,19.38,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.767,9.72,-9.20,-9.54,19.39,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.817,9.72,-9.20,-9.54,19.41,-8.61,0.00,,,,,,,0,,,,,,,0.000,0.000,0.0000,50.1
55.867,9.72,-9.20,-9.54,19.42,-8.61,0.00,,,,,320.0,240.0,1,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
55.917,9.72,-9.20,-9.54,19.43,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
55.968,9.72,-9.20,-9.54,19.44,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.018,9.72,-9.20,-9.54,19.46,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.068,9.72,-9.20,-9.54,19.47,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.118,9.72,-9.20,-9.54,19.48,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.168,9.72,-9.20,-9.54,19.49,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.218,9.72,-9.20,-9.54,19.51,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.268,9.72,-9.20,-9.54,19.52,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.318,9.72,-9.20,-9.54,19.53,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.368,9.72,-9.20,-9.54,19.54,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.418,9.72,-9.20,-9.54,19.56,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.468,9.72,-9.20,-9.54,19.57,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.518,9.72,-9.20,-9.54,19.58,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.568,9.72,-9.20,-9.54,19.59,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.618,9.72,-9.20,-9.54,19.61,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.668,9.72,-9.20,-9.54,19.62,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.718,9.72,-9.20,-9.54,19.63,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.769,9.72,-9.20,-9.54,19.64,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.819,9.72,-9.20,-9.54,19.66,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.869,9.72,-9.20,-9.54,19.67,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
56.919,9.72,-9.20,-9.54,19.68,-8.61,0.00,,,,,320.0,240.0,0,320.0,240.0,640.0,480.0,7,,-0.000,0.000,0.0000,50.1
