t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
1.352,0.00,0.00,-10.00,1.36,-0.06,-0.13,316.3,162.9,112.3,224.6,1,77.2,-0.123,-0.073,-0.0110,50.1
1.402,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.6,85.9,112.6,155.1,1,154.2,0.654,-0.127,-0.0191,50.1
1.452,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.2,72.2,112.6,142.8,1,167.9,0.792,-0.137,-0.0205,50.1
1.502,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,68.0,112.6,139.0,1,172.1,0.834,-0.140,-0.0210,50.1
1.552,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,66.9,112.6,138.1,1,173.2,0.845,-0.141,-0.0211,50.1
1.602,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,67.0,112.6,138.1,1,173.2,0.845,-0.140,-0.0211,50.1
1.652,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,67.4,112.6,138.4,1,172.8,0.842,-0.140,-0.0210,50.1
1.702,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,67.8,112.6,138.7,1,172.4,0.838,-0.140,-0.0210,50.1
1.752,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,68.2,112.6,139.0,1,172.0,0.834,-0.140,-0.0209,50.1
1.802,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,68.5,112.6,139.3,1,171.7,0.831,-0.139,-0.0209,50.1
1.852,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,68.8,112.6,139.6,1,171.4,0.828,-0.139,-0.0209,50.1
1.902,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.0,69.0,112.6,139.7,1,171.1,0.826,-0.139,-0.0209,50.1
1.952,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.2,112.6,139.9,1,170.9,0.824,-0.139,-0.0208,50.1
2.003,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.4,112.6,140.1,1,170.8,0.823,-0.139,-0.0208,50.1
2.053,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.5,112.6,140.2,1,170.6,0.821,-0.139,-0.0208,50.1
2.103,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.6,112.6,140.3,1,170.5,0.820,-0.139,-0.0208,50.1
2.153,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.7,112.6,140.4,1,170.4,0.819,-0.139,-0.0208,50.1
2.203,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.8,112.6,140.5,1,170.3,0.818,-0.138,-0.0208,50.1
2.253,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,69.9,112.6,140.5,1,170.2,0.817,-0.138,-0.0208,50.1
2.303,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,70.0,112.6,140.6,1,170.1,0.817,-0.138,-0.0208,50.1
2.353,0.00,0.00,-10.00,3.76,-0.12,-0.16,313.1,70.1,112.6,140.7,1,170.1,0.816,-0.138,-0.0207,50.1
2.403,0.00,0.00,-10.00,7.19,-0.18,-0.17,313.1,69.3,112.6,140.0,1,170.8,0.823,-0.139,-0.0208,50.1
2.453,0.00,0.00,-10.00,7.19,-0.18,-0.17,313.0,68.6,112.6,139.4,1,171.6,0.830,-0.139,-0.0209,50.0
2.503,0.00,0.00,-10.00,7.19,-0.18,-0.17,313.0,67.8,112.6,138.8,1,172.3,0.837,-0.140,-0.0210,50.1
2.553,0.00,0.00,-10.00,7.19,-0.18,-0.17,313.0,67.1,112.6,138.1,1,173.1,0.845,-0.140,-0.0211,50.1
2.603,0.00,0.00,-10.00,7.19,-0.18,-0.17,313.0,66.3,112.6,137.5,1,173.8,0.852,-0.141,-0.0211,50.1
2.653,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.9,65.6,112.6,136.9,1,174.6,0.859,-0.141,-0.0212,50.1
2.703,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.9,64.8,112.6,136.2,1,175.3,0.866,-0.142,-0.0213,50.1
2.754,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.9,64.1,112.6,135.6,1,176.1,0.873,-0.143,-0.0214,50.1
2.804,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.8,63.3,112.6,134.9,1,176.8,0.880,-0.143,-0.0215,50.1
2.854,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.8,62.6,112.6,134.3,1,177.5,0.887,-0.144,-0.0215,50.1
2.904,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.8,61.9,112.6,133.7,1,178.3,0.894,-0.144,-0.0216,50.1
2.954,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.8,61.1,112.6,133.0,1,179.0,0.901,-0.145,-0.0217,50.1
3.004,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.7,60.4,112.6,132.4,1,179.8,0.908,-0.145,-0.0218,50.1
3.054,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.7,59.6,112.6,131.8,1,180.5,0.916,-0.146,-0.0219,50.1
3.104,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.7,58.9,112.6,131.1,1,181.3,0.923,-0.146,-0.0219,50.1
3.154,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.7,58.1,112.6,130.5,1,182.0,0.930,-0.147,-0.0220,50.1
3.204,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.6,57.4,112.7,129.9,1,182.8,0.937,-0.147,-0.0221,50.1
3.254,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.6,56.6,112.7,129.2,1,183.5,0.944,-0.148,-0.0222,50.1
3.304,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.6,55.9,112.7,128.6,1,184.3,0.951,-0.148,-0.0223,50.1
3.354,0.00,0.00,-10.00,7.19,-0.18,-0.17,312.6,55.1,112.7,128.0,1,185.0,0.958,-0.149,-0.0223,50.1
3.404,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.5,54.4,112.7,127.3,1,185.8,0.965,-0.149,-0.0224,50.1
3.454,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.5,53.7,112.7,126.7,1,186.5,0.972,-0.150,-0.0225,50.1
3.504,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.5,52.9,112.7,126.1,1,187.2,0.979,-0.151,-0.0226,50.1
3.555,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.4,52.2,112.7,125.4,1,188.0,0.987,-0.151,-0.0227,50.1
3.605,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.4,51.4,112.7,124.8,1,188.7,0.994,-0.152,-0.0227,50.1
3.655,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.4,50.7,112.7,124.2,1,189.5,1.001,-0.152,-0.0228,50.1
3.705,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.4,49.9,112.7,123.5,1,190.2,1.008,-0.153,-0.0229,50.1
3.755,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.3,49.2,112.7,122.9,1,191.0,1.015,-0.153,-0.0230,50.1
3.805,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.3,48.4,112.7,122.3,1,191.7,1.022,-0.154,-0.0231,50.1
3.855,0.00,0.00,-10.00,11.62,-0.22,-0.18,312.3,47.7,112.7,121.6,1,192.5,1.029,-0.154,-0.0231,50.1
3.905,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
3.955,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.005,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.055,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.105,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.155,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.205,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.255,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.306,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.356,0.00,0.00,-10.00,11.62,-0.22,-0.18,,,,,,,0.000,0.000,0.0000,50.1
4.406,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.456,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.506,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.556,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.606,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.656,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.706,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.756,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.806,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.0
4.856,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.906,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
4.956,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.006,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.056,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.107,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.157,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.207,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.257,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.307,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.357,0.00,0.00,-10.00,16.58,-0.24,-0.20,,,,,,,0.000,0.000,0.0000,50.1
5.407,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.457,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.507,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.557,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.607,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.657,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.707,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.757,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.807,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.857,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.908,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
5.958,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.008,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.058,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.108,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.158,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.208,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.0
6.258,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.308,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.358,0.00,0.00,-10.00,21.63,-0.25,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.408,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.458,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.508,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.558,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.608,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.659,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.709,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.759,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.4
6.809,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.859,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.909,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
6.959,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.009,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.059,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.110,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.160,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.210,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.260,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.310,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.0
7.360,0.00,0.00,-10.00,26.51,-0.24,-0.21,,,,,,,0.000,0.000,0.0000,50.1
7.410,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.460,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.510,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.560,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.610,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.660,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.710,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.760,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.810,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.861,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.911,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
7.961,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.4
8.011,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.061,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.111,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.161,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.211,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.261,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.312,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.362,0.00,0.00,-10.00,31.49,-0.23,-0.20,,,,,,,0.000,0.000,0.0000,50.1
8.412,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.462,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.512,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.562,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.612,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.0
8.662,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.712,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.762,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.0
8.812,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.862,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.0
8.912,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
8.962,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.012,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.062,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.112,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.163,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.213,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.263,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.313,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.363,0.00,0.00,-10.00,36.46,-0.20,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.413,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.463,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.513,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.563,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.613,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.663,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.713,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.763,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.813,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.863,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.914,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
9.964,0.00,0.00,-10.00,41.49,-0.18,-0.21,,,,,,,0.000,0.000,0.0000,50.1
