t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
50.83,ACQUIRE,0.01,-0.02,-9.58,51.34,-0.01,0,0,,,,0.0,0.0,0.8
50.88,ACQUIRE,0.01,-0.02,-9.58,51.39,-0.01,0,0,,,,0.0,0.0,1.4
50.93,ACQUIRE,0.01,-0.02,-9.58,51.44,-0.01,0,0,,,,0.0,0.0,0.8
50.98,ACQUIRE,0.01,-0.02,-9.58,51.49,-0.01,0,0,,,,0.0,0.0,1.4
51.03,ACQUIRE,0.01,-0.02,-9.58,51.54,-0.01,0,0,,,,0.0,0.0,0.7
51.08,ACQUIRE,0.01,-0.02,-9.58,51.59,-0.01,0,0,,,,0.0,0.0,1.5
51.13,ACQUIRE,0.01,-0.02,-9.58,51.64,-0.01,0,0,,,,0.0,0.0,0.8
51.18,ACQUIRE,0.01,-0.02,-9.58,51.69,-0.01,0,0,,,,0.0,0.0,1.2
51.23,ACQUIRE,0.01,-0.02,-9.58,51.74,-0.01,0,0,,,,0.0,0.0,0.6
51.28,ACQUIRE,0.02,-0.02,-9.58,51.79,-0.01,0,0,,,,0.0,0.0,1.4
51.33,ACQUIRE,0.02,-0.02,-9.58,51.84,-0.01,0,0,,,,0.0,0.0,0.8
51.38,ACQUIRE,0.02,-0.02,-9.58,51.89,-0.01,0,0,,,,0.0,0.0,1.5
51.43,ACQUIRE,0.02,-0.02,-9.58,51.94,-0.01,0,0,,,,0.0,0.0,0.8
51.48,ACQUIRE,0.02,-0.02,-9.58,51.99,-0.01,0,0,,,,0.0,0.0,1.5
51.53,ACQUIRE,0.02,-0.02,-9.58,52.04,-0.01,0,0,,,,0.0,0.0,0.8
51.58,ACQUIRE,0.02,-0.02,-9.58,52.09,-0.01,0,0,,,,0.0,0.0,1.5
51.63,ACQUIRE,0.02,-0.02,-9.58,52.14,-0.01,0,0,,,,0.0,0.0,0.8
51.68,ACQUIRE,0.02,-0.02,-9.58,52.19,-0.01,0,0,,,,0.0,0.0,1.5
51.73,ACQUIRE,0.02,-0.02,-9.58,52.24,-0.01,0,0,,,,0.0,0.0,0.6
51.78,ACQUIRE,0.02,-0.02,-9.58,52.29,-0.01,0,0,,,,0.0,0.0,1.3
51.83,ACQUIRE,0.02,-0.02,-9.58,52.34,-0.01,0,0,,,,0.0,0.0,0.8
51.88,ACQUIRE,0.02,-0.02,-9.58,52.39,-0.01,0,0,,,,0.0,0.0,1.5
51.93,ACQUIRE,0.02,-0.02,-9.58,52.44,-0.01,0,0,,,,0.0,0.0,0.8
51.98,ACQUIRE,0.02,-0.02,-9.58,52.49,-0.01,0,0,,,,0.0,0.0,1.5
52.03,ACQUIRE,0.02,-0.02,-9.58,52.54,-0.01,0,0,,,,0.0,0.0,0.8
52.08,ACQUIRE,0.02,-0.02,-9.58,52.59,-0.01,0,0,,,,0.0,0.0,1.5
52.13,ACQUIRE,0.02,-0.02,-9.58,52.64,-0.01,0,0,,,,0.0,0.0,0.7
52.18,ACQUIRE,0.02,-0.02,-9.58,52.69,-0.01,0,0,,,,0.0,0.0,1.5
52.23,ACQUIRE,0.02,-0.02,-9.58,52.74,-0.01,0,0,,,,0.0,0.0,0.7
52.28,ACQUIRE,0.02,-0.02,-9.58,52.79,-0.01,0,0,,,,0.0,0.0,1.2
52.33,ACQUIRE,0.02,-0.02,-9.58,52.84,-0.01,0,0,,,,0.0,0.0,0.8
52.38,ACQUIRE,0.02,-0.02,-9.58,52.89,-0.01,0,0,,,,0.0,0.0,1.3
52.43,ACQUIRE,0.02,-0.02,-9.58,52.94,-0.01,0,0,,,,0.0,0.0,0.8
52.48,ACQUIRE,0.02,-0.02,-9.58,52.99,-0.01,0,0,,,,0.0,0.0,1.5
52.53,ACQUIRE,0.02,-0.02,-9.58,53.04,-0.01,0,0,,,,0.0,0.0,0.8
52.58,ACQUIRE,0.02,-0.02,-9.58,53.09,-0.01,0,0,,,,0.0,0.0,1.6
52.63,ACQUIRE,0.02,-0.02,-9.58,53.14,-0.01,0,0,,,,0.0,0.0,0.8
52.68,ACQUIRE,0.02,-0.02,-9.58,53.19,-0.01,0,0,,,,0.0,0.0,1.5
52.73,ACQUIRE,0.02,-0.02,-9.58,53.24,-0.01,0,0,,,,0.0,0.0,0.8
52.78,ACQUIRE,0.02,-0.02,-9.58,53.29,-0.01,0,0,,,,0.0,0.0,1.2
52.83,ACQUIRE,0.02,-0.02,-9.58,53.34,-0.01,0,0,,,,0.0,0.0,0.6
52.88,ACQUIRE,0.02,-0.02,-9.58,53.39,-0.01,0,0,,,,0.0,0.0,1.2
52.93,ACQUIRE,0.02,-0.02,-9.58,53.44,-0.01,0,0,,,,0.0,0.0,0.8
52.98,ACQUIRE,0.02,-0.02,-9.58,53.49,-0.01,0,0,,,,0.0,0.0,1.2
53.03,ACQUIRE,0.02,-0.02,-9.58,53.54,-0.01,0,0,,,,0.0,0.0,3.8
53.08,ACQUIRE,0.02,-0.02,-9.58,53.59,-0.01,0,0,,,,0.0,0.0,1.5
53.13,ACQUIRE,0.02,-0.02,-9.58,53.64,-0.01,0,0,,,,0.0,0.0,0.8
53.18,ACQUIRE,0.02,-0.02,-9.58,53.69,-0.01,0,0,,,,0.0,0.0,1.5
53.23,ACQUIRE,0.02,-0.02,-9.58,53.74,-0.01,0,0,,,,0.0,0.0,0.8
53.28,ACQUIRE,0.02,-0.02,-9.58,53.79,-0.01,0,0,,,,0.0,0.0,1.5
53.33,ACQUIRE,0.02,-0.02,-9.58,53.84,-0.01,0,0,,,,0.0,0.0,0.6
53.38,ACQUIRE,0.02,-0.02,-9.58,53.89,-0.01,0,0,,,,0.0,0.0,1.2
53.43,ACQUIRE,0.02,-0.02,-9.58,53.94,-0.01,0,0,,,,0.0,0.0,0.8
53.48,ACQUIRE,0.02,-0.02,-9.58,54.0,-0.01,0,0,,,,0.0,0.0,1.4
53.53,ACQUIRE,0.02,-0.02,-9.58,54.05,-0.01,0,0,,,,0.0,0.0,0.8
53.58,ACQUIRE,0.02,-0.02,-9.58,54.1,-0.01,0,0,,,,0.0,0.0,1.2
53.63,ACQUIRE,0.02,-0.02,-9.58,54.15,-0.01,0,0,,,,0.0,0.0,0.8
53.68,ACQUIRE,0.02,-0.02,-9.58,54.2,-0.01,0,0,,,,0.0,0.0,1.5
53.73,ACQUIRE,0.02,-0.02,-9.58,54.25,-0.01,0,0,,,,0.0,0.0,0.9
53.78,ACQUIRE,0.02,-0.02,-9.58,54.3,-0.01,0,0,,,,0.0,0.0,1.5
53.83,ACQUIRE,0.02,-0.02,-9.58,54.35,-0.01,0,0,,,,0.0,0.0,0.6
53.88,ACQUIRE,0.02,-0.02,-9.58,54.4,-0.01,0,0,,,,0.0,0.0,1.2
53.93,ACQUIRE,0.02,-0.02,-9.58,54.45,-0.01,0,0,,,,0.0,0.0,0.6
53.98,ACQUIRE,0.02,-0.02,-9.58,54.5,-0.01,0,0,,,,0.0,0.0,1.6
54.03,ACQUIRE,0.02,-0.02,-9.58,54.55,-0.01,0,0,,,,0.0,0.0,0.8
54.08,ACQUIRE,0.02,-0.02,-9.58,54.6,-0.01,0,0,,,,0.0,0.0,1.4
54.13,ACQUIRE,0.02,-0.02,-9.58,54.65,-0.01,0,0,,,,0.0,0.0,0.8
54.18,ACQUIRE,0.02,-0.02,-9.58,54.7,-0.01,0,0,,,,0.0,0.0,1.4
54.23,ACQUIRE,0.02,-0.02,-9.58,54.75,-0.01,0,0,,,,0.0,0.0,0.8
54.28,ACQUIRE,0.02,-0.02,-9.58,54.8,-0.01,0,0,,,,0.0,0.0,1.5
54.33,ACQUIRE,0.02,-0.02,-9.58,54.85,-0.01,0,0,,,,0.0,0.0,0.8
54.38,ACQUIRE,0.02,-0.02,-9.58,54.9,-0.01,0,0,,,,0.0,0.0,1.5
54.43,ACQUIRE,0.02,-0.02,-9.58,54.95,-0.01,0,0,,,,0.0,0.0,0.8
54.48,ACQUIRE,0.02,-0.02,-9.58,55.0,-0.01,0,0,,,,0.0,0.0,1.3
54.53,ACQUIRE,0.02,-0.02,-9.58,55.05,-0.01,0,0,,,,0.0,0.0,0.8
54.58,ACQUIRE,0.02,-0.02,-9.58,55.1,-0.01,0,0,,,,0.0,0.0,1.2
54.63,ACQUIRE,0.02,-0.02,-9.58,55.15,-0.01,0,0,,,,0.0,0.0,0.8
54.68,ACQUIRE,0.02,-0.02,-9.58,55.2,-0.01,0,0,,,,0.0,0.0,1.2
54.73,ACQUIRE,0.02,-0.02,-9.58,55.25,-0.01,0,0,,,,0.0,0.0,0.8
54.78,ACQUIRE,0.02,-0.02,-9.58,55.3,-0.01,0,0,,,,0.0,0.0,1.5
54.83,ACQUIRE,0.02,-0.02,-9.58,55.35,-0.01,0,0,,,,0.0,0.0,0.8
54.88,ACQUIRE,0.02,-0.02,-9.58,55.4,-0.01,0,0,,,,0.0,0.0,1.5
54.93,ACQUIRE,0.02,-0.02,-9.58,55.45,-0.01,0,0,,,,0.0,0.0,0.8
54.98,ACQUIRE,0.02,-0.02,-9.58,55.5,-0.01,0,0,,,,0.0,0.0,1.4
55.03,ACQUIRE,0.02,-0.02,-9.58,55.55,-0.01,0,0,,,,0.0,0.0,1.0
55.08,ACQUIRE,0.02,-0.01,-9.58,55.6,-0.01,0,0,,,,0.0,0.0,1.4
55.13,ACQUIRE,0.02,-0.01,-9.58,55.65,-0.01,0,0,,,,0.0,0.0,0.8
55.18,ACQUIRE,0.02,-0.01,-9.58,55.7,-0.01,0,0,,,,0.0,0.0,1.4
55.23,ACQUIRE,0.02,-0.01,-9.58,55.75,-0.01,0,0,,,,0.0,0.0,0.8
55.28,ACQUIRE,0.02,-0.01,-9.58,55.8,-0.01,0,0,,,,0.0,0.0,1.3
55.33,ACQUIRE,0.02,-0.01,-9.58,55.85,-0.01,0,0,,,,0.0,0.0,0.8
55.38,ACQUIRE,0.02,-0.01,-9.58,55.9,-0.01,0,0,,,,0.0,0.0,1.2
55.43,ACQUIRE,0.02,-0.01,-9.58,55.95,-0.01,0,0,,,,0.0,0.0,3.7
55.48,ACQUIRE,0.02,-0.01,-9.58,56.0,-0.01,0,0,,,,0.0,0.0,1.5
55.53,ACQUIRE,0.02,-0.01,-9.58,56.05,-0.01,0,0,,,,0.0,0.0,0.7
55.58,ACQUIRE,0.02,-0.01,-9.58,56.1,-0.01,0,0,,,,0.0,0.0,1.3
55.63,ACQUIRE,0.02,-0.01,-9.58,56.15,-0.01,0,0,,,,0.0,0.0,0.9
55.68,ACQUIRE,0.02,-0.01,-9.58,56.2,-0.01,0,0,,,,0.0,0.0,1.4
55.73,ACQUIRE,0.02,-0.01,-9.58,56.25,-0.01,0,0,,,,0.0,0.0,0.8
55.78,ACQUIRE,0.02,-0.01,-9.58,56.3,-0.01,0,0,,,,0.0,0.0,1.5
55.83,ACQUIRE,0.02,-0.01,-9.58,56.35,-0.01,0,0,,,,0.0,0.0,0.8
55.88,ACQUIRE,0.02,-0.01,-9.58,56.4,-0.01,0,0,,,,0.0,0.0,1.4
55.93,ACQUIRE,0.02,-0.01,-9.58,56.45,-0.01,0,0,,,,0.0,0.0,0.8
55.98,ACQUIRE,0.02,-0.01,-9.58,56.5,-0.01,0,0,,,,0.0,0.0,1.4
56.03,ACQUIRE,0.02,-0.01,-9.58,56.55,-0.01,0,0,,,,0.0,0.0,0.5
56.09,ACQUIRE,0.02,-0.01,-9.58,56.6,-0.01,0,0,,,,0.0,0.0,1.3
56.14,ACQUIRE,0.02,-0.01,-9.58,56.65,-0.01,0,0,,,,0.0,0.0,0.9
56.19,ACQUIRE,0.02,-0.01,-9.58,56.7,-0.01,0,0,,,,0.0,0.0,1.5
56.24,ACQUIRE,0.02,-0.01,-9.58,56.75,-0.01,0,0,,,,0.0,0.0,0.8
56.29,ACQUIRE,0.02,-0.01,-9.58,56.8,-0.01,0,0,,,,0.0,0.0,1.3
56.34,ACQUIRE,0.02,-0.01,-9.58,56.85,-0.01,0,0,,,,0.0,0.0,0.8
56.39,ACQUIRE,0.02,-0.01,-9.58,56.9,-0.01,0,0,,,,0.0,0.0,1.4
56.44,ACQUIRE,0.02,-0.01,-9.58,56.95,-0.01,0,0,,,,0.0,0.0,0.8
56.49,ACQUIRE,0.02,-0.01,-9.58,57.0,-0.01,0,0,,,,0.0,0.0,1.4
56.54,ACQUIRE,0.02,-0.01,-9.58,57.05,-0.01,0,0,,,,0.0,0.0,0.6
56.59,ACQUIRE,0.02,-0.01,-9.58,57.1,-0.01,0,0,,,,0.0,0.0,1.2
56.64,ACQUIRE,0.02,-0.01,-9.58,57.15,-0.01,0,0,,,,0.0,0.0,0.6
56.69,ACQUIRE,0.02,-0.01,-9.58,57.2,-0.01,0,0,,,,0.0,0.0,1.5
56.74,ACQUIRE,0.02,-0.01,-9.58,57.25,-0.01,0,0,,,,0.0,0.0,0.8
56.79,ACQUIRE,0.02,-0.01,-9.58,57.3,-0.01,0,0,,,,0.0,0.0,1.5
56.84,ACQUIRE,0.02,-0.01,-9.58,57.35,-0.01,0,0,,,,0.0,0.0,0.8
56.89,ACQUIRE,0.02,-0.01,-9.58,57.4,-0.01,0,0,,,,0.0,0.0,1.4
56.94,ACQUIRE,0.02,-0.01,-9.58,57.45,-0.01,0,0,,,,0.0,0.0,0.8
56.99,ACQUIRE,0.02,-0.01,-9.58,57.5,-0.01,0,0,,,,0.0,0.0,1.5
57.04,ACQUIRE,0.02,-0.01,-9.58,57.55,-0.01,0,0,,,,0.0,0.0,0.8
57.09,ACQUIRE,0.02,-0.01,-9.58,57.6,-0.01,0,0,,,,0.0,0.0,1.5
57.14,ACQUIRE,0.02,-0.01,-9.58,57.65,-0.01,0,0,,,,0.0,0.0,0.6
57.19,ACQUIRE,0.02,-0.01,-9.58,57.7,-0.01,0,0,,,,0.0,0.0,1.4
57.24,ACQUIRE,0.02,-0.01,-9.58,57.75,-0.01,0,0,,,,0.0,0.0,0.8
57.29,ACQUIRE,0.02,-0.01,-9.58,57.8,-0.01,0,0,,,,0.0,0.0,1.4
57.34,ACQUIRE,0.02,-0.01,-9.58,57.85,-0.01,0,0,,,,0.0,0.0,0.8
57.39,ACQUIRE,0.02,-0.01,-9.58,57.9,-0.01,0,0,,,,0.0,0.0,1.5
57.44,ACQUIRE,0.02,-0.01,-9.58,57.95,-0.01,0,0,,,,0.0,0.0,0.8
57.49,ACQUIRE,0.02,-0.01,-9.58,58.0,-0.01,0,0,,,,0.0,0.0,1.5
57.54,ACQUIRE,0.02,-0.01,-9.58,58.05,-0.01,0,0,,,,0.0,0.0,0.8
57.59,ACQUIRE,0.02,-0.01,-9.58,58.1,-0.01,0,0,,,,0.0,0.0,1.5
57.64,ACQUIRE,0.02,-0.01,-9.58,58.15,-0.01,0,0,,,,0.0,0.0,0.8
57.69,ACQUIRE,0.01,-0.01,-9.58,58.2,-0.01,0,0,,,,0.0,0.0,1.2
57.74,ACQUIRE,0.01,-0.01,-9.58,58.25,-0.01,0,0,,,,0.0,0.0,0.6
57.79,ACQUIRE,0.01,-0.01,-9.58,58.3,-0.01,0,0,,,,0.0,0.0,1.5
57.84,ACQUIRE,0.01,-0.01,-9.58,58.35,-0.01,0,0,,,,0.0,0.0,3.6
57.89,ACQUIRE,0.01,-0.01,-9.58,58.4,-0.01,0,0,,,,0.0,0.0,1.3
57.94,ACQUIRE,0.01,-0.01,-9.58,58.45,-0.01,0,0,,,,0.0,0.0,0.8
57.99,ACQUIRE,0.01,-0.01,-9.58,58.5,-0.01,0,0,,,,0.0,0.0,1.3
58.04,ACQUIRE,0.01,-0.01,-9.58,58.55,-0.01,0,0,,,,0.0,0.0,0.8
58.09,ACQUIRE,0.01,-0.01,-9.58,58.6,-0.01,0,0,,,,0.0,0.0,1.3
58.14,ACQUIRE,0.01,-0.01,-9.58,58.65,-0.01,0,0,,,,0.0,0.0,0.8
58.19,ACQUIRE,0.01,-0.01,-9.58,58.7,-0.01,0,0,,,,0.0,0.0,1.5
58.24,ACQUIRE,0.01,-0.01,-9.58,58.75,-0.01,0,0,,,,0.0,0.0,0.6
58.29,ACQUIRE,0.01,-0.01,-9.58,58.8,-0.01,0,0,,,,0.0,0.0,1.5
58.34,ACQUIRE,0.01,-0.01,-9.58,58.85,-0.01,0,0,,,,0.0,0.0,0.8
58.39,ACQUIRE,0.01,-0.01,-9.58,58.9,-0.01,0,0,,,,0.0,0.0,1.5
58.44,ACQUIRE,0.01,-0.01,-9.58,58.95,-0.01,0,0,,,,0.0,0.0,0.8
58.49,ACQUIRE,0.01,-0.01,-9.58,59.0,-0.01,0,0,,,,0.0,0.0,1.5
58.54,ACQUIRE,0.01,-0.01,-9.58,59.05,-0.01,0,0,,,,0.0,0.0,0.8
58.59,ACQUIRE,0.01,-0.01,-9.58,59.1,-0.01,0,0,,,,0.0,0.0,1.4
58.64,ACQUIRE,0.01,-0.01,-9.58,59.15,-0.01,0,0,,,,0.0,0.0,0.8
58.69,ACQUIRE,0.01,-0.01,-9.58,59.2,-0.01,0,0,,,,0.0,0.0,1.3
58.74,ACQUIRE,0.01,-0.01,-9.58,59.25,-0.01,0,0,,,,0.0,0.0,0.6
58.79,ACQUIRE,0.01,-0.01,-9.58,59.3,-0.01,0,0,,,,0.0,0.0,1.3
58.84,ACQUIRE,0.01,-0.01,-9.58,59.35,-0.01,0,0,,,,0.0,0.0,0.8
58.89,ACQUIRE,0.01,-0.01,-9.58,59.4,-0.01,0,0,,,,0.0,0.0,1.5
58.94,ACQUIRE,0.01,-0.01,-9.58,59.45,-0.01,0,0,,,,0.0,0.0,0.8
58.99,ACQUIRE,0.01,-0.02,-9.58,59.5,-0.01,0,0,,,,0.0,0.0,1.5
59.04,ACQUIRE,0.01,-0.02,-9.58,59.55,-0.01,0,0,,,,0.0,0.0,0.8
59.09,ACQUIRE,0.01,-0.02,-9.58,59.6,-0.01,0,0,,,,0.0,0.0,1.5
59.14,ACQUIRE,0.01,-0.02,-9.58,59.65,-0.01,0,0,,,,0.0,0.0,0.8
59.19,ACQUIRE,0.01,-0.02,-9.58,59.7,-0.01,0,0,,,,0.0,0.0,1.4
59.24,ACQUIRE,0.01,-0.02,-9.58,59.75,-0.01,0,0,,,,0.0,0.0,0.6
59.29,ACQUIRE,0.01,-0.02,-9.58,59.8,-0.01,0,0,,,,0.0,0.0,1.1
59.34,ACQUIRE,0.01,-0.02,-9.58,59.85,-0.01,0,0,,,,0.0,0.0,0.6
59.39,ACQUIRE,0.01,-0.02,-9.58,59.9,-0.01,0,0,,,,0.0,0.0,1.4
59.44,ACQUIRE,0.01,-0.02,-9.58,59.95,-0.01,0,0,,,,0.0,0.0,0.8
59.49,ACQUIRE,0.01,-0.02,-9.58,60.0,-0.01,0,0,,,,0.0,0.0,1.5
59.54,ACQUIRE,0.01,-0.02,-9.58,60.05,-0.01,0,0,,,,0.0,0.0,0.8
59.59,ACQUIRE,0.01,-0.02,-9.58,60.1,-0.01,0,0,,,,0.0,0.0,1.5
59.64,ACQUIRE,0.01,-0.02,-9.58,60.15,-0.01,0,0,,,,0.0,0.0,0.9
59.69,ACQUIRE,0.01,-0.02,-9.58,60.2,-0.01,0,0,,,,0.0,0.0,1.3
59.74,ACQUIRE,0.01,-0.02,-9.58,60.25,-0.01,0,0,,,,0.0,0.0,0.8
59.79,ACQUIRE,0.01,-0.02,-9.58,60.3,-0.01,0,0,,,,0.0,0.0,1.3
59.84,ACQUIRE,0.01,-0.02,-9.58,60.35,-0.01,0,0,,,,0.0,0.0,0.6
59.89,ACQUIRE,0.01,-0.02,-9.58,60.4,-0.01,0,0,,,,0.0,0.0,1.2
59.94,ACQUIRE,0.01,-0.02,-9.58,60.45,-0.01,0,0,,,,0.0,0.0,0.8
59.99,ACQUIRE,0.01,-0.02,-9.58,60.51,-0.01,0,0,,,,0.0,0.0,1.4
60.04,ACQUIRE,0.01,-0.02,-9.58,60.56,-0.01,0,0,,,,0.0,0.0,0.8
60.09,ACQUIRE,0.01,-0.02,-9.58,60.61,-0.01,0,0,,,,0.0,0.0,1.4
60.14,ACQUIRE,0.01,-0.02,-9.58,60.66,-0.01,0,0,,,,0.0,0.0,0.8
60.19,ACQUIRE,0.01,-0.02,-9.58,60.71,-0.01,0,0,,,,0.0,0.0,1.3
60.24,ACQUIRE,0.01,-0.02,-9.58,60.76,-0.01,0,0,,,,0.0,0.0,3.8
60.29,ACQUIRE,0.01,-0.02,-9.58,60.81,-0.01,0,0,,,,0.0,0.0,1.3
60.34,ACQUIRE,0.01,-0.02,-9.58,60.86,-0.01,0,0,,,,0.0,0.0,0.7
60.39,ACQUIRE,0.01,-0.02,-9.58,60.91,-0.01,0,0,,,,0.0,0.0,1.2
60.44,ACQUIRE,0.01,-0.02,-9.58,60.96,-0.01,0,0,,,,0.0,0.0,0.7
60.49,ACQUIRE,0.01,-0.02,-9.58,61.01,-0.01,0,0,,,,0.0,0.0,1.5
60.54,ACQUIRE,0.01,-0.02,-9.58,61.06,-0.01,0,0,,,,0.0,0.0,0.8
60.59,ACQUIRE,0.01,-0.02,-9.58,61.11,-0.01,0,0,,,,0.0,0.0,1.5
60.64,ACQUIRE,0.01,-0.02,-9.58,61.16,-0.01,0,0,,,,0.0,0.0,0.9
60.69,ACQUIRE,0.01,-0.02,-9.58,61.21,-0.01,0,0,,,,0.0,0.0,1.5
60.74,ACQUIRE,0.01,-0.02,-9.58,61.26,-0.01,0,0,,,,0.0,0.0,0.8
60.79,ACQUIRE,0.01,-0.02,-9.58,61.31,-0.01,0,0,,,,0.0,0.0,1.4
60.84,ACQUIRE,0.01,-0.02,-9.58,61.36,-0.01,0,0,,,,0.0,0.0,0.8
60.89,ACQUIRE,0.02,-0.02,-9.58,61.41,-0.01,0,0,,,,0.0,0.0,1.4
60.94,ACQUIRE,0.02,-0.02,-9.58,61.46,-0.01,0,0,,,,0.0,0.0,0.6
60.99,ACQUIRE,0.02,-0.02,-9.58,61.51,-0.01,0,0,,,,0.0,0.0,1.5
61.04,ACQUIRE,0.02,-0.02,-9.58,61.56,-0.01,0,0,,,,0.0,0.0,0.9
61.09,ACQUIRE,0.02,-0.02,-9.58,61.61,-0.01,0,0,,,,0.0,0.0,1.3
61.14,ACQUIRE,0.02,-0.02,-9.58,61.66,-0.01,0,0,,,,0.0,0.0,0.8
61.19,ACQUIRE,0.02,-0.02,-9.58,61.71,-0.01,0,0,,,,0.0,0.0,1.5
61.24,ACQUIRE,0.02,-0.02,-9.58,61.76,-0.01,0,0,,,,0.0,0.0,0.8
61.29,ACQUIRE,0.02,-0.02,-9.58,61.81,-0.01,0,0,,,,0.0,0.0,1.5
61.34,ACQUIRE,0.02,-0.02,-9.58,61.86,-0.01,0,0,,,,0.0,0.0,0.9
61.39,ACQUIRE,0.02,-0.02,-9.58,61.91,-0.01,0,0,,,,0.0,0.0,1.6
61.44,ACQUIRE,0.02,-0.02,-9.58,61.96,-0.01,0,0,,,,0.0,0.0,0.8
61.49,ACQUIRE,0.02,-0.02,-9.58,62.01,-0.01,0,0,,,,0.0,0.0,1.2
61.54,ACQUIRE,0.02,-0.02,-9.58,62.06,-0.01,0,0,,,,0.0,0.0,0.8
61.59,ACQUIRE,0.02,-0.02,-9.58,62.11,-0.01,0,0,,,,0.0,0.0,1.3
61.64,ACQUIRE,0.02,-0.02,-9.58,62.16,-0.01,0,0,,,,0.0,0.0,0.9
61.69,ACQUIRE,0.02,-0.02,-9.58,62.21,-0.01,0,0,,,,0.0,0.0,1.6
61.74,ACQUIRE,0.02,-0.02,-9.58,62.26,-0.01,0,0,,,,0.0,0.0,0.8
61.79,ACQUIRE,0.02,-0.02,-9.58,62.31,-0.01,0,0,,,,0.0,0.0,1.6
61.84,ACQUIRE,0.02,-0.02,-9.58,62.36,-0.01,0,0,,,,0.0,0.0,0.8
61.89,ACQUIRE,0.02,-0.02,-9.58,62.41,-0.01,0,0,,,,0.0,0.0,1.5
61.94,ACQUIRE,0.02,-0.02,-9.58,62.46,-0.01,0,0,,,,0.0,0.0,0.8
61.99,ACQUIRE,0.02,-0.02,-9.58,62.51,-0.01,0,0,,,,0.0,0.0,1.3
62.04,ACQUIRE,0.02,-0.02,-9.58,62.56,-0.01,0,0,,,,0.0,0.0,0.8
62.09,ACQUIRE,0.02,-0.02,-9.58,62.61,-0.01,0,0,,,,0.0,0.0,1.4
62.14,ACQUIRE,0.02,-0.02,-9.58,62.66,-0.01,0,0,,,,0.0,0.0,0.8
62.19,ACQUIRE,0.02,-0.02,-9.58,62.71,-0.01,0,0,,,,0.0,0.0,1.3
62.24,ACQUIRE,0.02,-0.02,-9.58,62.76,-0.01,0,0,,,,0.0,0.0,0.8
62.29,ACQUIRE,0.02,-0.02,-9.58,62.81,-0.01,0,0,,,,0.0,0.0,1.4
62.34,ACQUIRE,0.02,-0.02,-9.58,62.86,-0.01,0,0,,,,0.0,0.0,0.8
62.39,ACQUIRE,0.02,-0.02,-9.58,62.91,-0.01,0,0,,,,0.0,0.0,1.5
62.44,ACQUIRE,0.02,-0.02,-9.58,62.96,-0.01,0,0,,,,0.0,0.0,1.5
62.49,ACQUIRE,0.02,-0.02,-9.58,63.01,-0.01,0,0,,,,0.0,0.0,0.6
62.54,ACQUIRE,0.02,-0.02,-9.58,63.06,-0.01,0,0,,,,0.0,0.0,0.6
62.59,ACQUIRE,0.02,-0.02,-9.58,63.11,-0.01,0,0,,,,0.0,0.0,1.3
62.64,ACQUIRE,0.02,-0.02,-9.58,63.16,-0.01,0,0,,,,0.0,0.0,3.8
62.69,ACQUIRE,0.02,-0.02,-9.58,63.21,-0.01,0,0,,,,0.0,0.0,1.3
62.74,ACQUIRE,0.02,-0.02,-9.58,63.26,-0.01,0,0,,,,0.0,0.0,0.8
62.79,ACQUIRE,0.02,-0.02,-9.58,63.31,-0.01,0,0,,,,0.0,0.0,1.5
62.84,ACQUIRE,0.02,-0.02,-9.58,63.36,-0.01,0,0,,,,0.0,0.0,0.8
62.89,ACQUIRE,0.02,-0.02,-9.58,63.41,-0.01,0,0,,,,0.0,0.0,1.4
62.95,ACQUIRE,0.02,-0.02,-9.58,63.46,-0.01,0,0,,,,0.0,0.0,0.8
63.0,ACQUIRE,0.02,-0.02,-9.58,63.51,-0.01,0,0,,,,0.0,0.0,1.4
63.05,ACQUIRE,0.02,-0.02,-9.58,63.56,-0.01,0,0,,,,0.0,0.0,1.2
63.1,ACQUIRE,0.02,-0.02,-9.58,63.61,-0.01,0,0,,,,0.0,0.0,0.6
63.15,ACQUIRE,0.02,-0.02,-9.58,63.66,-0.01,0,0,,,,0.0,0.0,1.5
63.2,ACQUIRE,0.02,-0.02,-9.58,63.71,-0.01,0,0,,,,0.0,0.0,0.8
63.25,ACQUIRE,0.02,-0.02,-9.58,63.76,-0.01,0,0,,,,0.0,0.0,1.5
63.3,ACQUIRE,0.02,-0.02,-9.58,63.81,-0.01,0,0,,,,0.0,0.0,0.8
63.35,ACQUIRE,0.02,-0.02,-9.58,63.86,-0.01,0,0,,,,0.0,0.0,0.8
63.4,ACQUIRE,0.02,-0.02,-9.58,63.91,-0.01,0,0,,,,0.0,0.0,1.4
63.45,ACQUIRE,0.02,-0.02,-9.58,63.96,-0.01,0,0,,,,0.0,0.0,0.8
63.5,ACQUIRE,0.02,-0.02,-9.58,64.01,-0.01,0,0,,,,0.0,0.0,1.6
63.55,ACQUIRE,0.02,-0.02,-9.58,64.06,-0.01,0,0,,,,0.0,0.0,0.8
63.6,ACQUIRE,0.02,-0.02,-9.58,64.11,-0.01,0,0,,,,0.0,0.0,1.3
63.65,ACQUIRE,0.02,-0.02,-9.58,64.16,-0.01,0,0,,,,0.0,0.0,1.2
